Formula,Mono Inty
C17H32,2641639.073
C18H34,2747307.963
C19H36,3125735.725
C20H38,3152474.465
C21H40,3225636.125
C22H42,3777931.97
C23H44,5264720.149
C24H46,3746078.727
C25H48,5182416.175
C26H50,5325368.116
C27H52,6835560.87
C28H54,5849045.519
C29H56,5489273.433
C30H58,8777874.144
C31H60,6696577.28
C32H62,8558560.84
C33H64,8326782.499
C34H66,8403503.223
C35H68,7816103.598
C36H70,6770213.327
C37H72,7274458.195
C38H74,8469340.358
C39H76,6988658.053
C40H78,7582138.605
C41H80,6297731.126
C42H82,5589095.956
C43H84,4642151.858
C44H86,4202258.541
C45H88,5037355.883
C46H90,3959813.268
C47H92,2433702.847
C48H94,3498407.89
C49H96,2473236.467
,
Formula,Mono Inty
C11H18,2546211.779
C12H20,3070898.144
C14H24,6679297.859
C15H26,4966892.176
C16H28,4652341.864
C17H30,4290423.104
C18H32,5534181.994
C19H34,11930721.63
C20H36,11518281.95
C21H38,15533317.13
C22H40,8399274.553
C23H42,8246418.449
C24H44,8408926.725
C25H46,9531806.533
C26H48,14539917
C27H50,12121061.06
C28H52,14852421.25
C29H54,19802448.39
C30H56,16885417.87
C31H58,15542652.85
C32H60,17933857.99
C33H62,16312869.84
C34H64,17506383.48
C35H66,19398188
C36H68,17039608.72
C37H70,17476762.56
C38H72,15000432.21
C39H74,15847510.07
C40H76,15854350.24
C41H78,12359841.8
C42H80,11045372.87
C43H82,10439915.25
C44H84,11472961.43
C45H86,9951942.112
C46H88,8624047.629
C47H90,8121488.939
C48H92,6648797.087
C49H94,7608074.423
C50H96,5830350.706
C51H98,4699094.79
C52H100,4364450.121
C53H102,3147274.83
C54H104,3765685.737
C55H106,2668153.35
,
Formula,Mono Inty
C12H18,6716128.056
C14H22,13584583.85
C15H24,6460584.319
C16H26,12212424.84
C17H28,10843356.57
C18H30,10663403.4
C19H32,14264332.64
C20H34,11581077.17
C21H36,15205004.79
C22H38,14163113.89
C23H40,16813416.92
C24H42,19678982.59
C25H44,22335394.92
C26H46,30441874.36
C27H48,46244656.16
C28H50,54947000.23
C29H52,69598813.78
C30H54,89091700.92
C31H56,66538272.63
C32H58,65325707.75
C33H60,66203234.77
C34H62,70319385.3
C35H64,65910938.35
C36H66,58527170.95
C37H68,48822075.36
C38H70,53440243.86
C39H72,45363012.3
C40H74,44867347.85
C41H76,32355406.26
C42H78,28257468.91
C43H80,30871780.88
C44H82,27185175.1
C45H84,24523618.7
C46H86,22673345.14
C47H88,18336836.87
C48H90,15225498.4
C49H92,14414767.68
C50H94,12386737.72
C51H96,10512331.11
C52H98,9484895.343
C53H100,7806064.61
C54H102,7757088.988
C55H104,7349890.336
C56H106,6173917.852
C57H108,5438501.111
C58H110,4425671.17
C59H112,4160906.458
C61H116,3318788.443
C63H120,3012981.302
C68H130,3105048.79
,
Formula,Mono Inty
C12H16,3126535.301
C14H20,4609059.153
C15H22,3527563.763
C16H24,5166740.573
C17H26,7112254.435
C18H28,8833734.725
C19H30,13354697.07
C20H32,12313344.72
C21H34,14056796.8
C22H36,22507600.95
C23H38,17950834.95
C24H40,27749268.17
C25H42,24648201.25
C26H44,44961542.36
C27H46,59608389.28
C28H48,59765692.16
C29H50,97155744.12
C30H52,120789226.8
C31H54,110826977.9
C32H56,91641654.89
C33H58,119475083.9
C34H60,109759900.1
C35H62,110939130.7
C36H64,99732384.49
C37H66,84785051.08
C38H68,83332855.18
C39H70,79119395.16
C40H72,82334970.04
C41H74,57149571.06
C42H76,57187067.41
C43H78,44432876.23
C44H80,50743062.75
C45H82,39936857.02
C46H84,32404911.56
C47H86,30672489.33
C48H88,28071352.21
C49H90,23213435.07
C50H92,20522784.93
C51H94,17435148.61
C52H96,18157737.52
C53H98,14230907.56
C54H100,10889871.68
C55H102,9362920.001
C56H104,8306308.942
C57H106,8175991.27
C58H108,7193505.209
C59H110,5986153.203
C60H112,5035416.301
C61H114,5771462.044
C62H116,4860252.384
C63H118,3543562.742
C64H120,4247270.102
C65H122,3092769.164
C72H136,3739899.175
,
Formula,Mono Inty
C12H14,4837501.65
C14H18,3587483.393
