Formula,Mono Inty
C27H52,1971055.25
C30H58,2182340.74
C32H62,2282280.308
C33H64,2002704.947
C37H72,2078665.889
,
Formula,Mono Inty
C14H24,2131908.481
C15H26,1750282.19
C16H28,1834188.777
C17H30,1671232.818
C19H34,1884908.968
C20H36,2112727.639
C21H38,2569725.85
C22H40,2145234.458
C23H42,2080636.462
C24H44,2337993.957
C25H46,2272699.892
C26H48,2683921.008
C27H50,3160912.351
C28H52,3507491.262
C29H54,4332461.727
C30H56,3374957.642
C31H58,3119602.23
C32H60,3562521.765
C33H62,2610053.263
C34H64,3012703.907
C35H66,3198962.583
C36H68,2809524.073
C38H72,2244403.675
C39H74,2750882.22
C41H78,2180962.076
,
Formula,Mono Inty
C12H18,2316969.103
C14H22,3559901.369
C15H24,2291457.375
C16H26,2367108.533
C17H28,2918675.344
C18H30,2895414.846
C19H32,4788426.751
C20H34,4415450.947
C21H36,4948546.526
C22H38,4268442.316
C23H40,6162733.829
C24H42,6820092.514
C25H44,6329072.553
C26H46,7583433.995
C27H48,10176839.19
C28H50,10044197.8
C29H52,12492664.36
C30H54,13891405.81
C31H56,10573632.14
C32H58,10048758.98
C33H60,8832186.224
C34H62,8287489.734
C35H64,7759320.384
C36H66,7001603.605
C37H68,5776849.881
C38H70,5229923.462
C39H72,6650584.61
C40H74,5170676.965
C41H76,3489912.288
C42H78,4441696.504
C43H80,2578887.234
C44H82,3238671.423
C45H84,2677566.242
C46H86,2452945.309
C47H88,2566895.104
,
Formula,Mono Inty
C12H16,1760843.247
C14H20,1832419.392
C15H22,2295606.484
C16H24,2120753.256
C17H26,2042811.392
C18H28,3354764.522
C19H30,4610102.175
C20H32,4759428.006
C21H34,6502099.617
C22H36,7012378.187
C23H38,7569862.8
C24H40,10913660.68
C25H42,8099400.198
C26H44,12483893.4
C27H46,18625023.18
C28H48,13596945.9
C29H50,19240879.05
C30H52,20793169.44
C31H54,17417026.23
C32H56,13751476.27
C33H58,14550335.71
C34H60,13367072.3
C35H62,14223452.73
C36H64,12217343.53
C37H66,10765907.55
C38H68,8926747.471
C39H70,8647040.762
C40H72,7823988.787
C41H74,6924929.786
C42H76,6401716.183
C43H78,4808151.292
C44H80,4424809.124
C45H82,4368802.624
C46H84,3901728.395
C47H86,3730132.651
C48H88,3399972.332
,
Formula,Mono Inty
C12H14,4411611.038
C13H16,2680760.443
C17H24,2502699.808
C18H26,2904603.239
