Formula,Mono Inty
C25H48,1965765.39
C26H50,2263050.742
C29H56,1926347.825
C31H60,2688630.01
C34H66,2262520.227
,
Formula,Mono Inty
C13H22,1697889.67
C14H24,2293087.467
C15H26,1904711.138
C16H28,1969721.775
C17H30,2210085.56
C18H32,2097739.204
C19H34,1778734.576
C20H36,2875522.556
C21H38,2788279.906
C22H40,2056579.345
C23H42,2966985.376
C24H44,3525014.856
C25H46,2820856.874
C26H48,3808938.949
C27H50,3511895.896
C28H52,4247610.784
C29H54,5406679.58
C30H56,3969308.105
C31H58,2897937.337
C32H60,3849662.55
C33H62,3134510.565
C34H64,4262963.958
C35H66,5177826.407
C36H68,3178898.799
C37H70,3291413.685
C38H72,2965911.961
C39H74,2558856.925
C40H76,2323055.244
C41H78,2956645.008
C45H86,2543542.086
,
Formula,Mono Inty
C12H18,2995591.379
C13H20,2503716.988
C14H22,4173140.431
C15H24,2858330.722
C16H26,3075184.075
C17H28,3737790.455
C18H30,3691501.869
C19H32,5283498.097
C20H34,4893019.242
C21H36,5353581.144
C22H38,5594358.932
C23H40,6901009.782
C24H42,6285809.825
C25H44,7720835.209
C26H46,9942898.187
C27H48,12081921.89
C28H50,12533887.27
C29H52,12158497.57
C30H54,17371410.19
C31H56,13018665.95
C32H58,13428163.47
C33H60,11569855.42
C34H62,11612967.15
C35H64,11012197.07
C36H66,9835924.185
C37H68,8789777.424
C38H70,7815703.977
C39H72,8106673.501
C40H74,7492596.181
C41H76,5892533.759
C42H78,4659379.758
C43H80,5835383.011
C44H82,4199650.6
C45H84,3665753.03
C46H86,3239438.605
C47H88,2626564.358
C48H90,2398145.665
C51H96,2512027.665
,
Formula,Mono Inty
C12H16,1655570.866
C13H18,1598757.658
C14H20,1903594.712
C15H22,2111767.395
C16H24,2795976.394
C17H26,3199310.106
C18H28,4839254.61
C19H30,5948701.886
C20H32,5818573.477
C21H34,7476404.32
C22H36,10355658.54
C23H38,9567832.061
C24H40,13387356.13
C25H42,10666554.28
C26H44,17142302.88
C27H46,22166847.47
C28H48,18612868.36
C29H50,25809499.54
C30H52,26527351.29
C31H54,21722785.34
C32H56,19008288.55
C33H58,21476520.41
C34H60,16955183.25
C35H62,17543884.62
C36H64,17111016.39
C37H66,13431054.78
C38H68,11867463.22
C39H70,13249896.27
C40H72,11332517.43
C41H74,9897190.747
C42H76,8387215.581
C43H78,8547716.577
C44H80,6640502.425
C45H82,5319359.634
C46H84,4628645.07
C47H86,4941224.928
C48H88,3767045.674
C49H90,3028870.747
C50H92,2507556.54
,
Formula,Mono Inty
C12H14,3629873.744
C13H16,2601148.37
C15H20,2202868.593
C16H22,2997871.133
C17H24,2834391.048
C18H26,4412849.974
C19H28,6171470.228
C20H30,7347405.311
C21H32,8763875.876
C22H34,9004505.114
C23H36,10796267.18
C24H38,14738541.57
C25H40,13923267.91
C26H42,20352650.91
C27H44,24916189.58
C28H46,21994261.33
C29H48,28242827.59
C30H50,22943672.38
C31H52,21284111.96
C32H54,24735403.48
C33H56,21856699.16
C34H58,20889574.86
C35H60,19508600.12
C36H62,19386874.75
C37H64,17572678.82
C38H66,15608863.96
C39H68,14788023.71
C40H70,13538512.61
C41H72,10003205.2
C42H74,10968025.19
C43H76,9796538.804
C44H78,8100203.231
C45H80,7808720.717
C46H82,6535006.839
C47H84,6239152.316
C48H86,4472252.217
C49H88,3680673.699
C50H90,3210406.136
C51H92,3377968.994
C55H100,2474349.575
,
