Formula,Mono Inty
C24H46,1899986.413
C26H50,2367387.111
C31H60,2121597.721
,
Formula,Mono Inty
C13H22,1668674.71
C14H24,2386812.166
C18H32,1886904.489
C19H34,2468369.486
C20H36,2205818.841
C21H38,2308710.738
C22H40,2826077.209
C23H42,2429890.01
C24H44,2942994.584
C25H46,2775038.615
C26H48,3524069.074
C27H50,3974305.163
C28H52,3461981.408
C29H54,3789795.307
C30H56,3398069.779
C31H58,4326323.157
C32H60,3880228.563
C33H62,4461311.686
C34H64,3162457.94
C35H66,4037801.975
C36H68,3573306.966
C37H70,2607402.402
C38H72,2324136.865
C39H74,2699119.759
C40H76,2702217.273
C41H78,2867400.046
C42H80,2215602.344
,
Formula,Mono Inty
C12H18,2101258.343
C13H20,2716402.675
C14H22,2925893.725
C15H24,2456486.461
C16H26,3130355.978
C17H28,2961019.586
C18H30,3777909.379
C19H32,4678364.178
C20H34,4463742.877
C21H36,5881591.003
C22H38,5228603
C23H40,5477833.207
C24H42,6892907.152
C25H44,6984278.804
C26H46,7712593.442
C27H48,10053895.75
C28H50,9512873.077
C29H52,11736312.38
C30H54,15706926.09
C31H56,10987722.26
C32H58,11396268.37
C33H60,11390338.79
C34H62,10024010.45
C35H64,9648610.895
C36H66,8827945.74
C37H68,6286218.349
C38H70,6528849.908
C39H72,5355713.266
C40H74,6407410.199
C41H76,4640515.981
C42H78,4364927.237
C43H80,4172028.659
C44H82,2437525.808
C45H84,3549661.342
C46H86,3076398.477
C47H88,3687258.426
C49H92,2603798.655
,
Formula,Mono Inty
C12H16,2025074.28
C16H24,2719983.891
C17H26,2305653.408
C18H28,4188687.291
C19H30,4284892.305
C20H32,4918287.001
C21H34,6226120.001
C22H36,9270392.113
C23H38,8776049.955
C24H40,10344925.63
C25H42,9639075.796
C26H44,13514747.34
C27H46,18913048.93
C28H48,14673109.4
C29H50,22650985.53
C30H52,22654246.18
C31H54,18472955.14
C32H56,15041985.5
C33H58,17310280.67
C34H60,15437245.7
C35H62,15829102.29
C36H64,12965700.5
C37H66,12102940.02
C38H68,10679405.33
C39H70,9876920.502
C40H72,9159020.536
C41H74,7115668.698
C42H76,7490540.965
C43H78,6207527.546
C44H80,5080355.346
C45H82,5379204.899
C46H84,4016746.167
C47H86,2942870.159
C48H88,4085558.776
C49H90,2374682.496
C50H92,3080160.578
C51H94,2620186.593
,
Formula,Mono Inty
C12H14,4040522.544
C13H16,2366159.217
C15H20,2232487.137
C16H22,2087478.734
C17H24,2401425.378
C18H26,3376462.115
C19H28,5234604.498
C20H30,4930168.008
C21H32,6390218.72
C22H34,7747501.265
C23H36,10445972.63
C24H38,12786485.16
C25H40,11538903.02
C26H42,15590342.17
C27H44,21848719.39
C28H46,19383668.92
C29H48,22316570.8
C30H50,20619435.75
C31H52,18205972.97
C32H54,22545914.2
C33H56,18465609.85
C34H58,17950553.54
C35H60,17599808.64
C36H62,15672119.35
C37H64,13105614.18
C38H66,12714757.72
C39H68,12425734.78
C40H70,12964890.88
C41H72,10031052.11
C42H74,10230801.36
C43H76,8284915.483
C44H78,6636129.067
C45H80,6556768.935
C46H82,6084555.108
C47H84,4359407.016
C48H86,4156858.981
C49H88,2952356.859
C50H90,2982169.172
C51H92,3101553.316
C52H94,2683108.485
,
Formula,Mono Inty
C12H12,5216470.98
C13H14,3288858.392
C14H16,77168067.99
C15H18,1875816.941
C17H22,3539775.882
C18H24,4246445.484
C19H26,6111202.553
C20H28,6209159.454
C21H30,8494985.099
C22H32,10595464.62
C23H34,11017730.61
C24H36,15007954.86
C25H38,15519826.79
C26H40,17459423.6
