Formula,Mono Inty
C13H18O,0.2395157
C14H20O,0.1346354
C15H22O,0.1267533
C17H26O,0.1306271
C18H28O,0.100897
C19H30O,0.0916286
C13H16O,0.1523793
C14H18O,0.1819449
C15H20O,0.1561199
C16H22O,0.1416311
C17H24O,0.1158098
C18H26O,0.1040226
C19H28O,0.184634
C29H48O,0.081095
C14H16O,0.1395725
C15H18O,0.1766932
C16H20O,0.0871934
C17H22O,0.0773989
C18H24O,0.1313196
C19H26O,0.1098666
C14H14O,0.1124452
C15H16O,0.1379654
C16H18O,0.110843
C17H20O,0.0783596
C18H22O,0.0787153
C11H16O2,0.1486472
C12H18O2,0.2878645
C13H20O2,0.2196937
C14H22O2,0.3176847
C15H24O2,0.1142939
C16H26O2,0.1295512
C17H28O2,0.1157435
C18H30O2,0.1212615
C19H32O2,0.0939443
C20H34O2,0.096817
C11H14O2,0.1280567
C12H16O2,0.431955
C13H18O2,0.4206117
C14H20O2,0.4803106
C15H22O2,0.6590956
C16H24O2,0.2259388
C17H26O2,0.1661008
C18H28O2,0.1504933
C19H30O2,0.196674
C20H32O2,0.3728518
C12H14O2,0.530711
C13H16O2,0.4698801
C14H18O2,0.6455002
C15H20O2,0.3663005
C16H22O2,0.3586827
C17H24O2,0.3139808
C18H26O2,0.2800098
C19H28O2,0.2812498
C20H30O2,1.7127539
C21H32O2,0.0851042
C30H50O2,0.310377
C12H12O2,0.3406687
C13H14O2,0.3336225
C14H16O2,0.568805
C15H18O2,0.4260572
C16H20O2,0.4107003
C17H22O2,0.3233421
C18H24O2,0.4028904
C19H26O2,0.3150896
C20H28O2,2.6561019
C21H30O2,0.090058
C22H32O2,0.0963597
C30H48O2,0.1538407
C12H10O2,0.2332962
C13H12O2,0.2920792
C14H14O2,0.2964287
C15H16O2,0.2346429
C16H18O2,0.2752288
C17H20O2,0.280472
C18H22O2,0.3347113
C19H24O2,0.2587764
C20H26O2,0.4909036
C21H28O2,0.139916
C22H30O2,0.0993471
C30H46O2,2.1092727
C13H10O2,0.2355443
C14H12O2,0.2309958
C15H14O2,0.2366028
C16H16O2,0.1722586
C17H18O2,0.2224562
