Formula,Mono Inty
C12H16O2,0.2133832
C14H20O2,0.233746
C15H22O2,0.2140389
C16H24O2,0.1228704
C12H14O2,0.2997059
C13H16O2,0.2446806
C14H18O2,0.3561831
C15H20O2,0.2100323
C16H22O2,0.2095234
C17H24O2,0.1771625
C18H26O2,0.1542718
C19H28O2,0.0929131
C12H12O2,0.238481
C13H14O2,0.2108446
C14H16O2,0.2964327
C15H18O2,0.2626382
C16H20O2,0.2782404
C17H22O2,0.1917413
C18H24O2,0.2508906
C19H26O2,0.159814
C20H28O2,0.2056013
C13H12O2,0.2207629
C14H14O2,0.2271787
C15H16O2,0.1945084
C16H18O2,0.1585303
C17H20O2,0.236718
C18H22O2,0.2402914
C19H24O2,0.2045907
C20H26O2,0.1563461
C21H28O2,0.109054
C12H8O2,0.0921605
C13H10O2,0.1933738
C14H12O2,0.1774254
C15H14O2,0.267795
C16H16O2,0.1758777
C17H18O2,0.1666382
C18H20O2,0.1785304
C19H22O2,0.1361267
C20H24O2,0.1348256
C21H26O2,0.098166
C13H8O2,0.2159505
C14H10O2,0.3221438
C15H12O2,0.2313858
C16H14O2,0.1514428
C17H16O2,0.1097019
C18H18O2,0.1294315
C19H20O2,0.1041335
C15H10O2,0.2193501
C16H12O2,0.1332299
C17H14O2,0.1325516
C18H16O2,0.0870501
C19H18O2,0.0810028
C10H16O3,0.0881576
C11H18O3,0.0833647
C12H20O3,0.1059623
C14H24O3,0.0882999
C11H16O3,0.2123792
C12H18O3,0.1936938
C13H20O3,0.2648025
C14H22O3,0.1730781
C15H24O3,0.2004819
C16H26O3,0.0789712
C17H28O3,0.0940462
C10H12O3,0.1886065
C11H14O3,0.2952663
C12H16O3,0.3184771
C13H18O3,0.4592241
C14H20O3,0.4061469
C15H22O3,0.5007012
C16H24O3,0.2463257
C17H26O3,0.2245294
C18H28O3,0.16407
C19H30O3,0.1581623
C20H32O3,0.1204422
C10H10O3,0.1093083
C11H12O3,0.3412694
C12H14O3,0.3516869
C13H16O3,0.5337247
C14H18O3,0.5177408
C15H20O3,0.4764848
C16H22O3,0.3444307
C17H24O3,0.3349446
C18H26O3,0.385166
C19H28O3,0.3055095
C20H30O3,0.1910515
C21H32O3,0.1368067
C11H10O3,0.3969269
C12H12O3,0.3891073
C13H14O3,0.4969724
C14H16O3,0.4138405
C15H18O3,0.5267375
C16H20O3,0.4419628
C17H22O3,0.4115204
C18H24O3,0.3819652
C19H26O3,0.361376
C20H28O3,0.3264244
C21H30O3,0.1908945
C22H32O3,0.1304605
C11H8O3,0.2475907
C12H10O3,0.3809886
C13H12O3,0.4077793
C14H14O3,0.4070077
C15H16O3,0.4487392
C16H18O3,0.3749918
C17H20O3,0.5378228
C18H22O3,0.3891367
C19H24O3,0.4771172
C20H26O3,0.3615637
C21H28O3,0.2754195
C22H30O3,0.1610436
C23H32O3,0.1000748
C12H8O3,0.2650021
C13H10O3,0.3444942
C14H12O3,0.3728813
C15H14O3,0.2642114
C16H16O3,0.3447895
C17H18O3,0.3821514
C18H20O3,0.3696391
C19H22O3,0.4106916
C20H24O3,0.333018
C21H26O3,0.3187729
C22H28O3,0.1901567
C23H30O3,0.1429708
C13H8O3,0.3578308
C14H10O3,0.5185147
C15H12O3,0.3588555
C16H14O3,0.3229117
C17H16O3,0.2945654
C18H18O3,0.2751981
C19H20O3,0.2311009
C20H22O3,0.2484449
C21H24O3,0.1935265
C22H26O3,0.1727335
C23H28O3,0.1103177
C13H6O3,0.0806034
C14H8O3,0.2415678
C15H10O3,0.2855505
C16H12O3,0.2769139
C17H14O3,0.2383791
C18H16O3,0.1979292
C19H18O3,0.1867578
C20H20O3,0.1811888
C21H22O3,0.161713
C22H24O3,0.1698526
C15H8O3,0.1748244
C16H10O3,0.3090852
C17H12O3,0.2333894
C18H14O3,0.2295344
C19H16O3,0.1591843
C20H18O3,0.1460431
C21H20O3,0.1058308
C22H22O3,0.105961
C23H24O3,0.0771059
C24H26O3,0.0803382
C17H10O3,0.2010049
C18H12O3,0.1766294
C19H14O3,0.1970767
C20H16O3,0.1706765
C21H18O3,0.1325565
C22H20O3,0.1005109
C23H22O3,0.0804526
C17H8O3,0.0970125
C18H10O3,0.1087608
C19H12O3,0.1151018
C20H14O3,0.1297828
C21H16O3,0.1147983
C22H18O3,0.0900542
C10H16O4,0.2851662
C11H18O4,0.2794283
C12H20O4,0.2001518
C13H22O4,0.1454303
C14H24O4,0.1324489
C15H26O4,0.1914614
C16H28O4,0.1341928
C17H30O4,0.1125504
C18H32O4,0.0999789
C10H14O4,0.3526651
C11H16O4,0.2865022
C12H18O4,0.5319293
C13H20O4,0.3653474
C14H22O4,0.4900388
C15H24O4,0.5667978
C16H26O4,0.2435744
C17H28O4,0.1990213
C18H30O4,0.1569605
C19H32O4,0.1419958
C20H34O4,0.1332384
C10H12O4,0.3707907
C11H14O4,0.3619783
C12H16O4,0.6184945
C13H18O4,0.550605
C14H20O4,0.5971886
C15H22O4,0.9814758
C16H24O4,0.5223003
C17H26O4,0.4078591
C18H28O4,0.416533
C19H30O4,0.3741122
C20H32O4,0.3458059
C21H34O4,0.1057709
C10H10O4,0.4726515
C12H14O4,0.7143134
C13H16O4,0.6111814
C14H18O4,0.9624192
C15H20O4,0.931835
C16H22O4,1.0207459
C17H24O4,0.8042803
C18H26O4,0.8519687
C19H28O4,0.6799824
C20H30O4,0.7075316
C21H32O4,0.2066349
C22H34O4,0.1281184
C10H8O4,0.4281114
C11H10O4,0.4941619
C12H12O4,0.7149179
C13H14O4,0.6364408
C14H16O4,0.801257
C15H18O4,0.8074353
C16H20O4,0.7463776
C17H22O4,1.0105299
C18H24O4,1.140718
C19H26O4,0.9492536
C20H28O4,0.876459
C21H30O4,0.5034885
C22H32O4,0.1924823
C23H34O4,0.0883929
C10H6O4,0.3526783
C11H8O4,0.5240238
C12H10O4,0.7419874
C13H12O4,0.5429197
C14H14O4,0.656714
C15H16O4,0.6445062
C16H18O4,0.7283845
C17H20O4,0.7270502
C18H22O4,0.9517377
C19H24O4,1.0579486
C20H26O4,0.9236568
C21H28O4,0.7066575
C22H30O4,0.2115619
C23H32O4,0.1840047
C24H34O4,0.0848458
C26H38O4,0.0810499
C27H40O4,0.0888751
C11H6O4,0.2277412
C12H8O4,0.4857749
C13H10O4,0.5501927
C14H12O4,0.6291459
C15H14O4,0.5152331
C16H16O4,0.7410807
C17H18O4,0.622622
C18H20O4,0.7811068
C19H22O4,0.7515954
C20H24O4,0.788035
C21H26O4,0.585297
C22H28O4,0.2824327
C23H30O4,0.1848313
C24H32O4,0.1545661
C25H34O4,0.1171185
C26H36O4,0.0925517
C27H38O4,0.0842844
C28H40O4,0.0888984
C12H6O4,0.2742681
C13H8O4,0.4417524
C14H10O4,0.4487132
C15H12O4,0.558718
C16H14O4,0.5311823
C17H16O4,0.5446118
C18H18O4,0.6473572
C19H20O4,0.5201249
C20H22O4,0.5910981
C21H24O4,0.4021135
C22H26O4,0.3100555
C23H28O4,0.1237035
C24H30O4,0.153588
C25H32O4,0.0957789
C26H34O4,0.0837076
C28H38O4,0.0825054
C13H6O4,0.1114139
C14H8O4,0.3482939
C15H10O4,0.503495
C16H12O4,0.505411
C17H14O4,0.4933432
C18H16O4,0.4465638
C19H18O4,0.3869944
C20H20O4,0.3512552
C21H22O4,0.3537983
C22H24O4,0.249485
C23H26O4,0.1125633
C24H28O4,0.0884373
C25H30O4,0.0986691
C26H32O4,0.0771026
