Formula,Mono Inty
C13H26,1448075.214
,
Formula,Mono Inty
C24H46,1808306.93
C28H54,1645088.374
C30H58,1663883.582
,
Formula,Mono Inty
C14H24,1429599.685
C15H26,1333848.763
C17H30,1407034.495
C21H38,2130046.477
C22H40,1635469.921
C23H42,2077357.339
C24H44,1667971.853
C25H46,1771099.673
C26H48,2081607.145
C27H50,2498856.785
C28H52,2454709.227
C29H54,2090283.967
C30H56,1923330.066
C31H58,1944969.722
C32H60,1949848.578
C34H64,1864324.552
C38H72,1682042.563
,
Formula,Mono Inty
C12H18,1529658.719
C14H22,2670966.224
C15H24,1949474.874
C16H26,1477556.69
C17H28,1878915.297
C18H30,1975579.752
C19H32,3736395.959
C20H34,1967986.432
C21H36,4047890.58
C22H38,3592235.822
C23H40,4581318.436
C24H42,3673331.063
C25H44,4333405.896
C26H46,5144499.795
C27H48,6504783.284
C28H50,4559490.219
C29H52,4453249.646
C30H54,5665546.34
C31H56,5940991.958
C32H58,4204226.403
C33H60,3014653.861
C34H62,3912813.238
C35H64,3447121.57
C36H66,2861114.97
C37H68,2500219.4
C38H70,2832309.963
C39H72,2648231.549
C40H74,2721783.466
C41H76,1998288.983
,
Formula,Mono Inty
C12H16,1572976.709
C15H22,2407342.489
C16H24,1983339.843
C17H26,1712660.851
C18H28,2644807.115
C19H30,3577945.291
C20H32,3997462.298
C21H34,3855333.713
C22H36,5468280.324
C23H38,4514243.938
C24H40,6044371.487
C25H42,5412670.537
C26H44,7473340.694
C27H46,8633683.911
C28H48,6968937.597
C29H50,8967315.176
C30H52,9096219.469
C31H54,7800903.676
C32H56,5920346.682
C33H58,6581353.545
C34H60,5302252.084
C35H62,4917877.595
C36H64,5513593.416
C37H66,5144565.926
C38H68,5265490.372
C39H70,4438613.797
C40H72,4323035.463
C41H74,3261887.377
C42H76,2665348.219
C44H80,2147417.775
C45H82,2211296.22
C46H84,1781383.185
,
Formula,Mono Inty
C12H14,4489985.027
C13H16,1862780.565
C15H20,1410475.083
C16H22,1485042.567
C17H24,2023504.915
C18H26,2938060.275
C19H28,4345873.778
C20H30,3888427.348
C21H32,4511706.688
C22H34,4937215.77
C23H36,4948193.48
C24H38,6993609.559
C25H40,6448735.533
C26H42,10735381.59
C27H44,10949927.62
C28H46,10130549.53
C29H48,11567563.25
C30H50,8557357.052
C31H52,7441013.895
C32H54,8195419.38
C33H56,7633342.692
C34H58,7899176.149
C35H60,7373377.188
C36H62,5835421.26
C37H64,5961533.273
C38H66,5318841.375
C39H68,5881793.927
C40H70,4420588.277
C41H72,3574437.47
C42H74,2376713.338
C43H76,3320140.423
C44H78,2747767.209
C45H80,2103136.081
C46H82,2479706.048
C47H84,1988374.631
,
Formula,Mono Inty
C12H12,8848468.932
C13H14,4738815.28
C14H16,68547677.59
C15H18,2709660.02
C16H20,1968668.637
C17H22,2266545.649
C18H24,3597228.666
C19H26,4028090.749
C20H28,4436152.73
C21H30,4745380.725
C22H32,6425833.545
C23H34,6440854.872
C24H36,7719032.783
C25H38,9741796.112
C26H40,10312885.73
C27H42,10517968.91
C28H44,9238747.436
C29H46,11979852.8
C30H48,10043400
C31H50,8485893.253
C32H52,8467843.854
C33H54,7753653.976
C34H56,7437666.905
C35H58,7103557.818
C36H60,6010813.185
C37H62,7353640.037
C38H64,5818708.491
C39H66,5695855.617
C40H68,5872683.13
C41H70,3537039.77
C42H72,3774950.452
C43H74,2717828.533
C44H76,2568877.399
C45H78,2601702.651
C46H80,1830628.318
,
Formula,Mono Inty
C13H12,2021041.45
C14H14,1649140.03
C15H16,18853953.11
C16H18,3788665.933
C17H20,3891709.478
C18H22,5252640.446
C19H24,6539232.756
C20H26,5372126.701
C21H28,7630605.97
C22H30,9094835.773
C23H32,7482137.211
C24H34,8226052.129
C25H36,9437444.73
C26H38,12491885.93
C27H40,14509847.98
C28H42,12497631.83
C29H44,12959202.05
C30H46,12069983.22
C31H48,11026259.73
C32H50,8984002.482
C33H52,11239642.46
C34H54,9424968.717
C35H56,6984598.746
C36H58,7069284.156
C37H60,7128074.524
C38H62,7263517.476
C39H64,6559382.549
C40H66,5263904.695
C41H68,4620041.769
C42H70,3521146.335
C43H72,3015779.093
C44H74,1774500.336
C45H76,2392992.016
C46H78,1935571.833
C47H80,1883948.302
,
Formula,Mono Inty
C13H10,9148986.421
C14H12,6438719.234
C15H14,2164224.986
C16H16,1485820.842
C17H18,3654453.203
C18H20,6195030.517
C19H22,6584627.923
C20H24,8294854.21
C21H26,9046617.161
C22H28,13749652.94
C23H30,9014093.876
C24H32,11051407.88
C25H34,11819387.24
C26H36,15933618.38
C27H38,16645825.38
C28H40,18798484.07
C29H42,18129615.63
C30H44,14593720.78
C31H46,11875794.5
C32H48,11855870.7
C33H50,11284011.94
C34H52,10874440.96
C35H54,8328035.348
C36H56,7011208.337
C37H58,7177932.643
C38H60,6991233.015
C39H62,8757487.197
C40H64,5591059.533
C41H66,5287939.235
C42H68,4315507.741
C43H70,3561066.787
C44H72,3392627.451
C45H74,2537074.811
C46H76,2179288.557
C47H78,2118882.248
C62H108,2183821.662
,
