Formula,Mono Inty
C11H14O2,0.0986383
C12H16O2,0.295745
C13H18O2,0.2692528
C14H20O2,0.3308709
C15H22O2,0.1841211
C16H24O2,0.1482926
C20H32O2,0.176292
C12H14O2,0.3514812
C13H16O2,0.2993544
C14H18O2,0.351405
C15H20O2,0.2084881
C16H22O2,0.2254427
C17H24O2,0.1848638
C18H26O2,0.1981008
C19H28O2,0.0773954
C20H30O2,0.6877174
C13H14O2,0.2472611
C14H16O2,0.3103943
C15H18O2,0.2668677
C16H20O2,0.2534839
C17H22O2,0.2059152
C18H24O2,0.2308304
C19H26O2,0.1291604
C20H28O2,1.3219786
C21H30O2,0.0875034
C12H10O2,0.1237568
C13H12O2,0.25339
C14H14O2,0.2807684
C15H16O2,0.2289499
C16H18O2,0.1464171
C17H20O2,0.18866
C18H22O2,0.1781615
C19H24O2,0.1770185
C20H26O2,0.1636753
C13H10O2,0.2138719
C14H12O2,0.213577
C15H14O2,0.2395629
C16H16O2,0.1596106
C17H18O2,0.1705157
C18H20O2,0.14932
C19H22O2,0.0974703
C21H26O2,0.1191355
C22H28O2,0.078145
C23H30O2,0.0817252
C13H8O2,0.2661373
C14H10O2,0.2918708
C15H12O2,0.27772
C16H14O2,0.206274
C17H16O2,0.1062645
C18H18O2,0.1121183
C19H20O2,0.0845733
C14H8O2,0.0840939
C15H10O2,0.2369762
C16H12O2,0.1682482
C17H14O2,0.118026
C18H16O2,0.085999
C19H18O2,0.0900774
C15H8O2,0.1035113
C16H10O2,0.1483698
C17H12O2,0.1113236
C18H14O2,0.0870986
C19H16O2,0.0863481
C10H14O3,0.1345407
C11H16O3,0.2894216
C12H18O3,0.2776583
C13H20O3,0.3316412
C14H22O3,0.2382573
C15H24O3,0.2532967
C16H26O3,0.1469917
C17H28O3,0.082582
C18H30O3,0.2574076
C19H32O3,0.0955197
C20H34O3,0.0852594
C10H12O3,0.2498542
C11H14O3,0.4213472
C12H16O3,0.4128858
C13H18O3,0.6031286
C14H20O3,0.4466902
C15H22O3,0.5437076
C16H24O3,0.2567381
C17H26O3,0.2833508
C18H28O3,0.2090276
C19H30O3,0.1964552
C20H32O3,0.2137527
C10H10O3,0.1752672
C11H12O3,0.46807
C12H14O3,0.4377922
C13H16O3,0.6375059
C14H18O3,0.5745299
C15H20O3,0.5517403
C16H22O3,0.3955274
C17H24O3,0.3826512
C18H26O3,0.3977222
C19H28O3,0.3783453
C20H30O3,0.3433281
C21H32O3,0.1676851
C10H8O3,0.1472846
C12H12O3,0.4740437
C13H14O3,0.5603613
C14H16O3,0.4640094
C15H18O3,0.5235733
C16H20O3,0.4272331
C17H22O3,0.4399543
C18H24O3,0.4060348
C19H26O3,0.3994544
C20H28O3,0.5366935
C21H30O3,0.2529248
C22H32O3,0.1339743
C30H48O3,0.8513533
C12H10O3,0.4390295
C13H12O3,0.5240107
C14H14O3,0.4864801
C15H16O3,0.4675514
C16H18O3,0.3782971
C17H20O3,0.4373912
C18H22O3,0.3681764
C19H24O3,0.4643992
C20H26O3,0.4609008
C21H28O3,0.2560336
C22H30O3,0.1795343
C12H8O3,0.3114274
C13H10O3,0.464866
C14H12O3,0.3791662
C15H14O3,0.2999355
C16H16O3,0.3568065
C17H18O3,0.3696596
C18H20O3,0.3431408
C19H22O3,0.3255424
C20H24O3,0.2764466
C21H26O3,0.2526146
C22H28O3,0.1297883
C23H30O3,0.1310629
C24H32O3,0.0800342
C13H8O3,0.4499306
C14H10O3,0.5931468
C15H12O3,0.3457291
C16H14O3,0.3275932
C17H16O3,0.2827042
C18H18O3,0.2319881
C19H20O3,0.2098846
C20H22O3,0.1472618
C21H24O3,0.1816176
C22H26O3,0.1477215
C23H28O3,0.0903492
C14H8O3,0.3046883
C15H10O3,0.3901308
C16H12O3,0.3328104
C17H14O3,0.3258594
C18H16O3,0.1940736
C19H18O3,0.1608813
C20H20O3,0.1257006
C21H22O3,0.1143001
C22H24O3,0.1367034
C15H8O3,0.232832
C16H10O3,0.3104179
C17H12O3,0.2900006
C18H14O3,0.2639752
C19H16O3,0.1585973
C20H18O3,0.0857634
C21H20O3,0.0950787
C22H22O3,0.1240235
C16H8O3,0.1027016
C17H10O3,0.1738959
C18H12O3,0.1752103
C19H14O3,0.1715256
C20H16O3,0.1208905
C21H18O3,0.0949394
C18H10O3,0.0862738
C19H12O3,0.1002272
C20H14O3,0.1258714
C21H16O3,0.1038655
C10H16O4,0.4384896
C11H18O4,0.3392259
C12H20O4,0.2529158
C13H22O4,0.1776081
C14H24O4,0.1625684
C15H26O4,0.2076048
C16H28O4,0.1673389
C18H32O4,1.3605034
C19H34O4,0.494002
