Formula,Mono Inty
C14H28O2,0.0766215
C16H32O2,3.0923727
C17H34O2,0.4011419
C18H36O2,6.896008
C19H38O2,0.1198767
C20H40O2,0.7047449
C21H42O2,0.0919204
C22H44O2,1.1920092
C24H48O2,0.2442625
C16H30O2,0.1716219
C17H32O2,0.2836784
C18H34O2,3.6619656
C19H36O2,0.1251757
C20H38O2,0.1537337
C22H42O2,0.0814081
C15H22O2,0.6132315
C17H26O2,0.126586
C18H28O2,0.1059207
C19H30O2,0.1519506
C20H32O2,1.0272667
C14H18O2,0.0930092
C15H20O2,0.1692617
C17H24O2,0.1434006
C18H26O2,0.1663589
C19H28O2,0.1685996
C20H30O2,4.6041989
C15H18O2,0.2090478
C17H22O2,0.1903195
C18H24O2,0.2987338
C19H26O2,0.1610292
C20H28O2,9.1350994
C21H30O2,0.129878
C15H16O2,0.1088369
C17H20O2,0.1909106
C18H22O2,0.1856121
C19H24O2,0.1273621
C20H26O2,0.5816652
C21H28O2,0.0925923
C15H14O2,0.2521863
C17H18O2,0.1882209
C18H20O2,0.1424143
C19H22O2,0.1072737
C20H24O2,0.1042231
C21H26O2,0.0789999
C15H12O2,0.1698746
C18H18O2,0.1141957
C19H20O2,0.0934037
C21H24O2,0.0859999
C22H26O2,0.0772621
C16H30O3,0.0881897
C17H32O3,0.1546295
C18H34O3,12.2725954
C20H38O3,0.7371359
C22H42O3,0.2549238
C16H28O3,0.3694843
C18H32O3,0.6363022
C19H34O3,0.1351525
C20H36O3,0.2080112
C22H40O3,0.1058234
C16H26O3,0.1850155
C17H28O3,0.1240866
C18H30O3,2.2647793
C19H32O3,0.1743572
C20H34O3,0.5679123
C13H18O3,0.4869625
C14H20O3,0.4161048
C16H24O3,0.2477339
C17H26O3,0.3457052
C18H28O3,0.5149117
C19H30O3,0.3967296
C20H32O3,1.1439978
C21H34O3,0.1313888
C29H50O3,0.1005443
C30H52O3,0.2177851
C16H22O3,0.3100118
C17H24O3,0.4044005
C18H26O3,0.4076049
C19H28O3,0.4383557
C20H30O3,1.4853534
C21H32O3,0.4281762
C27H44O3,0.1647998
C28H46O3,0.1121944
C29H48O3,0.3518407
C30H50O3,0.4272095
C14H16O3,0.3851011
C16H20O3,0.3918882
C17H22O3,0.4532155
C18H24O3,0.3970013
C19H26O3,0.4536197
C20H28O3,2.789732
C21H30O3,0.3125334
C22H32O3,0.1335273
C29H46O3,0.1467511
C30H48O3,10.1866188
C12H10O3,0.1316105
C13H12O3,0.1619882
C14H14O3,0.360538
C16H18O3,0.2957675
C17H20O3,0.4156511
C18H22O3,0.3387514
C19H24O3,0.4897995
C20H26O3,1.5134485
C21H28O3,0.2829619
C22H30O3,0.1644896
C23H32O3,0.0928312
C29H44O3,0.088994
C30H46O3,1.2465935
C13H10O3,0.0965002
C14H12O3,0.3018121
C16H16O3,0.2502636
C17H18O3,0.2750056
C18H20O3,0.3232934
C19H22O3,0.3430447
C20H24O3,0.2925576
C21H26O3,0.2195872
C22H28O3,0.1268383
C23H30O3,0.0934435
C30H44O3,0.176061
C14H10O3,0.3891162
C16H14O3,0.2973894
C17H16O3,0.243923
C18H18O3,0.2454768
C19H20O3,0.1823988
C20H22O3,0.1595729
C21H24O3,0.1708417
C22H26O3,0.1649372
C23H28O3,0.1032647
C14H8O3,0.2159688
C17H14O3,0.2298145
C18H16O3,0.1200776
C19H18O3,0.1447987
C20H20O3,0.1173497
C21H22O3,0.0953968
C22H24O3,0.1070073
C15H8O3,0.1484965
C17H12O3,0.2587105
C18H14O3,0.1898357
C19H16O3,0.1546771
C20H18O3,0.1252589
C21H20O3,0.0898314
C17H10O3,0.1720988
C18H12O3,0.1906811
C19H14O3,0.1852274
C20H16O3,0.1067539
C21H18O3,0.0867106
C16H30O4,4.0406623
C17H32O4,0.3940209
C18H34O4,6.4723887
C19H36O4,0.1457858
C20H38O4,1.7399111
C21H40O4,0.1132187
C22H42O4,1.9361508
C23H44O4,0.1521516
C24H46O4,0.3359566
C26H50O4,0.0959398
C11H18O4,0.1042306
C12H20O4,0.1924837
C14H24O4,0.1213487
C15H26O4,0.1501391
C16H28O4,0.4266154
C17H30O4,0.1449088
C18H32O4,33.6219177
C19H34O4,1.6687964
C20H36O4,1.4688295
C21H38O4,0.0913537
C22H40O4,0.2111724
C11H16O4,0.0851942
C11H16O4,0.0800745
C12H18O4,0.585887
C14H22O4,0.4628354
C15H24O4,0.7901536
C16H26O4,0.2778073
C17H28O4,0.2015608
C18H30O4,3.6422553
C19H32O4,0.4096788
C20H34O4,0.9061154
C21H36O4,0.1644671
C11H14O4,0.091785
C12H16O4,0.6381825
C15H22O4,1.3588184
C16H24O4,0.5059597
C17H26O4,0.6878296
C18H28O4,0.9988567
C19H30O4,0.778528
C20H32O4,2.9980137
C21H34O4,0.2014583
C22H36O4,0.0936612
C27H46O4,0.0783294
C28H48O4,0.092752
C29H50O4,0.2782513
C30H52O4,0.1740918
C32H56O4,0.0977647
C11H12O4,0.1312444
C12H14O4,0.7504831
C13H16O4,0.5529408
C15H20O4,1.0763434
C16H22O4,3.0499601
C17H24O4,0.8492693
C18H26O4,0.9103982
C19H28O4,0.8708488
C20H30O4,2.7898006
C21H32O4,0.3765009
C22H34O4,0.1671819
C25H40O4,0.1070609
C27H44O4,2.2826357
C28H46O4,0.2578049
C29H48O4,11.32623
C30H50O4,2.6866655
C31H52O4,18.2399406
C32H54O4,0.780197
C33H56O4,5.0913959
C34H58O4,0.239912
C35H60O4,0.3989172
C36H62O4,0.086114
C11H10O4,0.1006924
C12H12O4,0.2131828
