Formula,Mono Inty
C13H16O,0.176943
C14H18O,0.1371288
C15H20O,0.150728
C16H22O,0.104129
C17H24O,0.0909181
C18H26O,0.0900615
C13H14O,0.115012
C14H16O,0.1354399
C15H18O,0.0880045
C16H20O,0.0725189
C17H22O,0.0827249
C18H24O,0.110103
C12H18O2,0.3229476
C13H20O2,0.2827387
C14H22O2,0.341803
C15H24O2,0.1567463
C16H26O2,0.0723512
C11H14O2,0.2034423
C12H16O2,0.44988
C13H18O2,0.4117594
C14H20O2,0.4895779
C15H22O2,0.3358691
C16H24O2,0.1900332
C17H26O2,0.1343569
C18H28O2,0.0730809
C19H30O2,0.0871914
C11H12O2,0.2030738
C12H14O2,0.4959662
C13H16O2,0.4598324
C14H18O2,0.5539742
C15H20O2,0.3110481
C16H22O2,0.3026183
C17H24O2,0.2308469
C18H26O2,0.2211455
C19H28O2,0.1566986
C20H30O2,0.079601
C13H14O2,0.3310371
C14H16O2,0.4264922
C15H18O2,0.3596401
C16H20O2,0.3978912
C17H22O2,0.2879932
C18H24O2,0.3363355
C19H26O2,0.1896803
C20H28O2,0.2306831
C21H30O2,0.0913125
C12H10O2,0.1315363
C13H12O2,0.3123902
C14H14O2,0.2590809
C15H16O2,0.2669905
C16H18O2,0.2013907
C17H20O2,0.289121
C18H22O2,0.2465904
C19H24O2,0.2357885
C20H26O2,0.1566569
C21H28O2,0.1207591
C22H30O2,0.0948467
C23H32O2,0.0986842
C12H8O2,0.0748901
C13H10O2,0.2469101
C14H12O2,0.1997925
C15H14O2,0.2925362
C16H16O2,0.1871852
C17H18O2,0.1562811
C18H20O2,0.1509637
C19H22O2,0.1390352
C20H24O2,0.1207494
C21H26O2,0.0751909
C23H30O2,0.0874016
C13H8O2,0.2046378
C14H10O2,0.2284337
C15H12O2,0.3014945
C16H14O2,0.1915774
C17H16O2,0.1604588
C18H18O2,0.1457229
C20H22O2,0.0728423
C23H28O2,0.0875274
C15H10O2,0.1769889
C16H12O2,0.1530421
C17H14O2,0.1427214
C18H16O2,0.0813591
C20H20O2,0.077267
C10H16O3,0.2681338
C11H18O3,0.3056476
C12H20O3,0.3506633
C13H22O3,0.3004566
C14H24O3,0.1242517
C15H26O3,0.1209114
C10H14O3,0.4141957
C11H16O3,0.6309957
C12H18O3,0.5381724
C13H20O3,0.6496279
C14H22O3,0.4932187
C15H24O3,0.4958409
C16H26O3,0.1792752
C17H28O3,0.0970485
C18H30O3,0.0933267
C19H32O3,0.0923157
C10H12O3,0.3880819
C11H14O3,0.6853015
C12H16O3,0.7355186
C13H18O3,1.0122902
C14H20O3,0.8789062
C15H22O3,1.1872677
C16H24O3,0.4677638
C17H26O3,0.4200279
C18H28O3,0.2809754
C19H30O3,0.2100626
C20H32O3,0.2102596
C10H10O3,0.1382792
C11H12O3,0.6490139
C12H14O3,0.6877183
C13H16O3,0.9938567
C14H18O3,0.94007
C15H20O3,0.9707281
C16H22O3,0.5947949
C17H24O3,0.4994331
C18H26O3,0.5690271
C19H28O3,0.4548441
C20H30O3,0.3117102
C21H32O3,0.1555627
C11H10O3,0.661568
C12H12O3,0.6157373
