Formula,Mono Inty
C13H14O,0.0985672
C14H16O,0.1366733
C15H18O,0.1271538
C16H20O,0.1104224
C18H24O,0.1008908
C13H12O,0.0889739
C14H14O,0.141267
C15H16O,0.1244279
C16H18O,0.1477711
C17H20O,0.0785085
C13H18O2,0.2236946
C14H20O2,0.2995995
C15H22O2,0.225855
C16H24O2,0.1578107
C17H26O2,0.1060197
C18H28O2,0.0845509
C20H32O2,0.1034327
C13H16O2,0.2712139
C14H18O2,0.38015
C15H20O2,0.2283268
C16H22O2,0.2470237
C17H24O2,0.2129397
C18H26O2,0.174891
C19H28O2,0.1201404
C20H30O2,0.2266154
C13H14O2,0.2156265
C14H16O2,0.3229014
C15H18O2,0.2975137
C16H20O2,0.3736113
C17H22O2,0.2562116
C18H24O2,0.293175
C19H26O2,0.1184469
C20H28O2,0.2626895
C21H30O2,0.0809285
C12H10O2,0.1005949
C13H12O2,0.3221182
C14H14O2,0.2937805
C15H16O2,0.2577623
C16H18O2,0.2291087
C17H20O2,0.2612462
C18H22O2,0.2711922
C19H24O2,0.2202623
C20H26O2,0.1658298
C21H28O2,0.100555
C13H10O2,0.2427192
C14H12O2,0.3100831
C15H14O2,0.2924635
C16H16O2,0.1919391
C17H18O2,0.2103229
C18H20O2,0.2116774
C19H22O2,0.1815092
C20H24O2,0.1331217
C21H26O2,0.1211336
C22H28O2,0.0866895
C23H30O2,0.0940112
C14H10O2,0.3953514
C15H12O2,0.3686063
C16H14O2,0.2313673
C17H16O2,0.1876448
C18H18O2,0.1390427
C19H20O2,0.1222373
C20H22O2,0.0919435
C21H24O2,0.0907505
C22H26O2,0.085515
C14H8O2,0.1028294
C15H10O2,0.3292564
C16H12O2,0.2200264
C17H14O2,0.2118623
C18H16O2,0.1546726
C19H18O2,0.0829934
C15H8O2,0.1390005
C16H10O2,0.1753608
C17H12O2,0.104741
C18H14O2,0.1102764
C19H16O2,0.0784062
C12H18O3,0.2196918
C13H20O3,0.3252741
C14H22O3,0.2285161
C15H24O3,0.2123625
C16H26O3,0.1210333
C17H28O3,0.0973538
C10H12O3,0.2065922
C12H16O3,0.3690362
C13H18O3,0.5773119
C14H20O3,0.4373026
C15H22O3,0.5071393
C16H24O3,0.290511
C17H26O3,0.3083429
C18H28O3,0.2676263
C19H30O3,0.1676911
C20H32O3,0.1529632
C12H14O3,0.4227917
C13H16O3,0.6601345
C14H18O3,0.5446338
C15H20O3,0.5504209
C16H22O3,0.4170178
C17H24O3,0.3951342
C18H26O3,0.4783039
C19H28O3,0.4231885
C20H30O3,0.247065
C21H32O3,0.1888909
C22H34O3,0.1071657
C12H12O3,0.4499655
C13H14O3,0.5775223
C14H16O3,0.4602827
C15H18O3,0.5233085
C16H20O3,0.4245611
C17H22O3,0.458416
C18H24O3,0.4913814
C19H26O3,0.4575646
C20H28O3,0.3744952
C21H30O3,0.3048562
C22H32O3,0.1764175
C12H10O3,0.4586618
C13H12O3,0.6290174
C14H14O3,0.4759585
C15H16O3,0.5271345
C16H18O3,0.408045
C17H20O3,0.5293785
C18H22O3,0.3986994
C19H24O3,0.5256164
C20H26O3,0.4311186
C21H28O3,0.3311554
C22H30O3,0.2355331
C23H32O3,0.1164689
C24H34O3,0.0788247
C12H8O3,0.4254074
C13H10O3,0.5241814
C14H12O3,0.4661108
C15H14O3,0.3530537
C16H16O3,0.4149463
C17H18O3,0.4446828
C18H20O3,0.350033
C19H22O3,0.4396384
C20H24O3,0.3358478
C21H26O3,0.2744094
C22H28O3,0.1657963
C23H30O3,0.0995015
C12H6O3,0.1255194
C13H8O3,0.4773751
C14H10O3,0.7174805
C15H12O3,0.4465038
C16H14O3,0.4019743
C17H16O3,0.3445749
C18H18O3,0.3027275
C19H20O3,0.2430269
C20H22O3,0.2386122
C21H24O3,0.203832
C22H26O3,0.1698306
C14H8O3,0.3656932
C15H10O3,0.4661086
C16H12O3,0.4408236
C17H14O3,0.3927239
C18H16O3,0.2540805
C19H18O3,0.1747988
C20H20O3,0.1655666
C21H22O3,0.1349162
C22H24O3,0.1477403
C15H8O3,0.2773723
C16H10O3,0.3614714
C17H12O3,0.3243445
C18H14O3,0.2405764
C19H16O3,0.1876765
C20H18O3,0.2028258
C21H20O3,0.1289923
C22H22O3,0.228356
C16H8O3,0.1262885
C17H10O3,0.2774431
C18H12O3,0.2392688
C19H14O3,0.2627417
C20H16O3,0.2345586
C21H18O3,0.0953912
C22H20O3,0.081869
C18H10O3,0.1547439
C19H12O3,0.157029
C20H14O3,0.1760889
C21H16O3,0.1188521
C22H18O3,0.1015619
C10H16O4,0.3086661
C11H18O4,0.245673
C12H20O4,0.1834565
C13H22O4,0.3947714
C14H24O4,0.1333132
C15H26O4,0.1789822
C17H30O4,0.0806689
C10H14O4,0.3374744
C11H16O4,0.4504392
C12H18O4,0.5800148
C13H20O4,0.4405736
C14H22O4,0.472883
C15H24O4,0.5576692
C16H26O4,0.2704414
C17H28O4,0.2067009
C18H30O4,0.1631044
C19H32O4,0.1427453
C20H34O4,0.0939856
C11H14O4,0.4991035
C12H16O4,0.717478
C13H18O4,0.6653899
C14H20O4,0.6885679
C15H22O4,1.1167715
C16H24O4,0.5340652
C17H26O4,0.5078819
C18H28O4,0.5240178
C19H30O4,0.4154932
C20H32O4,0.3989518
C21H34O4,0.1002337
C11H12O4,0.4550507
C12H14O4,0.8342342
C13H16O4,0.6672523
C14H18O4,0.9610114
C15H20O4,1.0666684
C16H22O4,0.9311606
C17H24O4,0.8632339
C18H26O4,1.0055932
C19H28O4,0.8619363
C20H30O4,0.8122799
C21H32O4,0.2478395
C22H34O4,0.189498
C24H38O4,0.0961323
C11H10O4,0.593191
C12H12O4,0.905647
C13H14O4,0.798928
C14H16O4,0.8478827
C15H18O4,0.8344958
C16H20O4,0.7919778
C17H22O4,1.0708665
C18H24O4,1.2853913
C19H26O4,1.0917398
C20H28O4,0.9510372
C21H30O4,0.6844619
C22H32O4,0.2593397
C23H34O4,0.1563603
C24H36O4,0.1187966
C25H38O4,0.0921405
C11H8O4,0.5349439
C12H10O4,0.8883669
C13H12O4,0.6129727
C14H14O4,0.7677439
C15H16O4,0.6844457
C16H18O4,0.683466
C17H20O4,0.6603421
C18H22O4,0.9056153
C19H24O4,0.9434112
C20H26O4,0.9179689
C21H28O4,0.6594141
C22H30O4,0.2006226
C23H32O4,0.2345538
C24H34O4,0.1509512
C25H36O4,0.1235366
C26H38O4,0.0982262
C27H40O4,0.0865967
C11H6O4,0.1826996
C12H8O4,0.6221745
C13H10O4,0.7283401
C14H12O4,0.8245046
C15H14O4,0.6646126
C16H16O4,0.739991
C17H18O4,0.6188895
C18H20O4,0.7164747
C19H22O4,0.7445157
C20H24O4,0.7281069
C21H26O4,0.5571035
C22H28O4,0.2916001
C23H30O4,0.1838216
C24H32O4,0.1575507
C25H34O4,0.1244164
C26H36O4,0.1592829
C27H38O4,0.1013507
C12H6O4,0.2905926
C13H8O4,0.5345269
C14H10O4,0.5399725
C15H12O4,0.743417
C16H14O4,0.6571814
C17H16O4,0.6086122
C18H18O4,0.6836399
C19H20O4,0.512833
C20H22O4,0.5375777
C21H24O4,0.3771232
C22H26O4,0.269511
C23H28O4,0.1244731
C24H30O4,0.1287205
C25H32O4,0.0851492
C26H34O4,0.1264912
C27H36O4,0.1110474
C28H38O4,0.0785279
C13H6O4,0.1431719
C14H8O4,0.4188707
C15H10O4,0.7580829
C16H12O4,0.7075159
C17H14O4,0.6416487
C18H16O4,0.4882392
C19H18O4,0.4222964
C20H20O4,0.360595
C21H22O4,0.3091089
C22H24O4,0.2452367
C23H26O4,0.1054692
C24H28O4,0.0942052
C25H30O4,0.0944801
C27H34O4,0.0875233
C14H6O4,0.1583813
C15H8O4,0.3983414
C16H10O4,0.6563598
C17H12O4,0.5967359
C18H14O4,0.4179229
C19H16O4,0.368542
C20H18O4,0.3177262
C21H20O4,0.3287144
C22H22O4,0.1292561
C23H24O4,0.0986829
C15H6O4,0.0841692
C16H8O4,0.3271646
C17H10O4,0.4934427
C18H12O4,0.4786511
C19H14O4,0.4869469
C20H16O4,0.3105113
C21H18O4,0.2965027
C22H20O4,0.1531784
C23H22O4,0.083929
C17H8O4,0.1259604
C18H10O4,0.3965825
C19H12O4,0.4504281
C20H14O4,0.3525086
C21H16O4,0.2402775
C22H18O4,0.1545046
C23H20O4,0.0896925
C24H22O4,0.0774024
C18H8O4,0.1152676
C19H10O4,0.267517
C20H12O4,0.2583509
C21H14O4,0.2092495
C22H16O4,0.1776602
C19H8O4,0.1127717
C20H10O4,0.1764575
C21H12O4,0.2211194
C22H14O4,0.134933
C23H16O4,0.0924795
C21H10O4,0.1023529
C22H12O4,0.1207041
C23H14O4,0.1318135
C25H18O4,0.0942737
C31H22O4,0.110664
C32H24O4,0.1563163
C33H26O4,0.1352863
C34H28O4,0.1307462
C31H18O4,0.0958896
C33H22O4,0.0863901
C34H24O4,0.1064105
C35H26O4,0.0979145
C10H16O5,0.4002233
