Formula,Mono Inty
C16H30,1901951.649
C18H34,2740659.12
C19H36,3140080.284
C20H38,3118552.591
C21H40,2688543.315
C22H42,3830306.211
C23H44,4615547.714
C24H46,3856435.981
C25H48,4271912.281
C26H50,4385732.665
C27H52,7203817.816
C28H54,4724769.796
C29H56,6780508.876
C30H58,7941731.503
C31H60,7242196.785
C32H62,7493920.017
C33H64,8297534.376
C34H66,7802835.555
C35H68,7772728.08
C36H70,7807716.713
C37H72,7210917.537
C38H74,6313410.796
C39H76,6921540.039
C40H78,7287254.901
C41H80,6308736.666
C42H82,5542668.822
C43H84,5622356.811
C44H86,3491415.732
C45H88,4721889.293
C46H90,3339073.174
C47H92,2567347.626
C49H96,2878996.657
C50H98,2368003.857
,
Formula,Mono Inty
C11H18,2170667.563
C12H20,3604404.678
C13H22,3008912.702
C14H24,6171488.668
C15H26,4937278.81
C16H28,4316217.766
C17H30,4774137.937
C18H32,7043515.989
C19H34,12114415.76
C20H36,11819922.7
C21H38,14133641.75
C22H40,8016485.1
C23H42,8670835.297
C24H44,8769630.512
C25H46,9685569.065
C26H48,13595335.7
C27H50,10868342.67
C28H52,15108054.71
C29H54,18986889.68
C30H56,15762726.96
C31H58,13953459.21
C32H60,18082658.91
C33H62,15459962.69
C34H64,18604799.38
C35H66,18548115.49
C36H68,15966528.52
C37H70,14927156.3
C38H72,15633710.22
C39H74,14978199.18
C40H76,14664412.29
C41H78,12230047.18
C42H80,10086054.1
C43H82,11160413.37
C44H84,9794826.454
C45H86,8131780.218
C46H88,7666482.642
C47H90,8268628.501
C48H92,5165041.791
C49H94,6221821.636
C50H96,4469301.736
C51H98,5035799.305
C52H100,4355847.933
C53H102,3200491.054
C54H104,3390456.737
,
Formula,Mono Inty
C12H18,6882734.577
C13H20,7677229.532
C14H22,13692321.98
C15H24,8260658.824
C16H26,12257055.22
C17H28,10979247.58
C18H30,10590461.86
C19H32,14904911.62
C20H34,11711765.42
C21H36,13517141.11
C22H38,14291720.93
C23H40,16597822.36
C24H42,17950699.32
C25H44,21999637.35
C26H46,27214940.5
C27H48,45184273.41
C28H50,54119756.39
C29H52,64443406.77
C30H54,90586024.23
C31H56,63702303.35
C32H58,67732717.79
C33H60,65595473.86
C34H62,68504632.65
C35H64,61688183.09
C36H66,56093993.72
C37H68,49124693.32
C38H70,48958732.49
C39H72,43913995.07
C40H74,42912376.12
C41H76,34404509.55
C42H78,28925667.27
C43H80,30270466.34
C44H82,25214622.95
C45H84,22903034.84
C46H86,19565838.67
C47H88,17953487.05
C48H90,16515839.81
C49H92,11701203.12
C50H94,13798130.92
C51H96,12001866.46
C52H98,10341107.25
C53H100,7707550.719
C54H102,6138709.681
C55H104,6430090.393
C56H106,3572012.671
C57H108,4828624.92
C59H112,3296830.277
C66H126,3064933.002
,
Formula,Mono Inty
C12H16,2161076.345
C13H18,3428330.043
C14H20,4272779.615
C15H22,4393099.07
C16H24,6103454.71
C17H26,7972477.364
C18H28,9414417.069
C19H30,11942598.32
C20H32,11498447.8
C21H34,13645388.71
C22H36,20587528.79
C23H38,17163977.44
C24H40,25749146.36
C25H42,23869211.75
C26H44,40558192.04
C27H46,57792451.29
C28H48,52501572.82
C29H50,103161008.1
C30H52,122835445.2
C31H54,110559314.9
C32H56,94320048.1
C33H58,114057025.7
