Formula,Mono Inty
C11H16O2,0.0788329
C12H18O2,0.1865005
C13H20O2,0.140502
C14H22O2,0.1574472
C15H24O2,0.0859647
C12H16O2,0.2901152
C13H18O2,0.250361
C14H20O2,0.285911
C15H22O2,0.2516154
C16H24O2,0.1619927
C17H26O2,0.0949626
C20H32O2,0.1597195
C12H14O2,0.3757133
C13H16O2,0.3139103
C14H18O2,0.3957923
C15H20O2,0.2247092
C16H22O2,0.2470198
C17H24O2,0.1571867
C18H26O2,0.1092233
C19H28O2,0.1132342
C20H30O2,0.6383021
C12H12O2,0.2560382
C13H14O2,0.2132138
C14H16O2,0.3131014
C15H18O2,0.2879229
C16H20O2,0.3381157
C17H22O2,0.2020542
C18H24O2,0.2599188
C19H26O2,0.1520828
C20H28O2,1.3146019
C12H10O2,0.1504056
C13H12O2,0.2959217
C14H14O2,0.2466126
C15H16O2,0.1483223
C16H18O2,0.1595309
C17H20O2,0.1962238
C18H22O2,0.1895631
C19H24O2,0.1879344
C20H26O2,0.2380395
C13H10O2,0.2034519
C14H12O2,0.2535384
C15H14O2,0.2405252
C16H16O2,0.1703913
C17H18O2,0.1444876
C18H20O2,0.1646542
C19H22O2,0.1280049
C20H24O2,0.1171781
C21H26O2,0.0770471
C13H8O2,0.2779815
C14H10O2,0.3090085
C15H12O2,0.2956112
C16H14O2,0.1711196
C17H16O2,0.1226847
C18H18O2,0.1414059
C19H20O2,0.0945572
C14H8O2,0.1066881
C15H10O2,0.1970056
C16H12O2,0.1426966
C17H14O2,0.1428896
C18H16O2,0.1190989
C19H18O2,0.0964959
C15H8O2,0.1235094
C16H10O2,0.1289618
C17H12O2,0.1096034
C18H14O2,0.0869805
C11H18O3,0.1207444
C12H20O3,0.1433259
C13H22O3,0.131644
C14H24O3,0.0862945
C15H26O3,0.0848906
C16H28O3,0.0915034
C18H32O3,0.0975527
C10H14O3,0.161161
C11H16O3,0.2654732
C12H18O3,0.2460212
C13H20O3,0.277259
C14H22O3,0.2341708
C15H24O3,0.2305958
C16H26O3,0.1312815
C18H30O3,0.2735766
C10H12O3,0.1716717
C11H14O3,0.4328248
C12H16O3,0.3803281
C13H18O3,0.5632789
C14H20O3,0.4310731
C15H22O3,0.425963
C16H24O3,0.2720439
C17H26O3,0.2289825
C18H28O3,0.2093098
C19H30O3,0.1925646
C20H32O3,0.1700369
C10H10O3,0.1218473
C11H12O3,0.4948445
C12H14O3,0.4359561
C13H16O3,0.6026528
C14H18O3,0.5133767
C15H20O3,0.540039
C16H22O3,0.3781626
C17H24O3,0.3662652
C18H26O3,0.3903889
C19H28O3,0.3296397
C20H30O3,0.3083336
C21H32O3,0.1945275
C10H8O3,0.1181812
C11H10O3,0.6364213
C12H12O3,0.4783934
C13H14O3,0.586334
C14H16O3,0.4241604
C15H18O3,0.493241
C16H20O3,0.4735032
C17H22O3,0.5180669
C18H24O3,0.4125574
C19H26O3,0.3884017
C20H28O3,0.5881172
C21H30O3,0.2174851
C22H32O3,0.1789163
C30H48O3,0.9939318
C11H8O3,0.4250602
C12H10O3,0.4984222
C13H12O3,0.5410736
C14H14O3,0.4604175
C15H16O3,0.4537764
C16H18O3,0.382551
C17H20O3,0.5003486
C18H22O3,0.4031888
C19H24O3,0.5116674
C20H26O3,0.4988247
C21H28O3,0.2630187
C22H30O3,0.1905812
C30H46O3,0.1124852
C12H8O3,0.3328444
C13H10O3,0.4652168
C14H12O3,0.4118088
C15H14O3,0.3034759
C16H16O3,0.3380952
C17H18O3,0.3491469
C18H20O3,0.3686758
C19H22O3,0.4234582
C20H24O3,0.2856546
C21H26O3,0.277052
C22H28O3,0.1507786
C12H6O3,0.1440847
C13H8O3,0.4310824
C14H10O3,0.5978753
C15H12O3,0.404588
C16H14O3,0.2939589
C17H16O3,0.2947318
C18H18O3,0.2186836
C19H20O3,0.2443996
C20H22O3,0.2188461
C21H24O3,0.1958313
C22H26O3,0.165858
C23H28O3,0.0900292
C14H8O3,0.3057966
C15H10O3,0.4119025
C16H12O3,0.2997934
C17H14O3,0.2816378
C18H16O3,0.2089182
C19H18O3,0.1650229
C20H20O3,0.1417623
C21H22O3,0.1154208
C22H24O3,0.1494365
C15H8O3,0.226554
C16H10O3,0.3338024
C17H12O3,0.2805201
C18H14O3,0.2358615
C19H16O3,0.1550816
C20H18O3,0.149104
C21H20O3,0.1189843
C16H8O3,0.1289473
C17H10O3,0.1934338
C18H12O3,0.1723854
C19H14O3,0.2178079
C20H16O3,0.1553596
C21H18O3,0.1043488
C18H10O3,0.1425859
C19H12O3,0.1208294
C20H14O3,0.139183
C21H16O3,0.0924837
C22H18O3,0.0814434
C10H18O4,0.1916465
C11H20O4,0.1656971
C12H22O4,0.0967157
C13H24O4,0.0997029
C16H30O4,0.3164816
C17H32O4,0.1010122
C18H34O4,0.5662182
C20H38O4,0.1340017
C22H42O4,0.1951899
C10H16O4,0.4741773
C11H18O4,0.3626156
C12H20O4,0.215824
C13H22O4,0.1523065
C14H24O4,0.154927
C15H26O4,0.1741452
C16H28O4,0.1489661
C18H32O4,2.2841804
C19H34O4,0.3029505
C20H36O4,0.139923
C10H14O4,0.4836846
C11H16O4,0.490304
C12H18O4,0.646346
C13H20O4,0.4934364
C14H22O4,0.5239118
C15H24O4,0.5847129
C16H26O4,0.2778958
C17H28O4,0.1984931
C18H30O4,0.4890783
C19H32O4,0.1566661
C20H34O4,0.1713821
C10H12O4,0.493655
C11H14O4,0.5558424
C12H16O4,0.7734613
C13H18O4,0.7499214
C14H20O4,0.7425911
C15H22O4,0.96544
C16H24O4,0.5414979
C17H26O4,0.4161011
C18H28O4,0.449732
C19H30O4,0.3742498
C20H32O4,0.5208378
C21H34O4,0.0901987
C10H10O4,0.6415191
C11H12O4,0.6634577
C12H14O4,1.086319
C13H16O4,0.747322
C14H18O4,1.0477706
C15H20O4,1.0643044
C16H22O4,1.2347229
C17H24O4,0.8595563
C18H26O4,0.8707698
C19H28O4,0.6830648
C20H30O4,0.8671483
C21H32O4,0.213486
C22H34O4,0.1421131
C27H44O4,0.1136364
C29H48O4,0.4330974
C30H50O4,0.1823
C31H52O4,0.509761
C33H56O4,0.1261343
C10H8O4,0.7511857
C11H10O4,0.8124797
C12H12O4,1.019147
C13H14O4,0.8838693
C14H16O4,0.8541653
C15H18O4,0.8295286
C16H20O4,0.8549054
C17H22O4,1.0973089
C18H24O4,1.1396432
C19H26O4,0.9860927
C20H28O4,0.9346215
C21H30O4,0.4891764
C22H32O4,0.2269111
C23H34O4,0.1242084
C24H36O4,0.1071653
C25H38O4,0.0969654
C30H48O4,0.1968159
C10H6O4,0.4564904
C11H8O4,0.7900315
C12H10O4,1.0028775
C13H12O4,0.6839001
C14H14O4,0.7451581
C15H16O4,0.6766266
C16H18O4,0.7578352
C17H20O4,0.7232134
C18H22O4,0.9370283
C19H24O4,0.954774
C20H26O4,0.953206
C21H28O4,0.5955933
C22H30O4,0.2396547
C23H32O4,0.1704258
C24H34O4,0.0961232
C26H38O4,0.0858395
C30H46O4,0.0872642
C11H6O4,0.3277501
C12H8O4,0.7435766
C13H10O4,0.7615539
C14H12O4,0.8042579
C15H14O4,0.5821279
C16H16O4,0.7286338
C17H18O4,0.5858024
C18H20O4,0.728242
C19H22O4,0.7237039
C20H24O4,0.6888919
C21H26O4,0.4873638
C22H28O4,0.259796
C23H30O4,0.2126324
C24H32O4,0.1480972
C25H34O4,0.0967202
C26H36O4,0.0909776
C27H38O4,0.0772156
C12H6O4,0.3500196
C13H8O4,0.5754215
C14H10O4,0.5275094
C15H12O4,0.6513287
C16H14O4,0.620775
C17H16O4,0.5311458
C18H18O4,0.6514913
C19H20O4,0.5011783
C20H22O4,0.5420336
C21H24O4,0.3538578
C22H26O4,0.2847572
C23H28O4,0.1062948
C24H30O4,0.1125333
C25H32O4,0.1147571
C26H34O4,0.1163127
C27H36O4,0.0822827
C13H6O4,0.1698296
C14H8O4,0.4860336
C15H10O4,0.6831664
C16H12O4,0.6340323
C17H14O4,0.5135826
C18H16O4,0.4341641
C19H18O4,0.3658685
C20H20O4,0.2805172
C21H22O4,0.2736332
C22H24O4,0.1901017
C24H28O4,0.087748
C25H30O4,0.0812125
C14H6O4,0.1576101
C15H8O4,0.3765292
C16H10O4,0.5271831
C17H12O4,0.4918417
C18H14O4,0.3359026
C19H16O4,0.3035234
C20H18O4,0.253943
C21H20O4,0.226687
C22H22O4,0.1123076
C39H56O4,0.2654093
C15H6O4,0.0813012
C16H8O4,0.2574451
C17H10O4,0.4374448
C18H12O4,0.3794038
C19H14O4,0.3589543
C20H16O4,0.2506169
C21H18O4,0.2233628
C22H20O4,0.1085291
C17H8O4,0.1293829
C18H10O4,0.3314121
C19H12O4,0.3494778
C20H14O4,0.259873
C21H16O4,0.2003355
C22H18O4,0.11036
C18H8O4,0.0987181
C19H10O4,0.1865922
C20H12O4,0.2437434
C21H14O4,0.1766614
C22H16O4,0.144827
C10H16O5,0.7020388
C11H18O5,0.5140828
C12H20O5,0.4798391
C13H22O5,0.2670561
C14H24O5,0.3470158
C15H26O5,0.3023121
C16H28O5,0.2492647
C17H30O5,0.1636784
C18H32O5,2.5309861
C19H34O5,0.2090665
C20H36O5,0.080985
C10H14O5,0.8034376
C11H16O5,0.8543404
C12H18O5,0.7126002
C13H20O5,0.9748554
C14H22O5,0.9078106
C15H24O5,1.0110129
C16H26O5,0.6647263
C17H28O5,0.4296533
C18H30O5,0.5168487
C19H32O5,0.190524
C20H34O5,0.1929922
C10H12O5,0.6585181
C11H14O5,1.24957
C12H16O5,1.0855494
C13H18O5,1.2958463
C14H20O5,1.5843841
C15H22O5,1.8021117
C16H24O5,1.2474371
C17H26O5,0.9899278
C18H28O5,0.8760275
C19H30O5,0.7192292
C20H32O5,0.5141184
C21H34O5,0.1278746
C22H36O5,0.1269869
C23H38O5,0.1043228
C10H10O5,0.7928501
C11H12O5,1.1221552
C12H14O5,1.0879701
C13H16O5,1.2083113
C14H18O5,1.6996012
C15H20O5,1.9982617
C16H22O5,1.655619
C17H24O5,1.8097588
C18H26O5,1.600785
C19H28O5,1.9103092
C20H30O5,0.9320182
C21H32O5,0.3631869
C22H34O5,0.2049935
C23H36O5,0.1408012
C24H38O5,0.1446898
C25H40O5,0.0988579
C26H42O5,0.0932826
C27H44O5,0.1176468
C28H46O5,0.0790732
C29H48O5,0.1011278
C30H50O5,0.101596
C10H8O5,0.9407036
C11H10O5,1.4908415
C12H12O5,1.1644992
C13H14O5,1.4321219
C14H16O5,1.4238068
C15H18O5,1.8642718
C16H20O5,1.8420459
C17H22O5,2.2823331
C18H24O5,2.0589905
C19H26O5,2.5428598
C20H28O5,1.2294929
C21H30O5,0.7143456
C22H32O5,0.3143303
C23H34O5,0.2555776
C24H36O5,0.3085576
C25H38O5,0.1825279
C26H40O5,0.1598624
C27H42O5,0.1620438
C28H44O5,0.1450794
C29H46O5,0.2626082
C30H48O5,0.216451
C10H6O5,0.7194284
C11H8O5,1.4342606
C12H10O5,1.2959564
C13H12O5,1.3066368
C14H14O5,1.2384816
C15H16O5,1.1821159
C16H18O5,1.5905899
C17H20O5,1.932668
C18H22O5,2.0810711
C19H24O5,2.1607897
C20H26O5,1.855525
C21H28O5,0.777203
C22H30O5,0.4824351
C23H32O5,0.3644985
C24H34O5,0.3912435
C25H36O5,0.2528565
C26H38O5,0.1944144
C27H40O5,0.1845979
C28H42O5,0.178716
C29H44O5,0.2547788
C30H46O5,0.1739097
C11H6O5,0.5715176
C12H8O5,0.9109385
C13H10O5,1.2357688
C14H12O5,1.1009828
C15H14O5,1.0608475
C16H16O5,0.9627497
C17H18O5,1.293196
C18H20O5,1.4823712
C19H22O5,1.5137496
C20H24O5,1.4690963
C21H26O5,0.5358945
C22H28O5,0.4970927
C23H30O5,0.3598106
C24H32O5,0.4883861
C25H34O5,0.3112596
C26H36O5,0.227515
C27H38O5,0.1654243
C28H40O5,0.1618261
C29H42O5,0.2059826
C30H44O5,0.1530596
C12H6O5,0.5853161
C13H8O5,1.00512
C14H10O5,0.9520368
C15H12O5,1.2691561
C16H14O5,0.866189
C17H16O5,1.051568
C18H18O5,0.9894524
C19H20O5,1.0684316
C20H22O5,0.836
C21H24O5,0.4764403
C22H26O5,0.3623314
C23H28O5,0.3307181
C24H30O5,0.2673014
C25H32O5,0.2546122
C26H34O5,0.2188355
C27H36O5,0.1670849
C28H38O5,0.1470266
C29H40O5,0.1373317
C13H6O5,0.2166543
C14H8O5,0.8048758
C15H10O5,1.1468561
C16H12O5,1.1350635
C17H14O5,1.0784594
C18H16O5,0.8261107
C19H18O5,0.7878559
C20H20O5,0.5257117
C21H22O5,0.4167068
C22H24O5,0.1501447
C23H26O5,0.2439336
C24H28O5,0.1824486
C25H30O5,0.2187315
C26H32O5,0.1702939
C27H34O5,0.1514441
C28H36O5,0.1039021
C29H38O5,0.1296349
C39H58O5,0.3386362
C14H6O5,0.2500326
C15H8O5,0.6831954
C16H10O5,0.885712
C17H12O5,0.8519879
C18H14O5,0.7552609
C19H16O5,0.5948521
C20H18O5,0.5331376
C21H20O5,0.3462838
C22H22O5,0.1498585
C23H24O5,0.1423765
C24H26O5,0.1304352
C25H28O5,0.1050388
C27H32O5,0.1208894
C28H34O5,0.1019327
C39H56O5,3.6433563
C15H6O5,0.2398865
C16H8O5,0.517872
C17H10O5,0.6594557
C18H12O5,0.7250518
C19H14O5,0.5680517
C20H16O5,0.5983529
C21H18O5,0.2381993
C22H20O5,0.161735
C23H22O5,0.0855127
C24H24O5,0.1081714
C39H54O5,0.1074152
C16H6O5,0.1140083
C17H8O5,0.3279365
C18H10O5,0.6054964
C19H12O5,0.5452976
C20H14O5,0.5865987
C21H16O5,0.2457925
C22H18O5,0.176459
C18H8O5,0.2418777
C19H10O5,0.4031861
C20H12O5,0.44388
C21H14O5,0.4178927
C22H16O5,0.1846892
C27H26O5,0.0839826
C19H8O5,0.1295065
C20H10O5,0.2478871
C21H12O5,0.3362635
C22H14O5,0.1412936
C23H16O5,0.1223259
C20H8O5,0.0802314
C21H10O5,0.1685601
C22H12O5,0.1171148
C23H14O5,0.0955202
C24H16O5,0.1209823
C22H10O5,0.093745
C23H12O5,0.1016608
C24H14O5,0.1172552
C25H16O5,0.0859333
C26H18O5,0.0772446
C27H20O5,0.1013485
C29H24O5,0.0829019
C10H18O6,0.0902982
C11H20O6,0.1532235
C12H22O6,0.1520772
C13H24O6,0.1189595
C14H26O6,0.1046239
C15H28O6,0.1176661
C18H34O6,3.3824046
C19H36O6,0.5092134
C20H38O6,0.1850311
C10H16O6,0.4293651
C11H18O6,0.5311137
C12H20O6,0.5217405
C13H22O6,0.4497776
C14H24O6,0.3761848
C15H26O6,0.5017495
C16H28O6,0.3334676
C17H30O6,0.2404679
C18H32O6,0.5230197
C20H36O6,0.1259796
C21H38O6,0.2682427
C22H40O6,0.1639876
C10H14O6,0.9558678
C11H16O6,1.2108012
C12H18O6,1.1549349
C13H20O6,1.5518513
C14H22O6,1.1836504
C15H24O6,1.5408487
C16H26O6,1.0149041
C17H28O6,0.7939238
C18H30O6,0.4953617
C19H32O6,0.2485172
C20H34O6,0.1447008
C21H36O6,0.0966166
C10H12O6,0.6643892
C11H14O6,1.0147657
C12H16O6,1.7757236
C13H18O6,2.37028
C14H20O6,2.6384132
C15H22O6,3.4910693
C16H24O6,2.3733878
C17H26O6,2.2563107
C18H28O6,1.2729915
C19H30O6,0.9253509
C20H32O6,0.3981275
C21H34O6,0.2988382
C22H36O6,0.2118184
C23H38O6,0.1728125
C24H40O6,0.1304963
C25H42O6,0.1068762
C10H10O6,0.9267389
C11H12O6,1.0332311
C12H14O6,1.5162762
C13H16O6,2.2168524
C14H18O6,2.5777669
C15H20O6,3.8440068
C16H22O6,3.9313126
C17H24O6,3.518038
C18H26O6,3.3214486
C19H28O6,2.4158478
C20H30O6,0.9721901
C21H32O6,0.6309996
C22H34O6,0.4944652
C23H36O6,0.3491448
C24H38O6,0.3244548
C25H40O6,0.2809274
C26H42O6,0.1796033
C27H44O6,0.2105389
C28H46O6,0.1214874
C29H48O6,0.1241096
C30H50O6,0.1827181
C10H8O6,1.3655444
C11H10O6,1.2477188
C12H12O6,1.5074241
C13H14O6,2.0733864
C14H16O6,2.3023596
C15H18O6,2.8549762
C16H20O6,3.5694227
C17H22O6,4.2707214
C18H24O6,5.7050395
C19H26O6,3.0810099
C20H28O6,1.9911731
C21H30O6,0.9287826
C22H32O6,0.9901981
C23H34O6,0.704144
C24H36O6,0.6139666
C25H38O6,0.4868
C26H40O6,0.3755724
C27H42O6,0.3339213
C28H44O6,0.3290367
C29H46O6,0.3053693
C30H48O6,0.3312175
C32H52O6,0.2266178
C10H6O6,1.1867487
C11H8O6,1.357252
C12H10O6,2.0097737
C13H12O6,1.9675766
C14H14O6,2.3331444
C15H16O6,2.5067093
C16H18O6,3.1331513
C17H20O6,3.4321222
C18H22O6,4.8620787
C19H24O6,2.8694797
C20H26O6,2.5240405
C21H28O6,1.0660261
C22H30O6,1.064391
C23H32O6,0.9921179
C24H34O6,3.1222706
C25H36O6,0.7236817
C26H38O6,0.4388407
C27H40O6,0.4486529
C28H42O6,0.6232943
C29H44O6,0.4082296
C30H46O6,0.4346592
C31H48O6,0.0977522
C11H6O6,0.6482886
C12H8O6,1.6042867
C13H10O6,1.893149
C14H12O6,1.8283825
C15H14O6,2.2569578
C16H16O6,2.2390087
C17H18O6,2.5195065
C18H20O6,2.9070349
C19H22O6,3.0072055
C20H24O6,1.7245561
C21H26O6,1.1690543
C22H28O6,0.8584246
C23H30O6,1.0581576
C24H32O6,0.9266149
C25H34O6,0.6637576
C26H36O6,0.4946693
C27H38O6,0.4189677
C28H40O6,0.4607037
C29H42O6,0.3532439
C30H44O6,0.3052747
C12H6O6,0.6380165
C13H8O6,1.1484076
C14H10O6,1.6577841
C15H12O6,1.4970622
C16H14O6,1.8084968
C17H16O6,1.9137793
C18H18O6,1.9640253
C19H20O6,2.068805
C20H22O6,0.9671855
C21H24O6,0.9081579
C22H26O6,0.6878424
C23H28O6,0.7069299
C24H30O6,0.7535892
C25H32O6,0.605978
C26H34O6,0.4327126
C27H36O6,0.3462041
C28H38O6,0.3308773
C29H40O6,0.2364968
C30H42O6,0.198658
C31H44O6,0.0822943
C13H6O6,0.4694466
C14H8O6,1.332852
C15H10O6,1.3767878
C16H12O6,1.6156267
C17H14O6,1.6063086
C18H16O6,1.6642355
C19H18O6,1.2549676
C20H20O6,0.6993985
C21H22O6,0.4804603
C22H24O6,0.5445964
C23H26O6,0.465285
C24H28O6,0.5091667
C25H30O6,0.4564923
C26H32O6,0.3447243
C27H34O6,0.2892204
C28H36O6,0.2324297
C29H38O6,0.1436772
C30H40O6,0.1282559
C39H58O6,0.413961
C14H6O6,0.4083294
C15H8O6,1.0751473
C16H10O6,1.7235516
C17H12O6,1.5741186
C18H14O6,1.5556831
C19H16O6,0.922747
C20H18O6,0.7403595
C21H20O6,0.31253
C22H22O6,0.4058829
C23H24O6,0.3115554
C24H26O6,0.3307279
C25H28O6,0.3107474
C26H30O6,0.2617138
C27H32O6,0.1888243
C28H34O6,0.1842008
C29H36O6,0.1254802
C39H56O6,0.0923329
C15H6O6,0.3863541
C16H8O6,0.8686045
C17H10O6,1.0914603
C18H12O6,1.1031896
C19H14O6,1.0230255
C20H16O6,0.7109829
C21H18O6,0.2452389
C22H20O6,0.2466414
C23H22O6,0.2385925
C24H24O6,0.1992256
C25H26O6,0.2127296
C26H28O6,0.1562963
C27H30O6,0.1533402
C28H32O6,0.1376133
C29H34O6,0.09297
C39H54O6,0.5972184
C16H6O6,0.1661282
C17H8O6,0.6381072
C18H10O6,0.8434657
C19H12O6,1.1219354
C20H14O6,0.5628548
C21H16O6,0.3354962
C22H18O6,0.1650745
C23H20O6,0.2080383
C24H22O6,0.123579
C25H24O6,0.13116
C26H26O6,0.1402739
C27H28O6,0.1012801
C17H6O6,0.1721544
C18H8O6,0.3441399
C19H10O6,0.7515755
C20H12O6,0.4970006
C21H14O6,0.3878268
C22H16O6,0.1535002
C23H18O6,0.1747946
C24H20O6,0.1633863
C25H22O6,0.1240397
C26H24O6,0.0807236
C27H26O6,0.0942048
C18H6O6,0.0805248
C19H8O6,0.3157856
C20H10O6,0.4231202
C21H12O6,0.2974963
C22H14O6,0.2393549
C23H16O6,0.1348778
C24H18O6,0.1922011
C25H20O6,0.1032393
C27H24O6,0.0914226
C20H8O6,0.1414232
C21H10O6,0.1592502
C22H12O6,0.2234309
C23H14O6,0.1919855
C24H16O6,0.1597041
C25H18O6,0.0912506
C26H20O6,0.1034137
C27H22O6,0.0804152
C22H10O6,0.1018037
C23H12O6,0.1569455
C24H14O6,0.1508778
C25H16O6,0.1338577
C26H18O6,0.0961373
C27H20O6,0.0844783
C28H22O6,0.0833743
C29H24O6,0.0785074
C24H12O6,0.1187152
C25H14O6,0.1124367
C26H16O6,0.1270694
C27H18O6,0.1316793
C28H20O6,0.0905603
C29H22O6,0.123109
C30H24O6,0.1088772
C31H26O6,0.1063482
C32H28O6,0.0875814
C26H14O6,0.082892
C27H16O6,0.0848608
C28H18O6,0.1122269
C29H20O6,0.1385626
C31H24O6,0.1159618
C32H26O6,0.1368131
C33H28O6,0.1103965
C27H14O6,0.0816782
C28H16O6,0.0771824
C29H18O6,0.1199232
C31H22O6,0.1346805
C32H24O6,0.1628115
C34H28O6,0.1463947
C30H18O6,0.1265081
C31H20O6,0.1284088
C32H22O6,0.1852828
C33H24O6,0.1313732
C34H26O6,0.156436
C35H28O6,0.099232
C37H32O6,0.0941398
C32H20O6,0.0893286
C33H22O6,0.1513719
C34H24O6,0.123783
C37H30O6,0.1061752
C10H16O7,0.1299634
C11H18O7,0.2432987
C12H20O7,0.3462813
C13H22O7,0.458935
C14H24O7,0.5353158
C15H26O7,0.4895804
C16H28O7,0.383516
C17H30O7,0.2129916
C18H32O7,0.1180456
C21H38O7,0.6397423
C22H40O7,0.2656664
C10H14O7,0.483195
C11H16O7,0.7896854
C12H18O7,1.0516303
C13H20O7,1.1906161
C14H22O7,1.5225483
C15H24O7,1.6822501
C16H26O7,1.2964118
C17H28O7,1.0501395
C18H30O7,0.3797355
C19H32O7,0.2996239
C20H34O7,0.1836144
C21H36O7,0.2008233
C22H38O7,0.1302573
C23H40O7,0.0833756
C10H12O7,0.7390361
C11H14O7,1.0786844
C12H16O7,2.2874372
C13H18O7,2.3971386
C14H20O7,3.6176765
C15H22O7,3.8913934
C16H24O7,3.6897063
C17H26O7,2.6965663
C18H28O7,1.2696729
C19H30O7,0.8015279
C20H32O7,0.7097901
C21H34O7,0.4191231
C22H36O7,0.3970478
C23H38O7,0.2633692
C24H40O7,0.178684
C25H42O7,0.1375488
C10H10O7,0.450004
C11H12O7,1.223642
C12H14O7,2.1941202
C13H16O7,3.1675971
C14H18O7,5.2047119
C15H20O7,6.0678763
C16H22O7,7.097033
C17H24O7,5.017797
C18H26O7,4.2918086
C19H28O7,1.6726692
C20H30O7,1.8939396
C21H32O7,1.1293238
C22H34O7,0.9212288
C23H36O7,0.7217712
C24H38O7,0.5182432
C25H40O7,0.3256719
C26H42O7,0.2631744
C27H44O7,0.2046418
C28H46O7,0.1595183
C29H48O7,0.1964268
C30H50O7,0.1265462
C10H8O7,0.7864516
C11H10O7,1.3654279
C12H12O7,2.1269794
C13H14O7,2.5740283
C14H16O7,3.7949767
C15H18O7,5.5509653
C16H20O7,6.5958948
C17H22O7,8.3325148
C18H24O7,6.7128148
C19H26O7,3.1326942
C20H28O7,2.9230046
C21H30O7,2.4764886
C22H32O7,1.8407007
C23H34O7,5.2465882
C24H36O7,1.1562985
C25H38O7,0.8582275
C26H40O7,0.6287707
C27H42O7,0.4705661
C28H44O7,0.3946418
C29H46O7,0.4410871
C30H48O7,0.2983872
C31H50O7,0.1089469
C10H6O7,0.487218
C11H8O7,1.3992152
C12H10O7,3.373018
C13H12O7,2.6623907
C14H14O7,3.0485611
C15H16O7,3.9880567
C16H18O7,4.9574633
C17H20O7,8.3910389
C18H22O7,5.6030264
C19H24O7,4.7135396
C20H26O7,3.0263226
C21H28O7,3.1369853
C22H30O7,2.7045383
C23H32O7,2.0453763
C24H34O7,1.8720499
C25H36O7,1.4000646
C26H38O7,0.9720074
