Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C18H28,7667864.786,1.70008E-05,-0.017000779,-0.069612816
C19H30,10675819.17,3.06473E-05,-0.030647291,-0.118679964
C20H32,10304388.53,1.30797E-05,-0.013079713,-0.048042953
C21H34,13254171.94,1.76569E-05,-0.017656878,-0.061679957
C22H36,17769508.37,2.06142E-05,0.020614249,0.068649699
C23H38,14728739.99,2.98324E-05,-0.029832404,-0.09491777
C24H40,23578666.35,1.79462E-05,0.017946219,0.054661919
C25H42,23492368.59,6.32551E-05,-0.063255145,-0.184778999
C26H44,39645509.2,4.04661E-05,0.040466074,0.113558919
C27H46,53939255.81,5.07901E-05,0.050790147,0.137137256
C28H48,54504803.15,8.87968E-05,-0.088796796,-0.231015693
C29H50,91192638.76,1.71089E-05,-0.017108922,-0.042945025
C30H52,107029023.3,8.78194E-05,0.087819361,0.212943481
C31H54,103911225.4,5.34617E-05,-0.053461749,-0.125372705
C32H56,88582521.35,0.0001037,-0.103699817,-0.235446918
C33H58,105100667,4.46628E-05,0.044662822,0.098278013
C34H60,95518254.2,0.000108653,-0.108652592,-0.231930983
C35H62,97839185.49,4.68502E-05,-0.046850214,-0.097101877
C36H64,89136914.53,7.81886E-05,0.078188575,0.157479253
C37H66,79372140.7,5.96313E-05,-0.059631349,-0.11680593
C38H68,80691369.78,0.000108277,-0.108276854,-0.2064256
C39H70,73754372.56,0.000100918,0.100918126,0.187389373
C40H72,76601478.48,0.000102391,0.102391173,0.185302125
C41H74,58854834.12,0.000114371,-0.114371358,-0.201863019
C42H76,51422159.32,0.000134537,0.13453702,0.231722782
C43H78,47082354.19,0.000103981,-0.103981228,-0.174872885
C44H80,47221691.5,0.000105234,0.105233526,0.172903435
C45H82,40352614.26,0.000126404,-0.126404035,-0.203012495
C46H84,34314060.86,0.000141931,-0.141930864,-0.222931337
C47H86,30439036.46,9.61923E-05,-0.096192339,-0.147835158
C48H88,26047046.84,9.77892E-05,0.097789222,0.147120352
C49H90,23181276.1,0.000130165,0.130165259,0.191784946
C50H92,20135046.01,0.000137017,-0.137016625,-0.197795133
C51H94,17167115.58,0.000161967,-0.161966567,-0.229175632
C52H96,15075420.42,0.000236731,0.236730974,0.328450335
C53H98,13626668.45,0.000192288,0.192287535,0.261698707
C54H100,13347204.75,7.88302E-05,0.078830152,0.10527777
C55H102,9531763.487,8.93371E-05,0.089337065,0.117117568
C56H104,9768018.652,8.86919E-05,-0.088691877,-0.11417392
C57H106,8917791.145,0.000265664,0.265664045,0.335930893
C58H108,7900582.626,0.000180415,-0.180414792,-0.224160886
C59H110,6614715.437,0.000179437,0.179436737,0.219129732
C60H112,4834804.629,0.000338396,0.338396317,0.40629836
C61H114,3401119.411,0.000166539,0.166538701,0.196646905
C62H116,5349385.611,0.000146559,0.14655949,0.17023833
C63H118,4170915.696,4.57256E-06,0.004572561,0.005226241
C64H120,3623890.735,9.99428E-05,0.099942842,0.112429359
C65H122,3512171.674,0.000122615,-0.122614882,-0.135792956
C66H124,3028619.356,0.000102715,-0.102714587,-0.112015173
C67H126,3161782.19,0.000268821,0.268821245,0.288748981
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H14,3767672.303,4.55303E-05,0.045530322,0.28796693
C13H16,3234558.951,3.91046E-05,0.039104613,0.227187028
C14H18,3520403.881,1.87007E-05,0.018700701,0.100465326
C15H20,2670276.075,5.21139E-06,-0.00521139,-0.026036577
C16H22,3811323.912,1.90833E-05,-0.019083252,-0.089102398
C17H24,5439027.643,1.71054E-05,-0.017105381,-0.074961856
C18H26,5538264.332,8.48018E-06,-0.008480181,-0.035012637
C19H28,8085024.648,1.51954E-05,-0.015195393,-0.059306247
C20H30,8466710.893,2.32825E-05,-0.023282514,-0.086156626
C21H32,10515957.46,2.67789E-05,-0.026778946,-0.094209
C22H34,11419663.58,2.52265E-05,-0.025226493,-0.084577151
C23H36,17102907.24,4.23925E-06,-0.004239251,-0.013575086
C24H38,26077924.75,3.73966E-05,0.037396554,0.114608818
C25H40,29290779.51,4.50336E-05,-0.045033564,-0.132329837
C26H42,45729232.95,7.27796E-05,0.072779595,0.205401384
C27H44,63561657.57,6.62634E-05,0.066263424,0.179895341
C28H46,68563123.86,9.63697E-05,0.096369658,0.252039099
C29H48,93846641.23,0.000124946,0.12494554,0.315220058
C30H50,95268247.18,9.6113E-05,-0.096112965,-0.234198376
C31H52,85084181.81,0.000130224,-0.130223934,-0.306837457
C32H54,104091364.1,8.32977E-05,0.083297708,0.189994122
C33H56,101733599,8.08852E-05,0.080885189,0.178776214
C34H58,101804086.4,0.00013185,0.13184964,0.282663847
C35H60,99758412.84,0.000114125,0.114124657,0.237527369
C36H62,101949240,6.96218E-05,0.069621839,0.140796622
C37H64,94208298.05,7.76923E-05,0.077692323,0.152787022
C38H66,92825227.49,8.30128E-05,0.083012774,0.15887112
C39H68,89601666.19,1.03224E-05,-0.010322437,-0.019239179
C40H70,91188697.42,1.65715E-05,0.016571457,0.030099944
C41H72,70821863.27,9.27981E-05,-0.092798068,-0.164371384
C42H74,66483151.39,3.09587E-05,-0.030958725,-0.053508203
C43H76,62831265.19,9.1892E-05,0.091891964,0.155067137
C44H78,50253151.25,0.000146362,-0.146362205,-0.241278778
C45H80,50697223.84,5.69893E-05,-0.056989304,-0.091825518
C46H82,42030622.21,3.27821E-05,0.032782054,0.051654432
C47H84,37537996.33,0.000131577,-0.131577128,-0.202845366
C48H86,34784883.83,0.000145057,0.145056683,0.218896338
C49H88,29710578.07,9.88999E-05,0.098899937,0.146152804
C50H90,25312840.33,0.000128063,-0.128062721,-0.185408908
C51H92,22953254.15,0.000115568,-0.11556845,-0.163992034
C52H94,18355380.67,3.94712E-05,0.03947124,0.054917612
C53H96,15543891.49,0.000149684,-0.14968381,-0.204276445
C54H98,15060778.68,0.000126582,0.126581784,0.169506431
C55H100,13578329.24,0.000168948,-0.16894787,-0.222071183
C56H102,11883900.77,3.71926E-05,-0.03719265,-0.048003018
C57H104,9708159.376,0.00016679,-0.166790174,-0.211444289
C58H106,10407133.57,0.000269963,0.269963388,0.336264928
C59H108,8374081.638,0.000134788,-0.134787936,-0.165010398
C60H110,6055084.548,0.000100406,-0.100405832,-0.120845559
C61H112,6593720.093,2.00779E-05,0.02007791,0.023764316
C64H118,4897792.462,0.000132983,0.132983247,0.1499377
C65H120,4585206.302,0.00051738,0.517380411,0.574267968
C67H124,3592580.552,0.000287542,0.2875422,0.30952787
C70H130,3287468.515,0.00036392,0.363920218,0.374782442
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H12,3531641.078,4.39038E-05,0.043903841,0.281265579
C13H14,4196412.068,4.20983E-05,0.04209832,0.247477696
C14H16,40477367.81,1.97888E-05,0.019788783,0.107474602
C15H18,2350836.131,5.69001E-07,0.000569001,0.002871701
C16H20,3588577.503,1.90511E-05,-0.019051126,-0.08979751
C17H22,4235874.117,1.59747E-05,-0.015974682,-0.070630631
C18H24,5791942.03,1.35963E-05,-0.013596304,-0.05660697
C19H26,6866124.651,1.07065E-05,-0.010706511,-0.042117881
C20H28,8343133.04,2.59603E-05,-0.025960283,-0.0967876
C21H30,9976729.764,2.03699E-05,-0.020369941,-0.072173752
C22H32,13300286.08,1.49468E-05,-0.014946815,-0.050453315
C23H34,18667271.84,3.44375E-06,-0.003443748,-0.011099339
C24H36,27527190.34,9.15059E-06,0.009150586,0.028218015
C25H38,39870147.13,6.38217E-05,0.063821678,0.188655565
C26H40,42444156.57,2.2944E-05,0.022943977,0.065123844
C27H42,56901831.27,5.38696E-05,-0.053869619,-0.147052705
C28H44,71641691.53,1.43751E-05,-0.01437513,-0.037795044
C29H46,95223493.22,6.90381E-05,0.069038128,0.17506374
C30H48,90335589.59,2.36351E-05,-0.023635134,-0.057875969
C31H50,89781106.22,2.29499E-05,0.022949927,0.054333338
C32H52,91494567.31,2.06052E-05,0.020605219,0.047215612
C33H54,103105821.7,0.000110546,0.110545687,0.245426626
C34H56,101664342.4,6.23525E-05,-0.062352539,-0.134253683
C35H58,101240837.4,2.67327E-05,0.026732742,0.055873188
C36H60,97460031.4,6.46899E-05,0.064689865,0.131358114
C37H62,96196568.16,0.000111174,0.11117396,0.219500925
C38H64,85919223.69,8.85536E-05,-0.088553602,-0.170131539
C39H66,84149796.19,7.85604E-05,-0.078560397,-0.146974703
C40H68,87496785.89,1.85268E-05,-0.01852677,-0.033775179
C41H70,67230577.89,8.56482E-06,0.008564817,0.01522505
C42H72,67487295.23,0.000141094,-0.14109379,-0.244715134
C43H74,60616157.78,1.49438E-05,-0.014943838,-0.025303706
C44H76,56626341.49,0.00012407,0.124070135,0.205212078
C45H78,52522636.27,0.000105257,0.10525746,0.170151469
C46H80,43930505.21,0.000152867,0.152866959,0.241638754
C47H82,39422940.42,0.000123167,-0.123166693,-0.190471325
C48H84,36377840.38,0.000136709,0.136708572,0.206928117
C49H86,30768517.01,6.38836E-05,0.063883625,0.094688286
C50H88,24719511.2,3.53117E-05,-0.035311733,-0.051273875
C51H90,20887646.98,6.93049E-05,0.069304927,0.098626024
C52H92,20227873.73,0.000175038,-0.17503805,-0.244220997
C53H94,17286867.43,8.57797E-05,-0.085779712,-0.117388173
C54H96,13814521.15,0.000247189,-0.247188782,-0.331907866
C55H98,15143031.27,0.000226829,0.226828659,0.298943817
C56H100,12810275.02,0.000175118,0.175118486,0.226607726
C57H102,11538750.87,0.000283631,0.28363074,0.360487297
C58H104,11640997.9,0.000143836,-0.143835505,-0.17961167
C59H106,9142559.947,0.000361988,0.361988278,0.44425036
C60H108,7289172.702,0.000426792,0.426792455,0.514924264
C61H110,4761270.065,0.000484898,0.484897523,0.575299682
C62H112,7432414.605,0.000246375,0.2463748,0.287526648
C64H116,4320555.602,0.000339086,-0.339086419,-0.383188459
C65H118,5468231.613,0.000132888,-0.132888269,-0.147830478
C66H120,3802299.662,5.26781E-05,-0.052678063,-0.057701624
C67H122,3209431.999,0.000174896,0.174895985,0.188678037
C68H124,2991578.732,5.19645E-05,-0.051964504,-0.055224383
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H12,10395507.52,5.03696E-05,0.050369594,0.299651529
C14H14,31032197.77,1.68288E-05,0.016828765,0.092410118
C15H16,7457477.137,4.95518E-06,-0.004955179,-0.025265388
C16H18,2085491.561,1.4657E-05,-0.01465699,-0.069748409
C17H20,3033571.59,1.49043E-05,-0.014904329,-0.06649073
C18H22,6142118.228,1.82934E-05,-0.018293419,-0.076807546
C19H24,7712369.014,2.37679E-05,-0.023767898,-0.094246818
C20H26,10082690.24,2.84413E-05,-0.028441305,-0.106840481
C21H28,14895869.96,1.2001E-05,0.012000974,0.042827108
C22H30,17799368.17,1.05596E-05,-0.010559554,-0.035888194
C23H32,23155451.94,1.42453E-05,-0.014245293,-0.046213379
C24H34,31271077.81,4.00481E-05,-0.040048094,-0.124270285
C25H36,39517691.85,3.14236E-05,-0.03142361,-0.093444304
C26H38,58219772.52,4.2025E-05,-0.042024958,-0.119969385
C27H40,87105092.01,8.53336E-05,0.085333565,0.234231458
C28H42,77433540.35,4.38222E-05,-0.043822192,-0.115831016
C29H44,103472509.5,0.000114548,0.114547894,0.291957582
C30H46,106503326.6,0.000101649,0.101648901,0.250144977
C31H48,111007527.5,0.000104134,0.104134285,0.247717243
C32H50,106150787.2,5.47047E-05,-0.054704716,-0.125934203
C33H52,117989973.4,0.000144752,0.144752195,0.322814378
C34H54,107757739.8,6.72774E-05,0.067277433,0.145489083
C35H56,97044353.42,0.000116051,-0.116050631,-0.24357961
C36H58,103842162.6,3.55086E-05,0.035508613,0.072399498
C37H60,99682247.11,2.11433E-05,-0.021143292,-0.041911933
C38H62,87979861.88,0.00012471,0.12470964,0.240526927
C39H64,98392051,0.000100675,0.100674796,0.189060364
C40H66,103561117.6,5.11832E-05,-0.051183165,-0.093653475
C41H68,72341261.61,8.88478E-06,0.008884779,0.015850616
C42H70,67862763.51,1.22232E-05,0.012223195,0.021274462
C43H72,53216288.38,7.93118E-05,-0.079311837,-0.134754959
C44H74,51713993.93,0.000133131,-0.133131471,-0.220936109
C45H76,41860655.06,0.000153451,-0.15345097,-0.248868454
C46H78,44432578.52,2.86033E-05,-0.028603265,-0.045358064
C47H80,40790270.39,4.19118E-05,0.04191183,0.065017281
C48H82,33630878.11,0.000148834,0.148833863,0.225970924
C49H84,29164086.71,2.79422E-05,0.027942203,0.041540027
C50H86,24619079.15,6.62363E-05,0.066236283,0.096459723
C51H88,22882681.45,0.000185965,0.185964516,0.265402513
C52H90,19733225.72,4.69455E-05,-0.046945457,-0.065685151
C53H92,18852979.53,0.000177034,0.177034365,0.242938836
C54H94,16689011.97,9.58558E-05,0.095855759,0.129057723
C55H96,14207227.33,0.000109614,-0.109614115,-0.144848286
C56H98,12498459.94,0.000174579,-0.174579225,-0.226500691
C57H100,10950464.45,0.000238276,-0.238276091,-0.303620545
C58H102,10092799.59,0.000261581,0.261581016,0.327468229
C59H104,9494945.157,0.000144326,-0.144325915,-0.177563317
C60H106,7045472.721,0.000101229,-0.101228821,-0.12243011
C61H108,7034980.679,0.000199696,-0.199695969,-0.237494359
C62H110,5212063.76,0.000163568,0.163568184,0.191338979
C64H114,4946617.227,0.000190626,0.19062637,0.215911299
C65H116,5681990.091,0.000237322,-0.237321633,-0.264599838
C66H118,4805532.849,2.1251E-05,-0.021251011,-0.023329088
C67H120,4443005.017,0.000192184,-0.192183961,-0.207780146
C68H122,3395587.403,0.000395341,0.395341394,0.421044182
C69H124,2929947.722,0.000196342,0.196341997,0.2060316
C70H126,3681891.235,3.78325E-06,-0.003783245,-0.00391241
C75H136,3143907.48,0.000147993,0.147992768,0.142703574
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H10,3483653.566,5.18563E-05,0.051856289,0.312240099
C14H12,2760122.375,1.82334E-05,0.018233361,0.101243636
C16H16,2678736.873,7.90595E-06,-0.007905953,-0.037986525
C17H18,3331941.174,1.42904E-05,-0.014290439,-0.064330532
C18H20,4980450.204,1.08155E-05,-0.010815542,-0.045798197
C19H22,8352450.387,2.88678E-05,-0.028867769,-0.115391618
C20H24,14162218.38,1.60184E-05,-0.016018395,-0.060632608
C21H26,16571099.36,2.21677E-05,-0.022167651,-0.07968144
C22H28,31334183.23,3.11859E-06,-0.003118587,-0.010672086
C23H30,32293852.57,7.37873E-06,-0.007378727,-0.024095001
C24H32,33589963.76,2.83436E-05,-0.028343577,-0.088504422
C25H34,53565453.34,3.2932E-05,0.032932013,0.098520365
C26H36,67779846.53,1.68216E-05,0.016821568,0.048298743
C27H38,91379308.95,6.75058E-05,-0.067505787,-0.186327024
C28H40,118335098.9,6.10084E-05,0.061008432,0.162121509
C29H42,155734305.5,0.000117565,0.117564954,0.301194784
C30H44,126150205.1,6.97971E-05,-0.069797149,-0.172618111
C31H46,105360091.9,6.50045E-05,0.065004527,0.155379421
C32H48,120219691.7,0.000115902,0.115902368,0.268059455
C33H50,119496194.1,7.88006E-05,0.078800617,0.17652814
C34H52,117873372.7,7.83905E-05,0.078390462,0.170263438
C35H54,108215740.4,0.000167532,0.167531862,0.353127949
C36H56,97009225.9,7.98807E-06,-0.007988068,-0.016354307
C37H58,90441067.2,9.12693E-05,-0.091269281,-0.181647092
C38H60,84612501.41,9.41237E-05,-0.094123734,-0.182244516
C39H62,95438195.53,2.82008E-05,-0.028200804,-0.053160402
C40H64,93354027.53,8.97779E-05,-0.089777929,-0.16488117
C41H66,70197977.22,6.35414E-05,0.063541353,0.113768096
C42H68,63963045.76,9.21882E-05,0.092188164,0.161018332
C43H70,59860384.11,0.000137426,0.137425935,0.234296243
C44H72,56957811.2,0.000119785,0.119784906,0.199454221
C45H74,43405646.57,6.86093E-05,0.068609256,0.111636178
C46H76,41886812.45,0.000123947,-0.123946523,-0.197180349
C47H78,36590922.78,0.000129086,0.129085754,0.200877178
C48H80,34166266.66,0.000100238,0.100238219,0.152656487
C49H82,30254330.26,7.80214E-05,0.0780214,0.116338434
C50H84,24677331.06,0.000158574,0.158574374,0.23161131
C51H86,23805114.76,0.0001376,0.137599963,0.19694474
C52H88,21845025.22,0.000131542,0.131541922,0.184571384
C53H90,16897498.14,4.98877E-05,0.049887742,0.068649305
C54H92,16396686.44,0.000123205,0.123204558,0.166330833
C55H94,14951341.94,2.34735E-05,-0.023473472,-0.031101585
C56H96,11126362.49,0.000306286,0.306286072,0.398420283
C57H98,11195107.23,0.000234082,0.234081539,0.299043755
C58H100,11475716.53,0.00017849,-0.178490079,-0.224013552
C59H102,9281888.658,0.000330046,0.330046268,0.407063419
C60H104,7225017.253,0.000145453,0.145453273,0.176346798
C61H106,6074501.109,0.000236442,0.236442311,0.281871733
C62H108,5859422.106,0.000358623,0.358623312,0.420502282
C64H112,5616161.87,1.80868E-05,0.018086777,0.020532707
C65H114,3888255.138,0.000407389,0.40738884,0.455237968
C66H116,5064683.803,0.000267864,0.267864433,0.294710268
C67H118,2931175.808,0.000507825,0.507824922,0.550235207
C68H120,4245862.25,0.000510146,0.51014637,0.544481944
C69H122,3016924.231,3.9342E-06,-0.003934202,-0.004137108
C70H124,3151019.261,0.00045201,0.452010424,0.468418999
C71H126,2982479.765,0.00010268,-0.102679857,-0.104883892
C72H128,3191130.99,0.000589092,0.589092095,0.59324385
C73H130,3058811.164,0.000182188,-0.182187685,-0.180918137
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C14H10,2380592.732,3.64219E-05,0.036421925,0.204527644
C16H14,2924230.021,1.17359E-05,-0.011735865,-0.056939938
C17H16,8259042.365,1.40855E-05,-0.014085542,-0.063988774
C18H18,10195020.54,1.14898E-05,-0.011489844,-0.049072358
C19H20,10674072.99,1.17626E-05,-0.011762634,-0.047400063
C20H22,16339047.23,5.6418E-06,-0.005641805,-0.021519467
C21H24,20195344.1,1.87674E-05,-0.018767377,-0.067951505
C22H26,27521995.52,1.29009E-05,0.012900925,0.044454762
C23H28,37127320.72,3.12008E-05,0.031200756,0.102560146
C24H30,40985565.53,2.46727E-05,0.024672657,0.07752974
C25H32,61342269.96,4.78578E-05,0.047857806,0.144041378
C26H34,76957088.16,5.61659E-05,0.056165934,0.162204565
C27H36,81335167.31,1.78379E-05,-0.017837861,-0.049510872
C28H38,110346037.3,8.53789E-05,0.08537886,0.228104367
C29H40,106737355,3.0096E-05,0.030096024,0.077504549
C30H42,94270676.99,7.23172E-05,0.072317184,0.179746541
C31H44,113894315.7,0.000111056,0.111056053,0.266740898
C32H46,94861280.73,4.7587E-05,-0.047586986,-0.110574848
C33H48,102502736.5,7.97377E-05,-0.079737742,-0.179437714
C34H50,91882729.52,0.000104499,-0.104499497,-0.227970094
C35H52,89315341.99,0.000167432,-0.167432017,-0.354423308
C36H54,88574177.44,7.4247E-05,-0.074246954,-0.152638799
C37H56,77378293.05,7.2942E-05,-0.072942019,-0.145756297
