Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C27H48,13306290.76,6.02734E-05,0.060273438,0.161861942
C28H50,13018833.25,7.40373E-05,0.074037338,0.191612356
C29H52,13094854.03,2.02152E-05,-0.020215247,-0.050486759
C30H54,18912597.04,0.000184762,0.18476185,0.445829624
C31H56,13455486.92,0.000146958,0.146958354,0.343009455
C32H58,12273203.01,3.7932E-05,0.037931981,0.085730933
C33H60,10814549.47,3.50791E-05,-0.035079057,-0.076848632
C34H62,10536845.42,0.000144783,0.144782503,0.307730229
C35H64,10235491.65,7.38779E-05,-0.073877895,-0.152482504
C36H66,9637387.33,6.09498E-05,0.060949757,0.122262277
C37H68,7349121.615,2.16807E-05,0.021680664,0.042301084
C38H70,7111947.365,7.92839E-05,0.079283946,0.150573136
C39H72,6138148.971,2.53708E-05,0.025370844,0.046934076
C40H74,6060095.401,8.77371E-05,0.087737085,0.158204831
C41H76,3611454.137,5.86529E-05,-0.058652855,-0.103154065
C42H78,3147857.767,7.44234E-05,0.074423398,0.12774129
C43H80,4150406.247,0.000112063,0.112063246,0.187828297
C44H82,2890305.657,0.000200823,-0.200822537,-0.328871338
C45H84,3025256.958,0.000118938,0.11893775,0.190404802
C46H86,2510157.602,0.000262725,-0.262724597,-0.411360142
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H16,1761055.459,4.13492E-05,-0.041349221,-0.258230563
C15H22,2118827.684,3.18425E-05,-0.031842456,-0.157501693
C16H24,2828462.445,1.82056E-05,-0.01820559,-0.08421192
C17H26,4424605.561,4.51873E-06,-0.004518732,-0.019629296
C18H28,4657344.632,5.9173E-06,-0.005917299,-0.02422947
C19H30,5907396.04,4.01148E-06,-0.004011476,-0.015534222
C20H32,7072343.972,1.85388E-05,0.018538803,0.068094676
C21H34,9848507.599,1.9655E-05,0.019654961,0.068659769
C22H36,11415223.67,7.58866E-05,0.075886624,0.25271811
C23H38,10215161.71,3.45182E-05,0.034518217,0.109826624
C24H40,13694190.64,8.40389E-05,0.084038924,0.255971965
C25H42,9634195.883,1.31196E-05,0.013119631,0.038324664
C26H44,16889068.12,0.00011836,0.118360481,0.332152023
C27H46,24879561.2,0.000126102,0.126102335,0.340485883
C28H48,16733631.38,3.0783E-05,-0.030783044,-0.080085843
C29H50,27801736.24,3.0601E-05,0.030601019,0.076811474
C30H52,28185400.01,0.000147364,0.147364197,0.357327184
C31H54,21106324.34,2.04457E-05,-0.020445653,-0.047946931
C32H56,17460939.7,7.47454E-05,-0.074745419,-0.16970694
C33H58,21347333.91,7.50792E-05,0.075079202,0.165207537
C34H60,16865271.08,8.81318E-05,-0.088131765,-0.188127006
C35H62,15269857.5,1.80017E-05,-0.018001662,-0.037310292
C36H64,15717414.06,0.000101486,0.101486253,0.204402998
C37H66,12285481.26,7.8136E-05,-0.078136025,-0.153052903
C38H68,10424672.99,0.000112888,-0.112888325,-0.21521719
C39H70,10967200.89,7.94682E-05,0.079468172,0.147560123
C40H72,10599263.43,7.41802E-05,0.074180165,0.134247337
C41H74,6863276.534,0.000140061,-0.140060712,-0.247204184
C42H76,7600567.766,0.000127548,0.127547695,0.219684565
C43H78,5104304.703,0.000193616,-0.193616209,-0.32561863
C44H80,7052446.112,9.74813E-05,0.097481293,0.160166166
C45H82,4798597.688,0.000117301,-0.117301325,-0.188392994
C46H84,3901058.389,0.000134866,-0.134866043,-0.211834597
C47H86,3441225.367,0.000232197,-0.232196592,-0.356856068
C48H88,3326117.719,6.81307E-05,0.068130747,0.102500249
C49H90,2688357.711,0.000190333,0.190332635,0.280435307
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H14,3878058.477,4.46463E-05,-0.044646335,-0.282375955
C13H16,2518573.999,3.50781E-05,-0.03507814,-0.203794332
C15H20,1941006.883,2.63702E-05,-0.026370228,-0.131748044
C16H22,2230045.759,1.99866E-05,-0.019986582,-0.093320173
C17H24,3880246.578,3.60399E-06,-0.003603995,-0.015793985
C18H26,3959958.356,9.33654E-06,0.009336545,0.038548356
C19H28,6207504.18,1.80884E-05,0.018088377,0.070597299
C20H30,7790306.705,1.58309E-05,0.015830923,0.058582112
C21H32,7680385.291,3.15815E-05,0.031581501,0.111104509
C22H34,9346809.954,2.28096E-05,0.02280958,0.07647394
C23H36,13543635.24,6.46015E-05,0.064601484,0.206869257
C24H38,13963245.59,9.1607E-05,0.091606961,0.280746873
C25H40,12475228.87,2.6273E-05,0.026272972,0.077202377
C26H42,20008773.7,0.00014583,0.145830349,0.411568041
C27H44,26031430.91,0.000148425,0.14842532,0.402952672
C28H46,23830214.33,0.000143569,0.143569159,0.375481687
C29H48,28552079.84,0.000187533,0.187533261,0.473120093
C30H50,22972911.5,4.77622E-05,-0.04776217,-0.116382038
C31H52,18775535.92,7.47955E-05,-0.074795547,-0.176235464
C32H54,25707553.04,0.000121178,0.121177942,0.276395321
C33H56,21879251.12,0.000116496,0.116496477,0.257485943
C34H58,18944576.58,0.000175588,0.175588166,0.376432021
C35H60,18730028.41,0.000143079,0.143078697,0.297789342
C36H62,17777900.61,9.23284E-05,0.092328351,0.186716124
C37H64,15397799.86,9.13368E-05,0.091336849,0.179619872
C38H66,15043368.1,9.52059E-05,0.095205944,0.182206595
C39H68,13353936.42,1.9419E-05,-0.019418968,-0.036193487
C40H70,12315413.61,6.29781E-05,0.06297808,0.114391675
C41H72,8325036.543,4.38035E-05,-0.043803511,-0.077588293
C42H74,8050619.007,4.71494E-05,-0.047149401,-0.081491719
C43H76,6657083.473,9.32484E-05,0.093248382,0.157356085
C44H78,5784601.542,0.00016493,-0.164930407,-0.271888547
C45H80,6275484.773,7.31399E-06,0.007313995,0.011784867
C46H82,4619503.447,9.11154E-05,-0.091115375,-0.143569799
C47H84,4414474.151,0.000199758,-0.199757951,-0.307956066
C48H86,3974261.555,7.62625E-05,0.076262487,0.115083145
C49H88,5055179.1,7.88636E-05,0.078863639,0.116543472
C50H90,4052873.333,0.000116528,-0.116527926,-0.168708858
C51H92,2906405.731,4.40937E-05,-0.044093683,-0.06256909
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H12,5641317.795,4.363E-05,-0.043629987,-0.279511157
C13H14,3913023.183,3.81097E-05,-0.038109749,-0.224030626
C14H16,73579776.72,3.71744E-05,-0.037174362,-0.201897197
C15H18,2295323.464,3.25207E-05,-0.032520665,-0.164129029
C16H20,2793329.781,2.10889E-05,-0.021088875,-0.099402446
C17H22,4105888.224,1.07474E-05,-0.01074743,-0.047518804
C18H24,5350380.551,1.82244E-07,0.000182244,0.000758756
C19H26,7917884.47,1.67694E-05,0.016769417,0.065968489
C20H28,8660667.683,1.8352E-05,0.01835196,0.068421525
C21H30,10483581.07,1.12537E-05,0.011253716,0.039873601
C22H32,11602550.6,1.75592E-05,0.017559215,0.059271531
C23H34,13448728.43,4.39131E-05,0.04391314,0.141533821
C24H36,17822071.07,7.08414E-05,0.070841415,0.218456405
C25H38,19928496.19,0.000113775,0.113774717,0.336315719
C26H40,20348995.58,8.31355E-05,0.08313551,0.235970598
C27H42,22115637.1,1.32207E-05,-0.013220735,-0.036089819
C28H44,20657979.86,4.42704E-05,0.044270374,0.116395524
C29H46,31694871.39,0.000137064,0.137064126,0.347560966
C30H48,24538526.69,2.59227E-05,0.02592267,0.063477518
C31H50,24741519.76,7.12921E-05,0.071292106,0.168782157
C32H52,22737236.69,6.72188E-05,0.067218788,0.154027784
C33H54,23131572.77,0.000145873,0.145872872,0.323857835
C34H56,19832233.93,4.17737E-05,-0.041773671,-0.08994452
C35H58,20272554.62,5.56153E-05,0.05561535,0.116239736
C36H60,18546178.11,8.59487E-05,0.085948686,0.174525907
C37H62,18498674.99,9.69544E-05,0.09695436,0.191425868
C38H64,14306416.09,7.48284E-05,-0.07482844,-0.143762391
C39H66,14024550.86,7.36154E-05,-0.073615391,-0.13772334
C40H68,13197749.64,3.0523E-05,-0.030522992,-0.05564486
C41H70,10624276.45,1.47198E-05,-0.014719829,-0.026166363
C42H72,9124323.596,0.000117839,-0.117839276,-0.204382163
C43H74,8223849.41,4.33032E-05,-0.043303181,-0.073323259
C44H76,7284739.124,5.44972E-05,0.054497209,0.090138416
C45H78,6275118.4,5.30152E-05,0.053015204,0.085700481
C46H80,5357610.585,0.00016773,0.167729736,0.265132535
C47H82,5373907.634,0.000161349,-0.161348799,-0.249518104
C48H84,4875043.307,9.81952E-05,0.098195228,0.148632623
C49H86,4482439.663,6.86641E-05,-0.068664118,-0.10177393
C50H88,4007218.77,0.000137296,-0.137295707,-0.199358181
C51H90,3697625.583,3.62612E-05,0.036261207,0.051602373
C52H92,2861054.545,0.000413463,-0.413462669,-0.576881802
C53H94,3017356.549,0.000130364,-0.130363696,-0.178400648
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H12,17378147.63,3.56324E-05,-0.035632441,-0.211979383
C14H14,55764884.29,3.1208E-05,-0.031207981,-0.17136927
C15H16,15002638.84,2.97246E-05,-0.029724565,-0.15155913
C16H18,4056087.63,2.28232E-05,-0.022823245,-0.108609271
C17H20,6217458.056,1.50952E-05,-0.015095231,-0.067342376
C18H22,7994876.068,6.58282E-06,-0.006582821,-0.02763892
C19H24,10889128.62,2.57478E-06,0.002574778,0.010209765
C20H26,12419442.08,4.95623E-06,0.004956232,0.01861821
C21H28,14684321,4.45529E-05,0.044552857,0.158992936
C22H30,15139852.25,3.71226E-05,0.037122596,0.126166594
C23H32,17440335.4,3.78022E-05,0.037802174,0.12263463
C24H34,17334560.01,1.89528E-05,0.018952767,0.058810933
C25H36,20857682.99,1.37812E-05,0.013781202,0.040981124
C26H38,24077847,3.1905E-05,0.031904959,0.091079647
C27H40,34670367.83,0.000143393,0.143393098,0.39359863
C28H42,25995787.37,2.02777E-05,0.020277694,0.053598091
C29H44,35162177.29,0.000180238,0.180238225,0.4593879
C30H46,34430957.05,0.000165641,0.165641128,0.407621684
C31H48,31650226.26,0.000157002,0.157002001,0.373480288
C32H50,26825920.36,2.83422E-05,-0.028342222,-0.06524584
C33H52,28576198.89,0.000202132,0.202131783,0.450777591
C34H54,21537192.53,0.000113339,0.113339378,0.245099157
C35H56,18801992.01,9.87962E-05,-0.098796151,-0.207364042
C36H58,19425336.32,5.19848E-05,0.051984751,0.105993154
C37H60,19108115,1.29566E-05,0.012956562,0.025683539
C38H62,16295557.41,0.000128339,0.128338816,0.247526503
C39H64,16930640.54,0.000104531,0.104530674,0.19630144
C40H66,14929903.52,7.35578E-05,-0.073557797,-0.134593929
C41H68,9516370.891,7.01854E-05,0.070185414,0.125212121
C42H70,9058573.683,2.49935E-05,0.024993549,0.043501256
C43H72,7386248.591,0.000114356,-0.114356485,-0.194297649
C44H74,7668674.396,0.00020707,-0.207069806,-0.343639237
C45H76,6455715.223,0.000180788,-0.180788011,-0.293203964
C46H78,6045046.171,2.82074E-05,-0.028207384,-0.04473029
C47H80,4712120.916,3.16204E-05,-0.031620435,-0.049052373
C48H82,4474299.09,0.000178593,0.178593148,0.271153741
C49H84,3952722.92,0.000109309,0.109308569,0.162502612
C50H86,3120987.871,0.000121552,0.121552122,0.177016032
C51H88,3558645.861,0.000176552,0.17655173,0.251968891
C53H92,3125425.063,9.89902E-05,0.098990185,0.135841199
C54H94,2902140.438,8.12195E-05,0.081219514,0.10935186
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H10,7419297.682,3.86116E-05,-0.038611646,-0.232490684
C14H12,3041279.441,3.46205E-05,-0.034620475,-0.192235688
C16H16,3152350.236,1.97853E-05,-0.019785267,-0.095064253
C17H18,5607156.405,1.61981E-05,-0.016198114,-0.072918213
C18H20,9776338.9,2.24682E-06,-0.002246817,-0.009514103
C19H22,12798603.69,3.68248E-06,-0.003682482,-0.014719793
C20H24,17083246.03,2.56362E-05,0.025636242,0.097037947
C21H26,18375384.66,1.32434E-05,0.013243416,0.04760335
C22H28,24043940.26,6.45377E-05,0.064537726,0.220853893
C23H30,23561505.83,5.1622E-05,0.05162203,0.168570123
C24H32,21216124.59,1.7225E-05,0.017225025,0.053786115
C25H34,29373480.47,9.86623E-05,0.098662293,0.295160973
C26H36,31320289.05,9.22637E-05,0.09226372,0.264911191
C27H38,32131472.96,3.89524E-06,-0.003895237,-0.010751491
C28H40,40901221.12,0.000110449,0.110448976,0.293502951
C29H42,49166989.46,0.000166276,0.166276313,0.42599054
C30H44,35362367.29,1.7898E-05,-0.017898049,-0.044264379
C31H46,30538752.77,0.00013089,0.130889866,0.312864233
C32H48,34058447.53,0.000200774,0.200773771,0.464350372
C33H50,31011571.14,0.00014749,0.147490136,0.330405526
C34H52,31311404.87,0.000124693,0.124692906,0.270831964
C35H54,26966960.71,0.000215364,0.215364411,0.453950619
C36H56,21771240.25,1.05652E-05,0.010565168,0.021630511
C37H58,19768953.27,7.96031E-05,-0.079603111,-0.158428701
C38H60,15772536.47,9.60487E-05,-0.096048745,-0.185971765
C39H62,18313695.03,1.53784E-05,-0.015378404,-0.02898932
C40H64,14051595.4,6.47347E-05,-0.064734742,-0.118888239
C41H66,12678756.51,4.47432E-05,0.04474318,0.080110764
C42H68,11957651.71,8.87861E-05,0.088786082,0.155076164
C43H70,8772572.552,0.000129702,0.129701571,0.221127045
C44H72,9030253.245,8.75022E-05,0.087502167,0.145700132
C45H74,7160471.656,3.0364E-05,0.030363987,0.049406153
C46H76,6045923.729,0.000174089,-0.174089411,-0.276950172
C47H78,5119842.749,7.6826E-05,0.076825981,0.119552977
C48H80,4965478.826,6.64164E-05,0.066416392,0.101147977
C49H82,3914994.45,4.00683E-05,-0.040068349,-0.059746287
C50H84,4621110.064,0.000144555,0.144554798,0.21113453
C51H86,3510052.469,4.7717E-06,-0.004771702,-0.006829665
C52H88,3054952.861,5.8023E-05,0.058023018,0.081414263
C53H90,4261079.717,4.53974E-05,0.04539742,0.062470282
C54H92,2917217.181,0.000114671,0.114670504,0.154809536
C57H98,2589943.796,0.000186977,0.186976597,0.238866268
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C15H12,2145998.798,4.37747E-05,-0.043774658,-0.22788156
C16H14,4302048.302,2.17621E-05,-0.021762096,-0.105585091
C17H16,10127988.84,1.25134E-05,-0.012513358,-0.056846551
C18H18,12663963.5,4.50999E-06,-0.004509986,-0.019261851
C19H20,14172633.73,1.02709E-05,0.010270875,0.0413887
C20H22,17392258.68,2.2666E-05,0.022665958,0.086454482
C21H24,23713294.1,4.66413E-05,0.046641274,0.168875216
C22H26,24603095.7,5.03242E-05,0.050324192,0.173410039
C23H28,28983284.57,7.95936E-05,0.0795936,0.261632486
C24H30,30826237.59,8.49672E-05,0.084967164,0.26699524
C25H32,36714170.36,0.000126064,0.126063676,0.379423697
C26H34,42473888.11,0.000118965,0.118965321,0.343566228
C27H36,37568285.95,5.30441E-05,0.053044088,0.147229481
C28H38,55634067.45,0.000159422,0.159421859,0.425923022
C29H40,38871478.15,7.36838E-05,0.073683776,0.189753563
C30H42,37348153.47,0.000140006,0.140006268,0.347989804
C31H44,40838803.96,0.000171415,0.171415178,0.411714962
C32H46,27420486.43,1.1354E-05,-0.011353968,-0.026382491
C33H48,28641057.05,5.64914E-05,-0.056491443,-0.127125439
C34H50,24145286.26,7.00322E-05,-0.070032249,-0.152778328
C35H52,21092864.32,0.000130245,-0.130244746,-0.27570458
C36H54,21647938.83,5.87985E-05,-0.058798535,-0.120879542
C37H56,17396938.67,4.16485E-05,-0.041648487,-0.083224037
C38H58,18159290.2,6.21516E-05,0.062151574,0.120810785
C39H60,15644445.05,3.24403E-05,-0.032440303,-0.061385383
C40H62,15525789.54,3.19847E-05,-0.031984744,-0.058959667
C41H64,12594059.38,6.95828E-05,0.069582825,0.125036342
C42H66,9725296.025,4.67977E-05,0.046797653,0.082026825
C43H68,9728611.673,8.80376E-05,-0.088037576,-0.150612047
C44H70,7826345.055,0.000147393,-0.147393103,-0.246251201
C45H72,7420702.658,2.81214E-05,-0.028121383,-0.045907709
C46H74,5483755.756,8.46789E-05,0.084678945,0.135144871
C47H76,5783385.985,4.22177E-05,0.042217663,0.065903858
C48H78,5288686.281,6.33097E-05,-0.063309672,-0.09671352
C49H80,4673979.132,1.6867E-05,0.016866998,0.025226357
C50H82,3871844.781,0.000141561,0.141560599,0.207371757
C51H84,2629797.586,0.000113992,-0.113992131,-0.163627267
C52H86,2991117.144,8.71998E-05,0.087199764,0.122700272
C55H92,2499012.644,4.1489E-05,0.041488988,0.05511876
C56H94,2600041.863,3.09181E-05,0.030918075,0.0403243
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C17H14,3464984.049,2.4081E-05,-0.024080989,-0.11040777
C18H16,13065382.44,9.01557E-06,-0.009015573,-0.038839269
C19H18,23086741.91,3.67391E-06,0.00367391,0.014926049
C20H20,27677812.32,4.32664E-06,0.004326638,0.016630905
C21H22,35086843.56,3.59119E-05,0.035911853,0.130982863
C22H24,31147641.46,5.14108E-05,0.051410831,0.178393504
C23H26,30234069.71,7.23715E-05,0.072371479,0.239479328
C24H28,29932009.59,7.11354E-05,0.07113545,0.224956208
C25H30,39274508.52,0.000103369,0.103368985,0.313016677
C26H32,37529470.06,8.07717E-05,0.080771669,0.234630574
C27H34,40704317.54,0.000106616,0.106616278,0.297589676
C28H36,45054271.01,0.000151763,0.15176321,0.407656916
C29H38,31027488.39,2.18109E-05,-0.021810912,-0.05646146
C30H40,35237397.66,6.26506E-05,0.06265061,0.156504059
C31H42,31411097.82,7.1568E-05,0.071568028,0.17273251
C32H44,26558480.38,3.4291E-05,0.034291023,0.080054814
C33H46,26224434.76,3.49986E-05,-0.034998618,-0.079117962
C34H48,21867632.4,0.000141374,-0.141373827,-0.309775165
C35H50,26938772.4,0.00024024,0.240239539,0.510722804
C36H52,22326365.06,6.3981E-05,-0.063980988,-0.132081082
C37H54,21371307.84,3.82556E-05,-0.038255582,-0.076753313
C38H56,18303189.55,9.14332E-05,0.091433157,0.178427674
C39H58,17143571.75,9.00376E-05,0.090037595,0.171026567
C40H60,16198680.63,7.29945E-05,0.072994465,0.13505751
C41H62,14204879.63,3.09867E-05,0.03098675,0.055883823
C42H64,9644114.401,8.32573E-05,-0.083257282,-0.146450596
C43H66,8064804.356,8.27558E-05,-0.082755828,-0.142066078
C44H68,8571818.69,6.888E-05,0.068880043,0.115467453
C45H70,6575793.662,0.000101634,-0.101633501,-0.166462821
C46H72,5585065.018,8.26772E-05,0.08267718,0.13237596
C47H74,5468503.122,9.40097E-05,-0.09400971,-0.147217027
C48H76,6431505.213,3.27957E-05,-0.032795728,-0.050254358
C49H78,4734285.159,1.16568E-05,-0.011656785,-0.017486655
C50H80,3812624.682,0.000175979,0.175978915,0.258554499
C51H82,2710900.442,0.000242052,-0.242051699,-0.348455492
C52H84,2526132.461,0.000151846,-0.151846032,-0.214272867
C53H86,2414611.992,0.000216012,-0.216012392,-0.298907536
C54H88,2845051.609,3.89455E-05,-0.038945476,-0.052865588
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C17H12,2824804.705,1.75842E-05,-0.017584187,-0.081372897
C18H14,9735353.251,3.90572E-06,-0.003905717,-0.016973293
C19H16,16861277.86,1.81138E-06,0.001811379,0.007419878
C20H18,26384753.91,1.59574E-05,0.015957444,0.061816809
C21H20,33819749.24,3.24271E-05,0.032427125,0.119148817
C22H22,30403049.27,2.99794E-05,0.029979415,0.104760072
C23H24,30480482.35,1.70506E-05,0.017050588,0.056799737
C24H26,43007808.26,8.71967E-05,0.087196683,0.27751663
C25H28,41496761.32,6.58239E-05,0.065823874,0.200548578
C26H30,52063025.92,0.000103319,0.103319207,0.301895721
C27H32,48455525.96,8.97064E-05,0.089706406,0.251807172
C28H34,45811081.98,0.000109768,0.109767809,0.296456586
C29H36,47316210.06,0.000172631,0.172630585,0.449229262
C30H38,30395489.33,2.82845E-05,-0.028284502,-0.071013532
C31H40,32409312.15,1.76141E-05,0.017614085,0.04272018
C32H42,31178154.47,0.000172525,0.172525419,0.404677045
C33H44,28656799.44,9.56515E-06,-0.009565149,-0.021721978
C34H46,24125287.43,8.36332E-05,-0.083633231,-0.184068228
C35H48,20651707.25,0.00011235,-0.11235014,-0.239871889
C36H50,26431919.25,6.95574E-05,0.069557445,0.144193006
C37H52,20542364.92,7.40225E-06,0.00740225,0.014911658
C38H54,16777605.78,7.63608E-05,-0.076360796,-0.149603099
C39H56,17842378.44,0.000102244,-0.102244434,-0.194959929
C40H58,15427275.13,4.33111E-05,0.04331109,0.08043603
C41H60,11987545.2,9.3299E-06,0.009329899,0.016887628
C42H62,9611670.088,0.000139509,-0.139509379,-0.246271908
C43H64,8511047.639,0.00011383,0.113830177,0.196089613
C44H66,7703663.457,0.000101466,-0.101466081,-0.17066993
C45H68,8290209.543,4.44702E-05,0.044470206,0.07307783
C46H70,5901903.608,0.000192281,-0.192280809,-0.308861142
C47H72,5052825.146,0.00018547,-0.185470239,-0.291361769
C48H74,5054247.997,0.000196106,-0.19610634,-0.301433529
C49H76,3373874.378,3.69389E-05,0.036938859,0.055581032
C50H78,4220469.145,0.000108642,0.108641741,0.160094435
C51H80,3211184.809,0.000191111,-0.191110803,-0.275922075
C53H84,2822508.383,6.56624E-05,0.065662354,0.091114533
C54H86,2853519.504,0.000279043,0.279043265,0.379819706
C57H92,2498004.14,9.95301E-05,-0.09953014,-0.128141612
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C18H12,1930138.067,2.95411E-06,-0.002954106,-0.012951271
C19H14,11467144.94,6.41007E-06,0.006410075,0.026475928
C20H16,34311412.42,1.4019E-05,0.014018953,0.054734766
C21H18,46225399.24,2.89678E-05,0.028967823,0.107232293
C22H20,48543230.59,5.36076E-05,0.053607597,0.188655183
C23H22,48144449.11,6.29641E-05,0.062964124,0.211167018
C24H24,45114359.3,7.17459E-05,0.071745924,0.229816553
C25H26,39277987.93,7.12089E-05,0.071208881,0.218295915
C26H28,47680642.67,0.000129026,0.129025532,0.379242468
C27H30,38974624.6,2.48905E-05,0.024890523,0.070265617
C28H32,42400058.3,3.94512E-06,0.003945123,0.010713153
C29H34,39385165.78,1.08246E-05,0.010824603,0.028316936
C30H36,31177707.43,1.91166E-05,0.019116645,0.048240041
C31H38,32710151.09,1.61449E-05,-0.016144933,-0.039349348
C32H40,29210075.83,4.19515E-05,0.041951473,0.098869166
C33H42,35384064.56,0.000221107,0.221106568,0.504431019
C34H44,28435802.36,7.97934E-06,-0.007979342,-0.017639975
C35H46,24194362.19,0.000132894,0.132894196,0.284960567
C36H48,24966909.21,0.000154634,0.154634002,0.32190228
C37H50,21531230.35,1.16408E-05,0.011640796,0.023545717
C38H52,20167125.89,2.01432E-05,0.020143216,0.039620264
C39H54,20219300.67,0.000102486,0.102485802,0.196174154
C40H56,13897100.05,8.2695E-05,-0.08269499,-0.15415567
C41H58,11222092.46,7.46007E-07,0.000746007,0.001355257
C42H60,9203595.968,0.000128411,-0.128410921,-0.227489564
C43H62,8422372.507,7.13755E-05,0.071375507,0.123383473
C44H64,8469407.634,3.61566E-05,0.036156635,0.061023775
C45H66,5839732.186,0.00019758,-0.197580361,-0.325762575
C46H68,5915367.585,2.53152E-05,0.025315231,0.040796006
C47H70,5402139.082,5.8746E-05,0.058746019,0.092579351
C48H72,4483038.855,0.000337493,-0.337492681,-0.520369603
C49H74,5915665.507,7.12332E-05,0.071233183,0.107508958
C50H76,5046073.172,6.40926E-05,0.064092559,0.094728142
C51H78,4113628.774,0.000236953,-0.236952927,-0.343106537
C52H80,2897383.761,0.00015333,-0.15333001,-0.217604814
C53H82,3096439.271,7.8405E-05,-0.078405045,-0.109101727
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C20H14,3725624.133,1.04306E-05,0.010430615,0.04104771
C21H16,14181608.1,4.05546E-05,0.040554607,0.151252499
C22H18,33186145.03,3.77371E-05,0.037737093,0.133752673
C23H20,50927659.36,7.24704E-05,0.072470385,0.244703002
C24H22,60771759.67,7.70805E-05,0.077080474,0.248508688
C25H24,50288158.59,5.04902E-05,0.050490185,0.15574363
C26H26,42289644.32,2.73131E-05,0.027313066,0.080759276
C27H28,39630021.95,3.61349E-05,0.036134927,0.102592184
C28H30,42671577.41,9.99581E-05,0.09995808,0.272934448
C29H32,40737185.76,0.000147013,0.147012754,0.386620905
C30H34,34956772.99,8.41291E-05,0.08412911,0.213381572
C31H36,36167792.39,0.000140262,0.140261502,0.343540995
C32H38,32869873.32,2.73258E-05,-0.027325769,-0.064707412
C33H40,25243782.14,5.86423E-05,-0.058642282,-0.134404158
C34H42,27311918.37,7.19882E-05,0.071988227,0.159857089
C35H44,23855843.01,1.38065E-05,0.013806497,0.029733318
C36H46,19955422.46,7.06633E-05,-0.070663301,-0.147719935
C37H48,18285350.74,1.161E-05,0.011610021,0.023579603
C38H50,20454739.71,0.000128978,0.128977695,0.25469969
C39H52,15601085.22,8.04516E-05,-0.080451595,-0.154593635
C40H54,13700023.5,8.40777E-06,0.00840777,0.015732438
C41H56,11987408.97,9.58895E-05,-0.095889535,-0.174841093
C42H58,9834928.462,5.12473E-05,-0.051247349,-0.091113873
C43H60,8435861.571,0.000181919,-0.18191932,-0.315574924
C44H62,7459473.283,1.0233E-06,0.001023296,0.001732975
