Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H22,3598214.591,2.99239E-05,0.029923866,0.167949179
C14H24,5219084.043,5.76758E-07,-0.000576758,-0.00300101
C15H26,3969407.414,9.53464E-06,-0.009534637,-0.046238978
C16H28,4729165.276,1.44844E-05,-0.014484376,-0.065772571
C17H30,4915075.548,1.14768E-05,-0.011476764,-0.048996846
C18H32,5574314.416,1.84843E-05,-0.018484328,-0.074458401
C19H34,10650139.47,1.61692E-05,-0.016169186,-0.061651845
C20H36,11525412.12,7.77479E-06,0.007774789,0.028140803
C21H38,13290846.58,7.0587E-06,-0.007058696,-0.024315401
C22H40,8088791.539,6.33907E-05,-0.063390712,-0.208307604
C23H42,7721564.739,7.76184E-06,-0.007761842,-0.024383108
C24H44,7938072.054,7.90744E-05,-0.079074351,-0.237929012
C25H46,7408309.826,6.04824E-05,-0.06048243,-0.174623046
C26H48,10426143.7,6.96965E-05,0.069696482,0.193399557
C27H50,10581758.84,1.0039E-05,-0.010038993,-0.026814177
C28H52,14702839.65,9.6167E-05,0.096166975,0.247593373
C29H54,19364503.25,0.000130188,0.130188267,0.323511359
C30H56,16238620.82,7.71007E-05,0.077100722,0.18514325
C31H58,14826144.59,0.000185072,-0.185071719,-0.429945551
C32H60,19265210.37,0.000117798,0.117797946,0.265030436
C33H62,14986981.46,0.000222789,-0.222789364,-0.485924927
C34H64,16986410.15,0.00011761,-0.117610288,-0.24891024
C35H66,18674353.13,1.81321E-05,-0.018132148,-0.037269341
C36H68,14093588.8,3.27371E-05,-0.03273714,-0.065404675
C37H70,13673766.59,0.000156122,0.156122071,0.303416098
C38H72,13449201.35,0.000118348,-0.118347691,-0.223904437
C39H74,13894860.86,0.000107026,-0.107025662,-0.197253583
C40H76,14165745.36,0.000142857,0.142856729,0.256662035
C41H78,11700752.9,1.52482E-05,-0.015248231,-0.026722668
C42H80,10984444.15,0.000194264,-0.19426376,-0.332287238
C43H82,10204436.1,0.000159884,-0.159884005,-0.267077983
C44H84,9461311.504,0.000146935,0.146934702,0.239831797
C45H86,7752061.712,3.02793E-05,0.030279336,0.048317605
C46H88,8614292.147,0.000145095,0.145094766,0.226466907
C47H90,7522533.523,0.000129801,0.129800525,0.198258258
C48H92,6860293.375,6.71061E-05,0.06710615,0.100350161
C49H94,6084613.839,0.000292486,0.292485676,0.428402585
C50H96,4400847.541,8.21563E-05,-0.082156347,-0.117913462
C51H98,3868539.521,0.000306596,0.306596044,0.431359513
C52H100,3525727.977,0.000273814,-0.273814293,-0.377788222
C53H102,3760704.676,0.000182313,-0.182312534,-0.246769072
C54H104,2868663.954,0.000375282,0.375281947,0.498505667
C55H106,3308758.818,0.000219838,-0.219838258,-0.286684682
C58H112,2697620.36,0.000324639,-0.324639171,-0.401345829
C59H114,2662535.71,0.00015703,0.157029639,0.190826535
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H18,6428214.405,4.25929E-05,0.04259291,0.262690805
C13H20,7636053.35,2.84179E-05,0.028417855,0.161321637
C14H22,13532743.81,6.00135E-06,0.006001348,0.031557449
C15H24,8978846.517,1.16649E-05,-0.011664898,-0.05712828
C16H26,11631564.02,1.65969E-05,-0.016596888,-0.076061527
C17H28,9773619.904,1.96673E-05,-0.019667275,-0.084692753
C18H30,10729028.8,1.21313E-05,-0.012131299,-0.049267209
C19H32,11663911.71,4.31902E-05,-0.04319021,-0.165956362
C20H34,9905036.984,2.46175E-05,-0.024617455,-0.089757573
C21H36,13825147.43,1.24907E-05,-0.012490736,-0.04332823
C22H38,11908517.64,3.98039E-05,-0.039803879,-0.131671279
C23H40,14408933.87,1.46614E-05,-0.014661381,-0.046350864
C24H42,17765789.17,4.0389E-05,-0.040389008,-0.122269164
C25H44,20891031.73,4.88721E-05,-0.048872059,-0.141927888
C26H46,28507682.44,4.9252E-05,0.04925202,0.137437289
C27H48,45576147.6,2.01381E-05,-0.020138084,-0.05408003
C28H50,56295962.65,8.299E-06,0.008299003,0.021478236
C29H52,59553834.6,0.000127579,-0.127579465,-0.31862454
C30H54,96704774.57,0.000148406,0.148406359,0.358103965
C31H56,67203941.35,0.000108714,0.108714389,0.253745787
C32H58,67727840.29,2.09971E-05,-0.020997076,-0.047455967
C33H60,60764804.14,9.35972E-05,-0.093597222,-0.205045949
C34H62,69572901.81,0.000130712,0.1307124,0.277824708
C35H64,64064546.78,0.000118776,-0.118775961,-0.245151216
C36H66,56360176.45,4.19493E-05,0.041949285,0.084148246
C37H68,45521303.23,2.92962E-05,-0.02929623,-0.057159796
C38H70,49893589.11,0.000152787,0.152786952,0.290167324
C39H72,45957711.76,6.11531E-05,0.061153098,0.113128447
C40H74,43217455.05,0.000136806,0.136805826,0.246684085
C41H76,31517923.13,0.000133546,-0.133546242,-0.234870711
C42H78,28586018.42,3.37446E-06,-0.003374463,-0.005791972
C43H80,27339565.57,0.000162756,0.162755548,0.272793253
C44H82,25718897.17,0.000113375,-0.113375114,-0.185665543
C45H84,23644564.81,0.000171933,0.171933145,0.275243952
C46H86,20913970.28,7.89244E-05,-0.078924365,-0.123575556
C47H88,18134778.63,3.17814E-05,-0.031781409,-0.048693066
C48H90,15626232.68,9.99807E-05,0.099980732,0.149962643
C49H92,14313885.67,0.000262669,0.262669065,0.385869523
C50H94,11830300.99,0.000197539,-0.197538547,-0.284336315
C51H96,9419930.919,4.47544E-05,-0.044754384,-0.063145408
C52H98,9146059.082,4.37546E-05,0.043754632,0.060537685
C53H100,6765030.932,6.21062E-05,0.062106166,0.084293759
C54H102,7668925.764,0.000229372,-0.229371732,-0.305503858
C55H104,6174286.227,8.65285E-05,0.086528548,0.11313675
C56H106,5395436.221,0.000308288,0.308287527,0.395834448
C57H108,4507306.236,0.000180149,-0.18014926,-0.227218733
C59H112,4245885.317,0.00013095,-0.130950327,-0.159525023
C60H114,3240103.286,6.45277E-05,0.064527684,0.077288656
C61H116,3506318.226,0.000469063,0.469063292,0.552549223
C62H118,2859246.954,0.00037602,-0.376020213,-0.435751578
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H16,3158900.269,4.8113E-05,0.048113004,0.300471156
C13H18,4260717.159,4.01596E-05,0.040159563,0.230615404
C14H20,4958507.33,1.0304E-05,0.010304042,0.054763147
C15H22,4956500.034,1.12769E-05,-0.011276922,-0.055778811
C16H24,5928838.413,2.10169E-05,-0.021016869,-0.097215796
C17H26,7749667.122,2.15261E-05,-0.021526126,-0.093509137
C18H28,9043292.101,1.54758E-05,-0.015475781,-0.063368431
C19H30,10853177.45,3.73884E-05,-0.037388407,-0.14478457
C20H32,10769933.12,2.4711E-05,-0.024710992,-0.090765679
C21H34,12748766.91,3.0893E-05,-0.030892981,-0.107917025
C22H36,18859816.8,2.2091E-05,0.022090959,0.073567449
C23H38,15083344.37,3.96619E-05,-0.039661892,-0.126192258
C24H40,24675802.42,4.06548E-05,0.040654787,0.123829356
C25H42,22339020.48,6.79632E-05,-0.067963154,-0.19853189
C26H44,39921178.61,6.00695E-05,0.060069479,0.168571458
C27H46,55854652.77,5.07412E-05,0.050741184,0.13700505
C28H48,53852782.62,0.000113563,-0.113563255,-0.295448655
C29H50,102965351.7,2.80784E-05,-0.028078448,-0.070479579
C30H52,129259713.4,0.000109752,0.109752163,0.266125913
C31H54,116702978.7,7.86809E-05,-0.078680923,-0.184513982
C32H56,88184784.08,0.000146286,-0.146285965,-0.332137322
C33H58,128491295.1,4.87544E-05,0.04875442,0.107281344
C34H60,112276132,0.000166464,-0.166464493,-0.355336884
C35H62,109080913.3,6.80961E-05,-0.068096094,-0.141136144
C36H64,103789389.4,9.88271E-05,0.098827116,0.199047244
C37H66,84748075.34,0.000108071,-0.108070728,-0.211689022
C38H68,84153561.13,0.000120849,-0.120848881,-0.230393679
C39H70,77064944.73,0.000113134,0.113134369,0.21007305
C40H72,83261613.59,0.000110077,0.110077137,0.199211776
C41H74,58588694.06,0.000148119,-0.148118963,-0.261426825
C42H76,55670654.26,0.000183995,0.183995448,0.316908589
C43H78,46971007.17,0.000161669,-0.161668627,-0.271890031
C44H80,48498600.77,0.000149202,0.149202365,0.245146222
C45H82,38811445.86,0.000161137,-0.161137425,-0.258796411
C46H84,37573929.85,0.000212012,-0.212011558,-0.333007346
C47H86,31752985.93,0.000171795,-0.171795204,-0.264026964
C48H88,27463681.77,0.000165763,0.165763003,0.249384452
C49H90,24463396.78,0.000243406,0.243405922,0.358633264
C50H92,19481056.74,0.000194415,-0.194415314,-0.280655013
C51H94,17891303.35,0.000240231,-0.240230862,-0.339916198
C52H96,16439646.38,0.000344248,0.344248222,0.477624207
C53H98,13578388,0.000312151,0.312150625,0.424829487
C54H100,12553851.25,0.000110344,0.110343824,0.14736432
C55H102,11287903.21,0.000191666,0.191666423,0.251267549
C56H104,8551747.088,6.4145E-05,0.064145018,0.082574508
C58H108,7531243.906,0.0002251,-0.225100332,-0.279681558
C59H110,7086724.139,0.00044094,0.440939865,0.538479666
C61H114,3803246.187,0.000263316,0.263316148,0.310920555
C63H118,4036128.913,0.00025428,0.25428027,0.290631481
C66H124,3645080.565,6.56982E-05,0.065698229,0.071647062
C67H126,3325567.232,0.000501341,0.501340735,0.538505154
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H14,5933149.678,3.61291E-05,0.036129083,0.228506645
C13H16,4029485.437,4.25912E-05,0.042591175,0.247442992
C14H18,3385750.974,1.76475E-05,0.017647472,0.094807087
C15H20,3881280.717,9.76953E-06,-0.009769527,-0.04880944
C16H22,5260464.302,2.06948E-05,-0.020694796,-0.096626922
C17H24,5561938.551,1.72685E-05,-0.017268465,-0.075676549
C18H26,6529334.142,1.42106E-05,-0.014210634,-0.058672303
C19H28,9048071.723,1.59196E-05,-0.015919627,-0.062132866
C20H30,8802134.83,3.29435E-05,-0.032943491,-0.121906939
C21H32,9746163.15,1.4718E-05,-0.014718028,-0.05177839
C22H34,11675214.42,5.80068E-05,-0.058006824,-0.194480141
C23H36,17868814.62,1.26148E-05,-0.012614774,-0.040395495
C24H38,25246660.71,3.14369E-05,0.031436886,0.096344287
C25H40,29405416.15,6.20725E-05,-0.062072491,-0.182398237
C26H42,46098651.73,8.15558E-05,0.081555777,0.230169862
C27H44,65108107.71,7.99089E-05,0.079908932,0.216940866
C28H46,73690513.77,0.000103348,0.103348246,0.270290456
C29H48,102119954.7,0.000134383,0.134382752,0.33902882
C30H50,95872685.06,0.000132061,-0.132061337,-0.321793742
C31H52,91806865.71,0.000187623,-0.187622727,-0.442082176
C32H54,131872242.2,9.32073E-05,0.093207278,0.212596907
C33H56,122043387.6,9.85688E-05,0.098568811,0.21786138
C34H58,112845676.4,0.000176569,0.176569449,0.378535729
C35H60,113183537.5,0.000157274,0.157273543,0.327333041
C36H62,115937189.8,0.000101528,0.10152762,0.205319856
C37H64,105556106.5,8.86826E-05,0.08868263,0.174400177
C38H66,102360938.3,0.000123006,0.123006467,0.235411664
C39H68,96127489.61,5.74841E-05,-0.057484133,-0.107140156
C40H70,96975056.41,9.38061E-05,0.093806068,0.170386797
C41H72,68693630.01,0.000120834,-0.120833725,-0.21403039
C42H74,67201430.62,6.15687E-05,-0.061568706,-0.106413645
C43H76,61104836.11,0.000123057,0.12305665,0.207657357
C44H78,48546292.46,0.000202809,-0.202809005,-0.334331592
C45H80,47965106.74,7.63102E-06,-0.007631019,-0.012295681
C46H82,40625632.75,1.86175E-05,0.018617525,0.029335491
C47H84,38972905.61,0.000229528,-0.229527535,-0.353850229
C48H86,35454151.63,0.000174255,0.174255309,0.262958234
C49H88,34389185.19,0.000149361,0.149360594,0.220722786
C50H90,25518607.54,0.000144873,-0.144873363,-0.209747315
C51H92,24449483.1,0.000139756,-0.139756063,-0.19831434
C52H94,19529376.02,4.73584E-05,0.047358357,0.065891213
C53H96,16385407.33,0.000196025,-0.196024798,-0.267518903
C54H98,17136215.89,0.000140675,0.140674949,0.188378674
C55H100,13205536.94,0.000217279,-0.217279031,-0.285599407
C56H102,11722745.05,2.54996E-05,0.025499616,0.032911303
C57H104,10113556.04,0.000188869,-0.188868785,-0.239433925
C58H106,8428237.894,0.000382858,0.382857974,0.47688581
C59H108,9726865.915,0.000161887,-0.161887406,-0.198186174
C60H110,7517593.544,0.000162642,-0.162641551,-0.195750672
C61H112,5457529.558,8.88902E-05,-0.088890179,-0.105210867
C63H116,5235788.189,0.000315538,-0.315538086,-0.361479323
C64H118,4800250.901,0.000349125,0.349125159,0.393636223
C67H124,2948605.048,0.000231956,0.23195628,0.249691813
C68H126,3180424.609,0.000271641,-0.271640718,-0.288064437
C69H128,4196351.546,0.000103484,-0.103483943,-0.108133511
C70H130,3055061.849,0.000188082,0.188081677,0.193695505
C71H132,3158063.512,0.000359098,0.359098198,0.364554521
C72H134,3401440.548,0.000195453,-0.19545259,-0.195638729
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H12,3074208.646,3.95573E-05,0.03955733,0.253420091
C13H14,5120411.335,4.86014E-05,0.048601387,0.285706397
C14H16,33979588.44,1.62635E-05,0.016263543,0.08832872
C15H18,2918169.483,4.61854E-06,-0.004618545,-0.023309402
C16H20,4599648.515,8.50075E-06,-0.008500748,-0.04006829
C17H22,4244830.641,2.69102E-05,-0.026910248,-0.118981262
C18H24,6384959.006,1.96308E-05,-0.01963077,-0.081730921
C19H26,7630842.175,8.65911E-06,-0.008659106,-0.034063684
C20H28,8160076.311,1.41238E-05,-0.014123841,-0.052657849
C21H30,9922219.805,4.46352E-05,-0.044635151,-0.158149027
C22H32,13276330.58,4.0629E-05,-0.040629021,-0.137144191
C23H34,19072915.29,1.47764E-05,-0.014776368,-0.047624831
C24H36,28711258.99,1.44899E-05,0.014489892,0.04468304
C25H38,39271777.09,7.4065E-05,0.074064964,0.218934506
C26H40,44247675.04,1.88267E-05,0.018826667,0.053437333
C27H42,55533954.24,8.50021E-05,-0.085002053,-0.232037687
C28H44,81590903.76,2.74208E-05,-0.027420769,-0.072094598
C29H46,108689758.2,9.04468E-05,0.090446818,0.22935092
C30H48,106110989.8,4.00253E-05,-0.040025349,-0.098011116
C31H50,101597782.2,3.40708E-05,0.034070811,0.080661734
C32H52,99972011.93,1.07688E-05,0.010768819,0.024676096
C33H54,120463495.1,0.000139877,0.139876504,0.310545072
C34H56,125636315.4,0.000117378,-0.117377563,-0.252730208
C35H58,109788008.5,3.38914E-05,0.033891434,0.070835325
C36H60,101824592.9,7.77981E-05,0.077798096,0.157975459
C37H62,103610816.6,0.000141578,0.141577862,0.279530134
C38H64,95464103.6,0.000129704,-0.129703646,-0.249190098
C39H66,81609771.32,9.59702E-05,-0.095970188,-0.179545807
C40H68,88630605.88,3.16659E-05,-0.031665904,-0.057728442
C41H70,68805892.83,6.86249E-07,0.000686249,0.001219894
C42H72,61901928.87,0.000196379,-0.196378551,-0.340601832
C43H74,55691763.63,1.97586E-05,-0.019758598,-0.033456313
C44H76,52604310.65,0.000175552,0.175552138,0.290363341
C45H78,47916622.83,0.000143249,0.143249062,0.231565898
C46H80,45237520.35,0.000225543,0.225543,0.3565187
C47H82,42084638.03,0.000122823,-0.122823477,-0.189940559
C48H84,33072125.73,0.000248599,0.248598726,0.376289984
C49H86,31747275.06,0.000112712,0.112711767,0.167061339
C50H88,25926145.98,6.33586E-06,0.006335857,0.009199887
C51H90,24331722.65,0.000115599,0.115598929,0.164505805
C52H92,20165332.54,0.000299639,-0.299639166,-0.418070106
C53H94,17915757.86,0.000168009,-0.16800895,-0.22991758
C54H96,16792293.49,0.000256878,-0.256877607,-0.344917344
C55H98,13553020.46,0.000421864,0.421864415,0.555986879
C56H100,12210599.4,0.000303194,0.303194111,0.392340807
C57H102,11680348.04,0.000455912,0.455911556,0.579451736
C58H104,10549357.79,0.000179835,-0.179835494,-0.224565927
C63H114,5163773.774,0.000256291,0.256291423,0.294286096
C64H116,5254963.436,0.000440185,-0.440185222,-0.497436309
C65H118,4133372.761,0.000179377,-0.179377322,-0.199546848
C66H120,3696920.259,7.43371E-05,-0.074337067,-0.081426104
C67H122,5672984.409,4.56245E-05,-0.045624494,-0.049219769
C68H124,4997905.047,0.00054595,-0.545949852,-0.580198812
C72H132,3120959.763,0.000301779,-0.301779076,-0.302677148
C73H134,3090341.892,0.00060412,-0.604120436,-0.597518718
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H12,11882093.04,5.42742E-05,0.054274172,0.322880081
C14H14,32728538.99,2.72786E-05,0.02727857,0.14979209
C15H16,6757854.444,3.3008E-06,0.003300797,0.016830048
C16H18,2149438.883,1.55978E-05,-0.015597787,-0.074225392
C17H20,4378911.334,2.24757E-05,-0.022475663,-0.100267726
C18H22,6439389.398,1.70884E-05,-0.017088401,-0.071748105
C19H24,8580743.182,2.62816E-05,-0.026281618,-0.104214472
C20H26,10489329.67,3.78965E-05,-0.037896489,-0.14235912
C21H28,17078879.93,7.17523E-06,0.007175226,0.025605772
C22H30,17517899.3,2.04919E-05,-0.020491923,-0.06964481
C23H32,24111418.84,3.18105E-05,-0.031810521,-0.103197014
C24H34,32164355.86,5.90896E-05,-0.05908964,-0.1833567
C25H36,43636831.66,5.54397E-05,-0.055439702,-0.164860895
C26H38,63565054.56,5.95096E-05,-0.05950959,-0.169883071
C27H40,89551034.57,7.88852E-05,0.078885208,0.216531411
C28H42,89300748.34,6.82159E-05,-0.068215898,-0.18030857
C29H44,117248716.2,0.000112437,0.112437276,0.286578078
C30H46,126210037.8,0.000114275,0.114274955,0.281216085
C31H48,135586087.9,0.000131462,0.131461759,0.312724523
C32H50,129596666.5,8.32987E-05,-0.083298738,-0.191759704
C33H52,143896393.6,0.000188675,0.188674782,0.4207669
C34H54,123640374,7.35687E-05,0.073568717,0.159094138
C35H56,104855660,0.000189429,-0.18942935,-0.397594797
C36H58,121004263.5,3.89965E-05,0.038996484,0.079511015
C37H60,114150045.3,3.05692E-05,-0.030569204,-0.060596734
C38H62,95098146.92,0.000162749,0.162749453,0.313894144
C39H64,102998769.1,0.000142313,0.14231259,0.267253288
C40H66,112159575.5,0.00011037,-0.11037003,-0.201951888
C41H68,76000633.27,3.15767E-05,0.031576719,0.056333471
C42H70,66586403.67,1.77873E-05,0.017787279,0.030958748
C43H72,54158946.21,0.000110863,-0.11086261,-0.188361372
C44H74,47753017.89,0.000188296,-0.18829573,-0.312483033
C45H76,45089714.07,0.000187899,-0.187898825,-0.304736359
C46H78,42517170.13,4.35375E-05,-0.043537478,-0.069040221
C47H80,40156922.14,5.78449E-05,0.057844948,0.089734122
C48H82,33254733.28,0.000228413,0.228412699,0.346793583
C49H84,32054592.76,0.000116975,0.116974593,0.173899239
C50H86,24685667.87,0.000126158,0.126157834,0.18372332
C51H88,23556817.62,0.000285661,0.285661293,0.407686513
C52H90,20317520.74,0.000162722,-0.162721621,-0.227676861
C53H92,17862600.76,0.00036165,0.361650416,0.496281787
C54H94,14935184.54,0.000190977,0.19097731,0.257126926
C55H96,14014236.03,0.000124788,-0.124787778,-0.164899345
C56H98,13296442.44,0.000229123,-0.229123399,-0.297266804
C57H100,12122952.28,0.000218182,-0.218182212,-0.278016153
C59H104,8843673.003,0.000186428,-0.186428336,-0.229361676
C60H106,7779403.777,1.25549E-05,-0.012554875,-0.015184359
C61H108,7429470.79,1.36139E-07,-0.000136139,-0.000161908
C63H112,5397403.381,3.22321E-05,0.032232059,0.037096253
C64H114,5831048.541,7.23343E-05,0.072334344,0.081928865
C65H116,5338269.953,0.000157088,-0.157087977,-0.175143971
C66H118,6014652.632,0.000442952,-0.442951529,-0.486266519
C67H120,3439600.337,0.000129202,-0.129201868,-0.139686907
C69H124,3690674.553,0.00029103,0.291030493,0.305393035
C70H126,3704270.131,0.000331235,-0.331235261,-0.342544026
C71H128,3493433.426,0.000180467,0.180467206,0.183962193
C72H130,3174795.19,0.000407715,0.407714713,0.409756425
C74H134,3050645.854,0.000389565,-0.389564658,-0.380788044
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H10,3897080.316,5.43801E-05,0.054380055,0.327436343
C14H12,3161521.012,3.37234E-05,0.033723449,0.187254809
C16H16,2580539.835,1.08897E-05,-0.01088975,-0.052323071
C17H18,4620299.055,2.5019E-05,-0.025019041,-0.112626924
C18H20,5804523.526,1.66585E-05,-0.016658466,-0.070539944
C19H22,8532115.184,3.23863E-05,-0.03238627,-0.129455936
C20H24,16498227.8,5.21463E-06,0.005214633,0.019738357
C21H26,18092811.45,3.24863E-05,-0.032486278,-0.116771657
C22H28,34498091.22,1.95987E-05,0.019598749,0.067068678
C23H30,32605090.26,1.35517E-05,-0.013551715,-0.044252702
C24H32,37921183.71,6.63812E-05,-0.066381158,-0.207278924
C25H34,55881771.97,5.33237E-05,0.053323745,0.15952486
C26H36,74303922.32,1.13914E-05,0.011391353,0.032707297
C27H38,110389660,8.74541E-05,-0.087454063,-0.241387532
C28H40,138364061.4,6.39675E-05,0.06396754,0.169984932
C29H42,190286416.4,0.000114489,0.114489141,0.293314724
C30H44,152865074.8,0.000108947,-0.108946681,-0.269440376
C31H46,125503832.6,8.52934E-05,0.085293389,0.203875606
C32H48,144314623.5,0.000169471,0.169470723,0.391952558
C33H50,155962282.3,0.00013169,0.131689945,0.295010138
C34H52,146175398.6,0.00011554,0.115540376,0.250952746
C35H54,143574171.3,0.000233515,0.2335146,0.492208052
C36H56,101602012.7,1.12215E-05,-0.011221518,-0.022974285
C37H58,99516450.63,0.000124424,-0.124423807,-0.247632307
C38H60,89336035.04,0.000128225,-0.128225284,-0.248272712
C39H62,94981247.34,3.01852E-05,-0.030185228,-0.056901173
C40H64,96430894.13,0.000137073,-0.137073306,-0.251741238
C41H66,76559627.55,8.92547E-05,0.089254686,0.159806727
C42H68,65363438.25,0.00015945,0.159449822,0.278499356
C43H70,56334962.85,0.000152249,0.152249262,0.2595684
C44H72,55530125.88,0.000171906,0.171906384,0.286241857
C45H74,44259743.25,0.00010378,0.103780278,0.168864001
C46H76,43933550,0.000193832,-0.193831767,-0.308357303
C47H78,39524434.22,0.000208534,0.20853375,0.324510411
C48H80,30882294.41,0.000186464,0.18646419,0.283973205
C49H82,29299912.05,8.22437E-05,0.082243717,0.122634371
C50H84,27625304.34,0.000232234,0.23223399,0.339197419
C51H86,22586710.64,0.000224783,0.224782571,0.321727884
C52H88,19010310.19,0.000268137,0.268137126,0.376233218
C53H90,17109266.22,0.000118131,0.118131315,0.162557622
C54H92,16050829.61,0.000144396,0.144395696,0.194939674
C55H94,13794236.87,2.04243E-05,-0.02042427,-0.027061492
C57H98,11696332.61,0.000391401,0.391401078,0.50002255
C58H100,10691104.17,0.000134453,-0.134452782,-0.168744647
C60H104,9670968.205,0.000335416,0.335416139,0.406656796
C61H106,7039632.253,0.000467643,0.467643432,0.557495246
C63H110,4944667.971,0.000496054,-0.496053997,-0.572241845
C64H112,5037877.386,0.000272487,0.272487043,0.309336295
C66H116,4802881.632,0.000438507,0.438507042,0.482454974
C68H120,3610922.402,0.000385319,0.385319235,0.411253276
C69H122,3490646.316,5.59905E-05,-0.055990457,-0.058878157
C70H124,3912836.495,0.000500959,0.500959037,0.519144511
C71H126,3705076.026,0.000238358,-0.238357512,-0.243473884
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C15H12,2820913.706,1.08087E-05,-0.010808721,-0.056267905
C16H14,2857854.878,3.87355E-06,-0.003873552,-0.018793656
C17H16,9341939.694,1.48724E-05,-0.014872403,-0.06756338
C18H18,11369317.13,1.25999E-05,-0.012599877,-0.053813236
C19H20,12678364.85,1.61604E-05,-0.016160351,-0.065121612
C20H22,19246851.89,1.35804E-05,-0.013580391,-0.05179952
C21H24,24536435.81,5.26265E-06,0.005262654,0.01905462
C22H26,30361591.2,5.99451E-06,0.00599451,0.020656234
C23H28,42680111.22,3.27917E-05,0.032791746,0.107789899
C24H30,44415452,1.84457E-05,0.018445718,0.057962615
C25H32,66064522.87,5.97746E-05,0.059774601,0.179908289
C26H34,83379996.98,6.02254E-05,0.06022541,0.173928139
C27H36,86916424.46,2.93787E-05,-0.02937872,-0.081543748
C28H38,126560421.1,9.81511E-05,0.098151083,0.262227566
C29H40,128979422.9,5.33431E-06,0.005334311,0.013737142
C30H42,114744298.2,9.1751E-05,0.091750983,0.228049836
C31H44,144048881.7,0.000139503,0.139503433,0.335067473
C32H46,105255834.7,7.23339E-05,-0.072333888,-0.168077648
C33H48,126768849.6,0.000100562,-0.100561794,-0.22629909
C34H50,94828524.18,0.000153792,-0.153791555,-0.335502814
C35H52,101629132,0.000266984,-0.26698363,-0.565156074
C36H54,95345215.61,0.000109268,-0.109268305,-0.224636593
C37H56,81783938.6,0.000115843,-0.115842769,-0.231482666
C38H58,85531468.63,4.07475E-05,0.040747548,0.079205448
C39H60,84449530.35,7.51698E-05,-0.075169807,-0.142240578
C40H62,92206054.94,6.79351E-05,-0.067935131,-0.125229476
C41H64,70124356.29,0.00010359,0.10359019,0.186145626
C42H66,61332362.52,7.29569E-05,0.072956917,0.127878726
C43H68,51711347.61,0.000109113,-0.109113418,-0.186667966
C44H70,44904558.67,0.000191369,-0.191368853,-0.319721948
C45H72,43667271.73,5.59914E-05,-0.055991392,-0.091405055
C46H74,39905906.18,0.000113674,0.113673688,0.181419547
C47H76,36698149.85,0.000100504,0.100504257,0.156892114
