Formula,Mono Inty,Abs Error,mDa Error,ppm Error
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C11H18,2006242.887,4.91921E-05,0.049192133,0.327639899
C12H20,2782168.874,5.61207E-05,0.056120671,0.341872974
C13H22,2840089.518,3.73162E-05,0.037316192,0.209438974
C14H24,5303402.343,6.70709E-06,0.006707094,0.034898648
C15H26,5279819.277,6.1034E-06,-0.006103402,-0.029598931
C16H28,4457207.015,1.47938E-05,-0.014793831,-0.067177783
C17H30,3963864.825,9.31846E-06,-0.009318464,-0.039782586
C18H32,6621990.648,2.24351E-05,-0.022435079,-0.090372781
C19H34,10452299,1.98942E-05,-0.019894246,-0.075855209
C20H36,11035809.8,2.87261E-06,0.002872611,0.0103974
C21H38,14451802.63,9.96912E-06,-0.00996912,-0.034341063
C22H40,7435468.672,4.69585E-05,-0.046958488,-0.154309832
C23H42,7862909.74,2.68731E-07,-0.000268731,-0.000844193
C24H44,8789880.033,7.34674E-05,-0.073467412,-0.221058137
C25H46,9469603.28,5.33272E-05,-0.053327193,-0.153964662
C26H48,13280847.65,8.06279E-05,0.08062787,0.223732876
C27H50,11445464.27,3.80315E-06,0.00380315,0.010158223
C28H52,14418564.6,8.39468E-05,0.08394681,0.216131098
C29H54,17103947.85,0.000110655,0.110654783,0.274971625
C30H56,17127931.32,6.97175E-05,0.069717531,0.167413871
C31H58,14380422.92,0.00014178,-0.141780077,-0.329373466
C32H60,18021554.02,0.000101798,0.101798486,0.22903368
C33H62,18058452.82,0.00015154,-0.151539824,-0.330522861
C34H64,19432817.48,5.80199E-05,-0.058019929,-0.122793292
C35H66,20448064.94,5.34048E-06,-0.005340479,-0.010976975
C36H68,17677714.07,1.91508E-05,-0.019150841,-0.038260965
C37H70,16573134.33,9.77456E-05,0.097745645,0.189964185
C38H72,15835543.05,9.1107E-05,-0.091107047,-0.172367301
C39H74,15219423.3,9.49731E-05,-0.09497312,-0.175040153
C40H76,16037487.82,0.000147343,0.147343071,0.264722374
C41H78,11371994.46,9.63422E-06,-0.009634225,-0.01688407
C42H80,10687761.1,0.000136505,-0.136505156,-0.233491422
C43H82,11362837.53,7.89731E-05,-0.078973139,-0.131920555
C44H84,10642058.57,4.66746E-05,0.046674578,0.076183827
C45H86,10080116.23,2.92299E-05,-0.029229857,-0.046642921
C46H88,9683829.869,7.16064E-05,0.07160637,0.111764701
C47H90,9472478.521,8.79115E-05,0.087911467,0.13427661
C48H92,6219217.642,4.83944E-05,0.048394371,0.072368672
C49H94,5925609.965,0.000215197,0.215197315,0.315198635
C50H96,6758744.206,1.58598E-06,-0.001585983,-0.002276254
C51H98,5033308.223,0.000123961,0.123961081,0.174404702
C52H100,5477649.607,0.00028857,-0.28856996,-0.398146973
C53H102,3729083.903,0.000240666,-0.24066592,-0.325753278
C54H104,2913435.954,0.000126888,0.126888311,0.168552051
C55H106,3020164.657,8.58448E-05,-0.085844836,-0.111947756
C56H108,3511340.611,0.00028979,-0.28978962,-0.371123055
C57H110,2828453.904,0.000345304,0.345303969,0.434420705
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H18,5591982.185,4.96676E-05,0.049667563,0.306323565
C13H20,5525112.898,3.39181E-05,0.033918076,0.192545126
C14H22,13493898.61,9.91602E-06,0.009916022,0.052142345
C15H24,7430436.251,6.63111E-06,-0.006631111,-0.032475549
C16H26,9998507.461,1.00587E-05,-0.010058746,-0.046098014
C17H28,10723903.35,1.80417E-05,-0.018041704,-0.077692591
C18H30,12067696.86,1.11018E-05,-0.011101827,-0.045086352
C19H32,14493045.1,3.46752E-05,-0.034675208,-0.133237866
C20H34,10943066.21,2.26198E-05,-0.022619754,-0.082473766
C21H36,13187319.5,1.27368E-05,-0.01273675,-0.044181611
C22H38,13743385.8,3.12444E-05,-0.03124437,-0.103356414
C23H40,16125864.08,3.70805E-07,-0.000370805,-0.001172271
C24H42,17665681,3.80758E-05,-0.038075824,-0.11526649
C25H44,19900775.95,1.83131E-05,-0.018313088,-0.053182492
C26H46,27816042.14,4.03007E-05,0.040300733,0.112458808
C27H48,42570658.92,9.89928E-06,-0.009899277,-0.026584117
C28H50,51651371.14,8.0118E-06,0.008011801,0.020734945
C29H52,67214460.79,9.15487E-05,-0.091548703,-0.228639175
C30H54,87799632.69,0.000130558,0.130558001,0.315035948
C31H56,64816692.19,8.73881E-05,0.087388139,0.203969065
C32H58,64119832.13,8.13084E-07,-0.000813084,-0.00183767
C33H60,62253234.88,6.08091E-05,-0.060809085,-0.133216097
C34H62,68203929,0.000106686,0.106685547,0.226756458
C35H64,63999662.34,9.72185E-05,-0.097218514,-0.200657076
C36H66,56690187.75,3.99248E-05,0.039924832,0.08008729
C37H68,49534622.58,4.31825E-06,0.004318245,0.008425316
C38H70,49633360.4,9.66911E-05,0.096691062,0.183632085
C39H72,45748978.34,5.01348E-05,0.050134766,0.092745394
C40H74,42991396.21,0.000102452,0.102452342,0.184738933
C41H76,34318266.47,9.49705E-05,-0.094970454,-0.167026624
C42H78,32729486.21,1.20241E-05,-0.012024136,-0.020638383
C43H80,30185575.64,0.000120622,0.120622394,0.202174216
C44H82,29420029.27,6.44523E-05,-0.064452326,-0.105548525
C45H84,25537090.73,0.000140373,0.140372682,0.224719508
C46H86,22956001.93,5.98846E-05,-0.059884613,-0.093764129
C47H88,19187206.67,1.80633E-05,0.018063258,0.027675155
C48H90,16415594.51,3.77643E-05,0.037764304,0.056643263
C49H92,15337051.55,0.000188348,0.188348297,0.276689864
C50H94,13386582.06,0.000166472,-0.166472279,-0.239619634
C51H96,12231864.21,6.36362E-05,-0.063636232,-0.089786419
C52H98,10943724.26,3.50187E-05,-0.035018666,-0.048450846
C53H100,7664915.415,9.00141E-06,0.009001406,0.012217182
C54H102,7360127.613,0.000247886,-0.247885607,-0.330162782
C55H104,6542889.807,9.55204E-05,0.095520381,0.124893642
C56H106,6493110.486,0.00017268,0.172680275,0.221717699
C57H108,5566863.865,0.000183978,-0.18397796,-0.232047797
C58H110,4444335.166,0.000303057,0.303057071,0.375600213
C59H112,4619851.711,0.000101505,-0.101504616,-0.123653958
C61H116,2708926.903,0.000306544,0.306544296,0.361104386
C62H118,3547485.998,0.000206925,0.206924798,0.239795107
C64H122,2861942.684,0.000292808,-0.292807929,-0.328645154
C65H124,3334547.237,0.000412137,-0.412137177,-0.455415139
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H16,2665963.636,5.18903E-05,0.051890287,0.324060716
C13H18,3219427.331,4.03247E-05,0.040324698,0.23156369
C14H20,3358482.653,1.98011E-05,0.019801124,0.105237523
C15H22,3498334.396,5.12651E-06,-0.005126515,-0.025357175
C16H24,6368649.337,7.20545E-06,-0.007205454,-0.033329606
C17H26,6890050.549,1.46212E-05,-0.014621199,-0.063514246
C18H28,9519101.632,1.6753E-05,-0.016752967,-0.068598102
C19H30,11447598.09,3.55279E-05,-0.035527861,-0.137579705
C20H32,13025786.82,1.73052E-05,-0.017305157,-0.063563385
C21H34,14759037.79,2.98901E-05,-0.0298901,-0.10441371
C22H36,20107891.81,1.01114E-05,0.01011142,0.033673114
C23H38,16948559.85,2.45196E-05,-0.024519585,-0.078013973
C24H40,25649361.79,3.69076E-05,0.036907572,0.112415811
C25H42,25822762.95,7.13032E-05,-0.071303165,-0.208288629
C26H44,43241442.71,5.38438E-05,0.053843783,0.151100446
C27H46,61136846.06,5.412E-05,0.054120037,0.146128209
C28H48,58067982.66,8.86254E-05,-0.088625389,-0.230569756
C29H50,96776168.2,2.13133E-05,-0.021313302,-0.053498418
C30H52,114107619.7,9.02159E-05,0.090215897,0.218754577
C31H54,110240372.8,6.33266E-05,-0.063326582,-0.148506644
C32H56,93450032.86,0.000122364,-0.122363776,-0.277822803
C33H58,111435419.9,4.39335E-05,0.043933543,0.096673277
C34H60,108044105.2,0.000114502,-0.11450242,-0.244418089
C35H62,109915698.9,5.5466E-05,-0.055465972,-0.11495892
C36H64,99413174.12,6.98072E-05,0.069807227,0.140598418
C37H66,86565136.24,7.03972E-05,-0.070397182,-0.137894051
C38H68,80532927.06,7.96717E-05,-0.079671695,-0.15189098
C39H70,74541444.29,9.392E-05,0.093919996,0.174394927
C40H72,80258114.57,9.49391E-05,0.094939122,0.171815798
C41H74,58262490.99,9.49295E-05,-0.094929538,-0.167548619
C42H76,55895181.95,0.000143924,0.143924171,0.247890948
C43H78,51614079,0.000121131,-0.121130526,-0.203714123
C44H80,51093599.49,0.000132684,0.13268376,0.218005408
C45H82,42766300.79,0.000114997,-0.114996544,-0.184691377
C46H84,36159110.74,0.000148771,-0.148770926,-0.233675048
C47H86,33141106.7,0.000131231,-0.131231215,-0.201685369
C48H88,27477092.63,6.63292E-05,0.066329221,0.099789917
C49H90,25564597.26,0.00010032,0.10032039,0.147811642
C50H92,22058031.09,0.000205042,-0.205042364,-0.295996063
C51H94,18493808.87,0.000210351,-0.210351057,-0.297637576
C52H96,16397586.23,0.000213882,0.213882302,0.296749144
C53H98,14548328.17,0.000181862,0.181862356,0.247510289
C54H100,12113901.31,4.9714E-05,0.04971396,0.066393058
C55H102,11452532.03,2.76803E-05,0.02768035,0.036287909
C56H104,9909183.861,5.01449E-05,-0.05014487,-0.064551981
C57H106,9070782.681,0.000300198,0.300198306,0.379599299
C58H108,8080168.063,0.000142168,-0.142168426,-0.176640729
C59H110,6017761.56,9.06032E-05,0.090603154,0.110645373
C60H112,5400608.13,0.000239996,0.239996296,0.288153554
C61H114,4678028.816,8.04586E-05,0.080458552,0.095004495
C62H116,5314121.112,5.55487E-05,-0.055548703,-0.064523412
C64H120,3481432.55,7.78054E-05,-0.077805422,-0.087526165
C65H122,3693279.591,9.29821E-05,-0.092982119,-0.102975402
C66H124,3531434.735,9.27161E-06,0.009271614,0.010111138
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H14,4050545.6,4.47133E-05,0.044713319,0.282799606
C13H16,3800911.058,4.27211E-05,0.042721133,0.248198017
C14H18,3226743.143,1.3041E-05,0.013041018,0.070059945
C15H20,3274328.727,9.611E-06,-0.009610996,-0.048017405
C16H22,4278747.894,1.24325E-05,-0.012432523,-0.058049204
C17H24,5572535.548,1.86604E-05,-0.018660424,-0.081776605
C18H26,6610409.386,1.23931E-05,-0.012393072,-0.051168023
C19H28,9840281.309,2.00965E-05,-0.020096521,-0.078434907
C20H30,9002962.185,1.59822E-05,-0.015982213,-0.059141962
C21H32,11347622.98,7.96469E-06,-0.007964687,-0.028019967
C22H34,12094020.36,3.8861E-05,-0.038860968,-0.130289612
C23H36,18448337.62,2.49007E-06,0.002490074,0.007973807
C24H38,26806205.18,2.09194E-05,0.020919381,0.064111402
C25H40,30984920.31,3.40454E-05,-0.03404544,-0.100041551
C26H42,48997090.98,6.90125E-05,0.06901247,0.194769657
C27H44,67159093.26,7.43506E-05,0.074350633,0.201850911
C28H46,72935387.47,9.49685E-05,0.094968517,0.248374644
C29H48,99364271.28,0.000128699,0.128698519,0.324688297
C30H50,96983861.64,0.000106227,-0.106226994,-0.258843224
C31H52,93787157.53,0.000135076,-0.13507572,-0.318269376
C32H54,116214935.8,7.25091E-05,0.072509096,0.165386328
C33H56,110242891.9,8.0499E-05,0.080499014,0.177922673
C34H58,107894398.9,0.000143993,0.14399323,0.308697697
C35H60,112331916.6,0.000127942,0.127942198,0.266285783
C36H62,113137347.8,8.20475E-05,0.082047505,0.165925114
C37H64,102745367,9.62642E-05,0.096264171,0.189309772
C38H66,101094397.8,0.000100132,0.100132269,0.191634672
C39H68,97177793,1.53494E-05,-0.015349354,-0.028608455
C40H70,101685367.9,9.05043E-05,0.09050432,0.164389591
C41H72,77127197.78,6.60952E-05,-0.066095223,-0.117073162
C42H74,75151285.64,3.47046E-05,-0.034704647,-0.05998255
C43H76,61466271.65,0.000110684,0.110683846,0.186778326
C44H78,53930365.06,0.000146289,-0.146288763,-0.24115771
C45H80,50615371.31,2.64748E-05,-0.026474754,-0.042658146
C46H82,44574849.68,1.57016E-05,0.015701629,0.024740937
C47H84,41547741.53,0.000164125,-0.16412527,-0.253023082
C48H86,36662629.86,9.31934E-05,0.093193371,0.140632526
C49H88,33806628.69,8.6294E-05,0.086294005,0.127523952
C50H90,25278455.99,8.74965E-05,-0.087496498,-0.126677225
C51H92,24000097.37,0.000132185,-0.13218465,-0.18757048
C52H94,20875129.24,2.82577E-05,0.028257729,0.039315891
C53H96,17299662.56,0.000179932,-0.179932129,-0.245556921
C54H98,15506142.87,9.53433E-05,0.095343347,0.127674852
C55H100,14920505.29,0.000200272,-0.200272398,-0.263245273
C56H102,13008958.25,1.74803E-05,0.017480255,0.022561044
C57H104,9144750.303,0.00024805,-0.24804975,-0.314459191
C58H106,9746594.922,0.00024481,0.244810122,0.304934156
C59H108,7867625.679,0.000172839,-0.172839324,-0.211593756
C60H110,7312804.701,0.000281146,-0.281145856,-0.33837903
C61H112,5342087.369,0.00018694,-0.186940019,-0.221263156
C62H114,5099114.041,0.000415619,0.415619468,0.483901867
C63H116,5902533.835,4.09392E-05,-0.040939203,-0.046899807
C64H118,5830909.261,0.000121603,-0.121603462,-0.13710707
C65H120,5043293.014,0.000295103,0.295102857,0.327550318
C66H122,3438730.76,0.00040999,0.40999037,0.448099114
C67H124,4075764.102,0.000421835,0.421835446,0.454089269
C68H126,4249144.795,0.000254854,-0.254853818,-0.270262581
C69H128,3586148.826,0.000180122,-0.180122399,-0.188215358
C70H130,4533138.508,0.000256671,0.256670877,0.264331943
C72H134,3536016.021,0.000272226,-0.27222585,-0.272485105
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H12,3933670.104,4.86909E-05,0.048690904,0.311933421
C13H14,4494083.31,5.13282E-05,0.051328206,0.301736181
C14H16,40057171.03,2.12345E-05,0.021234477,0.115326293
C15H18,3155379.195,2.90847E-06,-0.002908474,-0.014678823
C16H20,3965181.042,1.3585E-05,-0.013584969,-0.064032773
C17H22,4539281.41,2.5749E-05,-0.025748997,-0.113846893
C18H24,5274811.877,1.1737E-05,-0.011736951,-0.048865726
C19H26,8393809.408,1.28546E-05,-0.0128546,-0.050568158
C20H28,8866804.94,7.94924E-06,-0.007949237,-0.029637104
C21H30,10417965.81,3.23533E-05,-0.03235328,-0.114632517
C22H32,14293428.75,3.15767E-05,-0.031576696,-0.106587861
C23H34,18193010.45,1.39587E-05,-0.013958697,-0.044989442
C24H36,29306505.01,2.0945E-05,0.020944999,0.064588902
C25H38,40389989.88,6.46811E-05,0.064681145,0.191196132
C26H40,44475246.98,1.32993E-05,0.013299262,0.037748427
C27H42,60433527.96,6.34903E-05,-0.06349028,-0.17331508
C28H44,77343537.43,2.89617E-05,-0.028961744,-0.076146124
C29H46,102934942.9,7.42082E-05,0.074208232,0.188173855
C30H48,100419632.2,3.66641E-05,-0.03666412,-0.089780389
C31H50,96372161.13,2.50399E-05,0.025039895,0.059281282
C32H52,93948851.8,1.97349E-05,0.019734871,0.045221263
C33H54,107823318.7,0.000126978,0.126977929,0.281908463
C34H56,111143619.7,6.98567E-05,-0.069856728,-0.150411245
C35H58,109200007.1,3.46013E-05,0.034601325,0.072319044
C36H60,100521681,7.92209E-05,0.079220928,0.160864637
C37H62,98735863.72,0.000109204,0.109204309,0.215612065
C38H64,91264390.08,7.04924E-05,-0.070492351,-0.135431782
C39H66,90981986.97,8.85595E-05,-0.08855953,-0.165681579
C40H68,97803999.73,2.63583E-05,-0.026358284,-0.0480524
C41H70,72807224.52,2.90465E-06,-0.002904654,-0.00516339
C42H72,67776044.74,0.000127212,-0.127212485,-0.220639195
C43H74,63057088.02,2.29655E-05,-0.022965471,-0.038886362
C44H76,62526830.69,0.000152522,0.152522421,0.252272176
C45H78,49872710.34,0.000108944,0.108943674,0.176110331
C46H80,46660776.71,0.000177851,0.177851335,0.281131876
C47H82,41038497.42,0.000118911,-0.118911432,-0.18389077
C48H84,34483137.72,0.00014159,0.141590496,0.214317613
C49H86,30800461.08,6.84692E-05,0.068469187,0.101485004
C50H88,26668122.51,7.11194E-05,-0.071119387,-0.103267844
C51H90,24974964.21,8.02754E-05,0.080275435,0.114237867
C52H92,22571337.2,0.000205212,-0.205212117,-0.28632122
C53H94,18004893.79,0.000139453,-0.139452672,-0.190838767
C54H96,17072917.73,0.0002078,-0.207799825,-0.279019119
C55H98,13691656.43,0.000208395,0.208395458,0.274650187
C56H100,13175665.41,0.000195976,0.195976441,0.253598445
C57H102,11504019.67,0.000346424,0.346423779,0.440295618
C58H104,11780935.07,0.000128483,-0.12848267,-0.160440129
C59H106,9544682.621,0.000285029,0.285029187,0.349802263
C60H108,7194195.113,0.000330563,0.330563296,0.398823972
C61H110,5513915.244,0.000414505,0.414504914,0.491783385
C62H112,6291184.795,1.30864E-05,-0.013086375,-0.015272185
C65H118,4357264.197,0.000266374,-0.266373962,-0.296325556
C66H120,4120672.392,0.000138327,-0.138327205,-0.151518562
C67H122,4119338.386,0.000158481,-0.15848145,-0.170970014
C68H124,4377185.586,0.000225365,-0.225365244,-0.239503035
C70H128,3907793.238,3.907E-05,0.03906997,0.04031982
C72H132,3676091.821,0.000171331,-0.171330989,-0.171840857
C73H134,3084207.223,9.35153E-05,-0.093515342,-0.092493423
C80H148,3370188.706,0.000208018,-0.20801844,-0.187546247
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H12,13373823.04,5.67716E-05,0.056771619,0.337737531
C14H14,39248771.41,3.4313E-05,0.034313005,0.18841958
C15H16,8198791.667,5.33628E-06,0.005336277,0.027208523
C16H18,3258161.672,8.53751E-06,-0.00853751,-0.040627562
C17H20,3542429.553,1.68866E-05,-0.016886552,-0.075333761
C18H22,5878439.743,1.83395E-05,-0.018339473,-0.077000914
C19H24,8876292.235,2.62121E-05,-0.02621209,-0.103938769
C20H26,11867234.75,3.50616E-05,-0.035061617,-0.131709853
C21H28,18652956.29,6.26233E-07,-0.000626233,-0.002234797
C22H30,20757052.41,1.14006E-05,-0.011400551,-0.038746446
C23H32,25397512.79,1.56589E-05,-0.015658857,-0.050799144
C24H34,32793928.17,4.30201E-05,-0.043020125,-0.133492574
C25H36,41971643.26,3.80576E-05,-0.038057574,-0.113171706
C26H38,62698379.59,4.87676E-05,-0.048767636,-0.139217828
C27H40,93599914.79,7.06651E-05,0.070665144,0.193968219
C28H42,82857293.68,5.24757E-05,-0.052475732,-0.138704092
C29H44,113717717.5,9.85442E-05,0.098544198,0.251167655
C30H46,111517924.3,0.000110271,0.110270547,0.27136175
C31H48,115830508.3,0.000105931,0.105930902,0.25199108
C32H50,120085184.6,4.68126E-05,-0.046812629,-0.107766048
C33H52,130130287.4,0.000155155,0.155155418,0.346014786
C34H54,120021984.1,6.77169E-05,0.067716893,0.146439426
C35H56,102153542.2,0.00012117,-0.121170314,-0.254325353
C36H58,114007576.3,3.94505E-05,0.039450496,0.080436714
C37H60,107132992.1,1.39768E-05,-0.01397677,-0.027705876
C38H62,91871685.7,0.000124732,0.12473201,0.240570071
C39H64,96394794.88,9.61315E-05,0.09613153,0.180528424
C40H66,115318529,6.40716E-05,-0.064071605,-0.11723637
C41H68,82340636.32,4.54611E-05,0.04546111,0.08110349
C42H70,65779255.88,1.49753E-05,0.014975345,0.026064578
C43H72,60258024.01,7.24909E-05,-0.072490947,-0.12316591
C44H74,49732071.74,0.000126573,-0.126572767,-0.210051721
C45H76,46235301.09,0.000156972,-0.15697232,-0.254579418
C46H78,45842115.03,9.00427E-06,-0.009004267,-0.014278655
C47H80,40040821.33,4.49148E-05,0.044914825,0.069675788
C48H82,33309196.56,0.000170288,0.170287751,0.258543854
C49H84,28945758.48,7.61902E-05,0.076190185,0.113267461
C50H86,27971205.78,6.12665E-05,0.061266481,0.089222213
C51H88,26315506.64,0.000206466,0.206465722,0.294661168
C52H90,23165800.96,0.000135851,-0.135850847,-0.190079808
C53H92,18763977.3,0.00015311,0.153109703,0.210107755
C54H94,16542394.72,5.911E-05,0.059110049,0.079584246
C55H96,13674928.67,0.000160799,-0.16079854,-0.212485344
C56H98,13379880.99,0.00022825,-0.228249588,-0.296133113
C57H100,11864069.14,0.000217403,-0.21740287,-0.277023085
C58H102,11256926.65,0.000265423,0.265422726,0.332277591
C59H104,10533140.55,0.000247287,-0.247287237,-0.304236021
C60H106,9080455.493,0.00013413,-0.134130199,-0.162222328
C61H108,7668299.027,0.000185973,-0.185973439,-0.221174433
C62H110,7263606.027,3.8411E-06,0.003841104,0.004493251
C63H112,6646119.92,0.000307012,0.307011632,0.353343273
C64H114,4423036.82,0.000220687,-0.220687075,-0.249959294
C65H116,5869061.745,0.000264621,-0.264620765,-0.295036784
C66H118,5646836.919,0.00045789,-0.457890096,-0.502665887
C67H120,3934519.009,0.000280798,-0.280798444,-0.303585905
C68H122,4221852.59,0.000245517,0.245517305,0.261479406
C70H126,3894438.359,0.000217963,-0.217962506,-0.225404004
C71H128,3129421.336,0.000405614,0.405613614,0.413468859
C73H132,4165536.378,0.00022882,-0.228820466,-0.226772055
C75H136,3311721.205,0.000298362,-0.298362201,-0.287698872
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H10,4247064.084,5.66689E-05,0.056668873,0.341217909
C14H12,2076842.549,3.10576E-05,0.031057625,0.172452398
C15H14,2081211.516,6.59129E-06,-0.006591287,-0.033956532
C16H16,3219990.422,1.38778E-05,-0.013877839,-0.066680242
C17H18,4462163.94,2.27266E-05,-0.022726637,-0.102307329
C18H20,5274469.205,1.55168E-05,-0.015516848,-0.065705784
C19H22,8117245.783,2.85814E-05,-0.028581406,-0.114246954
C20H24,16859304.22,2.87353E-06,0.002873529,0.010876841
C21H26,21101004.22,3.17568E-05,-0.031756821,-0.114149631
C22H28,35934478.16,1.60101E-05,0.016010069,0.054787893
C23H30,34802707.06,9.63298E-06,-0.009632981,-0.031456198
C24H32,38342552.85,3.38258E-05,-0.03382577,-0.105622881
C25H34,59769382.63,4.85184E-05,0.048518375,0.145148975
C26H36,75227703.39,2.78942E-05,0.027894235,0.080091014
C27H38,102922627.7,8.03938E-05,-0.080393786,-0.221900009
C28H40,132645047.2,4.60882E-05,0.046088196,0.122473036
C29H42,168389381.3,9.89991E-05,0.098999061,0.253630012
C30H44,137674692,8.18223E-05,-0.081822317,-0.202358032
C31H46,118015561.6,8.27871E-05,0.082787129,0.197884929
C32H48,124584313.4,0.000129314,0.129314475,0.299079029
C33H50,133747927.2,9.95217E-05,0.099521675,0.222947189
C34H52,130287162.4,9.50964E-05,0.095096428,0.206548658
C35H54,120607326.1,0.00018784,0.187840177,0.395934334
C36H56,105298049.5,1.05701E-05,-0.010570095,-0.021640597
C37H58,95974663.68,8.06534E-05,-0.080653424,-0.160519068
C38H60,94434830.36,8.22925E-05,-0.08229255,-0.159336707
C39H62,97395613.17,3.43957E-05,-0.03439573,-0.064838252
C40H64,100032640.7,9.10144E-05,-0.091014354,-0.16715192
C41H66,78797652.14,5.94447E-05,0.059444724,0.106433255
C42H68,70871333,0.000131208,0.131207505,0.229170564
C43H70,64214206.51,0.000110062,0.110061659,0.187643135
C44H72,54877651.54,0.000143621,0.143621104,0.239143949
C45H74,49793277.88,6.99021E-05,0.06990209,0.113739786
C46H76,44806364.77,0.000148704,-0.148704047,-0.236565861
C47H78,38386415.25,0.000133098,0.133098105,0.207121009
C48H80,35066730.42,8.45859E-05,0.084585879,0.128818961
C49H82,30113567.53,6.77417E-05,0.067741686,0.101010258
C50H84,28438123.24,0.000123957,0.123956832,0.181049455
C51H86,24620222.24,0.000125486,0.12548616,0.179606438
C52H88,20719198.8,0.000100986,0.100986493,0.14169792
C53H90,18199658.72,3.93014E-05,0.039301406,0.054081706
C54H92,16396717.32,0.000116507,0.1165075,0.157289549
C55H94,14545242.31,9.55906E-05,-0.095590595,-0.126654422
C56H96,12937739,0.000266169,0.266169053,0.346235625
C57H98,11325022.17,0.000307568,0.307567982,0.392924127
C58H100,10210143.86,0.000211161,-0.211161178,-0.265017339
C59H102,8436010.894,0.000290321,0.290321013,0.358068173
C60H104,8852754.149,7.79307E-05,0.077930745,0.094482833
C61H106,7906373.098,0.000263856,0.263855593,0.314552132
C62H108,6635950.351,0.000257411,0.257410709,0.301825863
C63H110,7635616.755,2.23953E-05,-0.022395267,-0.025834907
C65H114,4844481.963,0.00043254,0.432540176,0.483343409
C66H116,4735474.138,0.000138199,0.138198693,0.152049204
C68H120,3750456.016,0.000466703,0.466702916,0.498114514
C69H122,5115062.449,0.000303072,-0.303071659,-0.318702535
C70H124,4736112.607,0.000464849,0.46484917,0.481723808
C71H126,3096221.547,0.000190678,-0.190677789,-0.19477071
C73H130,3425019.645,4.01994E-06,-0.004019936,-0.003991923
C74H132,3715392.486,0.000382094,-0.382094014,-0.374223018
C77H138,3793117.021,0.000382224,-0.382223778,-0.359543807
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C15H12,1987110.311,1.75925E-05,0.01759245,0.091582555
C16H14,2513411.211,7.59033E-06,-0.007590328,-0.03682667
C17H16,8599509.616,1.27258E-05,-0.012725845,-0.057811851
C18H18,10389595.72,1.19626E-05,-0.011962616,-0.051091537
C19H20,12725905.67,1.73127E-05,-0.017312675,-0.069765148
C20H22,17972854.4,1.39232E-05,-0.013923204,-0.053107106
C21H24,22707612.22,4.3597E-07,0.00043597,0.001578526
C22H26,30387110.27,6.87126E-07,0.000687126,0.00236774
C23H28,41097458.95,2.67929E-05,0.026792886,0.088071018
C24H30,48974035.05,1.01725E-05,0.01017249,0.031965364
C25H32,67662858.58,6.0863E-05,0.060863037,0.183184241
