Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C15H28,1779807.229,6.9269E-06,-0.006926896,-0.033267343
C16H30,2388012.598,1.60198E-05,-0.016019752,-0.072084821
C17H32,1848019.906,1.43033E-05,-0.014303258,-0.060542789
C18H34,2757147.64,4.1104E-05,-0.041103982,-0.16424114
C19H36,2656126.764,2.95652E-06,-0.002956519,-0.011186998
C20H38,4273186.48,6.36684E-06,0.006366836,0.022877819
C21H40,2937638.761,3.71837E-05,-0.037183728,-0.127205182
C22H42,2860785.807,1.95822E-05,-0.019582233,-0.063925566
C23H44,4640506.966,3.38022E-05,0.033802214,0.105518386
C24H46,2393137.69,5.8385E-05,-0.058384969,-0.174617112
C25H48,4204179.17,1.57676E-05,0.015767607,0.045260365
C26H50,4697433.451,4.04592E-05,0.040459238,0.111645184
C27H52,6346583.441,7.84614E-05,0.07846142,0.20844841
C28H54,5361235.469,2.13588E-05,0.021358836,0.054706973
C29H56,5049302.267,4.65515E-06,0.004655153,0.011510172
C30H58,7992620.571,9.45352E-05,0.094535165,0.225915389
C31H60,6761217.281,0.000104146,0.104145992,0.240816964
C32H62,7556592.657,0.000222435,0.222434699,0.498190584
C33H64,7145723.427,6.22508E-05,-0.062250818,-0.135180695
C34H66,8191011.302,0.000189472,0.189471622,0.399294105
C35H68,7528356.253,8.58768E-05,0.085876775,0.175785326
C36H70,7321609.079,9.34831E-05,-0.093483095,-0.186018332
C37H72,7176888.896,7.32117E-05,-0.073211691,-0.141728375
C38H74,6096694.316,4.68686E-05,0.046868614,0.088334836
C39H76,5428090.908,0.000104575,-0.104574718,-0.192023017
C40H78,5659487.437,0.000147169,0.147169243,0.26345599
C41H80,5091301.812,0.000170613,0.170612738,0.297947939
C42H82,3799660.964,0.000114866,0.114865966,0.195802608
C43H84,3966733.823,0.000139244,0.139243667,0.231818819
C44H86,3756806.065,4.87714E-06,-0.004877143,-0.007934533
C45H88,3614191.871,0.000298855,-0.298854719,-0.475362075
C46H90,2875910.265,0.000186638,0.186637974,0.290394802
C47H92,2988838.344,0.000103907,0.103907129,0.15822138
C48H94,3045768.524,1.55537E-05,-0.01555371,-0.023189035
C49H96,3019823.717,0.000245394,0.24539403,0.358369622
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C11H18,1753875.001,7.90632E-05,0.079063161,0.526593269
C12H20,3844950.774,8.27967E-05,0.082796737,0.504376842
C13H22,3668986.919,5.53136E-05,0.055313647,0.310450576
C14H24,5871181.042,1.30851E-05,0.01308511,0.068085017
C15H26,6486936.765,7.09115E-06,0.00709115,0.034389093
C16H28,4559861.717,1.45017E-05,-0.014501748,-0.065851454
C17H30,5064117.313,1.30671E-05,-0.013067086,-0.055786283
C18H32,7280435.729,1.93502E-05,-0.019350229,-0.077946416
C19H34,11563864.78,1.95649E-05,-0.019564917,-0.074599501
C20H36,11235231.72,3.17258E-06,0.003172578,0.011483128
C21H38,13208759.21,1.75384E-05,-0.017538357,-0.060415147
C22H40,7383156.578,6.54745E-05,-0.065474542,-0.215155258
C23H42,8025202.518,1.11234E-05,-0.011123417,-0.034943186
C24H44,9108460.149,7.74736E-05,-0.077473571,-0.233112379
C25H46,9098106.409,7.1552E-05,-0.071552034,-0.206582872
C26H48,13062318.24,8.20178E-05,0.082017829,0.227589849
C27H50,11196369.67,4.66516E-06,-0.004665162,-0.012460659
C28H52,15312479.04,9.72277E-05,0.097227715,0.250324374
C29H54,18545228.76,0.000126564,0.126564233,0.314505815
C30H56,16878164.25,8.76612E-05,0.087661197,0.210502294
C31H58,13407219.39,0.000199596,-0.199596363,-0.463688179
C32H60,18124268.11,0.00012374,0.123740037,0.278399388
C33H62,14084964.93,0.000205147,-0.205147182,-0.44744564
C34H64,17466071.84,9.51847E-05,-0.095184688,-0.201448733
C35H66,19503470.99,2.53736E-05,-0.025373606,-0.052153643
C36H68,16046169.47,1.85169E-05,-0.018516932,-0.036994493
C37H70,14074426.7,0.000156259,0.156259395,0.303682981
C38H72,12816485.78,0.000140054,-0.140053659,-0.264970406
C39H74,14513187.01,0.000120299,-0.12029875,-0.22171654
C40H76,15243204.33,0.000171348,0.171347559,0.307849784
C41H78,8447177.83,5.5651E-05,0.055651048,0.097528984
C42H80,9191110.272,0.000133393,-0.133393189,-0.228168415
C43H82,8727946.235,0.00015935,-0.15935013,-0.266186172
C44H84,10502826.79,4.69936E-05,0.046993635,0.076704603
C45H86,7908452.769,1.27738E-05,0.012773788,0.0203835
C46H88,6830708.834,0.000169003,0.169002888,0.263783198
C47H90,7111013.151,0.000111426,0.111426363,0.170193431
C48H92,6426069.101,6.40863E-05,-0.064086307,-0.095834305
C49H94,5589621.344,0.000257537,0.257536753,0.377213039
C50H96,4978096.537,0.000128443,-0.128443431,-0.184346192
C51H98,3173556.392,0.000221411,0.221411257,0.311510386
C54H104,3029149.633,0.000290194,0.290194397,0.385479644
C59H114,2822204.569,0.000286301,-0.286301442,-0.347921019
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H18,6070290.996,8.30356E-05,0.083035567,0.512119967
C13H20,8210662.769,5.64606E-05,0.056460616,0.320513948
C14H22,16110784.36,2.33812E-05,0.023381235,0.122947735
C15H24,8075779.918,5.28521E-07,-0.000528521,-0.002588404
C16H26,12219783.84,1.0014E-05,-0.010013955,-0.045892745
C17H28,9811416.884,1.85101E-05,-0.018510075,-0.07970953
C18H30,11208672.52,1.53561E-05,-0.01535608,-0.062363576
C19H32,12770579.21,4.35182E-05,-0.043518189,-0.167216605
C20H34,11003234.6,3.14017E-05,-0.031401671,-0.114493468
C21H36,14280874.24,2.10763E-05,-0.021076273,-0.073109994
C22H38,14162789.57,4.10286E-05,-0.041028569,-0.135722556
C23H40,14950586.56,1.63066E-05,-0.016306592,-0.051552075
C24H42,15857373.11,5.04767E-05,-0.050476714,-0.152807556
C25H44,20680732.25,4.06288E-05,-0.040628782,-0.117988833
C26H46,26943518.35,4.2294E-05,0.042293984,0.118020956
C27H48,45496144.44,2.01234E-05,-0.020123389,-0.054040568
C28H50,56638765.62,2.93992E-06,0.002939923,0.007608669
C29H52,60579577.41,0.00010937,-0.109370041,-0.273147241
C30H54,97689377.71,0.000153893,0.153893081,0.371343403
C31H56,67220149.24,0.000108073,0.108072502,0.252247585
C32H58,68511760.65,2.0604E-05,-0.020603968,-0.046567496
C33H60,63797983.58,9.72115E-05,-0.097211505,-0.212963855
C34H62,66143960.43,0.000129509,0.129508933,0.275266781
C35H64,62384504.4,0.000120666,-0.120665831,-0.24905187
C36H66,53340005.38,6.07598E-05,0.060759796,0.121881225
C37H68,46189015.22,9.12623E-06,-0.009126231,-0.017806164
C38H70,48787336.62,0.000161984,0.161983775,0.307633589
C39H72,45394544.25,6.25732E-05,0.062573227,0.115755574
C40H74,43394479.66,0.000147729,0.147729225,0.266380823
C41H76,30048744.01,0.000141506,-0.1415056,-0.248869009
C42H78,29793834.98,4.43996E-05,-0.044399614,-0.076208076
C43H80,30086485.21,0.000166457,0.166457317,0.278997759
C44H82,22821038.17,0.000139476,-0.139475817,-0.22840862
C45H84,21016689.76,0.000137773,0.137772857,0.220557506
C46H86,19959834.21,6.43835E-05,-0.064383531,-0.100808294
C47H88,17704186.79,5.33619E-05,-0.053361851,-0.081756983
C48H90,14586685.35,4.17349E-05,0.041734937,0.062598876
C49H92,12714922.07,0.000152564,0.152564326,0.22412203
C50H94,11964131.62,0.000317336,-0.317336312,-0.456772812
C51H96,8612540.363,0.000149719,-0.149719097,-0.211243517
C52H98,8393392.076,4.02925E-05,-0.040292467,-0.05574753
C53H100,7335278.953,2.82331E-05,-0.028233063,-0.0383194
C54H102,5776764.072,0.000405487,-0.405486826,-0.540074352
C55H104,5473765.297,4.2492E-05,0.04249203,0.05555866
C56H106,3588897.512,4.24075E-05,0.042407476,0.054450272
C57H108,4617684.205,0.000298112,-0.298112452,-0.376003396
C58H110,3599471.984,0.000370722,0.370721595,0.459461678
C59H112,3566912.886,2.79997E-05,-0.027999747,-0.034109577
C61H116,3100412.864,0.000165429,0.165428904,0.194872662
C63H120,3697419.654,0.000139072,0.139072364,0.158588412
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H16,3502951.178,8.56728E-05,0.085672829,0.535036516
C13H18,4230761.339,6.22889E-05,0.06228892,0.357692753
C14H20,4508099.528,2.79409E-05,0.027940892,0.148498149
C15H22,3181118.551,2.51152E-06,-0.002511521,-0.012422686
C16H24,6196812.433,8.09395E-06,-0.008093953,-0.037439452
C17H26,7613082.794,1.22042E-05,-0.012204181,-0.053014761
C18H28,11299695.04,1.95065E-05,-0.019506452,-0.079872755
C19H30,12067591.09,4.35846E-05,-0.043584614,-0.168779041
C20H32,11501718.46,2.72997E-05,-0.027299681,-0.100274163
C21H34,14207075.38,3.91078E-05,-0.039107786,-0.136613426
C22H36,20351812.8,6.95184E-06,0.006951839,0.023151059
C23H38,19446849.71,4.19837E-05,-0.041983729,-0.133579647
C24H40,25920777.89,3.07644E-05,0.030764443,0.093704612
C25H42,21395004.46,8.91763E-05,-0.089176282,-0.260499032
C26H44,40276694.97,6.03208E-05,0.06032075,0.169276595
C27H46,55720049.61,5.22629E-05,0.052262892,0.141113778
C28H48,51744554.45,0.000112517,-0.112516611,-0.292725685
C29H50,103194086.7,2.99032E-05,-0.029903207,-0.075059898
C30H52,125893834.9,0.000100717,0.100716507,0.244216346
C31H54,108139492.3,6.99501E-05,-0.069950101,-0.164039404
C32H56,86279974.02,0.000142114,-0.142114353,-0.322665819
C33H58,124654196.5,4.33911E-05,0.043391097,0.095479655
C34H60,101427781.4,0.000163776,-0.163775653,-0.349597256
C35H62,102025870.4,7.35511E-05,-0.073551124,-0.152442254
C36H64,102672195.4,0.000104971,0.104970528,0.211420662
C37H66,78824141.82,0.000103912,-0.103912186,-0.203543267
C38H68,78394835.05,0.000101799,-0.101798663,-0.194075181
C39H70,76196783.88,0.000121281,0.121281194,0.225200446
C40H72,79977165.16,0.000121733,0.121732789,0.220305559
C41H74,58661702.89,0.000173504,-0.173504059,-0.30623098
C42H76,53697666.07,0.000150312,0.150311783,0.258892792
C43H78,43290253.65,0.000184082,-0.18408195,-0.309584166
C44H80,47696205.16,0.000174611,0.174610856,0.28689352
C45H82,31368585.35,0.000210201,-0.210201193,-0.337595777
C46H84,29178051.06,0.000215483,-0.2154827,-0.338459481
C47H86,29618972.84,0.000246286,-0.246286498,-0.378510428
C48H88,25237024.34,6.71813E-05,0.067181312,0.101071858
C49H90,21183690.09,0.000140898,0.140898336,0.207599018
C50H92,17954886.76,0.000321986,-0.321986147,-0.464814344
C51H94,13770982.21,0.000280333,-0.280332929,-0.396658874
C52H96,15898907.63,0.00024002,0.240019926,0.333013563
C53H98,12067631.92,0.000224416,0.22441603,0.305424814
C54H100,10342593.5,2.95053E-05,0.029505261,0.039404314
C55H102,8135316.995,2.92023E-05,0.029202312,0.038283145
C56H104,7865939.308,0.000109262,-0.109261925,-0.140653944
C57H106,7472667.564,0.000285721,0.285721408,0.361293332
C58H108,4701036.926,0.000338622,-0.338622488,-0.420730009
C59H110,5245044.479,0.000238537,0.238536641,0.291303057
C61H114,5192415.471,0.000374467,-0.374466585,-0.442165661
C62H116,3555776.647,0.000281607,-0.281606508,-0.327104179
C63H118,4136755.419,0.000168448,0.168447512,0.192528307
C64H120,3420113.221,0.000269492,0.269492342,0.303161792
C65H122,4306351.541,0.000179536,-0.179536239,-0.198831955
C69H130,3394496.826,0.000528921,-0.528921077,-0.551524047
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H14,5640989.933,7.79323E-05,0.077932343,0.492900921
C13H16,4355955.25,6.65315E-05,0.066531462,0.386529467
C14H18,4288858.537,2.71165E-05,0.027116532,0.145677492
C15H20,3543691.973,1.62838E-06,0.00162838,0.008135533
C16H22,4512172.148,1.29841E-05,-0.012984072,-0.060624464
C17H24,5858621.394,1.69763E-05,-0.016976327,-0.074396294
C18H26,6506311.645,1.77526E-05,-0.017752597,-0.073296219
C19H28,9069068.672,2.10463E-05,-0.021046343,-0.082141975
C20H30,9468270.545,2.3498E-05,-0.023498046,-0.086954197
C21H32,11498034.97,2.21339E-05,-0.022133868,-0.077867501
C22H34,12312477.38,6.17148E-05,-0.061714827,-0.206912005
C23H36,17849381.15,1.2014E-05,-0.012014039,-0.038471801
C24H38,25810351.19,1.27304E-05,0.012730436,0.039014832
C25H40,31562222.49,6.8687E-05,-0.068687014,-0.201834821
C26H42,49093572.53,7.73217E-05,0.077321722,0.21822035
C27H44,65961793.75,8.08113E-05,0.080811292,0.21939064
C28H46,73017329.37,9.52049E-05,0.09520486,0.24899276
C29H48,103104323.1,0.000139704,0.139704166,0.352454001
C30H50,96323744.24,0.000130257,-0.130256866,-0.31739679
C31H52,88606949.7,0.000157405,-0.157405052,-0.370882404
C32H54,123920385.1,9.37576E-05,0.093757551,0.213852027
C33H56,121426667.8,0.000101551,0.101550825,0.224452366
C34H58,113723951.8,0.000179843,0.179842719,0.385553079
C35H60,109558115.9,0.00016135,0.161350054,0.335817473
C36H62,115399054.7,0.000110614,0.110613938,0.223695165
C37H64,96091504.51,0.000102178,0.102178413,0.200940515
C38H66,101290121.2,0.000139673,0.139673271,0.267308849
C39H68,89789371.77,5.70612E-05,-0.057061176,-0.106351839
C40H70,94311931.7,9.64844E-05,0.096484376,0.175251603
C41H72,63288544.24,0.000132449,-0.132448814,-0.234603967
C42H74,64161171.47,8.29141E-05,-0.082914117,-0.143306462
C43H76,59982730.79,9.80002E-05,0.098000164,0.165374689
C44H78,48123275.98,0.000226149,-0.226149244,-0.372808085
C45H80,41182493.11,5.62447E-05,-0.056244716,-0.090625781
C46H82,39237655.87,2.91051E-05,-0.02910511,-0.045860699
C47H84,32474685.52,0.00025725,-0.257249701,-0.396587998
C48H86,34328842.83,8.97596E-05,0.08975958,0.135450798
C49H88,26764101.5,9.67806E-05,0.096780616,0.143020904
C50H90,23407590.93,0.000224893,-0.224892793,-0.325599259
C51H92,18612929.06,0.000228152,-0.228152166,-0.323748719
C52H94,15850936.54,2.81989E-05,-0.028198888,-0.039234024
C53H96,13737561.36,0.000277619,-0.27761877,-0.378871804
C54H98,13095448.75,6.27152E-05,0.062715201,0.083982304
C55H100,12173594.46,0.000257049,-0.257049464,-0.337875099
C56H102,11620223.88,7.07778E-05,-0.070777759,-0.091349933
C57H104,9051024.447,0.000448665,-0.448665338,-0.568784847
C58H106,8836042.3,0.000378764,0.378763686,0.471785986
C59H108,8434055.431,0.000343016,-0.343015988,-0.419927826
C60H110,6822130.044,2.83183E-05,-0.028318283,-0.034083067
C61H112,6160979.901,0.000453287,-0.453287153,-0.536512975
C62H114,4742275.345,0.000306321,0.306320806,0.356646454
C63H116,5092593.659,0.00036181,-0.36180998,-0.414488243
C64H118,3840854.758,4.40279E-05,0.044027855,0.049641105
