Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C45H82,3393132.035,0.000147985,-0.147985212,-0.237673165
C46H84,3889568,0.00011071,-0.11071035,-0.173893159
C47H86,3451259.761,0.000134537,-0.134536964,-0.206765878
C48H88,2878927.345,7.38785E-05,-0.073878508,-0.111147548
C49H90,2508316.28,5.787E-05,0.057870008,0.085265427
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H14,4655032.039,2.42609E-05,-0.024260912,-0.153443685
C13H16,2124237.653,1.36257E-05,-0.013625704,-0.079161585
C14H18,1818781.061,1.38345E-05,-0.013834499,-0.074322745
C15H20,1692851.685,1.82712E-05,-0.018271242,-0.091284778
C16H22,1781500.981,7.55961E-06,-0.007559606,-0.035296868
C17H24,2146764.765,1.25782E-05,-0.012578221,-0.055122233
C18H26,3758714.269,1.07469E-06,0.001074694,0.004437152
C19H28,4835927.739,1.35311E-05,0.013531124,0.052810756
C20H30,4780736.33,3.23333E-06,-0.003233326,-0.01196488
C21H32,7097090.01,2.019E-05,0.020190036,0.071029052
C22H34,6622097.166,1.06433E-05,0.010643289,0.035683875
C23H36,8106255.718,3.83889E-05,0.038388909,0.122930382
C24H38,11403249.47,4.10314E-05,0.041031381,0.125748433
C25H40,11964861.71,1.72213E-05,0.017221297,0.050604289
C26H42,15130641.31,8.05288E-05,0.080528762,0.22727138
C27H44,18770656.84,8.71949E-05,0.087194873,0.236721114
C28H46,17465812.26,7.5292E-05,0.075291979,0.196913873
C29H48,22823228.45,0.000113923,0.113922639,0.287410827
C30H50,18899848.95,2.84897E-05,-0.028489732,-0.069420905
C31H52,17297532.43,3.43589E-05,-0.034358931,-0.080957523
C32H54,16607353.91,8.52859E-05,0.085285903,0.194529005
C33H56,16528558.24,7.39455E-05,0.07394552,0.163437834
C34H58,16003966.2,9.31786E-05,0.093178617,0.199759561
C35H60,14489502.54,8.00838E-05,0.080083796,0.166678209
C36H62,13884006.24,5.77309E-05,0.057730919,0.11674955
C37H64,12398517.72,6.43779E-05,0.064377888,0.126603316
C38H66,11237098.14,4.4376E-05,0.044376026,0.084927519
C39H68,10896296.85,2.43797E-05,-0.024379724,-0.045439451
C40H70,10704427.92,2.93946E-05,0.029394592,0.053391539
C41H72,8387100.139,6.84749E-05,-0.068474852,-0.121288153
C42H74,7400165.915,4.54223E-05,-0.045422312,-0.078506665
C43H76,6896550.268,2.96938E-05,0.029693791,0.050108093
C44H78,6382866.813,0.000133631,-0.133631298,-0.22029182
C45H80,4998249.287,5.09771E-05,-0.050977052,-0.082138118
C46H82,3964466.429,3.30862E-05,-0.033086151,-0.052133595
C47H84,3369698.965,0.00011784,-0.117839975,-0.181667537
C48H86,4197105.976,1.73514E-05,0.017351365,0.026183904
C49H88,2917687.089,9.87221E-06,-0.009872213,-0.014589005
C50H90,3155609.221,0.000174561,-0.174561314,-0.252729462
C51H92,2763393.296,1.75409E-05,-0.01754092,-0.024890627
C55H100,2613925.167,0.000197148,-0.197148097,-0.259138579
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H12,8124329.131,2.03841E-05,-0.020384143,-0.130588978
C13H14,4703902.328,2.18207E-05,-0.021820701,-0.128274405
C14H16,94072672.41,2.20356E-05,-0.022035558,-0.119677032
C16H20,2310867.144,1.25792E-05,-0.012579155,-0.059291868
C17H22,2274643.922,1.49511E-05,-0.014951125,-0.066105066
C18H24,4217217.255,1.33887E-05,0.013388732,0.055742764
C19H26,5152779.888,7.41811E-06,0.00741811,0.029181782
C20H28,6759474.707,2.06535E-05,0.02065348,0.07700227
C21H30,8447917.797,5.70246E-06,0.00570246,0.020204668
C22H32,8413270.517,2.12524E-05,0.021252422,0.071738036
C23H34,10380639.58,2.6179E-05,0.026179037,0.084376091
C24H36,12708523.72,3.87728E-05,0.03877278,0.119565117
C25H38,14435496.38,7.25726E-05,0.072572572,0.214523028
C26H40,15895574.95,5.72552E-05,0.057255182,0.162512259
C27H42,16427870.78,1.44594E-05,0.014459367,0.039471024
C28H44,18809515.36,2.94512E-05,0.029451168,0.077432916
C29H46,21446658.22,7.59932E-05,0.075993152,0.192699973
C30H48,19517975.27,1.48925E-05,0.014892515,0.036467689
C31H50,19151551.3,4.4366E-05,0.044365954,0.10503521
C32H52,16957285.62,2.8829E-05,0.028828984,0.066059873
C33H54,16541064.43,9.91416E-05,0.099141647,0.22010809
C34H56,17074057.17,2.18465E-05,-0.021846458,-0.047038461
C35H58,17619610.84,2.12051E-05,0.021205104,0.044320061
C36H60,13960030.05,3.26966E-05,0.032696578,0.066393103
C37H62,12596710.16,3.92137E-05,0.0392137,0.077423198
C38H64,10920021.84,4.19218E-05,-0.041921783,-0.080541247
C39H66,11012558.5,1.75029E-05,-0.017502881,-0.032745261
C40H68,11878843.76,3.76071E-05,-0.037607145,-0.068559607
C41H70,8831058.901,3.08277E-05,-0.030827743,-0.054800224
C42H72,9071986.837,0.000116226,-0.1162261,-0.201584247
C43H74,7551711.924,5.14812E-05,-0.051481191,-0.087170703
C44H76,6009991.802,3.61538E-05,0.036153823,0.059798444
C45H78,6245451.116,1.34192E-05,0.013419235,0.021692548
C46H80,4824575.177,9.52201E-05,0.095220061,0.150515567
C47H82,4524347.832,8.63545E-05,-0.086354528,-0.133543096
C48H84,3941150.799,1.27302E-05,0.012730237,0.019269047
C49H86,3734880.187,4.99718E-05,-0.049971807,-0.074068194
C51H90,2850064.472,2.28654E-05,-0.022865435,-0.032539202
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H12,26557728.84,2.12224E-05,-0.021222375,-0.126253092
C14H14,90473868.62,1.15678E-05,-0.011567843,-0.063521339
C15H16,18346026.9,1.6356E-05,-0.016355989,-0.083395652
C16H18,3431863.406,1.35815E-05,-0.013581513,-0.064630524
C17H20,4801567.023,9.91991E-06,-0.009919911,-0.044254396
C18H22,7220635.944,5.26987E-07,0.000526987,0.002212629
C19H24,7303413.38,3.92227E-06,0.003922275,0.015552991
C20H26,7954363.967,3.14261E-06,-0.003142609,-0.011805289
C21H28,10228630.53,2.42612E-05,0.024261227,0.086579489
C22H30,9266115.437,1.51542E-05,0.015154205,0.05150379
C23H32,11998908.27,2.72762E-05,0.027276231,0.088487253
C24H34,14623876.94,2.48606E-05,0.02486059,0.077143062
C25H36,16126659.3,1.62013E-05,0.016201323,0.048177832
C26H38,18524298.76,4.56068E-07,0.000456068,0.001301945
C27H40,24172607.41,8.45648E-05,0.084564813,0.232121315
C28H42,20809635.38,4.90139E-06,0.004901386,0.012955366
C29H44,25842460.64,9.9395E-05,0.099394976,0.253336102
C30H46,25062565.54,0.000104487,0.104486638,0.257128286
C31H48,22129564.17,8.93566E-05,0.089356553,0.212563605
C32H50,19986654.91,9.22641E-06,0.009226415,0.021239873
C33H52,21286724.72,0.000110195,0.110194962,0.245747693
C34H54,19340684.41,6.45021E-05,0.06450213,0.139487424
C35H56,16937373.34,5.90788E-05,-0.059078819,-0.124001011
C36H58,16181440.41,1.92677E-05,0.019267718,0.039285486
C37H60,14104397.91,1.13843E-05,-0.011384292,-0.022566859
C38H62,11529513.04,5.75564E-05,0.057556426,0.111008823
C39H64,12290490.45,6.7045E-05,0.067044989,0.125905893
C40H66,11599900.51,4.14148E-05,-0.041414796,-0.075779597
C41H68,10429938.19,4.64406E-06,0.004644064,0.008285099
C42H70,9470821.568,1.75925E-05,-0.017592493,-0.030619723
C43H72,7935995.251,5.68578E-05,-0.056857768,-0.096604321
C44H74,6962887.556,0.00011052,-0.110519533,-0.183410844
C45H76,5230406.715,0.000123732,-0.123732328,-0.200670437
C46H78,5611768.997,5.713E-05,-0.057129985,-0.090594746
C47H80,5148008.375,3.37532E-05,-0.033753181,-0.052360873
C48H82,2924929.603,6.70742E-06,-0.00670742,-0.010183717
C49H84,2922746.417,4.33977E-05,-0.043397667,-0.064516756
C50H86,3785403.081,3.67485E-05,0.036748459,0.053516683
C51H88,2921403.229,5.09356E-05,0.050935595,0.072693625
C53H92,2554836.288,5.67915E-05,0.056791462,0.077933184
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H10,9376048.708,2.16527E-05,-0.021652673,-0.130376333
C14H12,2507322.82,2.23458E-05,-0.022345752,-0.12407834
C15H14,1749307.071,1.22707E-05,-0.01227068,-0.06321523
C16H16,2227283.618,1.41221E-05,-0.014122138,-0.067854049
C17H18,4419836.632,5.38275E-06,-0.005382747,-0.024231234
C18H20,5942583.209,2.4339E-06,0.002433902,0.010306311
C19H22,9211945.847,1.9937E-06,0.001993699,0.007969307
C20H24,10758944.14,1.28724E-05,0.012872417,0.048724493
C21H26,13438150.13,3.72637E-06,0.003726374,0.01339442
C22H28,16814843.1,3.51483E-05,0.035148325,0.120280726
C23H30,14906993.09,3.68268E-05,0.036826807,0.120256786
C24H32,16565710.07,9.15605E-06,0.009156053,0.028590294
C25H34,21450400.39,5.32852E-05,0.053285238,0.159409661
C26H36,22220494.73,4.93987E-05,0.049398714,0.141835514
C27H38,25702434.14,7.35428E-06,0.007354283,0.020299025
C28H40,31451225.52,6.31636E-05,0.063163611,0.167848602
C29H42,33565587.62,8.73575E-05,0.087357504,0.223805001
C30H44,25290300.46,1.43321E-05,-0.014332082,-0.035445242
C31H46,25226639.78,8.12748E-05,0.081274794,0.194270015
C32H48,22937470.38,0.000117756,0.117756011,0.272346567
C33H50,23707767.01,7.34239E-05,0.073423859,0.164483195
C34H52,20873881.17,7.01424E-05,0.070142424,0.152348767
C35H54,20080898.77,0.000104125,0.104125175,0.21947771
C36H56,17234859.36,1.42541E-05,0.014254109,0.029183034
C37H58,13627803.15,4.68876E-05,-0.046887637,-0.093317301
C38H60,13385634.95,3.32865E-05,-0.033286484,-0.064450048
C39H62,12009758.56,1.62525E-05,0.016252518,0.030637084
C40H64,11783583.13,4.02997E-05,-0.040299655,-0.074012114
C41H66,11249272.89,1.57339E-05,-0.015733897,-0.028170875
C42H68,9326837.842,2.16624E-05,0.021662369,0.037836077
C43H70,9112292.346,4.93456E-05,0.04934557,0.08412882
C44H72,7981338.566,5.05332E-05,0.05053316,0.084142922
C45H74,5778810.315,2.98417E-05,0.029841673,0.04855628
C46H76,4324259.596,0.000182623,-0.182622736,-0.290525414
C47H78,5101345.373,3.96943E-05,0.039694348,0.061770477
C48H80,4162179.535,2.57329E-05,-0.025732908,-0.039189596
C49H82,2806956.221,3.4479E-05,-0.034478991,-0.051411944
C50H84,3996994.822,1.78756E-05,0.017875613,0.026108847
C51H86,2698285.988,5.30587E-05,0.053058705,0.075942119
C52H88,2422124.822,8.66211E-05,-0.086621102,-0.121541304
C53H90,2702380.014,3.57655E-05,-0.035765458,-0.049215975
C54H92,2419171.499,4.45308E-06,-0.004453084,-0.006011833
C55H94,2594396.974,0.000126528,-0.126527845,-0.16764527
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C14H10,2803370.458,1.46111E-05,-0.014611132,-0.082048942
C16H14,3993258.982,8.99634E-06,-0.008996343,-0.043648354
C17H16,6904932.483,6.87831E-06,-0.006878306,-0.031247246
C18H18,8614134.798,1.70854E-06,0.001708541,0.007297066
C19H20,8804483.994,6.71728E-06,0.006717277,0.027068714
C20H22,10425752,1.07988E-05,0.010798757,0.041189564
C21H24,17491933.05,3.04679E-05,0.030467948,0.110316052
C22H26,15558308.89,2.54228E-05,0.025422839,0.087603503
C23H28,17030624.1,4.22179E-05,0.042217946,0.138774802
C24H30,19276218.59,3.38563E-05,0.0338563,0.106387816
C25H32,24527584.67,6.06657E-05,0.060665708,0.182590324
C26H34,29195183.03,7.86806E-05,0.078680582,0.227225803
C27H36,30187734.81,3.70194E-05,0.037019443,0.102751383
C28H38,35116271.4,8.85438E-05,0.088543845,0.236560169
C29H40,31436517.64,3.62495E-05,0.036249467,0.093351154
C30H42,28274692.39,7.72757E-05,0.077275718,0.192071127
C31H44,27530762.63,0.0001021,0.102100378,0.245230636
C32H46,21581374.93,1.78708E-05,-0.017870825,-0.041525298
C33H48,21901393.31,1.36555E-05,-0.013655481,-0.030729591
C34H50,21082214.35,2.96839E-05,-0.029683922,-0.064756737
C35H52,18460961.62,6.96188E-05,-0.069618769,-0.147370348
C36H54,17165546.29,3.36639E-05,-0.033663874,-0.069207058
C37H56,15628005.83,4.63556E-05,-0.04635561,-0.092630039
C38H58,13556400.57,3.44013E-06,0.003440128,0.006686952
C39H60,13524269.59,2.26405E-05,-0.022640498,-0.042841636
C40H62,12687499.52,2.12254E-05,-0.021225446,-0.039126317
C41H64,11260081.53,5.0032E-06,0.005003203,0.008990469
C42H66,9421503.404,8.2326E-06,0.008232604,0.01443009
C43H68,8156427.283,4.58163E-05,-0.045816276,-0.078381111
C44H70,6069830.884,9.57017E-05,-0.095701722,-0.159889869
C45H72,6354138.02,3.53602E-05,-0.035360244,-0.057725036
C46H74,4375439.387,1.59064E-05,-0.015906436,-0.02538616
C47H76,5942362.239,3.90182E-05,-0.03901822,-0.060909371
C48H78,4229202.227,7.94454E-05,-0.079445367,-0.121362834
C49H80,3942738.849,3.45512E-05,-0.034551248,-0.051674999
C50H82,3436438.343,3.50798E-05,0.03507975,0.051388236
C51H84,3565579.896,5.98562E-05,0.059856164,0.085919094
C52H86,2379359.855,7.99519E-05,-0.079951897,-0.112501674
C54H90,2661258.974,0.000186549,-0.186549128,-0.252535609
C55H92,2888908.45,8.54906E-05,0.085490567,0.113575537
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C17H14,2033652.574,7.57626E-06,-0.00757626,-0.034736033
C18H16,8969042.088,1.99722E-06,-0.001997224,-0.008604081
C19H18,14660042.51,8.65849E-06,0.008658494,0.035176989
C20H20,20967736.85,3.00458E-06,-0.003004582,-0.011549134
C21H22,26991061.16,2.23907E-05,0.022390707,0.081666598
C22H24,19171696.55,2.44571E-05,0.02445709,0.084865111
C23H26,18928295.51,4.39122E-05,0.043912179,0.145306675
C24H28,18732446.34,3.50296E-05,0.035029625,0.110776437
C25H30,25045928.27,5.84293E-05,0.058429323,0.176932689
C26H32,26568246.84,5.57613E-05,0.055761326,0.16197897
C27H34,28550928.58,4.99276E-05,0.049927611,0.139359035
C28H36,31982381.55,8.82238E-05,0.088223761,0.23698119
C29H38,25296519.21,8.25333E-06,-0.008253333,-0.021365233
C30H40,27320937.49,5.11849E-05,0.051184901,0.1278622
C31H42,23899688.79,3.4109E-05,0.034109026,0.0823236
C32H44,21689636.8,4.8576E-05,0.048575984,0.113404064
C33H46,22107481.03,1.30938E-05,-0.013093837,-0.029599961
C34H48,18331601.85,7.42067E-05,-0.074206735,-0.162600135
C35H50,20412378.64,0.000142246,0.142245989,0.302399308
C36H52,17995722.56,2.81725E-05,-0.028172534,-0.058158821
C37H54,17233364.73,1.96313E-05,-0.019631291,-0.039386844
C38H56,12715016.4,5.59653E-05,0.055965262,0.10921368
C39H58,12130271.75,6.78431E-05,0.067843107,0.128868098
C40H60,12338645.04,2.08195E-05,0.020819497,0.038521132
C41H62,9537988.27,2.63831E-06,-0.002638312,-0.004758129
C42H64,8292706.337,4.24681E-05,-0.042468096,-0.074701911
C43H66,8546196.496,7.43308E-05,-0.074330847,-0.127603001
C44H68,6664171.227,6.30342E-05,0.063034166,0.105667684
C45H70,5445976.347,3.69311E-05,-0.036931124,-0.06048851
C46H72,5118156.106,4.24652E-05,-0.042465224,-0.067991854
C47H74,5891628.314,0.000117467,-0.117466716,-0.183950155
C48H76,4872955.856,4.15282E-05,-0.041528158,-0.06363545
C49H78,2745280.305,4.36831E-05,-0.043683093,-0.065530174
C51H82,3147241.906,0.00017348,-0.173480144,-0.249740486
C52H84,2878447.394,1.87328E-07,0.000187328,0.000264342
C53H86,3171064.56,0.000119969,-0.119968636,-0.166006816
C54H88,2865568.987,0.000180725,-0.18072508,-0.245320857
C61H102,2582521.971,0.000176139,0.176139176,0.210996125
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C17H12,1695674.727,2.16333E-05,-0.021633273,-0.100110523
C18H14,6380235.156,1.71446E-06,-0.001714459,-0.007450619
C19H16,11409334.05,2.03514E-06,0.002035144,0.008336476
C20H18,17872758.71,1.39082E-05,0.013908208,0.053878369
C21H20,20849292.3,1.70701E-05,0.017070079,0.062721555
C22H22,22344658.1,2.08739E-05,0.020873892,0.07294173
C23H24,20501057.71,4.62627E-06,0.004626274,0.015411265
C24H26,25581851.05,4.473E-05,0.044730031,0.14236009
C25H28,28606980.25,3.21146E-05,0.032114589,0.097844973
C26H30,33678908.92,4.75611E-05,0.047561125,0.138972227
C27H32,31438016.91,5.95314E-05,0.059531403,0.167105506
C28H34,32185260.32,6.32148E-05,0.063214757,0.170727931
C29H36,30304656.92,0.000100686,0.100686286,0.26201166
C30H38,23500214.11,3.67545E-06,0.003675449,0.009227903
C31H40,23184485.13,2.4014E-05,0.024014029,0.058242232
C32H42,25168886.65,8.76887E-05,0.08768865,0.205683221
C33H44,22829494.44,1.50676E-05,-0.015067636,-0.034217852
C34H46,19755396.03,5.49965E-05,-0.054996533,-0.12104177
C35H48,17218510.87,6.23596E-05,-0.062359626,-0.13314021
C36H50,19312545.93,4.29892E-05,0.042989186,0.089116844
C37H52,15808164.58,1.80539E-05,0.018053908,0.036369173
C38H54,14112334.77,5.70535E-05,-0.057053479,-0.111776955
C39H56,12009714.16,3.99704E-05,-0.039970369,-0.076215594
C40H58,11400751.26,2.88365E-05,0.028836514,0.05355429
C41H60,9322547.21,1.56832E-05,-0.015683177,-0.028387407
C42H62,9757147.679,0.00010111,-0.1011102,-0.178486938
C43H64,9631928.789,2.45765E-05,0.024576516,0.042336748
C44H66,7420221.298,9.29349E-05,-0.092934856,-0.156320074
C45H68,7111307.92,3.13902E-05,0.031390169,0.051583423
C46H70,4289270.025,8.09784E-05,-0.08097835,-0.130075725
C47H72,4375803.095,0.000120085,-0.120084613,-0.188645173
C48H74,4997297.778,0.000179788,-0.179787557,-0.276350055
C49H76,4064839.352,3.83713E-05,0.03837134,0.057736452
C50H78,3162791.504,8.7486E-05,0.087485981,0.128919314
C51H80,2484085.972,0.000203883,-0.203882921,-0.294362211
C52H82,3450639.71,0.000149168,-0.149167538,-0.21109361
C54H86,2761431.416,2.11845E-05,0.021184531,0.028835322
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C18H12,2674143.479,1.05593E-05,-0.010559325,-0.046293764
C19H14,7625764.304,4.32538E-07,0.000432538,0.001786537
C20H16,23901387.27,6.17874E-06,0.006178741,0.024123908
C21H18,28867197.58,2.25046E-05,0.022504628,0.083307014
C22H20,32391510.63,2.78285E-05,0.027828457,0.097933558
C23H22,29702172.05,3.00304E-05,0.030030412,0.100715014
C24H24,29201931.71,3.39653E-05,0.033965342,0.108797788
C25H26,29497976.53,4.71857E-05,0.04718571,0.144651166
C26H28,30968108.19,7.12875E-05,0.071287498,0.209534086
C27H30,28991029.27,2.01252E-05,0.020125165,0.056813074
C28H32,30117469.81,2.7526E-06,-0.002752599,-0.007474801
C29H34,25804441.15,1.14407E-05,0.011440683,0.029928589
C30H36,24815044.73,1.7408E-05,0.017408011,0.043928374
C31H38,21340286.02,7.59686E-07,0.000759686,0.001851551
C32H40,22926329.39,1.441E-05,0.014410048,0.033960892
C33H42,24668355.63,0.000106909,0.106909464,0.243902522
C34H44,20487122.08,3.2501E-06,0.003250097,0.007185006
C35H46,18712734.64,6.72929E-05,0.067292946,0.144294007
C36H48,18361683.13,8.75583E-05,0.087558311,0.182270522
C37H50,13890162.05,4.8418E-06,0.004841797,0.009793452
C38H52,14706179.19,2.42204E-05,0.024220437,0.047639868
C39H54,13279417.61,5.88514E-05,0.058851377,0.112650913
C40H56,11315022.17,8.97877E-05,-0.08978765,-0.167377435
C41H58,9893818.244,3.09066E-06,-0.003090659,-0.005614747
C42H60,7164897.524,6.97875E-05,-0.069787527,-0.12363383
C43H62,7574684.268,1.61564E-05,-0.016156409,-0.027928822
C44H64,7196757.682,1.04809E-06,-0.001048089,-0.001768924
C45H66,5486549.654,0.000114701,-0.114701322,-0.189114939
C46H68,5668165.824,4.5965E-05,-0.045964991,-0.074073511
C47H70,4588111.489,9.84964E-06,-0.009849638,-0.015522295
C48H72,3668862.674,0.000131471,-0.13147127,-0.202711516
C49H74,3267188.651,3.92875E-05,0.039287497,0.059294807
C50H76,2615674.784,3.79155E-05,0.037915516,0.056038742
C52H80,3531724.282,9.56295E-05,-0.095629489,-0.135716662
C53H82,3377830.673,3.46923E-05,0.034692272,0.048274787
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C20H14,2593671.692,4.95969E-06,0.004959687,0.019517907
C21H16,8843250.144,2.61511E-05,0.026151105,0.097533185
C22H18,20313856.12,1.77228E-05,0.017722809,0.062815468
C23H20,28332473.79,3.83699E-05,0.038369915,0.129559589
C24H22,37402047.13,3.87951E-05,0.038795139,0.125076153
C25H24,34159713.14,3.94153E-05,0.039415275,0.121581611
C26H26,30782379.34,4.80381E-06,0.004803808,0.014203899
C27H28,27003999.24,2.32861E-05,0.02328607,0.066112455
C28H30,28967799.81,6.18782E-05,0.061878246,0.168957877
C29H32,27560689.47,8.23059E-05,0.082305874,0.216451773
C30H34,25025804.18,5.15297E-05,0.051529686,0.13069775
C31H36,23762730.93,7.65751E-05,0.076575128,0.187554642
C32H38,21666703.23,1.85007E-05,-0.018500731,-0.043809726
C33H40,18128180.56,3.44482E-05,-0.034448215,-0.078952988
C34H42,18028309.73,4.10127E-05,0.04101271,0.091072841
C35H44,17872093.16,1.49033E-05,0.014903321,0.03209541
C36H46,16670008.04,4.16275E-05,-0.04162754,-0.087021374
C37H48,14766565.41,7.24841E-06,-0.007248414,-0.014721311
