Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C38H68,7768942.863,3.00159E-05,-0.030015854,-0.057224055
C39H70,6797107.648,6.03153E-05,0.060315349,0.111996288
C40H72,6791942.357,3.18395E-05,0.031839482,0.057621409
C41H74,5410751.522,6.52572E-05,-0.065257151,-0.115177486
C42H76,4602709.199,7.89592E-05,0.078959225,0.135997151
C43H78,2916819.25,2.28706E-05,-0.022870643,-0.038463245
C44H80,3726653.798,1.03236E-05,0.010323584,0.016962115
C45H82,2878938.797,0.000132556,-0.132556485,-0.2128937
C46H84,2612629.783,0.000126872,-0.126871842,-0.199278076
C47H86,2400825.021,0.000152948,-0.152948448,-0.235061942
C48H88,2460217.61,6.51783E-05,-0.065178332,-0.098058446
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H14,4870315.547,3.05415E-05,-0.030541482,-0.193166585
C13H16,2375695.002,1.76867E-05,-0.017686711,-0.102754921
C15H20,1782089.246,1.54374E-05,-0.015437421,-0.077126752
C16H22,2390547.555,6.74571E-06,-0.006745707,-0.031496658
C17H24,2461867.068,6.80115E-06,-0.006801145,-0.029805035
C18H26,3430565.35,7.6454E-06,0.0076454,0.031566023
C19H28,4110455.143,9.78807E-06,0.009788066,0.038201938
C20H30,4468060.364,5.04975E-06,0.005049746,0.018686517
C21H32,5142887.931,3.02251E-05,0.030225136,0.106332781
C22H34,6204395.865,1.33229E-05,0.013322875,0.044667754
C23H36,7702813.384,4.39079E-05,0.043907913,0.140603542
C24H38,9329065.758,5.66142E-05,0.05661423,0.173505025
C25H40,8445416.16,3.39598E-05,0.033959839,0.099790012
C26H42,12289471.64,8.20131E-05,0.082013099,0.231460535
C27H44,16888649.13,8.95393E-05,0.089539349,0.243086016
C28H46,15199419.54,8.10264E-05,0.081026412,0.211911346
C29H48,18951104.19,0.00012093,0.120930099,0.305089663
C30H50,15764003.97,1.11865E-05,-0.011186499,-0.027258131
C31H52,14247586.92,3.01642E-05,-0.030164171,-0.071073705
C32H54,16534159.31,8.75724E-05,0.087572367,0.199744212
C33H56,13153100.1,8.35644E-05,0.083564444,0.184698028
C34H58,13581469.65,0.000100516,0.100515548,0.21548873
C35H60,13391233.85,9.39769E-05,0.093976947,0.195593991
C36H62,11616264.07,7.44596E-05,0.074459574,0.15058
C37H64,9605199.719,6.59756E-05,0.065975573,0.129745268
C38H66,10018155.71,5.26825E-05,0.052682503,0.100824582
C39H68,8209229.931,2.65639E-05,-0.026563875,-0.049510317
C40H70,9025988.404,3.26549E-05,0.032654871,0.059313422
C41H72,6572488.293,7.7317E-05,-0.077317027,-0.136950123
C42H74,6733498.589,3.15533E-05,-0.031553309,-0.054535865
C43H76,5199421.666,5.99468E-06,0.005994681,0.010115988
C44H78,4746845.471,6.04769E-05,-0.060476944,-0.099696524
C45H80,3527378.208,2.3223E-05,-0.023222965,-0.037418615
C46H82,3453676.919,5.47118E-05,-0.054711822,-0.086209
C47H84,2701949.164,9.72095E-05,-0.097209517,-0.149862673
C48H86,2429691.595,5.54823E-06,-0.00554823,-0.008372502
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H12,9825347.782,2.59666E-05,-0.025966597,-0.166352412
C13H14,4083780.866,2.62476E-05,-0.026247584,-0.154298121
C14H16,105863882.8,2.49047E-05,-0.02490472,-0.135259702
C16H20,2300846.337,1.33726E-05,-0.013372593,-0.063031737
C17H22,1911211.911,1.02723E-05,0.010272311,0.045418105
C18H24,3798031.902,8.1198E-07,0.00081198,0.003380604
C19H26,5130142.694,1.10633E-05,0.011063304,0.043521456
C20H28,4491327.697,9.80249E-06,0.009802486,0.036546563
C21H30,7394338.011,1.34008E-05,0.013400807,0.047481065
C22H32,7322810.086,3.19162E-05,0.031916229,0.10773396
C23H34,8908659.099,3.19174E-05,0.031917436,0.102871183
C24H36,10478827.64,4.60057E-05,0.046005708,0.141869576
C25H38,11585941.34,7.97577E-05,0.07975774,0.235762236
C26H40,13237253.06,6.79027E-05,0.067902729,0.1927341
C27H42,14381106.62,2.50054E-05,0.025005413,0.068259507
C28H44,14679773.43,3.65717E-05,0.036571686,0.096154158
C29H46,20277264.64,8.66364E-05,0.086636445,0.219688751
C30H48,16126915.11,3.32724E-05,0.033272387,0.081474964
C31H50,15743020.81,6.04751E-05,0.060475069,0.14317311
C32H52,14709647.53,4.81038E-05,0.048103847,0.110227053
C33H54,14575719.76,9.87013E-05,0.098701301,0.219130459
C34H56,12876484.03,4.30307E-06,-0.004303074,-0.009265116
C35H58,13252365.93,4.66599E-05,0.046659893,0.097522243
C36H60,11383601.23,6.40358E-05,0.064035776,0.130029932
C37H62,9557171.344,7.10314E-05,0.071031375,0.140243746
C38H64,7473169.525,1.94578E-05,-0.019457843,-0.037382926
C39H66,7941214.696,1.79936E-05,-0.017993609,-0.033663339
C40H68,8291301.275,2.42409E-05,-0.024240941,-0.044192384
C41H70,7183138.384,3.08846E-05,-0.030884591,-0.054901279
C42H72,6688220.368,4.76974E-05,-0.047697387,-0.082727047
C43H74,5740694.439,3.62418E-05,-0.036241757,-0.06136648
C44H76,3861851.475,4.71177E-05,0.047117719,0.077932735
C45H78,4885193.978,3.61772E-05,0.036177151,0.058481321
C46H80,3863562.174,1.46042E-05,-0.014604243,-0.023085113
C47H82,3524135.516,9.7774E-05,-0.097774019,-0.151202785
C48H84,2881599.481,6.79718E-05,-0.067971819,-0.10288514
C50H88,2343718.249,5.16065E-05,-0.051606532,-0.074934495
C51H90,2539417.91,7.49129E-05,-0.074912918,-0.10660661
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H12,29759642.84,2.70006E-05,-0.027000608,-0.160628122
C14H14,106092337.6,1.51671E-05,-0.015167138,-0.083285791
C15H16,22130234,1.73295E-05,-0.01732947,-0.08835922
C16H18,2990062.35,1.18251E-05,-0.011825066,-0.056272095
C17H20,4143762.361,9.25678E-06,-0.00925678,-0.041296057
C18H22,4744940.453,3.47826E-07,-0.000347826,-0.001460397
C19H24,5577471.85,7.93086E-06,0.00793086,0.031448229
C20H26,6047513.113,1.49826E-06,-0.001498262,-0.00562826
C21H28,9418002.599,3.25852E-05,0.03258523,0.116284827
C22H30,9554386.284,2.70393E-05,0.027039349,0.091897196
C23H32,10361190.83,2.37888E-05,0.023788781,0.077173561
C24H34,10540343.25,3.09542E-05,0.030954213,0.096051733
C25H36,14915370.23,2.97648E-05,0.029764753,0.088511366
C26H38,14853338.52,1.0617E-05,0.010616964,0.030308434
C27H40,20385132.38,9.31962E-05,0.093196183,0.255813498
C28H42,18408586.83,2.02279E-05,0.020227907,0.053466496
C29H44,21897626.81,9.66239E-05,0.096623907,0.246273251
C30H46,22072747.84,0.000107145,0.107145089,0.263670395
C31H48,19075835.76,0.00010467,0.104670491,0.248992783
C32H50,15931174.37,2.92447E-05,0.029244743,0.067323507
C33H52,16912681.69,0.00012695,0.126950179,0.283113794
C34H54,16363050.55,7.05777E-05,0.070577717,0.152626028
C35H56,14057839.39,4.22828E-05,-0.042282836,-0.088747786
C36H58,11950414.94,4.41675E-05,0.044167507,0.09005436
C37H60,11242224.72,1.03829E-05,0.01038295,0.020581918
C38H62,9525862.336,5.60174E-05,0.056017387,0.108040484
C39H64,9523564.188,7.86114E-05,0.078611418,0.147626853
C40H66,8840467.966,5.5599E-06,0.005559896,0.010173336
C41H68,7635711.043,1.10509E-05,0.011050912,0.019715038
C42H70,6451335.88,5.03349E-06,0.005033494,0.008760792
C43H72,4986948.974,3.9135E-06,-0.003913504,-0.006649248
C44H74,4487920.478,8.49692E-05,-0.084969153,-0.141009139
C45H76,4000067.223,0.00014468,-0.144679992,-0.234643586
C46H78,3420872.306,9.98375E-05,-0.09983755,-0.15831892
C47H80,4241326.332,6.81592E-05,-0.06815921,-0.105734503
C48H82,3761884.225,2.1815E-05,-0.021815018,-0.033121225
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H10,11897650.51,3.03272E-05,-0.030327211,-0.18260796
C14H12,3924919.014,2.5165E-05,-0.02516499,-0.139732604
C15H14,1745039.578,2.49394E-05,-0.024939419,-0.128481152
C16H16,2106456.983,5.53952E-06,-0.00553952,-0.026616286
C17H18,3800883.965,3.2089E-06,-0.003208896,-0.014445322
C18H20,5162714.475,1.80794E-06,-0.001807938,-0.007655678
C19H22,7313992.431,7.04753E-06,0.007047534,0.028170737
C20H24,9301433.85,1.90181E-05,0.019018084,0.071986987
C21H26,10165231.73,5.20455E-06,0.005204546,0.018707696
C22H28,12891236.2,4.2712E-05,0.042712006,0.14616432
C23H30,11528490.48,4.37855E-05,0.043785491,0.142980151
C24H32,14087573.55,2.15668E-05,0.021566786,0.067343509
C25H34,17725316.45,6.03984E-05,0.06039843,0.180689691
C26H36,18736459.51,6.35016E-05,0.063501558,0.182328148
C27H38,19849976.13,2.78432E-05,0.027843208,0.076851813
C28H40,25178754.77,7.01216E-05,0.070121627,0.186338572
C29H42,28568142.21,9.18655E-05,0.091865498,0.235354227
C30H44,22352030.85,6.05698E-06,0.006056983,0.014979766
C31H46,20638297,8.92504E-05,0.089250432,0.213334073
C32H48,19081734.2,0.000119529,0.11952925,0.276447721
C33H50,18562140.93,9.1075E-05,0.091075018,0.204025096
C34H52,18567606.63,7.09323E-05,0.070932348,0.154064475
C35H54,17243334.05,0.000104194,0.104194182,0.219623163
C36H56,11818674.39,3.04259E-05,0.030425893,0.062292207
C37H58,10965188.26,3.88629E-05,-0.038862852,-0.077346113
C38H60,10325203.48,1.15358E-05,-0.011535804,-0.022335887
C39H62,9800024.807,3.60255E-06,0.003602553,0.006791053
C40H64,9107191.32,4.43418E-05,-0.044341754,-0.081435608
C41H66,7515021.012,6.81298E-06,0.006812977,0.012198346
C42H68,6697090.374,2.38058E-05,0.02380579,0.041579835
C43H70,7572378.506,2.35959E-05,0.023595915,0.040228464
C44H72,5709748.015,6.57274E-05,0.065727364,0.10944284
C45H74,4833858.471,1.31923E-05,0.013192263,0.021465526
C46H76,3821986.984,0.000153168,-0.153167957,-0.243667272
C47H78,4178056.724,2.40522E-05,-0.024052173,-0.03742886
C48H80,3293047.654,5.03931E-06,-0.005039311,-0.007674553
C49H82,2309660.945,7.37766E-05,0.073776577,0.110008939
C50H84,2938568.582,5.48714E-05,-0.054871354,-0.080144262
C51H86,3396439.344,7.38284E-05,0.073828365,0.105669419
C55H94,2426051.952,0.000250467,-0.250466845,-0.331860403
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C14H10,2575410.616,1.81285E-05,-0.018128528,-0.101800912
C16H14,3607021.339,1.41436E-05,-0.01414361,-0.06862181
C17H16,5515023.973,4.73079E-06,-0.004730792,-0.021491368
C18H18,7393463.294,2.87187E-06,0.002871871,0.012265571
C19H20,7494243.208,8.09295E-06,0.008092952,0.032612291
C20H22,8908017.98,1.7325E-05,0.017325004,0.066082549
C21H24,14355384.13,3.96912E-05,0.039691165,0.143710782
C22H26,13175394.32,3.26861E-05,0.032686123,0.112631752
C23H28,13555076.78,4.73498E-05,0.047349819,0.155643808
C24H30,17251734.34,3.91153E-05,0.03911526,0.122913225
C25H32,22279641.8,6.82968E-05,0.068296839,0.205558334
C26H34,24286765.22,8.47573E-05,0.08475728,0.244775022
C27H36,23700720.53,5.21549E-05,0.052154938,0.144761551
C28H38,29717074.19,9.6389E-05,0.096388982,0.257519808
C29H40,26389652.4,4.4668E-05,0.044667958,0.115030807
C30H42,24731688.06,7.91215E-05,0.079121483,0.196658834
C31H44,24249202.79,0.000109406,0.109406404,0.262778675
C32H46,18290512.81,2.23149E-06,-0.002231494,-0.00518518
C33H48,18210973.91,1.25144E-05,0.012514372,0.028161699
C34H50,15608545.57,1.83169E-05,-0.0183169,-0.039959097
C35H52,13622798.61,4.97537E-05,-0.049753742,-0.105319675
C36H54,13341002.41,1.81521E-05,-0.018152111,-0.037317578
C37H56,10972846.39,2.7522E-05,-0.027521992,-0.054995786
C38H58,9707941.836,2.74438E-05,0.027443847,0.053345595
C39H60,10294839.26,1.60424E-05,-0.01604238,-0.030356302
C40H62,9857894.777,1.87167E-05,-0.018716686,-0.034501748
C41H64,8025459.842,4.15008E-05,0.041500752,0.07457447
C42H66,7783431.97,2.19362E-05,0.021936195,0.038449714
C43H68,7475052.238,5.12671E-05,-0.051267055,-0.087706141
C44H70,5902231.388,0.000106882,-0.106881921,-0.178568745
C45H72,4870891.644,1.43122E-05,-0.014312229,-0.023364486
C46H74,3847882.866,5.51125E-05,-0.055112484,-0.08795775
C47H76,3973716.101,2.48743E-05,-0.02487434,-0.038830074
C48H78,3484783.79,9.37688E-05,-0.09376878,-0.143243656
C50H82,2828970.782,8.56576E-06,-0.00856576,-0.012547959
C51H84,2897879.36,3.30845E-06,0.003308445,0.004749028
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C16H12,1717821.4,1.8058E-05,-0.018058043,-0.088479093
C17H14,2913183.846,4.05518E-06,-0.00405518,-0.018592399
C18H16,7767039.394,3.00142E-06,-0.003001416,-0.012930159
C19H18,11964420.65,3.97887E-06,0.003978871,0.016165018
C20H20,18469092.32,3.15807E-06,0.003158072,0.012139124
C21H22,23826465.64,3.00364E-05,0.030036386,0.109553015
C22H24,16996794.39,3.04706E-05,0.030470612,0.105731789
C23H26,15153465.33,5.27422E-05,0.052742167,0.174525365
C24H28,16644736.26,5.58217E-05,0.055821735,0.176528663
C25H30,21542408.34,6.54608E-05,0.065460825,0.198225125
C26H32,22009618.4,6.48064E-05,0.06480642,0.188253723
C27H34,23568911.3,6.1111E-05,0.061111003,0.170574361
C28H36,24973834.11,9.51748E-05,0.095174794,0.255652625
C29H38,19882229.68,3.45502E-06,0.003455017,0.008943932
C30H40,21867304.2,6.50788E-05,0.065078811,0.162569815
C31H42,20775076.2,4.73136E-05,0.047313588,0.114193378
C32H44,17192054.5,5.11157E-05,0.051115745,0.119333314
C33H46,16493905.9,4.4819E-06,0.004481901,0.010131796
C34H48,14652393.41,5.99187E-05,-0.059918695,-0.131292504
C35H50,16399196.42,0.000139866,0.13986615,0.297340032
C36H52,13819678.76,6.54704E-06,0.006547035,0.01351557
C37H54,12255174.45,1.12125E-06,-0.001121253,-0.002249603
C38H56,10936372.18,6.31551E-05,0.063155085,0.123244296
C39H58,10697413.44,7.62436E-05,0.076243618,0.144824884
C40H60,9107854.017,3.79093E-05,0.037909262,0.070141353
C41H62,8898184.13,8.44509E-06,0.008445093,0.015230513
C42H64,6743779.632,5.86965E-05,-0.058696499,-0.103247873
C43H66,6453506.732,3.00256E-05,-0.030025565,-0.051544578
C44H68,5144150.684,3.39063E-05,0.033906297,0.056839015
C45H70,4481134.921,7.22467E-05,-0.07224668,-0.118330925
C46H72,4129780.468,2.37882E-05,-0.023788248,-0.038087803
C47H74,4205093.906,0.000114795,-0.114794986,-0.179766288
C48H76,3657638.439,0.000102189,-0.102189053,-0.156588848
C49H78,2767911.856,9.6626E-05,-0.096625998,-0.144951242
C50H80,2684864.284,7.41683E-05,0.074168336,0.108970765
C54H88,2648836.266,0.000171309,-0.171309371,-0.232539733
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C18H14,5600696.532,8.63321E-06,-0.008633209,-0.03751782
C19H16,8026992.169,5.5796E-06,0.005579601,0.022855491
C20H18,15048629.69,1.71767E-05,0.017176667,0.066539904
C21H20,18463465.48,2.40683E-05,0.024068283,0.088435452
C22H22,18394169.6,2.63535E-05,0.026353523,0.092089754
C23H24,19236184.58,1.4149E-05,0.014149037,0.047133952
C24H26,22452441.73,4.83938E-05,0.048393799,0.154020584
C25H28,22879339.14,3.89999E-05,0.038999929,0.11882285
C26H30,27883653.19,5.60166E-05,0.056016643,0.163679004
C27H32,27501785.65,6.82126E-05,0.068212626,0.191473823
C28H34,28338712.02,7.37285E-05,0.073728538,0.199123139
C29H36,26861286.24,0.000108602,0.108601689,0.282609576
C30H38,19179191.7,1.91449E-05,0.019144891,0.048066831
C31H40,18728802.59,3.56499E-05,0.03564986,0.086463099
C32H42,19135262.52,9.78013E-05,0.097801292,0.229403517
C33H44,19252864.03,1.62246E-05,0.016224585,0.036845224
C34H46,15677954.93,1.17303E-05,-0.011730253,-0.025817092
C35H48,11736872.26,3.0654E-05,-0.030654002,-0.065447479
C36H50,14804730.81,4.95394E-05,0.049539387,0.102695451
C37H52,11889322.54,2.29516E-05,0.022951568,0.046235393
C38H54,10375095.66,1.61619E-05,-0.01616192,-0.031663804
C39H56,9251437.181,3.28208E-05,-0.032820804,-0.062582786
C40H58,9376895.717,2.47081E-05,0.024708111,0.045887147
C41H60,8763877.921,2.25018E-05,-0.022501807,-0.0407295
C42H62,7213713.69,5.1813E-05,-0.05181299,-0.091463986
C43H64,6841243.839,2.61409E-05,0.026140877,0.045031594
C44H66,4074558.28,4.13552E-05,-0.041355172,-0.069561022
C45H68,4691214.125,1.61422E-05,0.016142191,0.026526441
C46H70,4977553.722,0.000109751,-0.109750797,-0.176292978
C47H72,3915860.706,0.000140712,-0.140711505,-0.221048689
C48H74,2685277.403,0.000181133,-0.18113272,-0.278417695
C49H76,2629293.198,4.87864E-05,0.04878639,0.073407732
C50H78,2692466.326,5.411E-06,0.005411005,0.007973655
C51H80,2804915.655,0.000129849,-0.129848786,-0.187473161
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C19H14,5511036.984,8.30179E-07,-0.000830179,-0.003428939
C20H16,18834348.18,1.19852E-05,0.011985217,0.04679437
C21H18,25986149.53,2.7848E-05,0.027848025,0.103087058
C22H20,25229265.37,3.52568E-05,0.035256842,0.124075437
C23H22,24201717.15,3.96838E-05,0.03968378,0.133090162
C24H24,23976548.23,4.42382E-05,0.044238156,0.141703666
C25H26,23361993.33,6.03896E-05,0.060389574,0.185128556
C26H28,27635558.89,7.96755E-05,0.079675494,0.234188773
C27H30,24243183.24,3.14261E-05,0.031426077,0.088715397
C28H32,24763665.98,1.4469E-05,0.014468974,0.03929113
C29H34,22833353.08,2.67074E-05,0.026707376,0.069865938
C30H36,19378854.27,2.98121E-05,0.029812143,0.075229673
C31H38,19403810.59,1.16603E-05,0.01166026,0.028419048
C32H40,17847453.67,2.06317E-05,0.020631688,0.048623747
C33H42,19573204.76,0.000112073,0.112073124,0.255682862
C34H44,16205368.55,1.64181E-05,0.016418141,0.036295673
C35H46,16585976.17,7.99083E-05,0.079908255,0.171344591
C36H48,13393900.21,9.29506E-05,0.092950575,0.19349562
C37H50,11456159.67,1.59008E-06,0.001590078,0.003216235
C38H52,10033546.88,3.41641E-05,0.03416412,0.06719838
C39H54,9975562.635,5.89602E-05,0.058960203,0.112859223
C40H56,8431541.544,6.11966E-05,-0.061196611,-0.114079517
C41H58,7775741.809,3.7821E-05,0.037820997,0.068708752
C42H60,5730172.045,9.41648E-05,-0.094164781,-0.166819963
C43H62,5845307.586,1.57362E-05,0.015736202,0.027202431
C44H64,5589285.002,2.42439E-05,-0.024243905,-0.040917927
C45H66,4801448.914,4.29113E-05,-0.042911259,-0.070750363
C46H68,4496525.208,5.75478E-05,-0.057547767,-0.092739387
C47H70,3251331.443,2.67119E-05,-0.026711869,-0.042095916
C48H72,2822057.275,3.77926E-05,-0.037792604,-0.058271256
C49H74,3498291.731,4.02676E-05,0.040267582,0.060774004
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C20H14,1806267.767,2.76769E-05,0.027676944,0.10891737
C21H16,7505034.306,3.4656E-05,0.034655963,0.129252913
C22H18,19651247.36,2.56603E-05,0.025660349,0.090948719
C23H20,24468808.53,4.47434E-05,0.044743356,0.151080107
C24H22,30505059.29,4.74076E-05,0.047407568,0.15284276
C25H24,28623740.5,4.56863E-05,0.045686343,0.140925547
C26H26,24361079.83,1.67434E-05,0.016743419,0.049506943
C27H28,23038816.73,3.64431E-05,0.036443114,0.10346717
C28H30,24217603.36,6.57334E-05,0.065733428,0.17948441
C29H32,23328706.63,9.43583E-05,0.094358252,0.248147674
C30H34,21449578.97,5.63028E-05,0.05630281,0.142804104
C31H36,20637833.79,8.19849E-05,0.081984889,0.20080471
C32H38,17277311.81,9.03091E-06,-0.009030908,-0.021385188
C33H40,14807714.67,2.03529E-05,-0.020352944,-0.046647577
C34H42,15756480,5.41086E-05,0.054108561,0.120153494
C35H44,13134324.28,2.79856E-05,0.027985629,0.060269133
C36H46,12862878.7,3.10921E-05,-0.031092144,-0.064997381
C37H48,11094938.81,1.43128E-05,0.014312816,0.029068898
C38H50,12121461.29,6.32086E-05,0.063208557,0.124821581
C39H52,9226557.252,4.18021E-05,-0.041802113,-0.080325824
C40H54,8162009.242,1.54435E-05,-0.015443499,-0.028897544
C41H56,7320181.033,5.20149E-05,-0.052014895,-0.094841853
C42H58,6999063.2,4.65346E-05,-0.046534598,-0.082734963
C43H60,5899767.413,7.67761E-05,-0.076776115,-0.133183308
C44H62,5138709.938,1.84586E-05,0.018458645,0.031260134
C45H64,4174641.581,3.31883E-05,0.033188251,0.054901913
C46H66,3853816.206,1.12738E-05,0.011273771,0.018227116
C47H68,4801262.059,3.30539E-05,0.033053899,0.052256477
C48H70,3563448.851,9.16651E-05,-0.091665133,-0.141776277
C49H72,3351972.8,4.24343E-05,0.042434289,0.06423954
C50H74,2346686.665,1.54597E-05,0.015459691,0.022917537
C52H78,2347143.667,0.000132458,-0.132458129,-0.188522882
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C20H12,6121577.084,3.72977E-06,0.003729766,0.014795145
C21H14,10793390.18,9.07151E-06,0.009071507,0.03408937
C22H16,22504421.04,3.0119E-05,0.030119024,0.107519865
C23H18,27799352.71,3.68355E-05,0.036835459,0.125230682
C24H20,30466662.19,3.62417E-05,0.036241737,0.117608217
C25H22,32231526.49,5.63968E-05,0.056396811,0.175051788
C26H24,30859174.86,7.77763E-05,0.077776254,0.231347639
C27H26,26107156.24,7.42677E-05,0.074267727,0.212070232
C28H28,24221088.83,5.28721E-05,0.052872122,0.145165704
C29H30,22378898.3,5.65083E-05,0.056508299,0.149400071
C30H32,23288507.51,5.19974E-05,0.051997372,0.132561681
C31H34,18566403.53,2.84031E-06,-0.002840308,-0.006991251
C32H36,16142238.26,4.36673E-06,0.004366735,0.010390019
C33H38,15414451.02,6.09485E-05,0.060948526,0.140338241
C34H40,16023066.72,5.88006E-05,0.058800594,0.131159689
C35H42,16216759.59,1.52253E-05,0.015225266,0.032931694
C36H44,11999500.49,2.01738E-05,0.02017378,0.042351256
C37H46,11052999.72,1.29365E-06,0.00129365,0.002638164
C38H48,10255117.33,6.13662E-05,0.061366177,0.121667616
C39H50,8848748.437,6.11016E-05,0.061101624,0.117867776
C40H52,7479799.403,4.19389E-05,0.041938947,0.078772357
C41H54,8250440.463,6.34821E-05,-0.063482052,-0.116177585
