Formula,Mono Inty,Abs Error,mDa Error,ppm Error
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C11H18,2318687.379,2.43579E-05,0.024357918,0.162233783
C12H20,2216324.683,4.75627E-05,0.047562702,0.289739987
C13H22,3905070.533,2.15855E-05,0.021585497,0.121149668
C14H24,6204855.761,4.38777E-06,0.004387766,0.022830616
C15H26,4918389.647,1.22697E-05,-0.012269741,-0.059503084
C16H28,3834229.077,1.25207E-05,-0.012520666,-0.056855494
C17H30,5937322.617,1.19292E-05,-0.01192921,-0.050928438
C18H32,6294498.081,1.70655E-05,-0.017065544,-0.068743269
C19H34,9829316.31,1.0386E-05,-0.010386041,-0.039601166
C20H36,11507314.76,1.74936E-05,0.017493629,0.063318087
C21H38,14748280.52,4.34051E-06,0.004340508,0.014951938
C22H40,6214027.83,1.42277E-05,-0.014227671,-0.046753413
C23H42,7970760.201,8.3202E-06,0.008320202,0.026137143
C24H44,8420434.03,5.33159E-05,-0.053315888,-0.160423657
C25H46,9027668.242,5.1244E-05,-0.051243986,-0.147950089
C26H48,12633217.83,7.72015E-05,0.077201523,0.214225165
C27H50,12105786.16,4.57267E-06,0.004572671,0.012213615
C28H52,13574026.54,9.01232E-05,0.090123199,0.232032948
C29H54,18304411.08,0.00011584,0.115840271,0.287857304
C30H56,18397243.98,7.51967E-05,0.075196653,0.180570976
C31H58,15828624.56,0.000145435,-0.145434706,-0.337863643
C32H60,18772278.67,0.000116641,0.116641188,0.262427876
C33H62,17393235.43,0.000160395,-0.160395325,-0.349837556
C34H64,19448306.57,7.22274E-05,-0.072227355,-0.152861867
C35H66,19333698.38,6.99405E-06,0.006994049,0.01437577
C36H68,17945470.21,1.1477E-05,-0.011476993,-0.022929584
C37H70,16992974.33,0.000108841,0.108840809,0.211527129
C38H72,15099246.47,9.92705E-05,-0.099270467,-0.187811844
C39H74,15990918.68,0.000102354,-0.102353589,-0.188642721
C40H76,17062510.95,8.64702E-05,0.086470174,0.155355725
C41H78,12967975.18,2.38961E-05,0.02389607,0.041878087
C42H80,9651338.734,0.000128431,-0.128431042,-0.219680688
C43H82,11440897.63,9.90491E-05,-0.099049056,-0.165456339
C44H84,10973580.76,8.32988E-05,0.083298826,0.135963165
C45H86,11054969.68,3.92281E-05,0.039228069,0.062597355
C46H88,8609143.628,0.000135068,0.135068286,0.210817369
C47H90,9340418.112,0.000102458,0.102457702,0.156494633
C48H92,7629531.755,2.98533E-05,0.029853315,0.044642481
C49H94,6634108.42,0.000202565,0.202565428,0.296696763
C50H96,5528521.585,6.09711E-05,-0.060971051,-0.087507637
C51H98,4865808.303,0.00016708,0.167080092,0.23507018
C52H100,3935564.842,0.000195162,-0.195161709,-0.269269344
C53H102,3173212.632,0.00019563,-0.195630174,-0.264795158
C54H104,3236806.479,0.000339736,0.339736183,0.451288462
C55H106,2810389.667,0.000311863,-0.311862821,-0.406691239
C57H110,2789812.89,0.00023277,0.232770132,0.292843912
C58H112,3233167.532,0.000120335,-0.120334935,-0.148768013
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H18,6047054.524,3.42779E-05,0.03427787,0.21140798
C13H20,7005761.205,2.31403E-05,0.023140283,0.131362072
C14H22,13771177.05,8.61008E-06,0.008610085,0.045275215
C15H24,6628770.288,2.77606E-06,-0.002776055,-0.013595599
C16H26,11010874.58,1.71346E-05,-0.017134642,-0.07852599
C17H28,11107244.17,1.48893E-05,-0.014889307,-0.064117493
C18H30,11561303.99,8.53199E-06,-0.008531994,-0.034649836
C19H32,12358497.93,2.681E-05,-0.02681005,-0.103016362
C20H34,11848687.56,1.52573E-05,-0.015257296,-0.055629546
C21H36,14201733.41,2.98276E-06,0.002982755,0.010346668
C22H38,13615261.48,1.26602E-05,-0.012660206,-0.041879978
C23H40,15000162.79,2.39703E-07,-0.000239703,-0.000757802
C24H42,19355233.32,1.61218E-05,-0.016121797,-0.048805325
C25H44,19226204.87,3.04069E-05,-0.030406943,-0.088303895
C26H46,27835019.46,4.70637E-05,0.047063668,0.131330713
C27H48,46234963.63,8.95881E-06,-0.008958805,-0.024058518
C28H50,54094124.27,8.45936E-07,0.000845936,0.002189326
C29H52,69894293.94,7.58937E-05,-0.075893692,-0.189541418
C30H54,87812987.28,0.000130763,0.130763244,0.315531197
C31H56,64778201.37,8.16743E-05,0.081674293,0.19063261
C32H58,67687974.66,2.04512E-05,-0.020451243,-0.046222319
C33H60,65064341.46,6.36317E-05,-0.063631687,-0.139399647
C34H62,70092973.33,9.92329E-05,0.099232861,0.210916031
C35H64,66692844.21,9.64502E-05,-0.096450245,-0.199071384
C36H66,60749140.68,3.9971E-05,0.039971029,0.080179959
C37H68,51905784.44,3.20555E-05,-0.032055537,-0.062543472
C38H70,54665315.47,0.00011327,0.113269654,0.215117533
C39H72,50123982.8,1.08286E-05,0.010828645,0.020032146
C40H74,46983753.27,0.000109311,0.10931074,0.197105786
C41H76,36396990.81,9.73922E-05,-0.097392191,-0.171285787
C42H78,33981749.84,3.09027E-05,-0.030902741,-0.053041868
C43H80,32263588.12,0.00011895,0.118949898,0.199370959
C44H82,27992779.28,0.000115059,-0.115059161,-0.188423374
C45H84,27548044.96,0.000107589,0.107588858,0.172236612
C46H86,23182901,7.27921E-05,-0.072792127,-0.113974025
C47H88,18925510.27,5.56586E-05,-0.055658593,-0.085275877
C48H90,17934167.12,1.59513E-05,0.015951267,0.023925552
C49H92,15759195.05,0.000173589,0.173588776,0.25500764
C50H94,14139926.25,0.000186529,-0.186529295,-0.268489635
C51H96,14261565.35,5.78896E-05,-0.057889561,-0.081678255
C52H98,9811410.418,1.09454E-05,-0.010945365,-0.015143701
C53H100,8782193.599,7.99152E-06,0.007991518,0.010846509
C54H102,9649556.865,0.000189382,-0.189381752,-0.252240566
C55H104,7874546.477,8.91017E-05,0.089101708,0.116501176
C56H106,5791117.249,0.000233213,0.23321255,0.299439818
C57H108,5072403.565,6.02319E-05,-0.060231934,-0.075969359
C58H110,5455443.094,0.000310139,0.310138766,0.384377062
C59H112,3929227.091,6.34594E-05,-0.063459425,-0.077306918
C60H114,4714990.796,9.88682E-05,-0.09886819,-0.118420328
C61H116,4213848.205,0.000267205,0.267204562,0.314762795
C62H118,2799075.48,0.000263265,0.263265067,0.305085111
C63H120,2707884.042,0.000425531,0.425530924,0.485245749
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H16,2096203.343,3.67755E-05,0.036775473,0.229666992
C13H18,2805313.389,2.72709E-05,0.027270933,0.156602734
C14H20,3749684.557,7.72879E-06,0.007728789,0.041076384
C15H22,2951493.631,1.1944E-06,0.001194399,0.005907834
C16H24,6461164.946,1.36215E-05,-0.013621498,-0.063007711
C17H26,7275917.581,1.57703E-05,-0.015770271,-0.068505796
C18H28,8925733.51,2.05649E-05,-0.020564863,-0.084206611
C19H30,11589074.21,3.2072E-05,-0.032072037,-0.124197214
C20H32,11295216.07,8.20343E-06,-0.008203435,-0.030131947
C21H34,13331865.58,1.38385E-05,-0.013838478,-0.048341318
C22H36,19509178.1,3.00836E-05,0.030083588,0.100184553
C23H38,16504280.23,2.87565E-05,-0.02875645,-0.091494408
C24H40,25998764.98,2.67173E-05,0.026717325,0.081377604
C25H42,25274080.38,5.24417E-05,-0.052441699,-0.15319109
C26H44,41139201.55,5.0409E-05,0.050409011,0.141461533
C27H46,55683682.68,6.5379E-05,0.065379023,0.176528328
C28H48,60454125.33,9.90802E-05,-0.099080227,-0.257769292
C29H50,100247127.9,7.87399E-06,-0.007873993,-0.019764472
C30H52,118937468,8.90846E-05,0.089084575,0.216011359
C31H54,112889949.9,6.55456E-05,-0.065545639,-0.153710536
C32H56,94697074.86,0.000122559,-0.122558608,-0.278265162
C33H58,119284102.7,4.32826E-05,0.043282586,0.095240882
C34H60,108830491.4,0.000124909,-0.124909359,-0.266632852
C35H62,114923424.3,5.88173E-05,-0.058817268,-0.121904825
C36H64,105988446.6,7.61959E-05,0.076195854,0.153465722
C37H66,89004273.15,8.61263E-05,-0.086126328,-0.168704314
C38H68,85606064.76,0.000107299,-0.107298751,-0.204560885
C39H70,84328696.58,0.000106986,0.106985765,0.198656043
C40H72,83168122.85,0.000101985,0.101985328,0.18456765
C41H74,68112395.9,0.000129515,-0.129514856,-0.228590971
C42H76,58021965.75,0.000147178,0.147178078,0.253495385
C43H78,50194278.99,0.000111948,-0.111947809,-0.188270871
C44H80,51903393.21,0.000137508,0.137507815,0.225931548
C45H82,44316579.24,0.000117359,-0.117358805,-0.18848531
C46H84,38607760.02,0.000143491,-0.143491298,-0.225382318
C47H86,35270003.94,0.000134062,-0.13406228,-0.20603635
C48H88,32105518.58,6.38698E-05,0.063869795,0.096089801
C49H90,25150213.23,0.000143166,0.143166404,0.210940779
C50H92,22924300.87,0.000181778,-0.181778379,-0.262412526
C51H94,20192507.09,0.000209106,-0.209106075,-0.29587598
C52H96,17787512.78,0.000231276,0.231275547,0.32088125
C53H98,16542354.81,0.000206008,0.206007888,0.280371776
C54H100,15119823.96,4.03427E-05,0.04034273,0.053877768
C55H102,12062515.27,7.39293E-05,0.073929325,0.096918594
C56H104,10836504.81,3.17785E-05,-0.031778481,-0.040908749
C57H106,9423724.88,0.000371476,0.371475582,0.469729068
C58H108,9680566.214,0.000200771,-0.200770758,-0.249452667
C59H110,7379380.207,0.00025717,0.257169606,0.3140578
C60H112,6038901.754,0.00029147,0.291470178,0.3499561
C61H114,4457562.587,5.07281E-05,0.050728098,0.059899131
C62H116,4945971.304,0.000127503,-0.127502554,-0.148102466
C65H122,4428825.594,0.000195248,-0.195247809,-0.21623213
C66H124,3865345.422,3.04151E-05,0.030415096,0.033169118
C67H126,3815082.32,0.000485127,0.48512697,0.521089462
C68H128,3585029.692,0.000417584,0.41758402,0.441887101
C71H134,4085450.672,0.000260663,-0.260663297,-0.264083561
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H14,4444282.258,2.98201E-05,0.029820061,0.188603793
C13H16,3161341.914,3.76581E-05,0.037658054,0.218782923
C14H18,3157251.394,1.29023E-05,0.012902264,0.069314523
C15H20,3169979.915,5.15718E-06,-0.005157184,-0.025765757
C16H22,3656246.849,2.35773E-05,-0.023577268,-0.11008559
C17H24,6224532.056,1.91852E-05,-0.019185185,-0.084076294
C18H26,6720707.507,9.49254E-06,-0.009492539,-0.039192418
C19H28,8130511.646,1.27165E-05,-0.012716503,-0.04963136
C20H30,9298566.076,2.16126E-05,-0.021612554,-0.079976962
C21H32,10139352.17,3.23178E-05,-0.032317837,-0.113694958
C22H34,12617916.75,4.33284E-05,-0.043328373,-0.145267532
C23H36,17532443.37,2.41068E-06,-0.002410676,-0.007719556
C24H38,25897718.41,4.23252E-05,0.042325232,0.129713685
C25H40,31636207.01,4.47689E-05,-0.044768887,-0.13155209
C26H42,49360396.61,7.7209E-05,0.077209025,0.217902292
C27H44,64340469.33,8.38006E-05,0.083800566,0.227506074
C28H46,73997575.74,0.000103742,0.103742418,0.271321349
C29H48,98239870.86,0.000141936,0.141936365,0.358085525
C30H50,99732004.5,0.000111181,-0.111180965,-0.270914558
C31H52,94564978.44,0.000136317,-0.136316538,-0.321193029
C32H54,124135838,7.61221E-05,0.076122121,0.173627293
C33H56,115944956.6,8.41544E-05,0.084154361,0.18600189
C34H58,115892051.7,0.000153403,0.153403182,0.32887108
C35H60,117065488.1,0.000132009,0.132009033,0.274750079
C36H62,115485618.9,8.67827E-05,0.086782692,0.175501107
C37H64,106402784.1,9.19277E-05,0.091927654,0.18078173
C38H66,105122550.5,0.00010771,0.107710039,0.206137125
C39H68,99229094.58,1.37058E-05,-0.013705804,-0.02554517
C40H70,99553241.04,3.80512E-05,0.038051208,0.069115182
C41H72,75452278.19,8.23184E-05,-0.082318361,-0.145808887
C42H74,73256443.51,4.27461E-05,-0.042746068,-0.07388112
C43H76,68223528.94,7.81632E-05,0.078163239,0.131899996
C44H78,55876422.47,0.000158005,-0.158005215,-0.260472335
C45H80,52294911.55,5.77775E-06,-0.005777745,-0.009309544
C46H82,49103585.31,8.3251E-07,0.00083251,0.001311779
C47H84,40959975.84,0.00016333,-0.163330397,-0.251797669
C48H86,39320355.24,0.000120662,0.120661799,0.182083482
C49H88,33271026.11,0.000105326,0.105325518,0.155648429
C50H90,26950263.32,0.000124846,-0.124846166,-0.180751987
C51H92,27531689.48,0.000133718,-0.133718385,-0.189746854
C52H94,20370635.34,2.05922E-05,0.020592186,0.028650573
C53H96,19706382.79,0.000164038,-0.164037808,-0.223865627
C54H98,16975830.39,0.000158401,0.158401259,0.212116081
C55H100,15529318.58,0.000161162,-0.161161548,-0.211836559
C56H102,14138690.95,1.2925E-05,0.012924992,0.016681754
C57H104,12846393.82,0.000202922,-0.202921588,-0.257249033
C58H106,9601761.971,0.000303542,0.303541556,0.378089711
C59H108,10925119.3,0.000173004,-0.173004214,-0.211795619
C60H110,8251889.832,0.000186325,-0.186325425,-0.224255899
C61H112,7294831.508,0.000132786,-0.132785846,-0.157166002
C63H116,6541071.995,0.000144029,-0.144029402,-0.164999578
C65H120,4238417.841,0.000327291,0.327291356,0.36327804
C67H124,4389081.199,0.000486757,0.486756533,0.523974266
C68H126,3033815.764,0.000365096,-0.365095661,-0.387169776
C69H128,3044613.232,3.90684E-05,0.039068423,0.04082378
C70H130,3213851.068,2.89053E-05,-0.028905339,-0.029768101
C71H132,3142594.862,0.00020382,0.203819839,0.206916782
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H12,3261611.657,2.98832E-05,0.02988321,0.191443807
C13H14,3513509.172,3.18635E-05,0.031863522,0.187311775
C14H16,35822567.8,1.52024E-05,0.015202433,0.082565738
C15H18,2596370.907,8.78182E-06,0.008781819,0.044321093
C16H20,3913387.736,1.63933E-05,-0.016393306,-0.077269872
C17H22,3734844.479,1.95574E-05,-0.019557391,-0.08647126
C18H24,5676778.564,1.72042E-05,-0.017204238,-0.071628274
C19H26,7274266.982,9.7517E-06,-0.009751697,-0.03836178
C20H28,8169914.997,2.89268E-05,-0.028926767,-0.107847528
C21H30,9828892.732,2.96235E-05,-0.029623493,-0.104960472
C22H32,13522483.55,1.59107E-05,-0.015910742,-0.053707073
C23H34,19129055.17,1.34589E-05,-0.013458933,-0.043378683
C24H36,29263210.33,8.97808E-06,0.008978081,0.027686055
C25H38,40519289.89,6.13145E-05,0.061314546,0.181244535
C26H40,46588613.11,1.30005E-05,0.013000478,0.036900363
C27H42,59622684.39,5.94367E-05,-0.059436721,-0.162249719
C28H44,84593981.77,4.77107E-06,-0.004771072,-0.012544088
C29H46,103534302.1,7.57217E-05,0.075721685,0.1920116
C30H48,103936924,2.41482E-05,-0.024148206,-0.059132343
C31H50,98278978.9,1.49588E-05,0.014958843,0.035414662
C32H52,100347016.1,2.35221E-05,0.023522063,0.053899383
C33H54,115234569,0.000128761,0.128761178,0.28586752
C34H56,122081936.3,8.16444E-05,-0.081644444,-0.175791837
C35H58,108671643.7,3.78116E-05,0.037811575,0.079028678
C36H60,104705933.2,6.69428E-05,0.06694284,0.135932965
C37H62,106465729.9,0.000120943,0.120942554,0.238787956
C38H64,92690153.29,0.000112447,-0.112446972,-0.216036117
C39H66,96786704.33,9.7667E-05,-0.097667004,-0.182720295
C40H68,100008410.8,2.63502E-05,-0.026350156,-0.048037582
C41H70,76275455.8,7.57837E-06,0.007578369,0.013471512
C42H72,71672113.24,0.000144859,-0.144859439,-0.25124633
C43H74,63517485.88,2.32098E-05,-0.023209778,-0.039300036
C44H76,62137804.4,0.00016871,0.168709568,0.279045727
C45H78,54390095.55,0.000122958,0.122957784,0.19876451
C46H80,46697344.99,0.000175627,0.175627011,0.27761586
C47H82,43071430.39,9.89913E-05,-0.098991294,-0.153085242
C48H84,37011610.69,0.000152153,0.15215336,0.23030603
C49H86,34620284.9,8.89163E-05,0.08891631,0.131791721
C50H88,29543897.3,1.02538E-05,-0.010253835,-0.014888928
C51H90,24110419.69,8.63206E-05,0.08632056,0.122840526
C52H92,24457691.36,0.000180535,-0.180534799,-0.251890311
C53H94,19507477.33,6.45149E-05,-0.064514905,-0.088287623
C54H96,17944103.91,0.000248045,-0.248044827,-0.333057303
C55H98,15423704.62,0.000341391,0.341390615,0.449928214
C56H100,13862787.67,0.000190421,0.190421277,0.246409923
C57H102,11191772.47,0.000418407,0.418406732,0.53178408
C58H104,11544889.91,0.000165002,-0.165001697,-0.206042523
C59H106,10151878.65,0.000385137,0.385137477,0.47266023
C60H108,7974904.016,0.000392354,0.392354468,0.4733749
C61H110,6589044.477,0.000370038,0.370037742,0.439025949
C62H112,6516743.175,3.09208E-05,0.030920778,0.036085458
C63H114,7240681.176,0.000390725,0.390724656,0.448648779
C64H116,5184300.857,0.000371528,0.371527953,0.419849382
C65H118,4768989.901,0.000300375,-0.300375227,-0.334149987
C66H120,4101134.255,5.55215E-06,-0.00555215,-0.006081622
C67H122,4668503.938,0.000187478,-0.187477988,-0.20225152
C68H124,3351845.113,0.000451706,-0.451706475,-0.480043284
C70H128,3421180.657,0.000355017,-0.355016956,-0.366373961
C72H132,3998919.77,0.000125476,-0.12547577,-0.125849177
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H12,10284830.15,4.35105E-05,0.043510487,0.258846317
C14H14,28603751.25,1.13909E-05,0.011390927,0.062549861
C15H16,6367910.723,9.52014E-06,-0.009520143,-0.048541151
C16H18,2424866.189,1.23427E-05,-0.012342676,-0.058735252
C17H20,3371393.71,2.33062E-05,-0.02330622,-0.103972982
C18H22,6120204.456,1.78514E-05,-0.017851414,-0.074951727
C19H24,8803595.836,2.74538E-05,-0.027453776,-0.108862425
C20H26,10800896.82,2.77136E-05,-0.027713617,-0.104106902
C21H28,16613140.09,1.46872E-05,0.014687182,0.05241321
C22H30,18750813.38,1.4978E-05,-0.014977967,-0.050904821
C23H32,25078533.24,1.95316E-05,-0.01953156,-0.063362643
C24H34,33979016.55,5.06486E-05,-0.050648637,-0.157164047
C25H36,45869613.19,4.7631E-05,-0.04763102,-0.141640239
C26H38,62987688.17,4.44788E-05,-0.044478757,-0.126974288
C27H40,93006436.1,8.21195E-05,0.082119549,0.225409329
C28H42,90023727.08,5.24179E-05,-0.052417903,-0.138551238
C29H44,115600592.4,0.000132208,0.13220762,0.33696837
C30H46,115460469.1,0.000106125,0.106125012,0.261160115
C31H48,118908241.2,0.000109445,0.109445025,0.260350565
C32H50,119594708.3,5.25097E-05,-0.05250971,-0.12088114
C33H52,131291383.5,0.000163296,0.163296186,0.364169654
C34H54,118738744.2,6.85031E-05,0.068503074,0.14813956
C35H56,109221651,0.000127998,-0.127997929,-0.268655891
C36H58,119111719.1,2.48118E-05,0.024811788,0.050589446
C37H60,119688947,2.74508E-05,-0.027450793,-0.054415168
C38H62,95039994.25,0.000129372,0.129371824,0.24951886
C39H64,109932303.1,9.57444E-05,0.095744447,0.179801507
C40H66,117261873.1,6.05178E-05,-0.060517826,-0.110733768
C41H68,76430542.86,1.79095E-05,0.017909496,0.031950885
C42H70,71512730.36,3.17468E-06,-0.003174679,-0.005525526
C43H72,60696049.51,0.000107716,-0.107715712,-0.183014628
C44H74,54422229.29,0.000141688,-0.141687668,-0.235135402
C45H76,46951947.15,0.000136259,-0.136258551,-0.2209856
C46H78,47035150.29,4.47832E-05,-0.04478317,-0.071015596
C47H80,48210877.67,4.91249E-05,0.049124907,0.076206835
C48H82,38471664.67,0.000188361,0.188360946,0.285983957
C49H84,31314395.87,7.17812E-05,0.071781228,0.106712925
C50H86,28759456.43,0.000111661,0.111661313,0.162612074
C51H88,27073599.71,0.000220409,0.220409198,0.314560844
C52H90,23997543.13,0.000123043,-0.123042801,-0.172159043
C53H92,21504133.94,0.000237052,0.237052219,0.325299498
C54H94,17804694.67,0.00011784,0.117840097,0.158656868
C55H96,17741193.52,0.00015033,-0.150330038,-0.198651866
C56H98,16190433.53,0.000143822,-0.143821999,-0.186595984
C57H100,12933008.03,0.00020437,-0.204369639,-0.260415641
C58H102,12534689.04,0.00034184,0.341839544,0.427942332
C59H104,10952908.69,0.000202363,-0.202363293,-0.248966359
C60H106,8593661.644,0.000179848,-0.179848237,-0.217515519
C61H108,6379481.572,0.000244454,-0.244454469,-0.290724734
C62H110,7536037.042,4.48868E-06,-0.004488677,-0.00525077
C63H112,5222346.621,0.000252317,0.252316889,0.290394454
C65H116,5491766.558,0.000422638,-0.422637895,-0.471216708
C66H118,4238109.804,0.000383292,-0.383292376,-0.420773465
C67H120,3497878.764,0.000170808,-0.170808095,-0.184669577
C68H122,3782586.42,0.000309103,0.309102785,0.329198842
C70H126,4716905.435,0.000164282,-0.164281677,-0.169890448
C71H128,4338742.902,0.000425688,0.425687909,0.43393192
C73H132,3178108.511,0.000339842,-0.339841684,-0.336799407
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H10,4151665.537,3.78151E-05,0.037815114,0.227694559
C14H12,2165500.858,1.61452E-05,0.016145199,0.089648784
C16H16,2409025.905,1.61618E-05,-0.016161783,-0.077654139
C17H18,3233229.32,1.90537E-05,-0.019053723,-0.085773163
C18H20,4904123.608,1.022E-05,-0.010219993,-0.043276358
C19H22,7905775.012,2.33254E-05,-0.023325375,-0.093237297
C20H24,16407098.58,9.8316E-06,-0.009831601,-0.037214441
C21H26,18111558.38,1.98223E-05,-0.019822301,-0.071251097
C22H28,33730673.06,2.66275E-06,0.00266275,0.009112169
C23H30,33913002.86,3.88923E-06,-0.003889228,-0.012700151
C24H32,35048646.89,5.2297E-05,-0.052297027,-0.163300427
C25H34,55734291.9,4.33591E-05,0.043359063,0.129714229
C26H36,75448838.99,2.31269E-05,0.023126932,0.066402948
C27H38,105447152.4,6.61151E-05,-0.066115128,-0.182488578
C28H40,135271824.8,6.10592E-05,0.06105921,0.162256446
C29H42,173311465.8,0.000128414,0.128414434,0.32899054
C30H44,141549419.7,7.14317E-05,-0.071431725,-0.176660644
C31H46,123216908.6,8.51707E-05,0.085170725,0.203582405
C32H48,129884039.7,0.000136664,0.13666425,0.316077618
C33H50,144964337.8,0.000108806,0.108806027,0.243745876
C34H52,137165441.2,0.000101163,0.101162522,0.219724164
C35H54,131033797.1,0.000186429,0.186429385,0.39296063
C36H56,107755918.4,5.79457E-06,-0.005794575,-0.011863476
C37H58,105104983.5,9.51458E-05,-0.095145847,-0.18936236
C38H60,98387583.9,8.33743E-05,-0.08337425,-0.16143112
C39H62,104108136.5,3.27074E-05,-0.032707379,-0.061655597
C40H64,106818005.7,8.89636E-05,-0.088963591,-0.163385601
C41H66,81607676.42,8.11617E-05,0.081161654,0.145316496
C42H68,69795332.19,0.000110805,0.110805257,0.193535448
C43H70,62544407.05,0.000137587,0.137587228,0.234571231
C44H72,60847649.92,0.000150322,0.150322418,0.250302328
C45H74,49204178.73,8.224E-05,0.082240036,0.133815228
C46H76,44632522.47,0.000176689,-0.176688624,-0.281085131
C47H78,39784084.73,0.000157491,0.157490857,0.245079863
C48H80,36074598.84,8.10715E-05,0.081071451,0.123466708
C49H82,32922031.79,8.82281E-05,0.088228066,0.131557688
C50H84,29126633.32,0.000175192,0.175192334,0.255883247
C51H86,27315234.78,0.000119155,0.119154933,0.170544648
C52H88,23057207.66,0.000116345,0.11634517,0.163248254
C53H90,19134261.97,8.24801E-05,0.082480086,0.113498835
C54H92,18667647.53,9.31426E-05,0.093142602,0.12574605
C55H94,16399315.66,7.75088E-05,-0.077508821,-0.102696661
C56H96,14010106.7,0.000294776,0.294776292,0.383448236
C57H98,11827390.18,0.000283013,0.28301275,0.361554336
C58H100,13148385.9,0.000212419,-0.212418948,-0.2665959
C59H102,10291274.24,0.000383355,0.383355224,0.472812157
C60H104,8527783.139,0.000134229,0.13422922,0.162738814
C61H106,9859263.762,0.000262132,0.262131942,0.312497303
C62H108,6105471.346,0.000347935,0.347935082,0.407969842
C63H110,5810441.111,9.41233E-05,-0.094123284,-0.108579474
C65H114,5295836.844,0.000192241,0.192241287,0.214820644
C66H116,5405351.678,0.000285831,0.285830919,0.314477386
C68H120,3277554.871,0.000341935,0.341934687,0.364948716
C69H122,3926791.824,0.000342222,-0.342221981,-0.359872029
C70H124,3073597.711,0.000475731,0.475730541,0.493000188
C71H126,3826056.069,0.000357112,-0.357111973,-0.364777422
C72H128,4441257.545,0.000561635,0.561634554,0.565592797
C77H138,4056417.231,0.000279306,-0.279306476,-0.262733298
C78H140,3455930.442,0.000110766,-0.110766191,-0.102837855
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C14H10,2025565.291,2.09359E-05,0.020935879,0.117565616
C16H14,2702685.307,7.93476E-06,-0.007934763,-0.038497792
C17H16,8458496.416,2.57379E-05,-0.025737857,-0.116923718
C18H18,8873052.627,1.17538E-05,-0.011753755,-0.050199507
C19H20,12149892.77,2.28621E-05,-0.022862134,-0.092127888
C20H22,17194311.67,4.40247E-06,-0.004402467,-0.016792275
C21H24,21599156.85,1.44392E-05,-0.01443921,-0.052280406
C22H26,30406964.64,1.86078E-05,0.018607782,0.064119781
C23H28,42760284.1,3.16829E-05,0.031682936,0.104145123
C24H30,44767779.9,2.38712E-05,0.023871153,0.075011146
C25H32,65784038.79,5.78919E-05,0.057891882,0.174241722
C26H34,83719598.95,6.52465E-05,0.065246541,0.188428927
C27H36,86234709.31,2.25658E-05,-0.022565819,-0.062633818
C28H38,126231674,0.000101899,0.101898709,0.272239996
C29H40,123939332.4,3.11487E-05,0.031148724,0.080215505
C30H42,109995988.4,7.77196E-05,0.077719581,0.193174364
