Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C43H82,8713766.934,0.000215611,-0.215611134,-0.360167278
C44H84,9122274.275,4.85024E-05,0.048502409,0.079167274
C45H86,8276526.198,6.47667E-05,0.064766658,0.103350013
C46H88,5994522.764,0.000291674,0.291673547,0.455250094
C47H90,6778119.307,7.32781E-05,0.073278109,0.111925512
C48H92,3998991.341,3.50996E-05,-0.035099571,-0.052487703
C49H94,3621282.413,0.000330689,0.330689306,0.484359287
C50H96,4229805.432,4.74233E-07,0.000474233,0.000680635
C51H98,2836859.592,0.000295511,0.295510527,0.415762954
C52H100,2867068.892,0.000376005,-0.376004998,-0.518783216
C53H102,2689102.965,0.000409485,-0.40948482,-0.554258045
C54H104,2599304.496,0.000297836,0.297835943,0.395630289
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H18,6515440.983,5.66893E-05,0.05668934,0.349630215
C13H20,6682397.238,4.04031E-05,0.040403144,0.229359369
C14H22,14592158.55,1.22637E-05,0.012263712,0.064487423
C15H24,8513798.448,5.43824E-06,-0.00543824,-0.026633521
C16H26,11160883.46,1.30672E-05,-0.013067167,-0.059885244
C17H28,11006707.45,1.73944E-05,-0.017394422,-0.074905216
C18H30,11340473.71,5.99561E-06,-0.005995611,-0.024349167
C19H32,10971254.19,3.91572E-05,-0.039157155,-0.150459537
C20H34,9537371.336,3.14388E-05,-0.031438847,-0.114629016
C21H36,12523852.13,1.37041E-05,-0.013704143,-0.047537333
C22H38,12585981.69,4.23447E-05,-0.042344703,-0.14007633
C23H40,13789838.05,2.21599E-05,-0.022159862,-0.070056753
C24H42,17285039.3,4.70669E-05,-0.047066915,-0.142485113
C25H44,19711204.37,4.84517E-05,-0.048451651,-0.140706992
C26H46,27020787.42,5.23439E-05,0.052343931,0.146065236
C27H48,44127590.69,7.53767E-06,-0.00753767,-0.020242116
C28H50,56777587.14,6.02081E-06,0.006020812,0.015582165
C29H52,61664674.31,0.000136833,-0.136833033,-0.341734951
C30H54,103541665.5,0.000160017,0.160017021,0.386120446
C31H56,67708930.59,0.000108524,0.108524296,0.253302099
C32H58,68623374.15,2.79177E-05,-0.027917735,-0.063097508
C33H60,64080256.29,0.000119332,-0.11933248,-0.261424869
C34H62,68341915.92,0.000148384,0.148384493,0.315386133
C35H64,61521181.74,0.00013842,-0.138419897,-0.285695909
C36H66,51655114.38,6.97224E-05,0.069722397,0.139859772
C37H68,43370188.63,5.32841E-06,-0.005328413,-0.010396252
C38H70,45498948.32,0.000167725,0.167724607,0.318536364
C39H72,43345588.38,6.15678E-05,0.061567757,0.113895533
C40H74,41147497.34,0.000153365,0.153365397,0.276543797
C41H76,30810213.71,0.000159664,-0.159664102,-0.280804765
C42H78,25878141.31,4.19505E-06,-0.004195049,-0.007200437
C43H80,26679525.51,0.000219202,0.219202284,0.367403168
C44H82,23624866.97,0.000153546,-0.153546094,-0.251450411
C45H84,19310268.61,0.000217727,0.217726719,0.348553867
C46H86,18084044.47,8.84594E-05,-0.088459417,-0.138505031
C47H88,15532524.42,2.3875E-05,0.02387497,0.036579419
C48H90,11992441.96,0.000130317,0.130317351,0.195465006
C49H92,10739268.88,0.000257538,0.257538268,0.378332213
C50H94,11550363.21,0.000264615,-0.264615255,-0.380886301
C51H96,9217450.181,9.8592E-05,-0.098591951,-0.139106573
C52H98,8381614.5,3.90315E-06,-0.003903152,-0.005400291
C53H100,7380754.907,0.000100545,0.100545475,0.136465612
C54H102,6070341.643,0.000344212,-0.344212342,-0.458461892
C55H104,4515515.314,1.23386E-05,0.012338626,0.01613285
C56H106,4025061.47,8.33633E-05,0.083363268,0.107036615
C57H108,4655963.393,0.00047261,-0.472609632,-0.596093272
C58H110,3237897.844,0.000163047,0.163047377,0.202076227
C59H112,3678379.541,0.000346713,-0.346712948,-0.422369246
C60H114,3429458.697,0.000173157,-0.173157016,-0.207400484
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H16,3108055.988,6.0988E-05,0.060988026,0.380877125
C13H18,3540567.622,4.26983E-05,0.042698283,0.245193949
C14H20,5081319.255,2.34342E-05,0.023434154,0.124546078
C15H22,3159562.764,6.20864E-07,-0.000620864,-0.003070967
C16H24,7124408.911,2.02638E-05,-0.020263829,-0.093732526
C17H26,7269339.958,1.389E-05,-0.013889963,-0.060337773
C18H28,8767853.748,1.6619E-05,-0.016618959,-0.068049383
C19H30,8828710.964,4.45478E-05,-0.044547834,-0.172509058
C20H32,10517647.93,2.32463E-05,-0.023246278,-0.085385652
C21H34,11423305.1,3.51464E-05,-0.035146412,-0.122775341
C22H36,18022942.1,2.07032E-05,0.020703154,0.068945772
C23H38,17120871.66,5.05243E-05,-0.050524268,-0.160753082
C24H40,24436744.96,2.04327E-05,0.02043271,0.062235457
C25H42,22278584.35,8.31965E-05,-0.083196467,-0.243030978
C26H44,38962550.4,5.25944E-05,0.052594438,0.14759444
C27H46,55348688.73,6.06801E-05,0.060680105,0.163840892
C28H48,50329096.98,0.000128893,-0.128892999,-0.335330855
C29H50,106878984.5,2.90521E-05,-0.029052071,-0.072923466
C30H52,138544748.4,0.000125964,0.125963968,0.30543613
C31H54,120341074.5,0.000112607,-0.112607045,-0.264073849
C32H56,81848385.06,0.000185243,-0.185243228,-0.420588468
C33H58,139126080,4.6438E-05,0.046438046,0.102184294
C34H60,113445818,0.000202054,-0.202054473,-0.431307635
C35H62,109512178.7,7.66599E-05,-0.076659861,-0.158885431
C36H64,101441388.6,0.000100067,0.100066617,0.201543717
C37H66,82150002.72,0.000139907,-0.139906706,-0.274049358
C38H68,91772229.97,0.000165661,-0.165660819,-0.315825891
C39H70,69049336.37,0.000163646,0.163646094,0.303865522
C40H72,82183522.45,0.000133266,0.133265689,0.241177191
C41H74,56507538.82,0.000209993,-0.209993112,-0.370633385
C42H76,53062175.83,0.000167746,0.167745713,0.288920502
C43H78,42003715.4,0.000227619,-0.227618854,-0.382803383
C44H80,47296376.65,0.000182991,0.182990792,0.300662133
C45H82,34184144.91,0.00018092,-0.180919851,-0.290568178
C46H84,33114126.29,0.000228735,-0.228735272,-0.359275345
C47H86,28464001.72,0.000177149,-0.177148567,-0.272254389
C48H88,23839010.21,0.000153063,0.153062914,0.230277626
C49H90,18846554.5,0.000246537,0.246537205,0.363246884
C50H92,19915259.67,0.000253361,-0.253361215,-0.365748427
C51H94,16850841.88,0.000247302,-0.247301945,-0.349921471
C52H96,13306457.23,0.000412392,0.412391951,0.572169632
C53H98,11664755.52,0.000290317,0.290316934,0.395114358
C54H100,11512177.6,9.54728E-05,0.09547284,0.127504101
C55H102,9247795.861,0.000128407,0.128407207,0.168337071
C56H104,6336202.816,7.57599E-05,-0.075759858,-0.097526406
C57H106,7660204.11,0.000408337,0.408336945,0.516340083
C58H108,7106712.708,0.00037718,-0.377179866,-0.468636592
C59H110,5186588.869,0.000237047,0.23704743,0.289484419
C60H112,4666982.803,0.000424526,0.424525517,0.509710103
C61H114,4894992.501,0.00030369,-0.30368953,-0.358592962
C62H116,4389709.706,0.000661166,-0.66116573,-0.767986774
C63H118,3012108.392,0.00012163,-0.121629538,-0.139017364
C65H122,2879887.971,0.000261861,-0.261860953,-0.290004544
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H14,5645391.461,4.70764E-05,0.047076425,0.297745613
C13H16,3957778.143,4.40906E-05,0.044090589,0.256154176
C14H18,2654715.358,1.37519E-05,0.013751891,0.073878951
C15H20,3283267.654,6.36924E-06,-0.006369244,-0.03182132
C16H22,4544348.98,1.24338E-05,-0.01243379,-0.05805512
C17H24,5619844.19,1.71772E-05,-0.017177172,-0.075276469
C18H26,6144074.5,1.11503E-05,-0.01115028,-0.046036832
C19H28,8954429.566,1.28724E-05,-0.012872381,-0.05023974
C20H30,8153072.7,3.22363E-05,-0.032236292,-0.119289958
C21H32,8730026.214,1.33936E-05,-0.01339356,-0.047118877
C22H34,12702577.77,6.20038E-05,-0.062003828,-0.207880942
C23H36,17362850.09,3.4654E-06,0.003465399,0.011097028
C24H38,25947623.99,3.35042E-05,0.033504224,0.102680036
C25H40,30196422.68,5.41803E-05,-0.05418035,-0.159207405
C26H42,45972420.13,8.59696E-05,0.085969593,0.242626704
C27H44,63103112.75,8.88536E-05,0.088853641,0.241224422
C28H46,73534150.45,0.000119413,0.119413396,0.312306232
C29H48,110147153.4,0.00014463,0.144629693,0.364880412
C30H50,99181483.86,0.000163664,-0.163663824,-0.398799496
C31H52,85535348.16,0.00020637,-0.206369717,-0.486254385
C32H54,146582570.5,0.000104153,0.104152934,0.237562902
C33H56,131123953.8,0.000102694,0.102694004,0.226979074
C34H58,111891839.4,0.00020333,0.203329728,0.435905346
C35H60,113909777.3,0.000193559,0.193559442,0.402854793
C36H62,120316225.2,0.000117734,0.117733716,0.238093531
C37H64,102050899.1,0.000136879,0.136878621,0.269180737
C38H66,102803135.7,0.000134327,0.134327023,0.257077116
C39H68,98199769.8,7.07232E-05,-0.07072316,-0.131815337
C40H70,87580645.58,0.000105666,0.105666393,0.191929568
C41H72,68344491.07,0.000116448,-0.116448352,-0.206262665
C42H74,72479910.86,8.65535E-05,-0.086553503,-0.149596676
C43H76,65662585.74,0.000132876,0.132876223,0.224227829
C44H78,49007524.62,0.000230503,-0.230503324,-0.379985807
C45H80,47664860.86,2.41257E-05,-0.024125687,-0.038873149
C46H82,37195099.15,2.42078E-05,0.024207839,0.038144107
C47H84,34527907.01,0.000267532,-0.267532463,-0.412440379
C48H86,29504781.14,0.000182441,0.182440919,0.275310647
C49H88,27643150.56,0.000170297,0.170297009,0.251662299
C50H90,25509467.36,0.000205741,-0.205741274,-0.297871734
C51H92,20593357.02,0.000152975,-0.152974934,-0.217071965
C52H94,16128342.66,2.9439E-05,0.029438993,0.040959423
C53H96,13785614.58,0.000285784,-0.285784172,-0.390015289
C54H98,13154433.39,0.000164369,0.164368764,0.220107204
C55H100,9922480.445,0.000454797,-0.454796761,-0.597801289
C56H102,9160273.151,0.000160486,-0.160486402,-0.207133175
C57H104,8012729.768,0.000431762,-0.431762212,-0.54735631
C58H106,7865277.502,0.000348283,0.348283364,0.433819864
C59H108,7733217.05,0.000264956,-0.264956323,-0.324365442
C60H110,6565800.27,0.000252073,-0.252073051,-0.303387842
C62H114,4568624.368,0.000470694,0.470694121,0.548024771
C63H116,4290003.393,0.000543393,-0.543393323,-0.622509483
C64H118,3672909.918,0.000235566,0.235565942,0.265598985
C65H120,3064452.305,0.000201521,0.201521395,0.223679289
C66H122,3612817.184,0.000171265,0.171265445,0.187184626
C67H124,3720685.2,0.000349179,0.349178719,0.375877159
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C12H12,4638265.318,4.86643E-05,0.04866427,0.311762789
C13H14,4848501.217,4.89303E-05,0.048930332,0.287640126
C14H16,30465842.77,2.51755E-05,0.025175549,0.136730598
C15H18,2493686.665,8.68432E-06,-0.008684323,-0.04382904
C16H20,3884847.438,1.33615E-06,-0.001336147,-0.00629793
C17H22,4175017.406,2.04228E-05,-0.020422841,-0.090297772
C18H24,5635358.518,1.33423E-05,-0.013342314,-0.055549508
C19H26,7627548.131,4.38508E-06,-0.004385085,-0.017250296
C20H28,7619879.937,9.99375E-06,-0.009993754,-0.037259667
C21H30,10360343.67,4.74704E-05,-0.04747038,-0.168194668
C22H32,14277955.69,4.43141E-05,-0.044314095,-0.149583241
C23H34,19082794.75,2.07582E-05,-0.020758157,-0.066904376
C24H36,29966878.15,2.0121E-05,0.020120973,0.062047822
C25H38,39634684.17,8.28048E-05,0.082804777,0.244769214
C26H40,42225494.86,2.34819E-05,0.023481877,0.066650611
C27H42,53384362.31,7.94184E-05,-0.079418368,-0.216795405
C28H44,84692397.23,2.84293E-05,-0.028429258,-0.074746113
C29H46,115729245.4,0.000107208,0.107207816,0.271852695
C30H48,104964677.2,4.59937E-05,-0.045993746,-0.112626086
C31H50,103827054.5,2.62367E-05,0.026236673,0.062114621
C32H52,101199976.2,1.69564E-05,0.016956427,0.038854626
C33H54,134276307.5,0.000161939,0.161939388,0.359527709
C34H56,131557107.9,0.000130062,-0.13006247,-0.280042574
C35H58,108033209,4.48562E-05,0.044856228,0.093752465
C36H60,99896708.49,9.11113E-05,0.091111303,0.185009027
C37H62,107394543.3,0.000162614,0.16261351,0.321062739
C38H64,87934160.11,0.000145788,-0.145788063,-0.280091909
C39H66,90341595.38,9.69042E-05,-0.096904213,-0.181293229
C40H68,95100545.83,5.65041E-05,-0.056504102,-0.103009653
C41H70,69822785.98,1.25581E-05,-0.012558075,-0.022323571
C42H72,63581132.6,0.00019948,-0.199479539,-0.34598023
C43H74,54701404.26,4.91482E-05,-0.04914816,-0.083220289
C44H76,54549845.46,0.000233925,0.23392511,0.386912272
C45H78,48483062.49,0.000195771,0.195771237,0.316469384
C46H80,42423703.12,0.000289505,0.289505339,0.457624786
C47H82,37786294.71,0.000171368,-0.171367889,-0.265012142
C48H84,30459700.73,0.000251017,0.251016884,0.379950214
C49H86,26630331.63,0.000111783,0.111782666,0.165684226
C50H88,23016633.21,1.4308E-05,0.01430803,0.020775761
C51H90,20624127.63,0.000163671,0.163670939,0.232915823
C52H92,19327183.45,0.000306104,-0.306104353,-0.427090627
C53H94,15249689.3,0.00015148,-0.151480201,-0.20729825
C54H96,16347645.57,0.000419155,-0.419155453,-0.562812723
C55H98,11663760.59,0.000401241,0.401241134,0.528806883
C56H100,11285690.74,0.000289543,0.289542653,0.374675477
C57H102,9791549.184,0.000481787,0.481787347,0.612339193
C58H104,9428274.914,0.000383287,-0.383286869,-0.478621706
C59H106,7199578.264,0.000513923,0.513923451,0.630712904
C60H108,6282378.147,0.000498335,0.49833528,0.601240543
C61H110,6254896.056,2.57504E-05,-0.025750439,-0.030551238
C62H112,4688509.391,0.000533038,-0.533037588,-0.622070564
C63H114,5200229.176,0.000356564,0.356564102,0.409423993
C64H116,4938463.057,0.000685278,-0.68527755,-0.774405678
C65H118,4608193.372,0.000170025,-0.170024871,-0.18914279
C66H120,2762246.636,0.000583913,-0.583912787,-0.639596714
C67H122,3042445.217,0.000476316,-0.476315535,-0.513849877
C69H126,2905582.489,0.000578486,0.578485867,0.605753272
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H12,10683054.47,5.92553E-05,0.059255334,0.35251329
C14H14,29310128.13,3.25124E-05,0.03251239,0.178532042
C15H16,7159941.829,7.76926E-06,0.007769258,0.039613769
C16H18,2309379.476,9.09585E-06,-0.009095849,-0.043284536
C17H20,4416641.199,1.86049E-05,-0.018604865,-0.082999443
C18H22,7526416.344,1.92686E-05,-0.019268556,-0.080901801
C19H24,8539072.189,2.69984E-05,-0.026998402,-0.107056734
C20H26,10032750.57,4.57447E-05,-0.045744665,-0.171840992
C21H28,18087532.93,2.53601E-06,0.002536008,0.009050089
C22H30,18539817.66,2.33624E-05,-0.023362369,-0.07940044
C23H32,27372229.39,3.5837E-05,-0.035837047,-0.116259531
C24H34,36175062.99,7.15297E-05,-0.07152967,-0.221958442
C25H36,44550638.92,5.27884E-05,-0.052788449,-0.156976871
C26H38,62603501.1,6.44207E-05,-0.064420667,-0.18390281
C27H40,93803952.51,9.03325E-05,0.090332534,0.247953088
C28H42,90029872.92,7.58827E-05,-0.075882743,-0.20057361
C29H44,126939053.2,0.000132172,0.132171638,0.33687666
C30H46,132835353,0.000133426,0.13342577,0.328343798
C31H48,151945593.8,0.000142582,0.142581786,0.339177121
C32H50,133757134.2,0.000109293,-0.109293269,-0.25160099
C33H52,153433123.4,0.000221817,0.221817019,0.494677976
C34H54,122387669.2,9.66834E-05,0.0966834,0.209080201
C35H56,106975280.1,0.000207475,-0.207475433,-0.435471866
C36H58,122999974.4,3.58948E-05,0.035894807,0.07318692
C37H60,121947389.8,5.83758E-05,-0.058375778,-0.11571716
C38H62,87140990.02,0.000166007,0.166006834,0.320176641
C39H64,106030512.2,0.000147206,0.147205576,0.27644198
C40H66,125745836.3,0.000137813,-0.137813083,-0.252166395
C41H68,68846119.71,2.25351E-05,0.022535087,0.040203027
C42H70,64508256.23,1.97476E-05,0.019747552,0.034370602
C43H72,52945349.74,0.000125407,-0.125406704,-0.213072549
C44H74,43720779.51,0.000231455,-0.231454985,-0.384107253
C45H76,44017756.1,0.000252616,-0.252616181,-0.409695672
C46H78,44862962.26,7.99831E-05,-0.079983065,-0.126834367
C47H80,35170001,8.48403E-05,0.084840258,0.131611597
C48H82,29067011.28,0.000302947,0.302946698,0.459956787
C49H84,24358102.26,0.000142011,0.142010793,0.211119083
C50H86,21756413.36,0.000168434,0.168434463,0.245290661
C51H88,20099471.45,0.000342389,0.342388928,0.48864635
C52H90,19564962.89,0.0001832,-0.183199704,-0.256329388
C53H92,16646263.06,0.000385213,0.385213194,0.528616266
C54H94,16295263.36,0.00011362,0.113619746,0.152974697
C55H96,13732720.66,0.000239774,-0.239773952,-0.316846477
C56H98,12167862.44,0.000437114,-0.437114216,-0.567116002
C57H100,11105596.56,0.000449908,-0.449907869,-0.573289883
C58H102,8770956.634,0.000402096,0.402095723,0.50337588
C59H104,8438695.944,0.000443084,-0.443083895,-0.545123488
C60H106,6750102.342,0.000335562,-0.335561992,-0.405841846
C62H110,5396848.484,0.000162172,-0.16217249,-0.189706322
C63H112,4984137.646,0.000119476,-0.119476405,-0.13750679
C64H114,4567254.399,0.000338749,0.338748867,0.383680956
C65H116,4047160.867,0.000600052,-0.600052252,-0.669023412
C66H118,3536634.14,0.000699774,-0.699773513,-0.768202407
C68H122,4214237.07,0.000275356,0.275356352,0.293258413
C69H124,2887497.701,2.66546E-05,0.026654551,0.027969971
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C13H10,4595290.258,6.58546E-05,0.065854649,0.396527835
C14H12,3499621.939,3.68682E-05,0.036868193,0.2047165
C15H14,2773855.745,2.47045E-07,-0.000247045,-0.001272711
C16H16,2694092.17,7.64888E-06,-0.007648884,-0.036751357
C17H18,4047644.885,2.40588E-05,-0.02405876,-0.10830408
C18H20,6191702.12,1.13328E-05,-0.011332796,-0.047988499
C19H22,8686117.871,3.27945E-05,-0.032794531,-0.131087858
C20H24,17597747.5,6.0937E-07,0.00060937,0.002306578
C21H26,19864896.61,4.11758E-05,-0.041175776,-0.148005986
C22H28,34707607.39,2.02947E-05,0.020294682,0.069450222
C23H30,36144791.78,1.11862E-05,-0.011186224,-0.036528266
C24H32,40669931.33,6.74089E-05,-0.067408898,-0.210488099
C25H34,62505164.57,3.88864E-05,0.038886431,0.116333774
C26H36,78665970.08,1.80188E-05,0.018018799,0.051736279
C27H38,112619182.9,0.000111433,-0.11143275,-0.307572633
C28H40,145308709.9,7.691E-05,0.076909955,0.204377617
C29H42,205158833.6,0.000131368,0.131367609,0.336556408
C30H44,171923423.4,0.000135933,-0.1359326,-0.336180328
C31H46,130555012.6,0.000106081,0.106080915,0.253563742
C32H48,157614274.1,0.000193772,0.193771837,0.44815627
C33H50,178189253,0.000135528,0.135527522,0.303607029
C34H52,171377280,0.000125771,0.125770983,0.27317354
C35H54,150960359.4,0.000281498,0.281497637,0.593347926
C36H56,108032259.1,3.50319E-05,-0.035031928,-0.071722334
C37H58,102978066.1,0.000146978,-0.146977524,-0.292519448
C38H60,91388685.13,0.000164189,-0.164188809,-0.317906107
C39H62,107449729.2,1.85241E-05,-0.01852411,-0.034919187
C40H64,99945887.46,0.000165954,-0.165954473,-0.304782789
C41H66,72532019.77,9.64721E-05,0.096472136,0.172729264
C42H68,62018885.25,0.000195497,0.195496784,0.341459951
C43H70,57868499.94,0.00017586,0.175860102,0.29982231
C44H72,55358446.28,0.000214022,0.214021662,0.356368139
C45H74,48368291.41,0.000123087,0.123087341,0.200279103
C46H76,40777986.57,0.000234226,-0.234225969,-0.372618427
C47H78,37724111.97,0.000248474,0.248474149,0.386663781
C48H80,30591933.86,0.000204059,0.204059221,0.310769327
C49H82,23744427.45,0.000143647,0.14364655,0.214192705
C50H84,25758633.5,0.000309409,0.309408643,0.451917539
C51H86,17434259.06,0.000213192,0.213192459,0.305139133
C52H88,19076475.63,0.000168615,0.168614783,0.236589701
C53H90,15542419.83,4.77949E-05,0.047794923,0.065769428
C54H92,13442434.39,0.000208139,0.208139185,0.280995804
C55H94,14456705.38,0.000124155,-0.124154982,-0.164501304
C56H96,12598831.18,0.000391744,0.391743569,0.509584333
C57H98,12233873.59,0.000345293,0.345292897,0.441118445
C58H100,11631386.19,0.000421398,-0.421398145,-0.528874748
C59H102,10045333,0.000505013,0.505013483,0.622859686
C60H104,6780521.356,0.000351971,0.351970598,0.426727338
C62H108,5272222.774,0.000292155,0.292154984,0.342565119
C63H110,6218191.673,0.000454724,-0.45472379,-0.524563822
C64H112,4573179.619,8.87524E-05,0.088752378,0.100754632
C65H114,4043385.33,0.000646258,0.646258145,0.72216324
C67H118,3839999.588,0.000612575,0.612575022,0.663733364
C69H122,3193297.122,0.000621782,-0.621781635,-0.653849931
C71H126,3033970.105,0.000480111,-0.480111333,-0.490416978
C72H128,2921217.886,0.000406805,0.406804664,0.409671708
C73H130,3896014.144,0.000195521,-0.195521381,-0.194158919
,,,,
Formula,Mono Inty,Abs Error,mDa Error,ppm Error
C16H14,3526606.36,5.80593E-07,0.000580593,0.002816913
C17H16,8398906.791,1.1231E-05,-0.011230977,-0.051020862
C18H18,11562664.28,1.10407E-05,-0.011040686,-0.047154037
C19H20,13866576.38,1.41041E-05,-0.014104102,-0.056835513
C20H22,19507951.24,1.15006E-05,-0.011500621,-0.043866678
C21H24,27313660.11,1.79983E-06,0.001799829,0.006516686
C22H26,32146469.25,6.5262E-06,0.006526203,0.022488373
C23H28,44970845.1,3.83786E-05,0.038378599,0.126154469
C24H30,50565463.84,2.262E-05,0.022619989,0.07107957
C25H32,69462716.61,6.65491E-05,0.066549121,0.200298092
C26H34,81804751.23,6.97571E-05,0.069757084,0.201455164
C27H36,87754114.44,2.81641E-05,-0.028164143,-0.078172561
C28H38,133934907.5,0.000119965,0.119964755,0.320506557
C29H40,151551394.8,4.51931E-06,0.004519312,0.011638322
C30H42,118984466.3,9.82338E-05,0.098233837,0.244163164
C31H44,165622996.6,0.000152418,0.152417949,0.366086311
C32H46,103847454.2,8.09791E-05,-0.080979063,-0.188165889
C33H48,139904004.6,0.000123702,-0.123702155,-0.278372968
C34H50,97712510.54,0.000168585,-0.168584529,-0.367774315
C35H52,105829312.7,0.000308165,-0.308165466,-0.652330575
C36H54,100539412,0.000131086,-0.131086228,-0.269490441
C37H56,83414471.77,0.000138053,-0.138053278,-0.275864786
C38H58,87767981.07,6.14768E-05,0.061476839,0.11949923
C39H60,82206525.21,9.22932E-05,-0.09229322,-0.174642472
C40H62,100630385.7,8.11833E-05,-0.081183329,-0.149650785
C41H64,69736699.22,0.00010869,0.108689778,0.195309293
C42H66,59909767.17,5.80602E-05,0.058060162,0.101767727
C43H68,56741901.73,0.000130842,-0.130842195,-0.223840905
C44H70,42517490.99,0.000237662,-0.237662413,-0.397065083
C45H72,42227539.43,5.41873E-05,-0.054187321,-0.088459939
C46H74,36265820.76,0.000110872,0.110872423,0.176948818
C47H76,34236186.42,9.9583E-05,0.099582971,0.155453941
C48H78,31495026.79,8.49721E-05,0.084972083,0.12980559
C49H80,20596300.91,0.000133005,0.133004544,0.198922183
C50H82,23886756.97,0.000331947,0.331946912,0.486268177
C51H84,20399507.21,3.52222E-05,-0.035222201,-0.050558863
C52H86,17067381.9,0.000409054,0.40905424,0.575587179
C53H88,19152944.3,0.000324605,-0.324605419,-0.447924002
C54H90,17596449.48,0.000357867,-0.357866533,-0.484451702
C55H92,12392374.57,0.000269575,0.269574816,0.358134301
