Formula,Mono Inty
C15H22O2,0.4743101
C16H24O2,0.1444431
C17H26O2,0.1178852
C18H28O2,0.1075623
C19H30O2,0.1170923
C20H32O2,0.5865877
C15H20O2,0.2124306
C16H22O2,0.2660216
C17H24O2,0.193448
C18H26O2,0.1712963
C19H28O2,0.1423087
C20H30O2,2.3673992
C29H48O2,0.0856419
C30H50O2,0.7124872
C15H18O2,0.3260715
C16H20O2,0.3233978
C17H22O2,0.3001863
C18H24O2,0.2823509
C19H26O2,0.186676
C20H28O2,4.9925952
C21H30O2,0.0925794
C22H32O2,0.1046875
C30H48O2,0.266018
C15H16O2,0.2091012
C16H18O2,0.1687383
C17H20O2,0.2978718
C18H22O2,0.2504807
C19H24O2,0.2008861
C20H26O2,0.3172091
C21H28O2,0.1305498
C22H30O2,0.1160159
C30H46O2,1.237963
C15H14O2,0.2726654
C16H16O2,0.1800386
C17H18O2,0.1804134
C18H20O2,0.1845293
C19H22O2,0.1345499
C20H24O2,0.1093799
C22H28O2,0.0811091
C15H12O2,0.2553438
C16H14O2,0.1884582
C17H16O2,0.1101616
C18H18O2,0.1101412
C22H26O2,0.0935263
C23H28O2,0.0981212
C15H10O2,0.2069159
C16H12O2,0.16346
C17H14O2,0.158826
C18H16O2,0.1047205
C19H18O2,0.0995534
C20H20O2,0.0807624
C13H20O3,0.2484761
C14H22O3,0.1603971
C15H24O3,0.1642582
C16H26O3,0.1779001
C17H28O3,0.1147783
C18H30O3,1.8640859
C19H32O3,0.1209142
C20H34O3,0.2629303
C13H18O3,0.4645356
C14H20O3,0.3578367
C15H22O3,0.5143375
C16H24O3,0.2685218
C17H26O3,0.2591742
C18H28O3,0.4486977
C19H30O3,0.3041242
C20H32O3,0.5718381
C21H34O3,0.1100873
C30H52O3,0.1839695
C35H62O3,0.1560508
C14H18O3,0.5756704
C15H20O3,0.5518784
C16H22O3,0.4650942
C17H24O3,0.4359153
C18H26O3,0.4231731
C19H28O3,0.4357729
C20H30O3,0.8845868
C21H32O3,0.3055466
C27H44O3,0.0806007
C29H48O3,0.2287561
C30H50O3,0.2979762
C35H60O3,0.1018264
C14H16O3,0.4276821
C15H18O3,0.5623598
C16H20O3,0.5054681
C17H22O3,0.5277767
C18H24O3,0.4234885
C19H26O3,0.4506474
C20H28O3,1.7282714
C21H30O3,0.2731393
C22H32O3,0.1418758
C29H46O3,0.1270352
C30H48O3,6.380197
C14H14O3,0.4289243
C15H16O3,0.5205945
C16H18O3,0.460693
C17H20O3,0.6134177
C18H22O3,0.4290465
C19H24O3,0.6615911
C20H26O3,1.0473921
C21H28O3,0.3020213
C22H30O3,0.1689403
C23H32O3,0.0917381
C24H34O3,0.08014
C30H46O3,0.842553
C14H12O3,0.3539515
C15H14O3,0.294987
C16H16O3,0.4051636
C17H18O3,0.4062482
C18H20O3,0.430847
C19H22O3,0.4768668
C20H24O3,0.3718484
C21H26O3,0.2815039
C22H28O3,0.1492094
C23H30O3,0.1103954
C30H44O3,0.0885367
C14H10O3,0.4943892
C15H12O3,0.3262191
C16H14O3,0.3038885
C17H16O3,0.2467393
C18H18O3,0.2459953
C19H20O3,0.2374182
C20H22O3,0.2166031
C21H24O3,0.2167977
C22H26O3,0.1885462
C23H28O3,0.0944129
C14H8O3,0.2466492
C15H10O3,0.3488974
C16H12O3,0.238541
C17H14O3,0.2758785
C18H16O3,0.2014161
C19H18O3,0.1408104
C20H20O3,0.1381825
C21H22O3,0.1484902
C22H24O3,0.158528
C24H28O3,0.1664706
C15H8O3,0.2031475
C16H10O3,0.2793972
C17H12O3,0.2521918
C18H14O3,0.2070892
C19H16O3,0.1387342
C20H18O3,0.145854
C21H20O3,0.0909157
C22H22O3,0.084627
C17H10O3,0.1945816
C18H12O3,0.1239084
C19H14O3,0.1417033
C20H16O3,0.1236709
C18H10O3,0.1080147
C19H12O3,0.1104452
C20H14O3,0.1380945
C21H16O3,0.0953851
C22H18O3,0.0929414
C13H24O4,0.0888674
C16H30O4,2.7785091
C17H32O4,0.2357921
C18H34O4,5.7078729
C19H36O4,0.126385
C20H38O4,1.5877298
C21H40O4,0.0876298
C22H42O4,1.8226707
C23H44O4,0.0876155
C24H46O4,0.2843
C12H20O4,0.167514
C13H22O4,0.0936756
C14H24O4,0.088312
C15H26O4,0.1381708
C16H28O4,0.4049349
C17H30O4,0.1494997
C18H32O4,25.6965256
C19H34O4,0.7421483
C20H36O4,1.1229126
C22H40O4,0.1627213
C12H18O4,0.4468549
C13H20O4,0.3413805
C14H22O4,0.3857275
C15H24O4,0.5273331
C16H26O4,0.2593143
C17H28O4,0.2220286
C18H30O4,3.4982271
C19H32O4,0.2578712
C20H34O4,0.5608706
C21H36O4,0.108553
C12H16O4,0.611167
C13H18O4,0.5504441
C14H20O4,0.6485024
C15H22O4,0.9165953
C16H24O4,0.4881916
C17H26O4,0.6265669
C18H28O4,0.834216
C19H30O4,0.5194384
C20H32O4,1.6553637
C21H34O4,0.1374086
