Formula,Mono Inty
C13H18O,0.1254254
C14H20O,0.1296827
C15H22O,0.0819277
C16H24O,0.0860761
C17H26O,0.0735206
C13H16O,0.1558528
C14H18O,0.1249796
C15H20O,0.1777363
C16H22O,0.1221121
C17H24O,0.163015
C18H26O,0.0860355
C19H28O,0.1261021
C13H14O,0.1107206
C14H16O,0.1607411
C15H18O,0.1215139
C16H20O,0.1103007
C17H22O,0.1104623
C18H24O,0.0984094
C19H26O,0.1273332
C20H28O,0.0848622
C12H10O,0.0759036
C13H12O,0.0824354
C15H16O,0.1206573
C16H18O,0.1111163
C17H20O,0.1197853
C18H22O,0.0934867
C19H24O,0.102645
C14H12O,0.1128446
C15H14O,0.0819985
C16H16O,0.0940166
C12H18O2,0.1612794
C13H20O2,0.190125
C14H22O2,0.2566888
C15H24O2,0.1108229
C16H26O2,0.0887824
C18H30O2,0.1769743
C20H34O2,0.1805736
C11H14O2,0.1219645
C12H16O2,0.3258877
C13H18O2,0.3253963
C14H20O2,0.4457539
C15H22O2,0.5557042
C16H24O2,0.2353266
C17H26O2,0.1302285
C18H28O2,0.1290152
C19H30O2,0.1396063
C20H32O2,0.6980792
C12H14O2,0.3135056
C13H16O2,0.3945381
C14H18O2,0.4570425
C15H20O2,0.3384711
C16H22O2,0.3277355
C17H24O2,0.2526224
C18H26O2,0.2654732
C19H28O2,0.2137864
C20H30O2,3.1829698
C29H48O2,0.0912376
C30H50O2,0.6798742
C12H12O2,0.2408538
C13H14O2,0.2457727
C14H16O2,0.4254873
C15H18O2,0.3789549
C16H20O2,0.4152236
C17H22O2,0.3148856
C18H24O2,0.4309071
C19H26O2,0.2342811
C20H28O2,6.662076
C21H30O2,0.0976073
C22H32O2,0.0717565
C29H46O2,0.0915435
C30H48O2,0.1922704
C12H10O2,0.1083119
C13H12O2,0.2593522
C14H14O2,0.2307898
C15H16O2,0.2439903
C16H18O2,0.2652876
C17H20O2,0.3262854
C18H22O2,0.3043554
C19H24O2,0.2832932
C20H26O2,0.5016026
C21H28O2,0.149888
C22H30O2,0.1003478
C23H32O2,0.0728706
C30H46O2,0.8030184
C12H8O2,0.07638
C13H10O2,0.1443887
C14H12O2,0.1321287
C15H14O2,0.1955741
C16H16O2,0.1627683
C17H18O2,0.1855636
C18H20O2,0.1812359
C19H22O2,0.1561207
C20H24O2,0.1597865
C21H26O2,0.1142241
C22H28O2,0.0991037
C23H30O2,0.0914307
C13H8O2,0.1594071
C14H10O2,0.1087951
C15H12O2,0.2204301
C16H14O2,0.1453441
C17H16O2,0.1112586
C18H18O2,0.1491051
C19H20O2,0.0927985
C20H22O2,0.0828404
C21H24O2,0.0914935
C22H26O2,0.0911632
C15H10O2,0.1066421
C16H12O2,0.1020211
C17H14O2,0.0855545
C18H16O2,0.0911483
C19H18O2,0.0776823
C11H18O3,0.1549409
C12H20O3,0.1399241
C13H22O3,0.1558778
C14H24O3,0.0849318
C16H28O3,0.5313878
C18H32O3,0.6205528
C19H34O3,0.0999569
