Formula,Mono Inty
C13H14O,0.1986741
C14H16O,0.1599429
C15H18O,0.1103666
C17H22O,0.1204377
C18H24O,0.1038134
C19H26O,0.118625
C13H12O,0.112287
C14H14O,0.1101471
C15H16O,0.0908047
C17H20O,0.0942661
C18H22O,0.0919919
C19H24O,0.1002184
C12H16O2,0.0950668
C13H18O2,0.2562373
C14H20O2,0.3889505
C16H24O2,0.1345446
C17H26O2,0.1585063
C18H28O2,0.0974033
C13H16O2,0.3400748
C14H18O2,0.5054815
C16H22O2,0.3552432
C17H24O2,0.261326
C18H26O2,0.2459396
C19H28O2,0.1483663
C20H30O2,0.123814
C13H14O2,0.2347128
C14H16O2,0.3766807
C16H20O2,0.4698757
C17H22O2,0.3851522
C18H24O2,0.4180902
C19H26O2,0.2523335
C20H28O2,0.3563953
C21H30O2,0.100598
C22H32O2,0.0839884
C23H34O2,0.0847908
C12H10O2,0.08941
C13H12O2,0.3006122
C14H14O2,0.2294029
C16H18O2,0.2692452
C17H20O2,0.3418449
C18H22O2,0.3437287
C19H24O2,0.2698696
C20H26O2,0.222273
C21H28O2,0.0955559
C22H30O2,0.0903309
C23H32O2,0.2264579
C13H10O2,0.1733958
C14H12O2,0.1600248
C16H16O2,0.2087924
C17H18O2,0.2748661
C18H20O2,0.2447424
C19H22O2,0.1976413
C20H24O2,0.1643446
C21H26O2,0.1560126
C22H28O2,0.1427473
C23H30O2,0.0846745
C14H10O2,0.1876849
C16H14O2,0.169288
C17H16O2,0.1531546
C18H18O2,0.3055006
C19H20O2,0.1050647
C20H22O2,0.1114618
C21H24O2,0.1220648
C27H36O2,0.096873
C17H14O2,0.1052916
C18H16O2,0.1141833
C19H18O2,0.1020014
C20H20O2,0.0802848
C22H24O2,0.0888475
C11H14O3,0.1082355
C12H16O3,0.3217427
C15H22O3,0.6956844
C16H24O3,0.3320715
C17H26O3,0.2343581
C18H28O3,0.1993298
C19H30O3,0.2284834
C20H32O3,0.1817671
C12H14O3,0.4157114
C13H16O3,0.7077881
C15H20O3,0.79206
C16H22O3,0.6218262
C17H24O3,0.5780027
C18H26O3,0.5661091
C19H28O3,0.4523705
C20H30O3,0.4106506
C21H32O3,0.1633264
C22H34O3,0.085445
C12H12O3,0.3866231
C13H14O3,0.5101119
C15H18O3,0.7118693
C16H20O3,0.6968278
C17H22O3,0.7469321
C18H24O3,0.6370591
C19H26O3,0.7103114
C20H28O3,0.5457977
C21H30O3,0.3024317
C22H32O3,0.2070016
C23H34O3,0.096036
C12H10O3,0.3714432
C13H12O3,0.4402488
C15H16O3,0.5914072
C16H18O3,0.5343087
C17H20O3,0.7987174
C18H22O3,0.6346147
C19H24O3,0.785996
C20H26O3,0.5950053
C21H28O3,0.4243152
C22H30O3,0.3006051
C23H32O3,0.1222629
C24H34O3,0.0822495
C12H8O3,0.223505
C13H10O3,0.4821658
C15H14O3,0.2824526
C16H16O3,0.3869525
C17H18O3,0.5190889
C18H20O3,0.5532937
C19H22O3,1.0929639
C22H28O3,0.1473965
C23H30O3,0.2119837
C12H6O3,0.0958444
C13H8O3,0.2589614
C15H12O3,0.2415878
C16H14O3,0.3137021
C17H16O3,0.2958461
C18H18O3,0.2971646
C19H20O3,0.3551796
C20H22O3,0.3033838
C21H24O3,0.3001996
C22H26O3,0.2784423
C23H28O3,0.1736747
C15H10O3,0.2363317
C16H12O3,0.2088123
C17H14O3,0.2273946
C18H16O3,0.1811173
C19H18O3,0.1845245
C20H20O3,0.1732292
C21H22O3,0.2033091
C22H24O3,0.1922002
C23H26O3,0.1176451
C25H30O3,0.0827995
C16H10O3,0.2061067
C17H12O3,0.1926207
C18H14O3,0.1310031
C19H16O3,0.114059
C20H18O3,0.1434394
C21H20O3,0.1236566
C22H22O3,0.1095827
C17H10O3,0.0964689
C18H12O3,0.1092687
C19H14O3,0.1234861
C21H18O3,0.0998259
C10H16O4,0.2539549
C11H18O4,0.2012151
C13H22O4,1.4413801
C14H24O4,0.1708367
C15H26O4,0.2083031
C16H28O4,0.1244792
C18H32O4,0.0951785
C19H34O4,0.0926551
C10H14O4,0.2842252
C11H16O4,0.340883
C13H20O4,0.4985802
C14H22O4,0.6247311
C15H24O4,0.9777316
C16H26O4,0.278492
C17H28O4,0.1829629
C18H30O4,0.1630246
C19H32O4,0.1656075
C20H34O4,0.1480476
C11H14O4,0.4993638
C13H18O4,0.6170806
C14H20O4,0.7358393
C15H22O4,1.4266313
C16H24O4,0.6066992
C17H26O4,0.5466449
C18H28O4,0.464847
C19H30O4,0.4965499
C20H32O4,0.5787649
C21H34O4,0.1336478
C22H36O4,0.0840345
C11H12O4,0.5226662
C14H18O4,1.1327742
C15H20O4,1.5612646
C16H22O4,1.5313108
C17H24O4,1.2041593
C18H26O4,1.2934074
C19H28O4,1.0715301
C20H30O4,1.2507949
C21H32O4,0.2810874
C22H34O4,0.1234509
C11H10O4,0.5268747
C12H12O4,0.8185799
C14H16O4,0.9793913
C15H18O4,1.2854351
C16H20O4,1.2746674
C17H22O4,1.6744356
C18H24O4,1.790942
C19H26O4,1.5886538
C20H28O4,1.6459014
C21H30O4,0.6812747
C22H32O4,0.3153147
C23H34O4,0.1559178
C24H36O4,0.1109564
C10H6O4,0.1611243
C11H8O4,0.4227028
C12H10O4,0.7061014
C14H14O4,0.7325883
C15H16O4,0.8373764
C16H18O4,1.014488
C17H20O4,1.0944215
C18H22O4,1.5847144
C19H24O4,1.7431147
C20H26O4,1.7272834
C21H28O4,1.0098044
C22H30O4,0.3740252
C23H32O4,0.3309156
C24H34O4,0.1895268
C25H36O4,0.1702345
C26H38O4,0.0840766
C28H42O4,0.0818414
C11H6O4,0.1605824
C12H8O4,0.449932
C14H12O4,0.5903898
C15H14O4,0.5016761
C16H16O4,0.821649
