Formula,Mono Inty
C12H16O2,0.2131876
C13H18O2,0.180297
C14H20O2,0.2532096
C15H22O2,0.3084932
C16H24O2,0.1326637
C17H26O2,0.1146883
C18H28O2,0.0972496
C12H14O2,0.331858
C13H16O2,0.2643051
C14H18O2,0.3220388
C15H20O2,0.2010316
C16H22O2,0.1949078
C17H24O2,0.1463891
C18H26O2,0.1115752
C20H30O2,0.0930849
C12H12O2,0.1842256
C13H14O2,0.2231435
C14H16O2,0.2647497
C15H18O2,0.2650319
C16H20O2,0.2631724
C17H22O2,0.1804249
C18H24O2,0.2327076
C19H26O2,0.170123
C20H28O2,0.1121831
C21H30O2,0.0803039
C13H12O2,0.2227985
C14H14O2,0.2042029
C15H16O2,0.1839148
C16H18O2,0.168866
C17H20O2,0.2162367
C18H22O2,0.2183765
C19H24O2,0.1501082
C20H26O2,0.1625983
C13H10O2,0.1451662
C14H12O2,0.1377704
C15H14O2,0.1777394
C16H16O2,0.1357855
C17H18O2,0.1712331
C18H20O2,0.1541679
C19H22O2,0.1535468
C20H24O2,0.0963585
C21H26O2,0.0880346
C22H28O2,0.0968673
C13H8O2,0.2072286
C14H10O2,0.1739022
C15H12O2,0.2114013
C16H14O2,0.1267456
C17H16O2,0.1188645
C18H18O2,0.0843484
C19H20O2,0.0917581
C11H18O3,0.1357877
C12H20O3,0.1066692
C13H22O3,0.1394208
C14H24O3,0.1128164
C11H16O3,0.269527
C12H18O3,0.2478613
C13H20O3,0.2887383
C14H22O3,0.2374101
C15H24O3,0.2330795
C16H26O3,0.1317142
C17H28O3,0.1082837
C11H14O3,0.3311237
C12H16O3,0.3364025
C13H18O3,0.547909
C14H20O3,0.4077377
C15H22O3,0.4581366
C16H24O3,0.2758001
C17H26O3,0.2532183
C18H28O3,0.2035428
C19H30O3,0.1592536
C20H32O3,0.0901071
C11H12O3,0.3205535
C12H14O3,0.3602855
C13H16O3,0.5263289
C14H18O3,0.4801613
C15H20O3,0.5311252
C16H22O3,0.3547266
C17H24O3,0.3797587
C18H26O3,0.3690451
C19H28O3,0.2978467
C20H30O3,0.2018945
C21H32O3,0.1202466
C11H10O3,0.3601167
C12H12O3,0.3889945
C13H14O3,0.4134455
C14H16O3,0.3788335
C15H18O3,0.4918027
C16H20O3,0.4745015
C17H22O3,0.4249422
C18H24O3,0.3939763
C19H26O3,0.3525616
C20H28O3,0.2629618
C21H30O3,0.1821101
C22H32O3,0.1312634
C11H8O3,0.1856608
C12H10O3,0.3071333
C13H12O3,0.378389
C14H14O3,0.3736535
C15H16O3,0.454853
C16H18O3,0.3487568
C17H20O3,0.5155731
C18H22O3,0.3686709
C19H24O3,0.4525791
C20H26O3,0.3361957
C21H28O3,0.2552799
C22H30O3,0.1676679
C12H8O3,0.1793772
C13H10O3,0.2788745
C14H12O3,0.2775663
C15H14O3,0.2391212
C16H16O3,0.2858958
C17H18O3,0.3158659
C18H20O3,0.3152104
C19H22O3,2.3192439
C21H26O3,0.1772683
C22H28O3,0.125842
C23H30O3,0.139287
C13H8O3,0.2294748
C14H10O3,0.3662427
C15H12O3,0.2490659
C16H14O3,0.2422865
C17H16O3,0.2540968
C18H18O3,0.1892918
C19H20O3,0.2174328
C20H22O3,0.2035372
C21H24O3,0.2007066
C22H26O3,0.1458392
C23H28O3,0.1070057
C14H8O3,0.1897253
C15H10O3,0.2520602
C16H12O3,0.1973157
C17H14O3,0.2087694
C18H16O3,0.1723641
C19H18O3,0.1005802
C20H20O3,0.1301137
C21H22O3,0.1244131
C22H24O3,0.1606719
C15H8O3,0.1092021
C16H10O3,0.2038365
C17H12O3,0.2077841
C18H14O3,0.1658946
C19H16O3,0.1305377
C20H18O3,0.1139989
C21H20O3,0.1063977
C22H22O3,0.0969323
C17H10O3,0.1378924
C18H12O3,0.1272129
C19H14O3,0.1164508
C20H16O3,0.1083441
C10H18O4,0.2090162
C11H20O4,0.1645829
C12H22O4,0.094311
C13H24O4,0.0783653
C10H16O4,0.5286885
C11H18O4,0.3956375
C12H20O4,0.2913855
C13H22O4,0.20392
C14H24O4,0.1789762
C15H26O4,0.2098341
C16H28O4,0.1458663
C17H30O4,0.0865108
C18H32O4,0.0892993
C10H14O4,0.4772877
C11H16O4,0.4645696
C12H18O4,0.6297206
