Formula,Mono Inty
C11H14O2,0.1236341
C12H16O2,0.2349655
C13H18O2,0.1919098
C14H20O2,0.2194143
C15H22O2,0.2048534
C16H24O2,0.08021
C11H12O2,0.0784712
C12H14O2,0.274481
C13H16O2,0.1915449
C14H18O2,0.3341404
C15H20O2,0.1863857
C16H22O2,0.1822328
C17H24O2,0.0978158
C19H28O2,0.0917636
C12H12O2,0.2523896
C13H14O2,0.1883145
C14H16O2,0.2878251
C15H18O2,0.2270792
C16H20O2,0.2461331
C17H22O2,0.1575385
C18H24O2,0.197332
C19H26O2,0.1098654
C20H28O2,0.1688101
C12H10O2,0.1116559
C13H12O2,0.2347551
C14H14O2,0.23711
C15H16O2,0.171198
C16H18O2,0.171705
C17H20O2,0.1700839
C18H22O2,0.1985086
C19H24O2,0.1464077
C20H26O2,0.1210039
C21H28O2,0.0831137
C22H30O2,0.0815389
C12H8O2,0.0964127
C13H10O2,0.1762513
C14H12O2,0.1783182
C15H14O2,0.2237097
C16H16O2,0.1066699
C17H18O2,0.1295739
C18H20O2,0.1254958
C19H22O2,0.0763473
C22H28O2,0.0808383
C13H8O2,0.175897
C14H10O2,0.2754372
C15H12O2,0.2099636
C16H14O2,0.1608696
C17H16O2,0.1309191
C18H18O2,0.1265782
C19H20O2,0.0804644
C15H8O2,0.1259373
C16H10O2,0.1418098
C17H12O2,0.094642
C18H14O2,0.0840322
C10H14O3,0.1278528
C11H16O3,0.1592371
C12H18O3,0.1598516
C13H20O3,0.2038069
C14H22O3,0.1861944
C15H24O3,0.175114
C11H14O3,0.3391038
C12H16O3,0.3102284
C13H18O3,0.4879564
C14H20O3,0.3809305
C15H22O3,0.3801035
C16H24O3,0.2243066
C17H26O3,0.1929367
C18H28O3,0.1227435
C19H30O3,0.1053813
C20H32O3,0.1083951
C10H10O3,0.1169042
C11H12O3,0.3416736
C12H14O3,0.2989338
C13H16O3,0.5648214
C14H18O3,0.5190336
C15H20O3,0.4534233
C16H22O3,0.3201029
C17H24O3,0.2909577
C18H26O3,0.2571682
C19H28O3,0.2224606
C20H30O3,0.1577611
C11H10O3,0.4128798
C12H12O3,0.3857901
C13H14O3,0.4681687
C14H16O3,0.3875526
C15H18O3,0.4680752
C16H20O3,0.3886856
C17H22O3,0.3985853
C18H24O3,0.3658018
C19H26O3,0.3201001
C20H28O3,0.2459992
C21H30O3,0.1588616
C11H8O3,0.2402099
C12H10O3,0.2911425
C13H12O3,0.4452051
C14H14O3,0.4028798
C15H16O3,0.3569924
C16H18O3,0.3279315
C17H20O3,0.4491386
C18H22O3,0.3571252
C19H24O3,0.3868697
C20H26O3,0.3126153
C21H28O3,0.224933
C22H30O3,0.1476609
C12H8O3,0.2396941
C13H10O3,0.369337
C14H12O3,0.3171467
C15H14O3,0.257019
C16H16O3,0.3175535
C17H18O3,0.3647825
C18H20O3,0.3498972
C19H22O3,0.3749772
C20H24O3,0.2640059
C21H26O3,0.2469155
C22H28O3,0.1423215
C23H30O3,0.1071254
C12H6O3,0.0981634
C13H8O3,0.3277378
C14H10O3,0.4412369
C15H12O3,0.3072537
C16H14O3,0.2484307
C17H16O3,0.2345197
C18H18O3,0.2305456
C19H20O3,0.1867837
C20H22O3,0.1794291
C21H24O3,0.1532263
C22H26O3,0.1580132
C23H28O3,0.0924367
C14H8O3,0.1789116
C15H10O3,0.3030349
C16H12O3,0.2767162
C17H14O3,0.2219214
C18H16O3,0.1854433
C19H18O3,0.1342113
C20H20O3,0.1679768
C21H22O3,0.1215345
C22H24O3,0.1427022
C14H6O3,0.0752846
C15H8O3,0.2032687
C16H10O3,0.245852
C17H12O3,0.2815483
C18H14O3,0.181367
C19H16O3,0.1164841
C20H18O3,0.1144099
C21H20O3,0.0835188
C22H22O3,0.0844326
C16H8O3,0.0876288
C17H10O3,0.1608048
C18H12O3,0.1562381
C19H14O3,0.1492183
C20H16O3,0.1308821
C18H10O3,0.1347587
C19H12O3,0.1027797
C20H14O3,0.1349197
C21H16O3,0.1221484
C10H14O4,0.3920663
C11H16O4,0.3793845
C12H18O4,0.4901651
C13H20O4,0.3811649
C14H22O4,0.3417378
C15H24O4,0.5544493
C16H26O4,0.1855086
C17H28O4,0.1469917
C18H30O4,0.1048265
C10H12O4,0.4167114
C11H14O4,0.4214966
C12H16O4,0.6652709
C13H18O4,0.5547069
C14H20O4,0.6063997
C15H22O4,1.0603772
C16H24O4,0.413383
C17H26O4,0.297903
C18H28O4,0.2781923
C19H30O4,0.2099785
C20H32O4,0.224556
C10H10O4,0.4913395
C11H12O4,0.479411
C12H14O4,0.7965599
C13H16O4,0.6689548
C14H18O4,0.9930668
C15H20O4,1.0685825
C16H22O4,0.8428143
C17H24O4,0.6906956
C18H26O4,0.6112561
C19H28O4,0.4757877
C20H30O4,0.5305983
C21H32O4,0.1261533
C10H8O4,0.4389517
C11H10O4,0.5068202
C12H12O4,0.7517114
C13H14O4,0.7187924
C14H16O4,0.7894601
C15H18O4,0.8804916
C16H20O4,0.7817036
C17H22O4,0.9017508
C18H24O4,0.9544355
C19H26O4,0.8065026
C20H28O4,0.7411928
C21H30O4,0.3302576
C22H32O4,0.1477566
C23H34O4,0.0992666
C24H36O4,0.087832
C10H6O4,0.3265845
C11H8O4,0.5377292
C12H10O4,0.7292441
C13H12O4,0.5106065
C14H14O4,0.6434323
C15H16O4,0.6710804
C16H18O4,0.7207602
C17H20O4,0.6575088
C18H22O4,0.8621104
C19H24O4,0.8927
C20H26O4,0.7491422
C21H28O4,0.5178087
C22H30O4,0.1824787
C23H32O4,0.1220742
C24H34O4,0.0979976
C11H6O4,0.2304828
C12H8O4,0.5029253
C13H10O4,0.5648875
C14H12O4,0.6011932
C15H14O4,0.4913959
C16H16O4,0.616901
C17H18O4,0.5160007
C18H20O4,0.7106838
C19H22O4,0.6774484
C20H24O4,0.6981604
C21H26O4,0.5280772
C22H28O4,0.2505364
C23H30O4,0.1526263
C24H32O4,0.1071524
C25H34O4,0.0952807
C12H6O4,0.2400749
C13H8O4,0.4429916
C14H10O4,0.3885678
C15H12O4,0.5260547
C16H14O4,0.4730644
C17H16O4,0.5147911
C18H18O4,0.5822204
C19H20O4,0.5109181
C20H22O4,0.5102161
C21H24O4,0.3631628
C22H26O4,0.2911862
C23H28O4,0.1331092
C24H30O4,0.1151762
C13H6O4,0.1260465
C14H8O4,0.3559735
C15H10O4,0.4656479
C16H12O4,0.4748216
C17H14O4,0.4471004
C18H16O4,0.3973716
C19H18O4,0.3851644
C20H20O4,0.302921
C21H22O4,0.2839199
C22H24O4,0.2298912
C24H28O4,0.0782228
C25H30O4,0.0968838
C14H6O4,0.1152623
C15H8O4,0.3044618
C16H10O4,0.4596018
C17H12O4,0.418216
C18H14O4,0.3171087
C19H16O4,0.3444535
C20H18O4,0.2308013
C21H20O4,0.2754116
C22H22O4,0.1110938
C23H24O4,0.0847859
C16H8O4,0.2156776
C17H10O4,0.4066463
C18H12O4,0.3662385
C19H14O4,0.3425882
C20H16O4,0.2372013
C21H18O4,0.2266511
C22H20O4,0.1011964
C23H22O4,0.0837424
C17H8O4,0.1381583
C18H10O4,0.2641074
C19H12O4,0.3610074
C20H14O4,0.2339181
C21H16O4,0.1959291
C22H18O4,0.158062
C23H20O4,0.1148953
C19H10O4,0.2164557
C20H12O4,0.2192533
C21H14O4,0.1999449
C22H16O4,0.1335849
C10H16O5,0.3625048
C11H18O5,0.2963078
C12H20O5,0.2793875
C13H22O5,0.1696162
C14H24O5,0.2022161
C15H26O5,0.2359537
C16H28O5,0.1468101
C10H14O5,0.5894399
C11H16O5,0.5776013
C12H18O5,0.4546045
C13H20O5,0.6418875
C14H22O5,0.6915098
C15H24O5,1.0056454
C16H26O5,0.5406932
C17H28O5,0.3269993
C18H30O5,0.2184197
C19H32O5,0.1155294
C10H12O5,0.5313571
C11H14O5,0.8945837
C12H16O5,0.8067235
C13H18O5,1.1441094
C14H20O5,1.3186023
C15H22O5,1.7771449
C16H24O5,0.9892713
C17H26O5,0.7735933
C18H28O5,0.6584935
C19H30O5,0.479737
C20H32O5,0.3864737
C21H34O5,0.0821455
C10H10O5,0.6016726
C11H12O5,0.8476295
C12H14O5,0.8424702
C13H16O5,1.0346153
C14H18O5,1.6235334
C15H20O5,2.0801547
C16H22O5,1.34431
C17H24O5,1.3369274
C18H26O5,1.2590675
C19H28O5,1.4879072
C20H30O5,0.7445208
C21H32O5,0.2712573
C22H34O5,0.1187162
C23H36O5,0.1194762
C24H38O5,0.0922399
C10H8O5,0.5355085
C11H10O5,0.9160725
C12H12O5,0.8903152
C13H14O5,1.1933095
C14H16O5,1.2759187
C15H18O5,1.9371226
C16H20O5,1.5982397
C17H22O5,1.8701581
C18H24O5,1.7325774
C19H26O5,2.1897187
C20H28O5,1.0613966
C21H30O5,0.5727192
C22H32O5,0.2069678
C23H34O5,0.2182973
C24H36O5,0.1724321
C25H38O5,0.1444787
C26H40O5,0.0841806
C27H42O5,0.0763769
C10H6O5,0.5017458
C11H8O5,0.9202875
C12H10O5,0.939035
C13H12O5,0.9762729
C14H14O5,1.037509
C15H16O5,1.2252339
C16H18O5,1.4386846
C17H20O5,1.7425109
C18H22O5,1.7175027
C19H24O5,1.9296248
C20H26O5,1.6448615
C21H28O5,0.6646335
C22H30O5,0.4471072
C23H32O5,0.2464532
C24H34O5,0.2913467
C25H36O5,0.2174086
C26H38O5,0.1330417
C27H40O5,0.0861942
C28H42O5,0.090088
C11H6O5,0.4425505
C12H8O5,0.5895689
C13H10O5,0.8892348
C14H12O5,0.8630086
C15H14O5,0.9122897
C16H16O5,0.8648633
C17H18O5,1.1488883
C18H20O5,1.3530085
C19H22O5,1.4105767
C20H24O5,1.3796531
C21H26O5,0.5637555
C22H28O5,0.4536195
C23H30O5,0.3197461
C24H32O5,0.3252535
C25H34O5,0.2877237
C26H36O5,0.1294228
C27H38O5,0.1231372
C28H40O5,0.1077047
C12H6O5,0.4676252
C13H8O5,0.7354085
C14H10O5,0.7376785
C15H12O5,1.0037054
C16H14O5,0.8173875
C17H16O5,0.9858997
C18H18O5,0.9712014
C19H20O5,1.0627397
C20H22O5,0.8862258
C21H24O5,0.4889378
C22H26O5,0.3312422
C23H28O5,0.3552982
C24H30O5,0.2604097
C25H32O5,0.2574919
C26H34O5,0.1906435
C27H36O5,0.1451953
C28H38O5,0.1011266
C29H40O5,0.1150144
C13H6O5,0.2166568
C14H8O5,0.5311008
C15H10O5,0.8352745
C16H12O5,0.8410404
C17H14O5,0.9642664
C18H16O5,0.7661906
C19H18O5,0.7772142
C20H20O5,0.550951
C21H22O5,0.4670135
C22H24O5,0.2500541
C23H26O5,0.2740522
C24H28O5,0.2052757
C25H30O5,0.2135788
C26H32O5,0.2124268
C27H34O5,0.1701599
C28H36O5,0.086799
C29H38O5,0.1003995
C14H6O5,0.1799785
C15H8O5,0.4997824
C16H10O5,0.6087208
C17H12O5,0.739742
C18H14O5,0.608088
C19H16O5,0.5903924
C20H18O5,0.5339478
C21H20O5,0.3637713
C22H22O5,0.155322
C23H24O5,0.159275
C24H26O5,0.1692619
C25H28O5,0.1214064
C26H30O5,0.1198336
C27H32O5,0.1234366
C28H34O5,0.0812075
C15H6O5,0.1748503
C16H8O5,0.4051228
C17H10O5,0.5496877
C18H12O5,0.5283849
C19H14O5,0.512434
C20H16O5,0.5559523
C21H18O5,0.2733849
C22H20O5,0.184324
C23H22O5,0.109548
C24H24O5,0.2414417
C26H28O5,0.102031
C28H32O5,0.0867379
C16H6O5,0.0844996
C17H8O5,0.2923993
C18H10O5,0.5803366
C19H12O5,0.4842512
C20H14O5,0.5895445
C21H16O5,0.2230794
C22H18O5,0.1647396
C23H20O5,0.0961549
C25H24O5,0.0817554
C26H26O5,0.094748
C18H8O5,0.2680047
C19H10O5,0.4053463
C20H12O5,0.4634123
C21H14O5,0.3264476
C22H16O5,0.1596182
C23H18O5,0.1002257
C24H20O5,0.0925382
C25H22O5,0.0804565
C26H24O5,0.0853029
C19H8O5,0.1385378
C20H10O5,0.3037262
C21H12O5,0.3450772
C22H14O5,0.1303437
C23H16O5,0.1898651
C25H20O5,0.1077614
C20H8O5,0.090713
C21H10O5,0.1737792
C22H12O5,0.1506773
C23H14O5,0.1426191
C24H16O5,0.1729555
C26H20O5,0.0789502
C22H10O5,0.1347949
C24H14O5,0.1082826
C25H16O5,0.1014376
C26H18O5,0.0909661
C10H16O6,0.2386502
C11H18O6,0.3556947
C12H20O6,0.2636008
C13H22O6,0.2821614
C14H24O6,0.2090187
C15H26O6,0.3451119
C16H28O6,0.206976
C17H30O6,0.1651812
C18H32O6,0.0853671
C10H14O6,0.5966899
C11H16O6,0.884982
C12H18O6,0.7830836
C13H20O6,1.0951265
C14H22O6,0.8633608
C15H24O6,1.2707325
C16H26O6,0.7843221
C17H28O6,0.6035502
C18H30O6,0.2922618
C19H32O6,0.1481134
C20H34O6,0.1205972
C10H12O6,0.5541078
C11H14O6,0.6884052
C12H16O6,1.2130685
C13H18O6,1.872804
C14H20O6,2.1893494
C15H22O6,3.3776674
C16H24O6,2.0550058
C17H26O6,1.7947749
C18H28O6,0.9880977
C19H30O6,0.7554701
C20H32O6,0.3201964
C21H34O6,0.2383886
C22H36O6,0.0998374
C24H40O6,0.0797864
C10H10O6,0.7999378
C11H12O6,0.7582805
C12H14O6,1.1632994
C13H16O6,1.802025
C14H18O6,2.3816876
C15H20O6,3.7087193
C16H22O6,3.1874759
C17H24O6,2.7896662
C18H26O6,2.5350485
C19H28O6,1.9442698
C20H30O6,0.856259
C21H32O6,0.4988948
C22H34O6,0.3326276
C23H36O6,0.2322042
C24H38O6,0.2070503
C25H40O6,0.1561615
C26H42O6,0.099715
C10H8O6,0.744054
C11H10O6,0.7990342
C12H12O6,1.0235081
C13H14O6,1.6487868
C14H16O6,1.9723942
C15H18O6,2.602572
C16H20O6,2.9096622
C17H22O6,3.3177495
C18H24O6,4.5287948
C19H26O6,2.5451291
C20H28O6,1.7848679
C21H30O6,0.6911243
C22H32O6,0.8211575
C23H34O6,0.5178376
C24H36O6,0.3890944
C25H38O6,0.3610247
C26H40O6,0.1767716
C27H42O6,0.1631464
C28H44O6,0.1512259
C29H46O6,0.0914489
C30H48O6,0.1125449
C10H6O6,0.9219642
C11H8O6,0.9133117
C12H10O6,1.2899762
C13H12O6,1.3799518
C14H14O6,1.864688
C15H16O6,2.1302886
C16H18O6,2.7827516
C17H20O6,2.8090246
C18H22O6,3.9645987
C19H24O6,2.4868886
C20H26O6,2.2046242
C21H28O6,0.9202009
C22H30O6,0.9515161
C23H32O6,0.8790185
C24H34O6,0.7105308
C25H36O6,0.5348618
C26H38O6,0.3174715
C27H40O6,0.2580146
C28H42O6,0.2574111
C29H44O6,0.2051975
C30H46O6,0.1594927
C11H6O6,0.5239474
C12H8O6,1.0410017
C13H10O6,1.2702191
C14H12O6,1.3962154
C15H14O6,1.8583601
C16H16O6,2.1340244
C17H18O6,2.2530882
C18H20O6,2.7321026
C19H22O6,2.6924336
C20H24O6,1.5643301
