Formula,Mono Inty
C13H16O,0.1085117
C14H18O,0.124548
C15H20O,0.1082256
C16H22O,0.0853058
C17H24O,0.078957
C12H12O,0.0790028
C14H16O,0.1214591
C16H20O,0.1046019
C18H24O,0.0844278
C19H26O,0.0885773
C12H18O2,0.1158713
C13H20O2,0.1445652
C14H22O2,0.1774823
C15H24O2,0.0906025
C18H30O2,0.1143482
C20H34O2,0.1049956
C12H16O2,0.269062
C13H18O2,0.3020974
C14H20O2,0.3108156
C15H22O2,0.3813244
C16H24O2,0.1656402
C17H26O2,0.1274353
C19H30O2,0.0803574
C20H32O2,0.4342915
C12H14O2,0.2751403
C13H16O2,0.2988193
C14H18O2,0.3798797
C15H20O2,0.2509025
C16H22O2,0.2256536
C17H24O2,0.212781
C18H26O2,0.1986375
C19H28O2,0.1446991
C20H30O2,1.9467432
C30H50O2,0.1253605
C12H12O2,0.2046133
C13H14O2,0.2249887
C14H16O2,0.2977189
C15H18O2,0.2845827
C16H20O2,0.3148238
C17H22O2,0.2376063
C18H24O2,0.2633322
C19H26O2,0.1824095
C20H28O2,3.7892003
C21H30O2,0.0863034
C13H12O2,0.2783602
C14H14O2,0.2412347
C15H16O2,0.2413605
C16H18O2,0.2068826
C17H20O2,0.2420583
C18H22O2,0.2192275
C19H24O2,0.2001489
C20H26O2,0.2959775
C21H28O2,0.1057886
C22H30O2,0.0888747
C30H46O2,0.1161607
C13H10O2,0.2039796
C14H12O2,0.1764999
C15H14O2,0.2253241
C16H16O2,0.1596328
C17H18O2,0.1490255
C18H20O2,0.1294329
C19H22O2,0.1276709
C20H24O2,0.1139266
C21H26O2,0.1150247
C13H8O2,0.2067454
C14H10O2,0.1212879
C15H12O2,0.2212182
C16H14O2,0.1648774
C17H16O2,0.1263877
C18H18O2,0.1359847
C19H20O2,0.1108561
C21H24O2,0.0929797
C15H10O2,0.1912061
C16H12O2,0.1390274
C17H14O2,0.1513889
C18H16O2,0.0968773
C10H16O3,0.0788424
C11H18O3,0.1264506
C12H20O3,0.177305
C13H22O3,0.1444559
C15H26O3,0.0867512
C16H28O3,0.1506259
C18H32O3,0.2805264
C19H34O3,0.0913766
C20H36O3,0.0794828
C11H16O3,0.2255564
C12H18O3,0.2519108
C13H20O3,0.3290484
C14H22O3,0.24342
C15H24O3,0.3097506
C16H26O3,0.1483967
C17H28O3,0.1286387
C18H30O3,0.7995651
C19H32O3,0.127549
C20H34O3,0.1719762
C11H14O3,0.3359632
C12H16O3,0.3920072
C13H18O3,0.5777743
C14H20O3,0.4739934
