Formula,Mono Inty
C15H22O2,0.1708551
C16H24O2,0.0965043
C17H26O2,0.0797874
C18H28O2,0.0729759
C15H20O2,0.1880443
C16H22O2,0.1631379
C17H24O2,0.1598983
C18H26O2,0.1175848
C20H30O2,0.0819221
C15H18O2,0.2151113
C16H20O2,0.2771531
C17H22O2,0.194768
C18H24O2,0.235504
C19H26O2,0.0985391
C20H28O2,0.1987668
C15H16O2,0.1523675
C16H18O2,0.1580262
C17H20O2,0.2152116
C18H22O2,0.2161748
C19H24O2,0.1368503
C20H26O2,0.1407938
C30H46O2,0.1035197
C15H14O2,0.2370425
C16H16O2,0.1685996
C17H18O2,0.1352609
C18H20O2,0.141877
C19H22O2,0.1525096
C20H24O2,0.0889704
C21H26O2,0.0991874
C15H12O2,0.1772605
C16H14O2,0.0991741
C17H16O2,0.0931036
C18H18O2,0.0756255
C19H20O2,0.1002843
C20H22O2,0.1047387
C21H24O2,0.0795772
C15H10O2,0.1291839
C16H12O2,0.0759762
C17H14O2,0.0989261
C18H16O2,0.0840098
C13H18O3,0.3236036
C14H20O3,0.2484242
C15H22O3,0.3010056
C16H24O3,0.1673496
C17H26O3,0.134673
C18H28O3,0.0996313
C19H30O3,0.0930514
C20H32O3,0.1009869
C14H18O3,0.3881268
C15H20O3,0.4202341
C16H22O3,0.3242281
C17H24O3,0.2739633
C18H26O3,0.2815799
C19H28O3,0.2024997
C20H30O3,0.1793332
C14H16O3,0.3241196
C15H18O3,0.4508967
C16H20O3,0.4571134
C17H22O3,0.464021
C18H24O3,0.3561685
C19H26O3,0.3384553
C20H28O3,0.2901429
C21H30O3,0.1298203
C22H32O3,0.1040021
C30H48O3,0.3197901
C14H14O3,0.2579011
C15H16O3,0.3681351
C16H18O3,0.3557026
C17H20O3,0.539481
C18H22O3,0.407537
C19H24O3,0.4551759
C20H26O3,0.3433355
C21H28O3,0.2021048
C22H30O3,0.1346909
C14H12O3,0.2064263
C15H14O3,0.1903902
C16H16O3,0.2745922
C17H18O3,0.325047
C18H20O3,0.3777583
C19H22O3,0.4682781
C20H24O3,0.2356653
C21H26O3,0.1858901
C22H28O3,0.1360309
C23H30O3,0.1034952
C14H10O3,0.1715004
C15H12O3,0.1829965
C16H14O3,0.177221
C17H16O3,0.1829661
C18H18O3,0.1693722
C19H20O3,0.2009403
C20H22O3,0.2050692
C21H24O3,0.1865614
C22H26O3,0.1502233
C23H28O3,0.0898823
C14H8O3,0.1095063
C15H10O3,0.102555
C16H12O3,0.1275053
C17H14O3,0.1458938
C18H16O3,0.1307722
C19H18O3,0.1101976
C20H20O3,0.1747879
C21H22O3,0.0830114
C22H24O3,0.0880203
C15H8O3,0.0732959
C16H10O3,0.1226307
C17H12O3,0.1012672
C18H14O3,0.1022599
C19H16O3,0.0942276
C20H18O3,0.0698389
C11H16O4,0.0726846
C12H18O4,0.2006303
C13H20O4,0.2711963
C14H22O4,0.2384646
C15H24O4,0.3219062
C16H26O4,0.1056535
C17H28O4,0.0883652
C19H32O4,0.0763315
C11H14O4,0.0863876
C12H16O4,0.3611865
C13H18O4,0.3448226
C14H20O4,0.3840712
C15H22O4,0.590437
C16H24O4,0.3593761
C17H26O4,0.253879
C18H28O4,0.2045063
C19H30O4,0.1800544
C20H32O4,0.2272952
C12H14O4,0.534658
C13H16O4,0.4286281
C14H18O4,0.7667781
C15H20O4,0.7460072
C16H22O4,0.8876761
C17H24O4,0.6528699
C18H26O4,0.6215679
C19H28O4,0.5121487
C20H30O4,0.5036913
C21H32O4,0.1217247
C27H44O4,0.0746068
C29H48O4,0.3074315
C30H50O4,0.1681508
C31H52O4,0.420644
C33H56O4,0.0710552
C13H14O4,0.4315065
C14H16O4,0.5749643
C15H18O4,0.7607081
C16H20O4,0.7964242
C17H22O4,0.9937847
C18H24O4,1.0086857
C19H26O4,0.7936938
C20H28O4,0.730661
C21H30O4,0.3661089
C22H32O4,0.1210293
