Formula,Mono Inty
C14H22O2,0.1890608
C15H24O2,0.0941938
C16H26O2,0.1026372
C17H28O2,0.1501253
C18H30O2,0.236771
C19H32O2,0.0917336
C20H34O2,0.2463225
C14H20O2,0.1491395
C15H22O2,0.7958776
C16H24O2,0.1989018
C17H26O2,0.1389585
C18H28O2,0.1560462
C19H30O2,0.2201311
C20H32O2,1.0499606
C14H18O2,0.1399963
C15H20O2,0.1610591
C16H22O2,0.2521063
C17H24O2,0.2524581
C18H26O2,0.2573858
C19H28O2,0.2690672
C20H30O2,4.4843102
C21H32O2,0.0857673
C29H48O2,0.110025
C30H50O2,0.9148898
C14H16O2,0.0770685
C15H18O2,0.16444
C16H20O2,0.3461277
C17H22O2,0.2387542
C18H24O2,0.364282
C19H26O2,0.2669244
C20H28O2,8.4241343
C21H30O2,0.1617337
C23H34O2,0.0806964
C29H46O2,0.1340772
C30H48O2,0.3543549
C13H12O2,0.0857119
C15H16O2,0.1305031
C16H18O2,0.1755215
C17H20O2,0.2495564
C18H22O2,0.2602712
C19H24O2,0.2152697
C20H26O2,0.6718411
C21H28O2,0.375388
C29H44O2,0.0833251
C30H46O2,1.2551438
C15H14O2,0.1986626
C16H16O2,0.1688616
C17H18O2,0.1386701
C18H20O2,0.1601899
C19H22O2,0.1717883
C20H24O2,0.0871385
C30H44O2,0.082165
C15H12O2,0.1351969
C16H14O2,0.1352954
C18H18O2,0.1181528
C19H20O2,0.0962573
C21H24O2,0.0775212
C16H32O3,0.8658324
C18H36O3,0.2160144
C20H40O3,0.9677225
C21H42O3,0.1011897
C22H44O3,4.230516
C23H46O3,0.1503607
C24H48O3,1.1492937
C25H50O3,0.1022522
C26H52O3,0.1925561
C16H30O3,0.1198847
C17H32O3,0.2627698
C18H34O3,13.9635677
C20H38O3,0.8437666
C22H42O3,0.2408305
C24H46O3,0.0806014
C13H22O3,0.1157305
C14H24O3,0.1233934
C16H28O3,0.6693861
C17H30O3,0.1588636
C18H32O3,0.8361154
C19H34O3,0.1139351
C20H36O3,0.3069895
C22H40O3,0.1941747
C13H20O3,0.305113
C14H22O3,0.2147345
C15H24O3,0.2525931
C16H26O3,0.2685254
C17H28O3,0.1481291
C18H30O3,3.4402452
C19H32O3,0.2902759
C20H34O3,0.8253725
C21H36O3,0.1019809
C13H18O3,0.3708833
C14H20O3,0.3556696
C15H22O3,0.5245203
C16H24O3,0.3734217
C17H26O3,0.4338175
C18H28O3,0.7046161
C19H30O3,0.6985955
C20H32O3,1.8070496
C21H34O3,0.2148777
C22H36O3,0.0781159
C28H48O3,0.1029966
C29H50O3,0.0927596
C30H52O3,0.2672828
C35H62O3,0.1521381
C14H18O3,0.4390208
C15H20O3,0.5217465
C16H22O3,0.4060358
C17H24O3,0.4793784
C18H26O3,0.5872953
C19H28O3,0.6688423
C20H30O3,2.267735
C21H32O3,0.5608814
C22H34O3,0.2015081
C26H42O3,0.096367
C27H44O3,0.1243828
C28H46O3,0.1590044
C29H48O3,0.4356048
C30H50O3,0.5869154
C31H52O3,0.1004037
C35H60O3,0.1207845
C13H14O3,0.1507754
C14H16O3,0.3995856
C15H18O3,0.4842781
C16H20O3,0.466559
C17H22O3,0.5179865
C18H24O3,0.5273452
C19H26O3,0.6590693
C20H28O3,3.5528033
C21H30O3,0.4072828
C22H32O3,0.1582936
C26H40O3,0.084844
C27H42O3,0.1094014
C28H44O3,0.1299687
C29H46O3,0.2416155
C30H48O3,10.7077446
C31H50O3,0.0832044
C12H10O3,0.1153779
C13H12O3,0.1022082
C14H14O3,0.3789012
C15H16O3,0.4032753
C16H18O3,0.3663277
C17H20O3,0.4580195
C18H22O3,0.4489205
C19H24O3,0.6495336
C20H26O3,1.8235688
C21H28O3,0.2956461
C22H30O3,0.1941196
C23H32O3,0.1185755
C27H40O3,0.0958846
C28H42O3,0.0839115
C29H44O3,0.179667
C30H46O3,1.7015464
C31H48O3,0.0837574
C12H8O3,0.1123838
C13H10O3,0.1355602
C14H12O3,0.3097606
C15H14O3,0.2144721
C16H16O3,0.2577669
C17H18O3,0.3005075
C18H20O3,0.3501034
C19H22O3,0.6014245
C20H24O3,0.2859944
C21H26O3,0.1955671
C22H28O3,0.1501005
C23H30O3,0.1172934
C28H40O3,0.0944775
C29H42O3,0.1186327
C30H44O3,0.383807
C14H10O3,0.3968666
C15H12O3,0.2485875
C16H14O3,0.2213241
C17H16O3,0.2236204
C18H18O3,0.2063074
C19H20O3,0.2281032
C20H22O3,0.2280997
C21H24O3,0.1480258
C22H26O3,0.1338398
C23H28O3,0.1149255
C30H42O3,0.1463205
C14H8O3,0.149927
C15H10O3,0.2379984
C16H12O3,0.2316375
C17H14O3,0.21817
C18H16O3,0.1285809
C19H18O3,0.1015708
C20H20O3,0.0885339
C21H22O3,0.0991456
C22H24O3,0.0850886
C32H44O3,0.0784802
C40H60O3,0.0817641
C15H8O3,0.1123443
C16H10O3,0.1996678
C17H12O3,0.2010654
C18H14O3,0.1671011
C19H16O3,0.08781
C20H18O3,0.1145917
C21H20O3,0.0777533
C32H42O3,0.2048925
C16H8O3,0.096402
C17H10O3,0.1263161
C18H12O3,0.1226518
C19H14O3,0.119997
C16H32O4,0.197136
C17H34O4,0.2026459
C18H36O4,1.8019208
C19H38O4,0.110254
C20H40O4,0.4955553
C22H44O4,0.4625806
C24H48O4,0.2155612
C12H22O4,0.1407308
C13H24O4,0.1144171
C14H26O4,0.1407023
C16H30O4,6.2410784
C17H32O4,0.3441244
C18H34O4,10.1985559
C19H36O4,0.1607898
C20H38O4,3.493264
C21H40O4,0.1615915
C22H42O4,4.1480036
C23H44O4,0.1390401
C24H46O4,0.6386088
C25H48O4,0.0905343
C26H50O4,0.1749487
C11H18O4,0.1069502
C12H20O4,0.2162152
C13H22O4,0.1585624
C14H24O4,0.1371788
C15H26O4,0.2282622
C16H28O4,0.6944048
C17H30O4,0.280471
C18H32O4,52.8912621
C19H34O4,1.0474776
C20H36O4,2.3418188
C21H38O4,0.0813983
C22H40O4,0.2812343
C11H16O4,0.110264
C12H18O4,0.3977899
C13H20O4,0.4449759
C14H22O4,0.4570971
C15H24O4,0.7608309
C16H26O4,0.3140657
C17H28O4,0.3252864
C18H30O4,6.4092112
C19H32O4,0.7659993
C20H34O4,1.5235764
C21H36O4,0.2318241
C11H14O4,0.125974
C12H16O4,0.5553745
C13H18O4,0.5402038
C14H20O4,0.7015549
C15H22O4,0.5186075
C16H24O4,0.5522342
C17H26O4,3.8134732
C18H28O4,1.4065424
C19H30O4,1.2233219
C20H32O4,4.7475052
C21H34O4,0.3220972
C22H36O4,0.1264293
C24H40O4,0.1298905
C27H46O4,0.1236131
C28H48O4,0.1049455
C29H50O4,0.4469213
C30H52O4,0.2099616
C32H56O4,0.0887754
C12H14O4,0.736904
C13H16O4,0.5085346
C14H18O4,0.8739758
C15H20O4,1.0234412
C16H22O4,3.7136834
C17H24O4,1.1379143
C18H26O4,1.1273954
C19H28O4,1.1760409
C20H30O4,4.6248255
C21H32O4,0.4866189
C22H34O4,0.1931835
C25H40O4,0.1746889
C26H42O4,0.1070313
C27H44O4,4.321559
C28H46O4,0.4727207
C29H48O4,21.2137337
C30H50O4,5.0583982
C31H52O4,33.0808563
C32H54O4,1.2544687
C33H56O4,9.1616983
C34H58O4,0.352484
C35H60O4,0.6691751
C36H62O4,0.114064
C11H10O4,0.0903737
C12H12O4,0.2766807
C13H14O4,0.5818508
C14H16O4,0.767148
C15H18O4,0.8203564
C16H20O4,0.7257149
C17H22O4,1.1614901
C18H24O4,1.3790298
C19H26O4,1.2364258
C20H28O4,2.762651
C21H30O4,0.5487493
C22H32O4,0.2142262
C23H34O4,0.6812055
C24H36O4,0.1058349
C25H38O4,0.1798383
C26H40O4,0.1458657
C27H42O4,0.2412985
C28H44O4,0.3293411
C29H46O4,1.3066036
C30H48O4,5.1780887
C31H50O4,0.3726929
C32H52O4,0.0791084
C12H10O4,0.2379747
C13H12O4,0.4455064
C14H14O4,0.5613531
C15H16O4,0.6032544
C16H18O4,0.6196127
C17H20O4,0.7133014
C18H22O4,0.9536645
C19H24O4,1.1068138
C20H26O4,1.6841098
C21H28O4,0.600458
C22H30O4,0.2289638
C23H32O4,0.7349699
C24H34O4,0.1191311
C25H36O4,0.1257129
C26H38O4,0.1427108
C27H40O4,0.2234143
C28H42O4,0.1813333
C29H44O4,0.4463151
C30H46O4,1.1051713
C31H48O4,0.126087
C32H50O4,0.2101379
C33H52O4,0.2722394
C12H8O4,0.1384829
C13H10O4,0.4769778
C14H12O4,0.5887722
C15H14O4,0.4262091
C16H16O4,0.587411
C17H18O4,0.5023327
C18H20O4,0.6426635
C19H22O4,0.693442
C20H24O4,0.8706772
C21H26O4,0.4666716
C22H28O4,0.2669036
C23H30O4,0.2821117
C24H32O4,0.1381275
C25H34O4,0.1247965
C26H36O4,0.1427112
C27H38O4,0.1873699
C28H40O4,0.1841784
C29H42O4,0.2139504
C30H44O4,0.6044967
C40H64O4,0.1276882
C12H6O4,0.1059263
C13H8O4,0.3559665
C14H10O4,0.3793833
C15H12O4,0.4163328
C16H14O4,0.4434248
C17H16O4,0.4720427
C18H18O4,0.561699
C19H20O4,0.4155661
C20H22O4,0.6324185
C21H24O4,0.2827254
C22H26O4,0.260473
C23H28O4,0.1140173
C24H30O4,0.1076143
C25H32O4,0.091014
C26H34O4,0.0959749
C27H36O4,0.0934405
C28H38O4,0.1436752
C29H40O4,0.1576864
C30H42O4,0.3351939
C40H62O4,0.1382504
C13H6O4,0.0811597
C14H8O4,0.2345503
C15H10O4,0.373179
C16H12O4,0.3922433
C17H14O4,0.3241038
C18H16O4,0.3070678
C19H18O4,0.2978817
C20H20O4,0.2862392
C21H22O4,0.2487278
C22H24O4,0.1773056
C24H28O4,0.0950665
C26H32O4,0.0789599
C28H36O4,0.0912684
C30H40O4,0.1062265
C38H56O4,0.1062492
C39H58O4,0.2875452
C40H60O4,0.130262
C15H8O4,0.2178335
C16H10O4,0.3458067
C17H12O4,0.3328435
C18H14O4,0.2108933
C19H16O4,0.2260937
C20H18O4,0.1905018
C21H20O4,0.1612258
C22H22O4,0.0942003
C28H34O4,0.0806932
C38H54O4,0.1684922
C39H56O4,10.2648163
C40H58O4,0.4429635
C50H78O4,0.0775408
C16H8O4,0.1874668
C17H10O4,0.3182596
C18H12O4,0.2498998
C19H14O4,0.2214351
C20H16O4,0.1756209
C21H18O4,0.1435273
C27H30O4,0.0851467
C38H52O4,0.1323839
C39H54O4,0.1064951
C17H8O4,0.0998198
C18H10O4,0.2399863
C19H12O4,0.2460971
C20H14O4,0.1647243
C21H16O4,0.1199956
C22H18O4,0.1012288
C19H10O4,0.1347623
C20H12O4,0.1454264
C21H14O4,0.1211651
C22H16O4,0.1173678
C11H20O5,0.1052941
C12H22O5,0.0955297
C16H30O5,4.3570528
C17H32O5,0.5711291
C18H34O5,12.6992359
C19H36O5,0.3548847
C20H38O5,1.7207578
C21H40O5,0.1306943
C22H42O5,1.7315989
C23H44O5,0.131956
C24H46O5,0.2594251
C10H16O5,0.1935038
C11H18O5,0.2852692
C12H20O5,0.4673548
C13H22O5,0.238673
C14H24O5,0.261831
C15H26O5,0.3638218
C16H28O5,0.6574077
C17H30O5,0.301315
C18H32O5,58.2429695
C19H34O5,1.1266872
C20H36O5,1.5824542
C21H38O5,0.086161
C22H40O5,0.5416567
C24H44O5,0.1147837
C25H46O5,0.0807721
C34H64O5,0.1402834
C10H14O5,0.2359158
C11H16O5,0.3464595
C12H18O5,0.5754916
C13H20O5,0.7407897
C14H22O5,0.8321044
C15H24O5,1.3233154
C16H26O5,0.7276245
C17H28O5,0.5087606
C18H30O5,5.0353923
C19H32O5,0.5567384
C20H34O5,1.3662094
C21H36O5,0.1305905
C22H38O5,0.2472028
C27H48O5,0.0819556
C29H52O5,0.1003615
C30H54O5,0.1181443
C31H56O5,0.1110159
C10H12O5,0.200399
C11H14O5,0.5798953
C12H16O5,0.7112854
C13H18O5,1.038514
C14H20O5,1.321579
C15H22O5,2.0473657
C16H24O5,1.3054392
C17H26O5,1.3859082
C18H28O5,1.5276631
C19H30O5,1.5675243
C20H32O5,3.0293779
C21H34O5,0.2422861
C22H36O5,0.3162726
C23H38O5,0.0883337
C26H44O5,0.0826002
C27H46O5,0.1322449
C28H48O5,0.1289945
C29H50O5,0.1900648
C30H52O5,0.2061267
C31H54O5,0.0817648
C10H10O5,0.1421822
C11H12O5,0.5734326
C12H14O5,0.6816273
C13H16O5,0.8424683
C14H18O5,1.4602269
C15H20O5,2.0169044
C16H22O5,1.486818
C17H24O5,1.9184455
C18H26O5,1.6803933
C19H28O5,2.6912117
C20H30O5,3.2144694
C21H32O5,0.5379632
C22H34O5,0.3468357
C23H36O5,0.2503555
C24H38O5,0.7058525
C25H40O5,0.110006
C26H42O5,0.1698393
C27H44O5,0.2645671
C28H46O5,0.3963113
C29H48O5,0.8882585
C30H50O5,1.2612723
C31H52O5,0.839461
C32H54O5,0.1327639
C33H56O5,0.1937137
C36H62O5,0.0797675
C10H8O5,0.1580991
C11H10O5,0.6928386
C12H12O5,0.7921633
C13H14O5,0.9773468
C14H16O5,1.0930573
C15H18O5,1.6412196
C16H20O5,1.4993519
C17H22O5,1.8635954
C18H24O5,2.0255485
C19H26O5,2.766969
C20H28O5,2.3497159
C21H30O5,0.7256262
C22H32O5,0.4007537
C23H34O5,0.2806446
C24H36O5,0.4455385
C25H38O5,0.1770277
C26H40O5,0.2329338
C27H42O5,0.384207
C28H44O5,0.683673
C29H46O5,2.6783757
C30H48O5,3.6202497
C31H50O5,0.6135917
C33H54O5,0.1642165
C10H6O5,0.0862123
C11H8O5,0.2707377
C12H10O5,0.8165852
C13H12O5,0.8727
C14H14O5,0.9490931
C15H16O5,0.970334
C16H18O5,1.2939194
C17H20O5,1.776149
C18H22O5,1.7884505
C19H24O5,2.0878253
C20H26O5,2.3843639
C21H28O5,0.7321364
C22H30O5,0.402992
C23H32O5,0.3936082
C24H34O5,0.3718943
C25H36O5,0.2989732
C26H38O5,0.2437086
C27H40O5,0.3778184
C28H42O5,0.3249556
C29H44O5,0.7160743
C30H46O5,1.3680503
C31H48O5,0.2120473
C32H50O5,0.2865263
C40H66O5,0.1077054
C12H8O5,0.595147
C13H10O5,0.7954345
C14H12O5,0.7365022
C15H14O5,0.7962955
C16H16O5,0.7761336
C17H18O5,1.0725706
C18H20O5,1.2702327
C19H22O5,1.5262866
C20H24O5,1.5519288
C21H26O5,0.5080514
C22H28O5,0.4775631
C23H30O5,0.3659177
C24H32O5,1.6088227
C25H34O5,0.3275331
C26H36O5,0.25486
C27H38O5,0.3086044
C28H40O5,0.2809192
C29H42O5,0.3830721
C30H44O5,0.6889222
C31H46O5,0.1222675
C35H54O5,0.0863816
C38H60O5,0.1133318
C40H64O5,0.1843895
C12H6O5,0.3510062
C13H8O5,0.6965938
C14H10O5,0.5870862
C15H12O5,0.7650491
C16H14O5,0.5906717
C17H16O5,0.8921145
C18H18O5,0.8383604
C19H20O5,0.8934444
C20H22O5,0.9197491
C21H24O5,0.4119123
C22H26O5,0.3274783
C23H28O5,0.3239565
C24H30O5,0.2641334
C25H32O5,0.2725098
C26H34O5,0.2693723
C27H36O5,0.2345654
C28H38O5,0.3299982
C29H40O5,0.2903775
C30H42O5,0.3657748
C31H44O5,0.1083085
C37H56O5,0.0845945
C38H58O5,0.0914111
C40H62O5,0.1764652
C13H6O5,0.1262017
C14H8O5,0.4655614
C15H10O5,0.7773505
C16H12O5,0.6633569
C17H14O5,0.7538015
C18H16O5,0.6413231
C19H18O5,0.7049546
C20H20O5,0.4212634
C21H22O5,0.404224
C22H24O5,0.1820523
C23H26O5,0.2269334
C24H28O5,0.1796811
C25H30O5,0.1570512
C26H32O5,0.118478
C27H34O5,0.2339009
C28H36O5,0.2060752
C29H38O5,0.1744104
C30H40O5,0.1265109
C31H42O5,0.0825682
C33H46O5,0.1944113
C38H56O5,0.0922919
C39H58O5,11.9043446
C40H60O5,0.2584503
C50H80O5,0.1413986
C14H6O5,0.185232
C15H8O5,0.4169178
C16H10O5,0.5004456
C17H12O5,0.5345863
C18H14O5,0.5308883
C19H16O5,0.4986801
C20H18O5,0.3436091
C21H20O5,0.2564449
C22H22O5,0.114902
C23H24O5,0.1346503
C24H26O5,0.1384336
C25H28O5,0.1170323
C27H32O5,0.1283113
C28H34O5,0.1058094
C29H36O5,0.104465
C30H38O5,0.1212476
C37H52O5,0.1043913
C38H54O5,1.0310792
C39H56O5,121.1858139
C40H58O5,0.8147936
C50H78O5,0.1521528
C60H98O5,0.1072183
C15H6O5,0.1047199
C16H8O5,0.3134175
C17H10O5,0.3942711
C18H12O5,0.4445148
C19H14O5,0.3600394
C20H16O5,0.3991462
C21H18O5,0.1639348
C22H20O5,0.1088354
C24H24O5,0.1070669
C38H52O5,0.1140248
C39H54O5,2.2389998
C40H56O5,0.1110821
C50H76O5,0.1319795
C16H6O5,0.0889842
C17H8O5,0.1922278
C18H10O5,0.393614
C19H12O5,0.3452334
C20H14O5,0.3741688
C21H16O5,0.1790605
C22H18O5,0.1146974
C39H52O5,0.0927227
C18H8O5,0.1852852
C19H10O5,0.2748118
C20H12O5,0.3038389
C21H14O5,0.230999
C22H16O5,0.102673
C19H8O5,0.0806066
C20H10O5,0.2119769
C21H12O5,0.2320297
C22H14O5,0.0975502
C24H18O5,0.0855233
C20H8O5,0.0773628
C21H10O5,0.1024343
