Formula,Mono Inty
C18H24O2,0.1901474
C19H26O2,0.1045477
C20H28O2,0.2418967
C21H30O2,0.08338
C18H22O2,0.1741977
C19H24O2,0.1424958
C20H26O2,0.1289878
C21H28O2,0.0813122
C12H8O2,0.0803389
C18H20O2,0.1375295
C19H22O2,0.1241015
C20H24O2,0.0877085
C16H24O3,0.2078086
C17H26O3,0.1644398
C18H28O3,0.1345325
C19H30O3,0.1392994
C20H32O3,0.1283407
C21H34O3,0.0893263
C16H22O3,0.3335296
C17H24O3,0.2730936
C18H26O3,0.3216434
C19H28O3,0.2473771
C20H30O3,0.176421
C21H32O3,0.107095
C10H8O3,0.110649
C17H22O3,0.3956586
C18H24O3,0.3521173
C19H26O3,0.3529601
C20H28O3,0.2874226
C21H30O3,0.1938968
C22H32O3,0.1187321
C30H48O3,0.0841801
C17H20O3,0.4654344
C18H22O3,0.3366529
C19H24O3,0.3823046
C20H26O3,0.290015
C21H28O3,0.2470355
C22H30O3,0.1452525
C11H6O3,0.0901769
C17H18O3,0.3310499
C18H20O3,0.2743526
C19H22O3,0.3157251
C20H24O3,0.2476318
C21H26O3,0.2024538
C22H28O3,0.1037319
C23H30O3,0.107634
C17H16O3,0.2013314
C18H18O3,0.1980181
C19H20O3,0.198797
C20H22O3,0.1790297
C21H24O3,0.1615835
C22H26O3,0.1380302
C23H28O3,0.1371527
C17H14O3,0.2413246
C18H16O3,0.1600089
C19H18O3,0.1179735
C20H20O3,0.0967138
C21H22O3,0.122422
C22H24O3,0.1144516
C17H12O3,0.2150625
C18H14O3,0.1665799
C19H16O3,0.1485819
C20H18O3,0.1493883
C21H20O3,0.0833713
C22H22O3,0.0857646
C16H8O3,0.0742172
C18H12O3,0.1350305
C19H14O3,0.1294954
C20H16O3,0.1420451
C21H18O3,0.110679
C18H10O3,0.0948152
C19H12O3,0.0966817
C20H14O3,0.1106837
C21H16O3,0.0809685
C15H24O4,0.5006378
C16H26O4,0.177994
C17H28O4,0.1533688
C18H30O4,0.1126165
C19H32O4,0.1023537
C20H34O4,0.0712289
C14H20O4,0.6605243
C15H22O4,0.8961619
C16H24O4,0.4780143
C17H26O4,0.3520399
C18H28O4,0.3646958
C19H30O4,0.2890086
C20H32O4,0.2565254
C21H34O4,0.079318
C14H18O4,0.9934096
C15H20O4,0.9409459
C16H22O4,0.964745
C17H24O4,0.723997
C18H26O4,0.8218153
C19H28O4,0.5854986
C20H30O4,0.586246
C21H32O4,0.1476727
C22H34O4,0.1109052
C24H38O4,0.0853595
C15H18O4,0.8953936
C16H20O4,0.7981963
C17H22O4,0.978255
C18H24O4,1.0009478
C19H26O4,0.8157124
C20H28O4,0.7037933
C21H30O4,0.4166608
C22H32O4,0.1691461
C23H34O4,0.1182329
C24H36O4,0.0774835
C26H40O4,0.0853264
C15H16O4,0.6486251
C16H18O4,0.6566759
C17H20O4,0.6963245
C18H22O4,0.8097902
C19H24O4,0.8413556
C20H26O4,0.7149298
C21H28O4,0.563732
C22H30O4,0.156619
C23H32O4,0.1776353
C24H34O4,0.1251918
C25H36O4,0.0835496
C27H40O4,0.0752438
C29H44O4,0.0935805
C15H14O4,0.4842991
C16H16O4,0.6525823
C17H18O4,0.5236527
C18H20O4,0.6527359
C19H22O4,0.6297028
C20H24O4,0.6594768
C21H26O4,0.4420942
C22H28O4,0.2299988
C23H30O4,0.1710073
C24H32O4,0.1228794
C25H34O4,0.0874928
C26H36O4,0.1225813
C16H14O4,0.5264474
C17H16O4,0.4567609
C18H18O4,0.5610437
C19H20O4,0.4347005
C20H22O4,0.4510565
C21H24O4,0.3119733
C22H26O4,0.2479268
C24H30O4,0.096922
C25H32O4,0.0852192
C27H36O4,0.098666
C28H38O4,0.0971548
C16H12O4,0.4437943
C17H14O4,0.4446855
C18H16O4,0.3665312
C19H18O4,0.3185903
C20H20O4,0.2528498
C21H22O4,0.2899884
C22H24O4,0.2183906
C23H26O4,0.073483
C24H28O4,0.0800762
C25H30O4,0.0793434
C15H8O4,0.2543844
C16H10O4,0.4119437
C17H12O4,0.3570658
C18H14O4,0.29102
C19H16O4,0.2583734
C20H18O4,0.223221
C21H20O4,0.2402916
C22H22O4,0.103388
C25H28O4,0.1292704
C16H8O4,0.218173
C17H10O4,0.3351886
C18H12O4,0.3164233
C19H14O4,0.2698272
C20H16O4,0.2008216
C21H18O4,0.1754656
C22H20O4,0.085526
C17H8O4,0.0729741
C18H10O4,0.2083567
C19H12O4,0.2547282
C20H14O4,0.1698552
C21H16O4,0.15226
C22H18O4,0.0922635
C18H8O4,0.0903296
C19H10O4,0.1433726
C20H12O4,0.175585
C21H14O4,0.1547335
C22H16O4,0.0715401
C14H24O5,0.2082275
C15H26O5,0.1821503
C16H28O5,0.1266261
C17H30O5,0.0936023
C18H32O5,0.1101469
C14H22O5,0.7823523
C15H24O5,0.853865
C16H26O5,0.5552638
C17H28O5,0.3417617
C18H30O5,0.2796849
C19H32O5,0.1513796
