Formula,Mono Inty
C11H14O2,0.0866514
C13H18O2,0.073433
C14H20O2,0.2380121
C15H22O2,0.3881525
C16H24O2,0.1508218
C17H26O2,0.0717802
C19H30O2,0.0692717
C20H32O2,0.6164244
C14H18O2,0.2597302
C15H20O2,0.1677665
C16H22O2,0.1672756
C17H24O2,0.1553065
C18H26O2,0.1059436
C19H28O2,0.1468922
C20H30O2,2.6752186
C30H50O2,0.0874716
C12H12O2,0.0686495
C15H18O2,0.1591573
C16H20O2,0.1793825
C17H22O2,0.1539321
C18H24O2,0.2335862
C19H26O2,0.0944722
C20H28O2,5.040525
C15H16O2,0.1351139
C16H18O2,0.1710548
C17H20O2,0.1883444
C18H22O2,0.1737206
C19H24O2,0.1081188
C20H26O2,0.3686084
C22H30O2,0.0854394
C30H46O2,0.529895
C12H8O2,0.0693622
C15H14O2,0.1785596
C16H16O2,0.1007993
C17H18O2,0.1112479
C18H20O2,0.1209011
C19H22O2,0.0878075
C20H24O2,0.0749352
C15H12O2,0.2074596
C16H14O2,0.1136272
C17H16O2,0.110191
C18H18O2,0.0827777
C13H20O3,0.2946812
C14H22O3,0.2103193
C15H24O3,0.1587672
C16H26O3,0.0915884
C17H28O3,0.09769
C18H30O3,0.7260481
C19H32O3,0.0797334
C20H34O3,0.215651
C11H14O3,0.0738059
C12H16O3,0.0700185
C13H18O3,0.4459699
C14H20O3,0.3287703
C15H22O3,0.4544419
C16H24O3,0.2071802
C17H26O3,0.2253152
C18H28O3,0.200723
C19H30O3,0.2429305
C20H32O3,0.4794192
C30H52O3,0.0744061
C35H62O3,0.0733953
C13H16O3,0.5426857
C14H18O3,0.5022571
C15H20O3,0.4296438
C16H22O3,0.2663896
C17H24O3,0.3120445
C18H26O3,0.3142993
C19H28O3,0.3084252
C20H30O3,0.7758025
C21H32O3,0.2535027
C29H48O3,0.0863884
C30H50O3,0.1231913
C12H12O3,0.1067725
C13H14O3,0.4089248
C14H16O3,0.3301883
C15H18O3,0.3923008
C16H20O3,0.3378478
C17H22O3,0.3459012
C18H24O3,0.3366548
C19H26O3,0.3376485
C20H28O3,1.2982129
C21H30O3,0.3196781
C22H32O3,0.0756437
C30H48O3,4.2690673
C13H12O3,0.4100561
C14H14O3,0.4193169
C15H16O3,0.3510816
C16H18O3,0.2696113
C17H20O3,0.3519702
C18H22O3,0.3010543
C19H24O3,0.4032834
C20H26O3,0.8151129
C21H28O3,0.2199301
C22H30O3,0.1331384
C23H32O3,0.084268
C30H46O3,0.5878757
C14H12O3,0.3536243
C15H14O3,0.2095685
C16H16O3,0.2532148
C17H18O3,0.3001874
C18H20O3,0.2483034
C19H22O3,0.3499451
C20H24O3,0.2106435
C21H26O3,0.2060889
C22H28O3,0.153816
C23H30O3,0.0933583
C30H44O3,0.0942162
C14H10O3,0.5030311
C15H12O3,0.3137325
C16H14O3,0.2257666
C17H16O3,0.2179901
C18H18O3,0.1863398
C19H20O3,0.1906647
C20H22O3,0.188968
C21H24O3,0.1542048
C22H26O3,0.1387232
C23H28O3,0.0852462
C14H8O3,0.2523097
C15H10O3,0.3003053
C16H12O3,0.2536832
C17H14O3,0.2333342
C18H16O3,0.1736964
C19H18O3,0.1318524
C20H20O3,0.0921578
C21H22O3,0.0857435
C22H24O3,0.1071361
C23H26O3,0.0687223
C15H8O3,0.2020198
C16H10O3,0.2376344
C17H12O3,0.2423046
C18H14O3,0.1794439
C19H16O3,0.1177879
C20H18O3,0.0870985
C21H20O3,0.0710597
C22H22O3,0.0907387
C16H8O3,0.0987834
C17H10O3,0.164133
C18H12O3,0.1568002
C19H14O3,0.1608321
C20H16O3,0.1043443
C21H18O3,0.0696707
C22H20O3,0.0794221
C16H30O4,0.6912833
C17H32O4,0.5092432
C18H34O4,1.7067342
C19H36O4,0.1830633
C20H38O4,0.4298838
C21H40O4,0.0957908
C22H42O4,0.3656506
C23H44O4,0.225731
C12H20O4,0.1357006
C13H22O4,0.1436531
C14H24O4,0.1192989
C15H26O4,0.16867
C16H28O4,0.1361223
C18H32O4,5.5491714
C19H34O4,2.3699231
C20H36O4,0.3405297
C21H38O4,0.1028552
C10H14O4,0.0920271
C12H18O4,0.4974535
C13H20O4,0.4539458
C14H22O4,0.4263168
C15H24O4,0.7305732
C16H26O4,0.184186
C17H28O4,0.1423085
C18H30O4,0.8480719
C19H32O4,0.2145136
C20H34O4,0.3940059
C21H36O4,0.0821461
C12H16O4,0.6348341
C13H18O4,0.5572243
C14H20O4,0.6290987
C15H22O4,1.2738072
C16H24O4,0.3891636
C17H26O4,0.3556939
C18H28O4,0.4252748
C19H30O4,0.4211203
C20H32O4,1.4146439
C21H34O4,0.0999399
C22H36O4,0.0838812
C12H14O4,0.7694423
C13H16O4,0.6617184
C14H18O4,0.9214784
C15H20O4,1.0413071
C16H22O4,1.6909169
C17H24O4,0.672346
C18H26O4,0.6305075
C19H28O4,0.5576529
C20H30O4,1.4101914
C21H32O4,0.2303362
C22H34O4,0.1065987
C27H44O4,0.6088918
C28H46O4,0.0707329
C29H48O4,3.0245562
C30H50O4,0.7758235
C31H52O4,3.9960854
C32H54O4,0.1500541
C33H56O4,0.9004136
C35H60O4,0.0758184
C12H12O4,0.8150278
C13H14O4,0.6694333
C14H16O4,0.7744859
C15H18O4,0.8074278
C16H20O4,0.6474378
C17H22O4,0.8060802
C18H24O4,0.8645739
C19H26O4,0.768617
C20H28O4,1.196858
C21H30O4,0.3979135
C22H32O4,0.1444769
C23H34O4,0.2053021
C28H44O4,0.071519
C29H46O4,0.3891001
C30H48O4,0.6792806
C11H8O4,0.0776757
C12H10O4,0.8325514
C13H12O4,0.5679763
C14H14O4,0.5886499
C15H16O4,0.5732732
C16H18O4,0.5742787
C17H20O4,0.5850312
C18H22O4,0.7369784
C19H24O4,0.7999275
C20H26O4,0.899377
C21H28O4,0.5049349
C22H30O4,0.1905002
C23H32O4,0.1776404
C24H34O4,0.0810598
C26H38O4,0.0740582
C29H44O4,0.1255229
C30H46O4,0.2260732
C12H8O4,0.5813285
C13H10O4,0.6502581
C14H12O4,0.6551532
C15H14O4,0.4881995
C16H16O4,0.5879246
C17H18O4,0.4871037
C18H20O4,0.5800703
C19H22O4,0.5518727
C20H24O4,0.5955701
C21H26O4,0.3920427
C22H28O4,0.212172
C23H30O4,0.1228337
C24H32O4,0.1053965
C25H34O4,0.0698276
C26H36O4,0.1118738
C27H38O4,0.0873472
C30H44O4,0.1486694
C13H8O4,0.5194787
C14H10O4,0.4580221
C15H12O4,0.559442
C16H14O4,0.4859751
C17H16O4,0.4717064
