Formula,Mono Inty
C12H18O2,0.2140622
C13H20O2,0.1603794
C14H22O2,0.1292226
C15H24O2,0.0795782
C16H26O2,0.0914854
C12H16O2,0.33661
C13H18O2,0.3197467
C14H20O2,0.3164289
C15H22O2,0.2536103
C16H24O2,0.1337131
C17H26O2,0.0958055
C18H28O2,0.1475218
C20H32O2,0.0787586
C11H12O2,0.1803007
C12H14O2,0.3730984
C13H16O2,0.2813949
C14H18O2,0.3997673
C15H20O2,0.2253706
C16H22O2,0.2335699
C17H24O2,0.2086252
C18H26O2,0.1978524
C19H28O2,0.1417073
C20H30O2,0.7633991
C12H12O2,0.2702316
C13H14O2,0.2358745
C14H16O2,0.3513095
C15H18O2,0.2361732
C16H20O2,0.3062231
C17H22O2,0.222262
C18H24O2,0.2374458
C19H26O2,0.1574542
C20H28O2,0.2252591
C13H12O2,0.317917
C14H14O2,0.2612865
C15H16O2,0.2127115
C16H18O2,0.1479147
C17H20O2,0.185606
C18H22O2,0.1841818
C19H24O2,0.131655
C20H26O2,0.126484
C21H28O2,0.1028671
C13H10O2,0.2404885
C14H12O2,0.2409491
C15H14O2,0.2568213
C16H16O2,0.1400254
C17H18O2,0.1444
C18H20O2,0.1334597
C19H22O2,0.1154281
C20H24O2,0.0939428
C13H8O2,0.3175411
C14H10O2,0.3057877
C15H12O2,0.3124356
C16H14O2,0.1854895
C17H16O2,0.1620637
C18H18O2,0.0886214
C19H20O2,0.0801533
C21H24O2,0.0937094
C14H8O2,0.1528892
C15H10O2,0.2446417
C16H12O2,0.172793
C17H14O2,0.1334154
C11H18O3,0.1422784
C12H20O3,0.1843537
C13H22O3,0.1632648
C14H24O3,0.0943299
C11H16O3,0.424212
C12H18O3,0.3458795
C13H20O3,0.43861
C14H22O3,0.3035228
C15H24O3,0.2693788
C16H26O3,0.1441574
C17H28O3,0.1099909
C18H30O3,0.0952144
C19H32O3,0.0831074
C11H14O3,0.5044566
C12H16O3,0.4469383
C13H18O3,0.6661078
C14H20O3,0.48466
C15H22O3,0.646995
C16H24O3,0.2965768
C17H26O3,0.3086927
C18H28O3,0.2819112
C19H30O3,0.2192156
C20H32O3,0.1773913
C11H12O3,0.5721929
C12H14O3,0.483664
C13H16O3,0.7256063
C14H18O3,0.5872006
C15H20O3,0.5882221
C16H22O3,0.4127353
C17H24O3,0.3792067
C18H26O3,0.4681642
C19H28O3,0.4431872
C20H30O3,0.2724138
C21H32O3,0.1383946
C22H34O3,0.1139586
C11H10O3,0.7696726
C12H12O3,0.5709545
C13H14O3,0.6623079
C14H16O3,0.569901
C15H18O3,0.5434006
C16H20O3,0.4315394
C17H22O3,0.4551117
C18H24O3,0.4427199
C19H26O3,0.4743415
C20H28O3,0.3733127
C21H30O3,0.2162761
C22H32O3,0.1399109
C11H8O3,0.4558944
C12H10O3,0.5868199
C13H12O3,0.6564917
C14H14O3,0.5047216
C15H16O3,0.5179675
C16H18O3,0.3196993
C17H20O3,0.4318593
C18H22O3,0.3608929
C19H24O3,0.4621436
C20H26O3,0.3686904
C21H28O3,0.2673371
C22H30O3,0.1785401
C12H8O3,0.4158334
