,"(50, 50, 50, 50, 50)","(6, 10, 0, 5, 0)","(6, 8, 0, 4, 0)","(1, 2, 0, 1, 0)","(8, 11, 1, 2, 0)","(1, 2, 0, 0, 0)","(2, 2, 0, 1, 0)","(2, 4, 0, 1, 0)","(3, 6, 0, 1, 0)","(8, 8, 0, 0, 0)","(10, 8, 0, 4, 0)","(5, 8, 0, 0, 0)","(1, 0, 0, 2, 0)","(0, 2, 0, 1, 0)","(0, 3, 1, 0, 0)","(0, 2, 0, 0, 1)","(0, 2, 0, 0, 0)","(0, -2, 0, 1, 0)","(0, -2, 0, 2, 0)","(0, 0, 0, 1, 0)","(0, 1, 1, 0, 0)","(0, 0, 0, 0, 1)","(9, 8, 0, 2, 0)","(6, 4, 0, 1, 0)","(9, 10, 0, 3, 0)","(7, 2, 0, 3, 0)","(6, 4, 0, 3, 0)","(7, 6, 0, 2, 0)","(8, 8, 0, 3, 0)","(0, 0, 0, 3, 1)","(0, -2, 0, 2, 1)"
DOM1/SpringBranch_11022020.csv,0.04268671654164792,0.043766647130250934,0.04799478381872178,0.03756954237818718,0.04414704039692879,0.03096925478428602,0.0398865495622158,0.042150322645902634,0.045808078497648244,0.043927583768963815,0.04342967301607133,0.04416573785245419,0.04598893225193024,0.030097457580268383,0.041287694647908206,0.04524206787347794,0.018054071180522442,0.02971287906169891,0.047103767171502116,0.03304565899074077,0.04110152363777161,0.0461855312436819,0.04305902481079101,0.046715367361903196,0.045687276050448415,0.0450041639059782,0.04469982326030732,0.04807085879147052,0.0468912585824728,0.04498133212327957,0.04503973312675953
