,"(50, 50, 50, 50, 50)","(6, 10, 0, 5, 0)","(6, 8, 0, 4, 0)","(1, 2, 0, 1, 0)","(8, 11, 1, 2, 0)","(1, 2, 0, 0, 0)","(2, 2, 0, 1, 0)","(2, 4, 0, 1, 0)","(3, 6, 0, 1, 0)","(8, 8, 0, 0, 0)","(10, 8, 0, 4, 0)","(5, 8, 0, 0, 0)","(1, 0, 0, 2, 0)","(0, 2, 0, 1, 0)","(0, 3, 1, 0, 0)","(0, 2, 0, 0, 1)","(0, 2, 0, 0, 0)","(0, -2, 0, 1, 0)","(0, -2, 0, 2, 0)","(0, 0, 0, 1, 0)","(0, 1, 1, 0, 0)","(0, 0, 0, 0, 1)","(9, 8, 0, 2, 0)","(6, 4, 0, 1, 0)","(9, 10, 0, 3, 0)","(7, 2, 0, 3, 0)","(6, 4, 0, 3, 0)","(7, 6, 0, 2, 0)","(8, 8, 0, 3, 0)","(0, 0, 0, 3, 1)","(0, -2, 0, 2, 1)"
TO2/MarketSt_08052021.csv,0.052550905272364626,0.05559299260377885,0.04924818962812424,0.03353001564741135,0.06009589776396751,0.024034776724874973,0.04185793571174144,0.044792399778962134,0.04813875168561935,0.046632912829518314,0.05302003905177116,0.04675043001770973,0.045938554108142855,0.03182809554040432,0.059077007323503496,0.05674309633672238,0.013109269831329581,0.025192241035401818,0.03938706062734128,0.024792324677109713,0.0642642655223608,0.054545591101050374,0.050832632258534426,0.054951866269111624,0.05052703075110913,0.05130220271646977,0.04407340198755264,0.046847554445266726,0.04634289346635342,0.05550471469759941,0.05363601438701153
