,"(50, 50, 50, 50, 50)","(6, 10, 0, 5, 0)","(6, 8, 0, 4, 0)","(1, 2, 0, 1, 0)","(8, 11, 1, 2, 0)","(1, 2, 0, 0, 0)","(2, 2, 0, 1, 0)","(2, 4, 0, 1, 0)","(3, 6, 0, 1, 0)","(8, 8, 0, 0, 0)","(10, 8, 0, 4, 0)","(5, 8, 0, 0, 0)","(1, 0, 0, 2, 0)","(0, 2, 0, 1, 0)","(0, 3, 1, 0, 0)","(0, 2, 0, 0, 1)","(0, 2, 0, 0, 0)","(0, -2, 0, 1, 0)","(0, -2, 0, 2, 0)","(0, 0, 0, 1, 0)","(0, 1, 1, 0, 0)","(0, 0, 0, 0, 1)","(9, 8, 0, 2, 0)","(6, 4, 0, 1, 0)","(9, 10, 0, 3, 0)","(7, 2, 0, 3, 0)","(6, 4, 0, 3, 0)","(7, 6, 0, 2, 0)","(8, 8, 0, 3, 0)","(0, 0, 0, 3, 1)","(0, -2, 0, 2, 1)"
TO1/SpringBranch_08052021.csv,0.13509062267839908,0.35429411716759207,0.13049498409032823,0.1442833688110113,0.12768344566226003,0.1261207524314523,0.15027525544166567,0.147291534692049,0.12680153377354145,0.12683953993022443,0.12516962110996246,0.12400314010679722,0.14740970842540263,0.16807929374277591,0.1367768070101738,0.20771652504801752,0.138106032833457,0.12452997345477343,0.13854309931397438,0.11854333408176898,0.15462771620601418,0.1598045688867569,0.12418634995818138,0.12525644659996032,0.13244947977364063,0.12278161644935608,0.13040604889392854,0.20784782588481904,0.2265973950922489,0.14316305913031102,0.13798447377979756
