,"(50, 50, 50, 50, 50)","(6, 10, 0, 5, 0)","(6, 8, 0, 4, 0)","(1, 2, 0, 1, 0)","(8, 11, 1, 2, 0)","(1, 2, 0, 0, 0)","(2, 2, 0, 1, 0)","(2, 4, 0, 1, 0)","(3, 6, 0, 1, 0)","(8, 8, 0, 0, 0)","(10, 8, 0, 4, 0)","(5, 8, 0, 0, 0)","(1, 0, 0, 2, 0)","(0, 2, 0, 1, 0)","(0, 3, 1, 0, 0)","(0, 2, 0, 0, 1)","(0, 2, 0, 0, 0)","(0, -2, 0, 1, 0)","(0, -2, 0, 2, 0)","(0, 0, 0, 1, 0)","(0, 1, 1, 0, 0)","(0, 0, 0, 0, 1)","(9, 8, 0, 2, 0)","(6, 4, 0, 1, 0)","(9, 10, 0, 3, 0)","(7, 2, 0, 3, 0)","(6, 4, 0, 3, 0)","(7, 6, 0, 2, 0)","(8, 8, 0, 3, 0)","(0, 0, 0, 3, 1)","(0, -2, 0, 2, 1)"
DOM9/AndrewsLake_08052021.csv,0.0503533811122179,0.050061441212892535,0.04817215278744698,0.03606201611459255,0.04749773941934109,0.03213408254086971,0.04540180005133152,0.04710094124078751,0.05099547147750855,0.04930221103131771,0.0523784264177084,0.05014500252902508,0.04335037760436535,0.03327875349670649,0.0518980011343956,0.056643440350890154,0.024377169795334337,0.03276215769350529,0.04193267956376076,0.03097106952220201,0.05931023553013801,0.049177916198968885,0.048131267204880715,0.056690080165863035,0.04897515676915646,0.048503499180078506,0.04429702870547771,0.048918214738368986,0.04788829125463963,0.04953188627958298,0.05078642882406712
