,"(50, 50, 50, 50, 50)","(6, 10, 0, 5, 0)","(6, 8, 0, 4, 0)","(1, 2, 0, 1, 0)","(8, 11, 1, 2, 0)","(1, 2, 0, 0, 0)","(2, 2, 0, 1, 0)","(2, 4, 0, 1, 0)","(3, 6, 0, 1, 0)","(8, 8, 0, 0, 0)","(10, 8, 0, 4, 0)","(5, 8, 0, 0, 0)","(1, 0, 0, 2, 0)","(0, 2, 0, 1, 0)","(0, 3, 1, 0, 0)","(0, 2, 0, 0, 1)","(0, 2, 0, 0, 0)","(0, -2, 0, 1, 0)","(0, -2, 0, 2, 0)","(0, 0, 0, 1, 0)","(0, 1, 1, 0, 0)","(0, 0, 0, 0, 1)","(9, 8, 0, 2, 0)","(6, 4, 0, 1, 0)","(9, 10, 0, 3, 0)","(7, 2, 0, 3, 0)","(6, 4, 0, 3, 0)","(7, 6, 0, 2, 0)","(8, 8, 0, 3, 0)","(0, 0, 0, 3, 1)","(0, -2, 0, 2, 1)"
TO2/McCauleyPond_01122021.csv,0.05293433167040348,0.05727177374064922,0.050042101889848714,0.033097821325063705,0.04629385694861412,0.024805048741400236,0.040451609417796144,0.044384194239974015,0.050042957589030254,0.05149878859519959,0.05203953623771668,0.04435438118875027,0.04703743629157543,0.02991124026477337,0.048893663957715036,0.053906530141830444,0.01362420605495572,0.02599408965557814,0.03781580045819283,0.025270529352128507,0.06204860612750053,0.05210800088942051,0.05011145353317261,0.05401106499135494,0.05178338691592217,0.05467435091733933,0.05076373510062695,0.05073747381567954,0.05212790876626968,0.04992284342646599,0.052746988087892535
