,"(50, 50, 50, 50, 50)","(6, 10, 0, 5, 0)","(6, 8, 0, 4, 0)","(1, 2, 0, 1, 0)","(8, 11, 1, 2, 0)","(1, 2, 0, 0, 0)","(2, 2, 0, 1, 0)","(2, 4, 0, 1, 0)","(3, 6, 0, 1, 0)","(8, 8, 0, 0, 0)","(10, 8, 0, 4, 0)","(5, 8, 0, 0, 0)","(1, 0, 0, 2, 0)","(0, 2, 0, 1, 0)","(0, 3, 1, 0, 0)","(0, 2, 0, 0, 1)","(0, 2, 0, 0, 0)","(0, -2, 0, 1, 0)","(0, -2, 0, 2, 0)","(0, 0, 0, 1, 0)","(0, 1, 1, 0, 0)","(0, 0, 0, 0, 1)","(9, 8, 0, 2, 0)","(6, 4, 0, 1, 0)","(9, 10, 0, 3, 0)","(7, 2, 0, 3, 0)","(6, 4, 0, 3, 0)","(7, 6, 0, 2, 0)","(8, 8, 0, 3, 0)","(0, 0, 0, 3, 1)","(0, -2, 0, 2, 1)"
DOM6/MarketSt_05302021.csv,0.034042309336364276,0.03986204095184803,0.03549980707466602,0.03205485548824072,0.036913230419158935,0.01773887535557151,0.03666498236358166,0.03878595262765884,0.03921159200370312,0.03426187179982663,0.03959680058062077,0.0356986317038536,0.039265924990177156,0.02581790190190077,0.035187755674123765,0.03743399992585182,0.013886573798954485,0.02222364045679569,0.0323279332742095,0.02449489939957857,0.03569364562630654,0.03688747353851795,0.034543116390705106,0.03598177582025528,0.03472591489553452,0.03513901188969612,0.034732266291975976,0.03577530212700367,0.03518971420824528,0.036537612453103066,0.03771763652563095
