Formula,Mono Inty
C13H16O,0.1337699
C14H18O,0.0906782
C15H20O,0.127007
C16H22O,0.0958802
C12H18O2,0.119665
C13H20O2,0.1654494
C14H22O2,0.1476547
C16H26O2,0.1140116
C12H16O2,0.2323139
C13H18O2,0.2456448
C14H20O2,0.2371882
C15H22O2,0.196199
C16H24O2,0.0883173
C18H28O2,0.0904079
C20H32O2,0.0955897
C12H14O2,0.2813701
C13H16O2,0.2308476
C14H18O2,0.3337928
C15H20O2,0.2127993
C16H22O2,0.1900869
C17H24O2,0.1535126
C18H26O2,0.1215821
C20H30O2,0.2435303
C11H10O2,0.0790704
C12H12O2,0.1765107
C13H14O2,0.219729
C14H16O2,0.274819
C15H18O2,0.2382968
C16H20O2,0.2666253
C17H22O2,0.1906621
C18H24O2,0.2117091
C19H26O2,0.1426877
C20H28O2,0.1928931
C22H32O2,0.084466
C13H12O2,0.2808013
C14H14O2,0.2435565
C15H16O2,0.2414467
C16H18O2,0.174973
C17H20O2,0.1825025
C18H22O2,0.1816999
C19H24O2,0.1714074
C20H26O2,0.1709117
C21H28O2,0.1191106
C22H30O2,0.0889199
C13H10O2,0.1966394
C14H12O2,0.2534492
C15H14O2,0.2414122
C16H16O2,0.1455895
C17H18O2,0.1479988
C18H20O2,0.1467498
C19H22O2,0.1081135
C20H24O2,0.0859354
C21H26O2,0.0827893
C13H8O2,0.179491
C14H10O2,0.2747563
C15H12O2,0.2822033
C16H14O2,0.1472222
C17H16O2,0.1147751
C18H18O2,0.118488
C19H20O2,0.1125991
C15H10O2,0.2521968
C16H12O2,0.1615446
C17H14O2,0.1421196
C18H16O2,0.0839901
C19H18O2,0.0951742
C15H8O2,0.1282893
C16H10O2,0.1021922
C17H12O2,0.1508995
C18H14O2,0.089663
C11H18O3,0.1062448
C12H20O3,0.1114766
C13H22O3,0.106054
C14H24O3,0.0887403
C15H26O3,0.0785445
C11H16O3,0.2179061
C12H18O3,0.2378697
C13H20O3,0.2949531
C14H22O3,0.2035211
C15H24O3,0.224036
C16H26O3,0.1277663
C11H14O3,0.3088586
C12H16O3,0.3409742
C13H18O3,0.4848701
C14H20O3,0.3856303
C15H22O3,0.4847327
C16H24O3,0.2408795
C17H26O3,0.2445143
C18H28O3,0.185842
C19H30O3,0.1561352
C20H32O3,0.0961471
C11H12O3,0.3883266
C12H14O3,0.3514014
C13H16O3,0.5761025
C14H18O3,0.4928067
C15H20O3,0.4619054
C16H22O3,0.3350275
C17H24O3,0.3385709
C18H26O3,0.3881509
C19H28O3,0.3480669
C20H30O3,0.2483125
C21H32O3,0.1534301
C11H10O3,0.623161
C12H12O3,0.3875738
C13H14O3,0.5054139
C14H16O3,0.3790711
C15H18O3,0.4727104
C16H20O3,0.4571202
C17H22O3,0.4112418
C18H24O3,0.3810034
C19H26O3,0.3508668
C20H28O3,0.3211489
C21H30O3,0.168982
C22H32O3,0.1205314
C11H8O3,0.2757473
C12H10O3,0.5033366
C13H12O3,0.5164176
C14H14O3,0.4585293
C15H16O3,0.4274367
C16H18O3,0.3255486
C17H20O3,0.4626283
C18H22O3,0.3282412
C19H24O3,0.4186617
C20H26O3,0.323327
C21H28O3,0.2719084
C22H30O3,0.1388554
C12H8O3,0.2908621
C13H10O3,0.4352234
C14H12O3,0.3561026
C15H14O3,0.2743221
C16H16O3,0.702749
C17H18O3,0.3146459
C18H20O3,0.3328433
C19H22O3,0.3857342
C20H24O3,0.2269845
C21H26O3,0.2490824
C22H28O3,0.1344849
C23H30O3,0.0993084
C12H6O3,0.1610931
C13H8O3,0.3779002
C14H10O3,0.5817915
C15H12O3,0.3945318
C16H14O3,0.290416
