Formula,Mono Inty
C13H16O,0.086099
C14H18O,0.1693875
C15H20O,0.1322079
C16H22O,0.1065337
C17H24O,0.0882111
C11H16O2,0.088979
C12H18O2,0.1659183
C13H20O2,0.1675576
C14H22O2,0.1738508
C12H16O2,0.3388564
C13H18O2,0.3335182
C14H20O2,0.3266232
C15H22O2,0.2261012
C16H24O2,0.1506387
C17H26O2,0.1347921
C12H14O2,0.4004507
C13H16O2,0.3473194
C14H18O2,0.4436186
C15H20O2,0.2254709
C16H22O2,0.2433802
C17H24O2,0.1918691
C18H26O2,0.2015479
C19H28O2,0.1323776
C20H30O2,0.1474715
C12H12O2,0.2754175
C13H14O2,0.2813604
C14H16O2,0.3699858
C15H18O2,0.2953914
C16H20O2,0.3181612
C17H22O2,0.2736274
C18H24O2,0.2708097
C19H26O2,0.1958828
C20H28O2,0.2659329
C13H12O2,0.3567285
C14H14O2,0.3142535
C15H16O2,0.2481613
C16H18O2,0.2176929
C17H20O2,0.2744651
C18H22O2,0.2264925
C19H24O2,0.1932412
C20H26O2,0.1561648
C21H28O2,0.0810469
C22H30O2,0.1061278
C13H10O2,0.2805676
C14H12O2,0.2752185
C15H14O2,0.3030999
C16H16O2,0.2342729
C17H18O2,0.1940269
C18H20O2,0.1682891
C19H22O2,0.1337864
C20H24O2,0.13142
C21H26O2,0.1008397
C13H8O2,0.3565495
C14H10O2,0.3785006
C15H12O2,0.3315945
C16H14O2,0.2115425
C17H16O2,0.1675247
C18H18O2,0.1185125
C19H20O2,0.1142677
C20H22O2,0.0909282
C21H24O2,0.0873317
C14H8O2,0.0876671
C15H10O2,0.2910655
C16H12O2,0.1687401
C17H14O2,0.2136244
C18H16O2,0.1108899
C19H18O2,0.087346
C21H22O2,0.0918946
C15H8O2,0.1207827
C16H10O2,0.1589174
C17H12O2,0.1330795
C18H14O2,0.1163316
C11H18O3,0.1193736
C12H20O3,0.1257824
C13H22O3,0.1134587
C14H24O3,0.0890881
C11H16O3,0.2491704
C12H18O3,0.2991374
C13H20O3,0.3254412
C14H22O3,0.2141155
C15H24O3,0.2523493
C16H26O3,0.1450797
