Formula,Mono Inty
C12H24O2,0.1128948
C14H28O2,0.1724607
C15H30O2,0.1192145
C16H32O2,2.3982491
C17H34O2,0.3505933
C18H36O2,4.9887424
C19H38O2,0.0847506
C20H40O2,0.6916925
C21H42O2,0.1056158
C22H44O2,1.1157063
C24H48O2,0.2319142
C26H52O2,0.0692066
C16H30O2,0.1493295
C17H32O2,0.2596481
C18H34O2,3.2487676
C19H36O2,0.0964239
C20H38O2,0.1711911
C22H42O2,0.1098876
C12H20O2,0.1451097
C13H22O2,0.1306226
C14H24O2,0.094037
C17H30O2,0.5520628
C18H32O2,1.1201553
C20H36O2,0.0725926
C12H18O2,0.1487233
C13H20O2,0.1359053
C14H22O2,0.2001788
C15H24O2,0.0899046
C16H26O2,0.0964365
C18H30O2,0.1667102
C20H34O2,0.225219
C11H14O2,0.0842087
C12H16O2,0.2201119
C13H18O2,0.2138588
C14H20O2,0.3103231
C15H22O2,0.4177376
C16H24O2,0.1827893
C17H26O2,0.1020967
C18H28O2,0.1216736
C19H30O2,0.124271
C20H32O2,0.8456754
C30H52O2,0.0697012
C12H14O2,0.2554579
C13H16O2,0.267293
C14H18O2,0.309465
C15H20O2,0.1479397
C16H22O2,0.1987502
C17H24O2,0.2003
C18H26O2,0.1916498
C19H28O2,0.1947899
C20H30O2,3.6554842
C21H32O2,0.0979258
C29H48O2,0.1149734
C30H50O2,0.3576821
C12H12O2,0.1881363
C13H14O2,0.2070077
C14H16O2,0.2529842
C15H18O2,0.2553318
C16H20O2,0.2394765
C17H22O2,0.1808733
C18H24O2,0.3488259
C19H26O2,0.2002976
C20H28O2,7.2392731
C21H30O2,0.1181525
C22H32O2,0.0679469
C29H46O2,0.0913933
C30H48O2,0.1994178
C12H10O2,0.1116928
C13H12O2,0.2057298
C14H14O2,0.2340369
C15H16O2,0.2300879
C16H18O2,0.1434863
C17H20O2,0.1965889
C18H22O2,0.196615
C19H24O2,0.1842129
C20H26O2,0.5460095
C21H28O2,0.0986772
C22H30O2,0.0879706
C30H46O2,2.6406825
C13H10O2,0.1463
C14H12O2,0.2033237
C15H14O2,0.2060291
C16H16O2,0.1548966
C17H18O2,0.1524017
C18H20O2,0.1601247
C19H22O2,0.1529106
C20H24O2,0.127994
C13H8O2,0.2135035
C14H10O2,0.1955998
C15H12O2,0.2030219
C16H14O2,0.1500341
C17H16O2,0.0895396
C18H18O2,0.1045912
C19H20O2,0.0824722
C15H10O2,0.1641837
C16H12O2,0.1640683
C17H14O2,0.1120997
C18H16O2,0.0830789
C10H16O3,0.0880853
C11H18O3,0.0981722
C12H20O3,0.0966743
C13H22O3,0.1549928
C14H24O3,0.0803501
C16H28O3,0.3798757
C18H32O3,0.6044817
C19H34O3,0.0947745
C20H36O3,0.161175
C22H40O3,0.0929826
C10H14O3,0.0950732
C11H16O3,0.2186987
C12H18O3,0.2371703
C13H20O3,0.3012246
C14H22O3,0.2620693
C15H24O3,0.2028241
C16H26O3,0.1902873
C17H28O3,0.1339122
C18H30O3,2.0559814
C19H32O3,0.1820516
C20H34O3,0.5056549
C10H12O3,0.1139919
C11H14O3,0.3388196
C12H16O3,0.3596805
C13H18O3,0.5150905
C14H20O3,0.4032719
C15H22O3,0.5901672
C16H24O3,0.2777852
C17H26O3,0.3404015
C18H28O3,0.5270246
C19H30O3,0.4990809
C20H32O3,1.3090935
C21H34O3,0.1522378
C27H46O3,0.0679456
C29H50O3,0.0885611
C30H52O3,0.1666204
C35H62O3,0.1656953
C11H12O3,0.3308912
C12H14O3,0.3743903
C13H16O3,0.5492331
C14H18O3,0.5198705
C15H20O3,0.5141224
C16H22O3,0.3754542
C17H24O3,0.4322931
C18H26O3,0.4808911
C19H28O3,0.4823393
C20H30O3,1.4102058
C21H32O3,0.4049135
C22H34O3,0.0914982
C27H44O3,0.1254528
C29H48O3,0.2630056
C30H50O3,0.3711691
C31H52O3,0.0932155
C35H60O3,0.125871
C11H10O3,0.4213796
C12H12O3,0.3854538
C13H14O3,0.4948201
C14H16O3,0.4076347
C15H18O3,0.5135676
C16H20O3,0.4006733
C17H22O3,0.4929456
C18H24O3,0.4349067
C19H26O3,0.4940525
C20H28O3,2.3015649
C21H30O3,0.2516292
C22H32O3,0.144559
C23H34O3,0.0828342
C27H42O3,0.0915243
C29H46O3,0.149478
C30H48O3,9.1942482
C31H50O3,0.0775896
C11H8O3,0.2455062
C12H10O3,0.3660206
C13H12O3,0.4493587
C14H14O3,0.3855034
C15H16O3,0.4104764
C16H18O3,0.3029307
C17H20O3,0.4897221
C18H22O3,0.3907654
C19H24O3,0.5598208
C20H26O3,1.4636794
C21H28O3,0.2827508
C22H30O3,0.1829805
C23H32O3,0.0860992
C28H42O3,0.0687324
C29H44O3,0.0893548
C30H46O3,1.1223385
C12H8O3,0.2643379
C13H10O3,0.3650703
C14H12O3,0.3305455
C15H14O3,0.2307996
C16H16O3,0.327334
C17H18O3,0.3568631
C18H20O3,0.331544
C19H22O3,0.3974875
C20H24O3,0.2766614
C21H26O3,0.2378436
C22H28O3,0.1533342
C23H30O3,0.1165552
C29H42O3,0.1059761
C30H44O3,0.2048466
C12H6O3,0.0734588
C13H8O3,0.3184122
